t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma,input_sigma_diff,object_gui_cylinder_x,object_gui_cylinder_y,object_gui_cylinder_z
0.28200000000000003,15.0,1.1493905287096923e+18,0.07255765894051935,0.3349530833950076,0.0031484801744215175,0.07716882932595975,0.13024378881797835,0.000659820019783571,0.09193402815589478,0.12767726409411617,0.0004504361043806137,-0.028998649473284885,0.3283526506398717,0.004288204117733681,0.1841739094014371,0.12614562347336528,-0.0006965733713554922,0.2346618595196407,0.17795805519254507,-0.0006355123595473225,-0.02864358287320831,0.32441367010782884,0.004236706055719177,0.16167049598050065,0.1744512948886014,0.00015335077022923582,0.22007463286029824,0.17235854414327684,-0.0005307008363629628,0.05937852898389315,0.17275799793750718,0.001360254732364265,0.1675246036373029,0.3211928775964732,0.0018871055907944052,0.24776745899727215,0.3148635971834788,0.000854805636264014,0.012230714542822728,0.16935370759110752,0.0018899072228178346,0.03439171674771006,0.16732210846763249,0.0016067677919820375,0.2923429428946256,0.311086433889265,0.00027611805118002495,7.5,0.0,0.075,0.145,0.13
0.28400000000000003,15.0,1.1493905283249147e+18,0.0725355734763003,0.3349530833950076,0.0031487450934538593,0.0790864293117417,0.13024378881797832,0.0006368995139042229,0.09373435171074057,0.12767726409411614,0.00042891883125865634,-0.028999606793751524,0.3283526506398717,0.004288215601357879,0.18415545120930474,0.12614562347336525,-0.0006963394311368622,0.2383893328351428,0.17795805519254504,-0.0006804456519251479,-0.02864199780802285,0.3244136701078288,0.004236687035772445,0.1616694034999675,0.17445129488860137,0.00015336958689720858,0.2235516228840495,0.1723585441432768,-0.0005725930646042572,0.059353609619323046,0.17275799793750715,0.0013605536274433681,0.17114069840053286,0.32119287759647314,0.0018440192875100428,0.25191309430000064,0.3148635971834787,0.0008051536582344789,0.012608963818670988,0.1693537075911075,0.0018854759165794171,0.0353777661588815,0.16732210846763249,0.0015951647006390692,0.29660150305332506,0.31108643388926494,0.00022492189193567213,7.499999999999999,0.0,0.075,0.145,0.13
0.28600000000000003,15.0,1.1493905279402116e+18,0.07251347912958775,0.3349530833950077,0.0031490101190244884,0.08101137240596165,0.13024378881797835,0.0006138883140748399,0.0955414610745977,0.12767726409411617,0.0004073149486005072,-0.02900056446613024,0.32835265063987173,0.004288227089203479,0.18413802686015457,0.12614562347336528,-0.0006961179328312736,0.24209871914647432,0.1779580551925451,-0.0007251753317111724,-0.028640412673209426,0.32441367010782884,0.004236668014990221,0.16166878539534071,0.17445129488860142,0.00015338269666360704,0.22701353931175672,0.17235854414327684,-0.000614316944889272,0.05932867880693068,0.17275799793750718,0.0013608526598182097,0.17478203860846905,0.32119287759647325,0.0018006261503512846,0.25606561960411967,0.3148635971834788,0.0007554060346017377,0.012996336073723587,0.16935370759110752,0.0018809369252692383,0.03638307049679025,0.1673221084676325,0.0015833321077050122,0.3008508585223283,0.31108643388926505,0.0001738191700312799,7.500000000000001,0.0,0.075,0.145,0.13
0.28800000000000003,15.0,1.1493905275555837e+18,0.07249137589607667,0.3349530833950076,0.003149275251185039,0.08294344305281923,0.13024378881797835,0.0005907889969442004,0.09735492291243253,0.12767726409411617,0.0003856296362342217,-0.02900152249054966,0.3283526506398717,0.004288238581272023,0.18412163307947527,0.12614562347336528,-0.0006959088406414715,0.2457889045609147,0.17795805519254507,-0.0007696879674471511,-0.028638827468764602,0.32441367010782884,0.00423664899337246,0.16166864033204062,0.1744512948886014,0.00015339011391912817,0.23045934197329246,0.17235854414327684,-0.0006558599420217586,0.05930373654019996,0.17275799793750718,0.0013611518295669179,0.17844829562779382,0.3211928775964732,0.0017569300678560496,0.2602239545033195,0.3148635971834788,0.0007055757309523094,0.01339298135965679,0.16935370759110752,0.0018762884582086072,0.037407753964503215,0.16732210846763249,0.0015712684556501066,0.30508959598691954,0.311086433889265,0.0001228269044032404,7.5,0.0,0.075,0.145,0.13
0.29,15.0,1.1493905271710316e+18,0.07246926377145833,0.3349530833950076,0.003149540489987171,0.08488242486137343,0.13024378881797835,0.0005676041491819095,0.09917430233670561,0.12767726409411617,0.0003638680941802037,-0.029002480867138462,0.3283526506398717,0.004288250077565056,0.18410626630033525,0.12614562347336528,-0.0006957121152733199,0.24945878092277302,0.17795805519254507,-0.0008139701924204357,-0.0286372421946849,0.32441367010782884,0.004236629970919122,0.16166896683962453,0.1744512948886014,0.0001533918546787293,0.2338879954470019,0.17235854414327684,-0.0006972095739601875,0.059278782812609565,0.17275799793750718,0.0013614511367676867,0.18213913619304245,0.3211928775964732,0.0017129349836241526,0.2643870190025747,0.3148635971834788,0.0006556757121619117,0.01379905052102418,0.16935370759110752,0.0018715287147774086,0.03845193502471203,0.16732210846763249,0.0015589722540375512,0.30931630757953615,0.311086433889265,7.196205482814544e-05,7.5,0.0,0.075,0.145,0.13
0.292,15.0,1.1493905267865553e+18,0.0724471427514181,0.3349530833950077,0.003149805835482592,0.0868281006047199,0.13024378881797835,0.0005443363674792591,0.10099916303652323,0.12767726409411617,0.00034203554108892673,-0.029003439596025384,0.32835265063987173,0.004288261578084123,0.18409192266270913,0.12614562347336528,-0.0006955277139236396,0.2531072461516071,0.1779580551925451,-0.0008580087087627351,-0.02863565685096687,0.32441367010782884,0.0042366109476301645,0.1616697633113858,0.17445129488860142,0.00015338793658772266,0.23729846936592022,0.17235854414327684,-0.0007383534156447007,0.059253817617635006,0.17275799793750718,0.0013617505814987713,0.1858542223623622,0.32119287759647325,0.0016686448968411696,0.2685537338643028,0.3148635971834788,0.0006057189381708487,0.014214695158947004,0.16935370759110752,0.0018666558848410002,0.03951572625274432,0.1673221084676325,0.001546442081315046,0.31352959139459513,0.31108643388926505,2.1241515716746707e-05,7.500000000000001,0.0,0.075,0.145,0.13
0.294,15.0,1.1493905264021542e+18,0.07242501283163993,0.3349530833950076,0.003150071287723074,0.08878025222029541,0.13024378881797835,0.0005209882585591013,0.10282906740946027,0.12767726409411617,0.0003201372126911153,-0.029004398677339185,0.3283526506398717,0.004288273082830764,0.1840785980133502,0.12614562347336528,-0.0006953555902721262,0.25673320457420973,0.17795805519254507,-0.0009017902915087447,-0.028634071437607007,0.32441367010782884,0.0042365919235055486,0.16167102800379315,0.1744512948886014,0.00015337837892658712,0.24068973873293312,0.17235854414327684,-0.0007792791026717206,0.059228840948746544,0.17275799793750718,0.001362050163838466,0.18959321147489916,0.3211928775964732,0.0016240638628093318,0.2727230209555798,0.3148635971834788,0.0005557183598301116,0.014640067594065916,0.16935370759110752,0.0018616681491859263,0.04059923419197042,0.16732210846763249,0.001533676586578658,0.31772805200077986,0.311086433889265,-2.9317890063961682e-05,7.5,0.0,0.075,0.145,0.13
0.296,15.0,1.1493905260178296e+18,0.07240287400780906,0.3349530833950076,0.0031503368467604123,0.09073866081014438,0.13024378881797835,0.0004975624391721953,0.10466357669362623,0.12767726409411617,0.0002981783602158709,-0.02900535811120864,0.3283526506398717,0.004288284591806531,0.18406628790590582,0.12614562347336528,-0.000695195694479819,0.26033556725156043,0.17795805519254507,-0.000945301792579976,-0.028632485954601786,0.32441367010782884,0.0042365728985452305,0.16167275903654452,0.1744512948886014,0.00015336320261769888,0.24406078422829192,0.17235854414327684,-0.0008199743350758754,0.059203852799408166,0.17275799793750718,0.0013623498838651277,0.19335575610831782,0.3211928775964732,0.0015791959934588883,0.27689380359153193,0.3148635971834788,0.0005056869147347876,0.015075320828750653,0.16935370759110752,0.0018565636799644993,0.041702559211693,0.16732210846763249,0.0015206744913079447,0.32191030095059087,0.311086433889265,-7.969941733817843e-05,7.5,0.0,0.075,0.145,0.13
0.298,15.0,1.1493905256335821e+18,0.07238072627560513,0.3349530833950076,0.0031506025126463826,0.09270310663937589,0.13024378881797832,0.0004740615360940073,0.10650225109634054,0.12767726409411614,0.0002761642488058789,-0.0290063178977626,0.3283526506398717,0.004288296105012964,0.18405498760152136,0.12614562347336525,-0.0006950479731904868,0.26391325230165924,0.17795805519254504,-0.0009885301447081847,-0.028630900401947757,0.3244136701078288,0.004236553872749167,0.1616749543926421,0.17445129488860137,0.00015334243022468218,0.24741059251257652,0.1723585441432768,-0.0008604268810201813,0.05917885316308074,0.17275799793750715,0.0013626497416571878,0.19714150403772046,0.32119287759647314,0.001534045457857864,0.2810650068785925,0.3148635971834787,0.00045563752310336157,0.015520608508564397,0.1693537075911075,0.001851340641148282,0.04282579536760626,0.16732210846763249,0.001507434591071274,0.3260749572869661,0.31108643388926494,-0.0001298864047359112,7.499999999999999,0.0,0.075,0.145,0.13
0.3,15.0,1.1493905252494107e+18,0.07235856963070385,0.3349530833950076,0.0031508682854328304,0.09467336913657508,0.13024378881797835,0.0004504881861432295,0.10834464992691431,0.12767726409411617,0.0002541001559733076,-0.029007278037129925,0.3283526506398717,0.004288307622451611,0.18404469206890448,0.12614562347336528,-0.0006949123695378731,0.2674651852344857,0.17795805519254507,-0.0010314623653093701,-0.028629314779641417,0.32441367010782884,0.00423653484611732,0.161677611918348,0.1744512948886014,0.00015331608595151158,0.2507381565351155,0.17235854414327684,-0.0009006245804315963,0.05915384203321822,0.17275799793750718,0.0013629497372931172,0.20095009819510934,0.3211928775964732,0.0014886164827050327,0.28523555805480294,0.3148635971834788,0.0004055830836586356,0.01597608488297984,0.16935370759110752,0.0018459971889905173,0.04396903026491008,0.16732210846763249,0.0014939557572003148,0.33022064804677637,0.311086433889265,-0.00017986228077241352,7.5,0.0,0.075,0.145,0.13
0.302,15.0,1.1493905248653166e+18,0.07233640406878258,0.3349530833950076,0.0031511341651716453,0.09664922689451884,0.13024378881797835,0.00042684503617683927,0.11019033173014674,0.12767726409411617,0.00023199137000642233,-0.029008238529439543,0.3283526506398717,0.00428831914412402,0.18403539598501975,0.12614562347336528,-0.0006947888231464704,0.27099029927542895,0.17795805519254507,-0.0010740855605032877,-0.028627729087679257,0.32441367010782884,0.0042365158186496435,0.16168072932353805,0.1744512948886014,0.00015328419564304065,0.2540424758359228,0.17235854414327684,-0.0009405553487020639,0.059128819403273705,0.17275799793750718,0.0013632498708514675,0.2047811766321357,0.3211928775964732,0.0014429133528163663,0.28940438683514313,0.3148635971834788,0.00035553646954411013,0.016441904765344233,0.16935370759110752,0.0018405314724975323,0.04513234492416366,0.16732210846763249,0.0014802369384326688,0.334346008761004,0.311086433889265,-0.0002296105698901365,7.5,0.0,0.075,0.145,0.13
0.304,15.0,1.1493905244812993e+18,0.07231422958551177,0.3349530833950076,0.0031514001519147004,0.09863045766978429,0.13024378881797835,0.00040313474308151416,0.1120388544176143,0.12767726409411617,0.0002098431883676332,-0.029009199374820428,0.3283526506398717,0.004288330670031735,0.1840270937367569,0.12614562347336528,-0.0006946772701398537,0.27448753567292966,0.17795805519254507,-0.0011163869289946065,-0.028626143326057816,0.32441367010782884,0.004236496790346097,0.16168430418206176,0.1744512948886014,0.0001532467867807601,0.25732255684359945,0.17235854414327684,-0.0009802071803117517,0.059103785266692535,0.17275799793750718,0.0013635501424108017,0.20863437248249084,0.3211928775964732,0.00139694041157205,0.2935704257505769,0.3148635971834788,0.0003055105241800278,0.016918223492090937,0.16935370759110752,0.0018349416339091594,0.046315813649961866,0.16732210846763249,0.001466277162521626,0.3384496839514138,0.311086433889265,-0.0002791148984608682,7.5,0.0,0.075,0.145,0.13
0.306,15.0,1.1493905240973601e+18,0.07229204617656286,0.3349530833950076,0.0031516662457139505,0.10061683838298426,0.13024378881797835,0.00037935997377832876,0.1138897754001827,0.12767726409411617,0.00018766091611802248,-0.02901016057340163,0.3283526506398717,0.004288342200176306,0.18401977942174744,0.12614562347336528,-0.0006945776431606997,0.2779558440241163,0.17795805519254507,-0.0011583537657646151,-0.028624557494773592,0.32441367010782884,0.00423647776120664,0.16168833393207308,0.1744512948886014,0.00015320388847847566,0.2605774131796189,0.17235854414327684,-0.0010195681524038714,0.059078739616916794,0.17275799793750718,0.0013638505520497757,0.2125093139246843,0.3211928775964732,0.0013507020613677883,0.2977326104829997,0.3148635971834788,0.0002555180571948226,0.017405196881195278,0.16935370759110752,0.001829225809188199,0.047519503902516524,0.16732210846763249,0.0014520755378120474,0.3425303276235264,0.311086433889265,-0.0003283590007457855,7.5,0.0,0.075,0.145,0.13
0.308,15.0,1.1493905237134979e+18,0.07226985383760334,0.3349530833950076,0.0031519324466213372,0.10260814511969452,0.13024378881797835,0.0003555234052199292,0.11574265172176337,0.12767726409411617,0.0001654498643272016,-0.029011122125312202,0.3283526506398717,0.00428835373455928,0.18401344684928403,0.12614562347336528,-0.0006944898713805859,0.28139418259335347,0.17795805519254507,-0.0011999734659788551,-0.028622971593823064,0.32441367010782884,0.0042364587312312295,0.16169281587659168,0.1744512948886014,0.00015315553147833983,0.2638060659541308,0.17235854414327684,-0.001058626428436105,0.05905368244738254,0.17275799793750718,0.0013641510998470847,0.2164056241491435,0.3211928775964732,0.0013042027640614666,0.3018898802072091,0.3148635971834788,0.00020557184040574894,0.01790298118987273,0.16935370759110752,0.0018233821285189471,0.04874347617222352,0.16732210846763249,0.0014376312547813915,0.3465866037557069,0.311086433889265,-0.00037732672481113715,7.5,0.0,0.075,0.145,0.13
0.31,15.0,1.149390523329714e+18,0.07224765256429554,0.3349530833950076,0.003152198754688852,0.10460415312958414,0.13024378881797835,0.00033162772437940604,0.1175970401893081,0.12767726409411617,0.00014321534846823357,-0.029012084030681284,0.3283526506398717,0.004288365273182207,0.18400808954163303,0.12614562347336528,-0.000694413880511025,0.2848015186273954,0.17795805519254507,-0.001241233528809701,-0.028621385623202756,0.32441367010782884,0.004236439700419823,0.16169774718420735,0.1744512948886014,0.0001531017481441166,0.2670075440501815,0.17235854414327684,-0.0010973702617302476,0.05902861375152231,0.17275799793750718,0.0013644517858814958,0.22032292132470976,0.3211928775964732,0.0012574470413679564,0.30604117792537516,0.3148635971834788,0.0001556846037152364,0.018411733071517795,0.16935370759110752,0.0018174087168148173,0.04998778385729544,0.16732210846763249,0.0014229435875449076,0.35061718678418097,0.311086433889265,-0.0004260020383973027,7.5,0.0,0.075,0.145,0.13
0.312,15.0,1.1493905229460088e+18,0.07222544235230023,0.3349530833950076,0.003152465169968545,0.10660463682813981,0.13024378881797835,0.00030767562826073053,0.11945249750768529,0.12767726409411617,0.0001209626868576969,-0.029013046289638036,0.3283526506398717,0.004288376816046636,0.18400370073620972,0.12614562347336528,-0.000694349592819213,0.2881768286547021,0.17795805519254507,-0.0012821215612182039,-0.028619799582909142,0.32441367010782884,0.00423642066877238,0.16170312488971741,0.1744512948886014,0.00015304257245272857,0.27018088443219457,0.17235854414327684,-0.001135787998882856,0.05900353352276414,0.17275799793750718,0.0013647526102318185,0.22426081856558652,0.3211928775964732,0.0012104394752611612,0.31018545079693916,0.3148635971834788,0.00010586903109724345,0.018931609531882124,0.16935370759110752,0.0018113036942350765,0.05125247314453819,0.16732210846763249,0.0014080118953240445,0.3546207620837958,0.311086433889265,-0.0004743690347389917,7.5,0.0,0.075,0.145,0.13
0.314,15.0,1.1493905225623812e+18,0.07220322319727804,0.3349530833950076,0.003152731692512489,0.10860936979715238,0.13024378881797835,0.0002836698238780625,0.12130858041175728,0.12767726409411617,9.869719903717061e-05,-0.029014008902311667,0.3283526506398717,0.004288388363154117,0.18400027338735211,0.12614562347336528,-0.0006942969271541334,0.2915190987954392,0.17795805519254507,-0.0013226252815458847,-0.02861821347293872,0.32441367010782884,0.0042364016362888566,0.16170894589472687,0.1744512948886014,0.00015297803998660776,0.2733251324272276,0.17235854414327684,-0.0011738680834670128,0.05897844175452983,0.17275799793750718,0.0013650535729769165,0.2282189239025184,0.3211928775964732,0.00116318470837064,0.31432165047416655,0.3148635971834788,5.6137756638475536e-05,0.019462767884490785,0.16935370759110752,0.0018050651767107049,0.05253758289334867,0.16732210846763249,0.0013928356238771316,0.3585960264443412,0.311086433889265,-0.0005224119383343695,7.5,0.0,0.075,0.145,0.13
0.316,15.0,1.149390522178833e+18,0.07218099509488578,0.3349530833950076,0.0031529983223727554,0.11061812478515187,0.13024378881797835,0.00025961302824991164,0.12316484579794611,0.12767726409411617,7.64242041883067e-05,-0.029014971868831427,0.3283526506398717,0.0042883999145062,0.1839978001670256,0.12614562347336528,-0.000694255798967842,0.294827325078963,0.17795805519254507,-0.0013627325232347296,-0.028616627293288004,0.32441367010782884,0.0042363826029692105,0.16171520696856984,0.1744512948886014,0.0001529081879264943,0.2764393420125914,0.17235854414327684,-0.0012115990594074094,0.05895333844023747,0.17275799793750718,0.0013653546741957284,0.23219684025406412,0.3211928775964732,0.0011156874443274574,0.3184487334317299,0.3148635971834788,6.5033605117468254e-06,0.02000536570529582,0.16935370759110752,0.0017986912764794008,0.05384314452300924,0.16732210846763249,0.0013774143068914057,0.3625416885422509,0.311086433889265,-0.0005701151106609144,7.5,0.0,0.075,0.145,0.13
0.318,15.0,1.1493905217953637e+18,0.07215875804077652,0.3349530833950076,0.003153265059601462,0.11263067370898615,0.13024378881797835,0.00023550796839391774,0.12502085085755277,0.12767726409411617,5.414901955404078e-05,-0.029015935189326627,0.3283526506398717,0.004288411470104438,0.183996273467548,0.12614562347336528,-0.0006942261203239239,0.29810051373511004,0.17795805519254507,-0.0014024312386370149,-0.028615041043953484,0.32441367010782884,0.0042363635688134026,0.1617219047489643,0.1744512948886014,0.0001528330550403787,0.27952257610088715,0.17235854414327684,-0.0012489695744317749,0.05892822357330048,0.17275799793750718,0.0013656559139672364,0.23619416539742824,0.3211928775964732,0.001067952448108909,0.32256566128874287,0.3148635971834788,-4.302163497901357e-05,0.020559560786566514,0.16935370759110752,0.0017921801026297404,0.05516918190335327,0.16732210846763249,0.001361747567335479,0.3664564694075048,0.311086433889265,-0.0006174630558358307,7.5,0.0,0.075,0.145,0.13
0.32,15.0,1.1493905214119736e+18,0.07213651203059979,0.3349530833950077,0.003153531904250774,0.11464678765514426,0.13024378881797835,0.00021135738130790644,0.12687615320902107,0.12767726409411617,3.187695883876085e-05,-0.029016898863926617,0.32835265063987173,0.00428842302995038,0.18399568540391456,0.12614562347336528,-0.0006942077999301926,0.3013376814904031,0.1779580551925451,-0.0014417095025107793,-0.028613454724931618,0.32441367010782884,0.004236344533821388,0.16172903574313008,0.17445129488860142,0.00015275268167564538,0.2825739068233208,0.17235854414327684,-0.0012859683834913237,0.058903097147125126,0.17275799793750718,0.0013659572923704804,0.24021049194502514,0.32119287759647325,0.0010199845463885401,0.3266714011393431,0.3148635971834788,-9.2424769263169e-05,0.02112551109001615,0.16935370759110752,0.0017855297616544922,0.05651571124887478,0.1673221084676325,0.001345835118771351,0.3703391028855549,0.31108643388926505,-0.0006644404262188772,7.500000000000001,0.0,0.075,0.145,0.13
0.322,15.0,1.1493905210286628e+18,0.07211425706000618,0.3349530833950076,0.0031537988563728942,0.11666623688074712,0.13024378881797835,0.00018716401395400912,0.1287303110289317,0.12767726409411617,9.613330621141226e-06,-0.029017862892760798,0.3283526506398717,0.00428843459404558,0.1839960278154324,0.12614562347336528,-0.0006942007431665914,0.30453785586703697,0.17795805519254507,-0.001480555515574296,-0.02861186833621889,0.32441367010782884,0.004236325497993125,0.16173659632874518,0.1744512948886014,0.00015266710974565578,0.2855924158068157,0.17235854414327684,-0.0013225843521605274,0.05887795915511509,0.17275799793750718,0.0013662588094845846,0.244245407321723,0.3211928775964732,0.0009717886278173767,0.3307649258782219,0.3148635971834788,-0.00014169364747037205,0.021703374699165213,0.16935370759110752,0.0017787383580130966,0.057882741016353434,0.16732210846763249,0.0013296767666250925,0.37418833609409946,0.311086433889265,-0.0007110320279554788,7.5,0.0,0.075,0.145,0.13
0.324,15.0,1.1493905206454324e+18,0.07209199312464135,0.3349530833950076,0.0031540659160200174,0.11868879081623009,0.13024378881797835,0.00016293062324677476,0.130582883185541,0.12767726409411617,-1.263656321778639e-05,-0.029018827275958618,0.3283526506398717,0.00428844616239159,0.18399729226815742,0.12614562347336528,-0.0006942048521048055,0.30770007547818606,0.17795805519254507,-0.0015189576080939027,-0.028610281877811845,0.32441367010782884,0.004236306461328573,0.1617445827549389,0.1744512948886014,0.00015257638271827458,0.2885771944486738,0.17235854414327684,-0.0013588064599624665,0.05885280959066946,0.17275799793750718,0.001366560465388705,0.24829849373980503,0.3211928775964732,0.0009233696432970022,0.33484521451348653,0.3148635971834788,-0.00019081594433691774,0.02229330977094143,0.16935370759110752,0.0017718039947033075,0.05927027180606497,0.16732210846763249,0.0013132724094153487,0.3780029298745339,0.311086433889265,-0.0007572228264580137,7.5,0.0,0.075,0.145,0.13
0.326,15.0,1.1493905202622811e+18,0.07206972022014889,0.3349530833950076,0.003154333083244396,0.12071421806668388,0.13024378881797835,0.0001386599760209792,0.13243342936899352,0.12767726409411617,-3.486742909709806e-05,-0.029019792013649577,0.3283526506398717,0.004288457734989964,0.18399947005682787,0.12614562347336528,-0.0006942200255375058,0.31082339032180945,0.17795805519254507,-0.001556904243427692,-0.028608695349706947,0.32441367010782884,0.004236287423827688,0.16175299114340974,0.1744512948886014,0.00015248054560395007,0.29152734419659493,0.17235854414327684,-0.0013946238036647636,0.058827648447182634,0.17275799793750718,0.0013668622601620526,0.2523693281793033,0.3211928775964732,0.000874732606280018,0.3389112524862138,0.3148635971834788,-0.000239779407960093,0.022895474486517246,0.16935370759110752,0.001764724773841993,0.06067829626664522,0.16732210846763249,0.0012966220399388102,0.38178165923790564,0.311086433889265,-0.0008029979518232266,7.5,0.0,0.075,0.145,0.13
0.328,15.0,1.1493905198792108e+18,0.07204743834216806,0.3349530833950076,0.0031546003580983045,0.12274228641453934,0.13024378881797835,0.00011435484901553367,0.1342815102232258,0.12767726409411617,-5.70739832985282e-05,-0.029020757105963173,0.3283526506398717,0.004288469311842255,0.18400255220793157,0.12614562347336528,-0.0006942461590015512,0.3139068620558756,0.17795805519254507,-0.0015943840215511726,-0.0286071087519007,0.32441367010782884,0.00423626838549043,0.1617618174892883,0.1744512948886014,0.00015237964494229983,0.2944419768118661,0.17235854414327684,-0.001430025600639817,0.05880247571804479,0.17275799793750718,0.0013671641938838945,0.2564574823696627,0.3211928775964732,0.0008258825930060387,0.34296203198609554,0.3148635971834788,-0.00028857186363282004,0.023510027001385717,0.16935370759110752,0.0017574987972550833,0.062106799003674634,0.16732210846763249,0.001279725746411847,0.3855233138052064,0.311086433889265,-0.0008483427041836878,7.5,0.0,0.075,0.145,0.13
0.33,15.0,1.1493905194962208e+18,0.07202514748633729,0.3349530833950076,0.0031548677406340745,0.1247727628216126,0.13024378881797835,9.001802884126814e-05,0.136126687475798,0.12767726409411617,-7.925095354931544e-05,-0.029021722553028997,0.3283526506398717,0.0042884808929500185,0.1840065294823669,0.12614562347336528,-0.0006942831448147956,0.3169495642804159,0.17795805519254507,-0.0016313856823599662,-0.028605522084389625,0.32441367010782884,0.004236249346316755,0.16177105766252892,0.1744512948886014,0.00015227372879175706,0.29732021464439307,0.17235854414327684,-0.0014650011920230716,0.058777291396639515,0.17275799793750718,0.0013674662666335487,0.26056252277191777,0.3211928775964732,0.0007768247427217259,0.3469965522610723,0.3148635971834788,-0.00033718121763140106,0.02413712539467606,0.16935370759110752,0.0017501241670766616,0.06355575649204835,0.16732210846763249,0.0012625837135674942,0.38922669824183437,0.311086433889265,-0.0008932425589912966,7.5,0.0,0.075,0.145,0.13
0.332,15.0,1.149390519113312e+18,0.07200284764829097,0.3349530833950076,0.0031551352309040445,0.12680541343148774,0.13024378881797835,6.565231195638893e-05,0.13796852406734195,0.12767726409411617,-0.00010139308058018204,-0.029022688354976678,0.3283526506398717,0.004288492478314808,0.18401139237761288,0.12614562347336528,-0.0006943308721080195,0.31995058282419137,0.17795805519254507,-0.0016678981090544496,-0.028603935347170203,0.32441367010782884,0.004236230306306621,0.16178070740900138,0.1744512948886014,0.00015216284671286972,0.3001611908910824,0.17235854414327684,-0.0014995400460133949,0.0587520954763485,0.17275799793750718,0.0013677684784904121,0.2646840105654747,0.3211928775964732,0.000727564257894665,0.3510138199304352,0.3148635971834788,-0.00038559546093112207,0.024776927617710484,0.16935370759110752,0.0017425989863571777,0.06502513699219535,0.16732210846763249,0.0012451962237070096,0.3928906326860634,0.311086433889265,-0.0009376831722308326,7.5,0.0,0.075,0.145,0.13
0.334,15.0,1.1493905187304835e+18,0.07198053882366096,0.3349530833950076,0.0031554028289606,0.12884000357413333,0.13024378881797832,4.1260504637887e-05,0.13980658428418943,0.12767726409411614,-0.00012349511967870965,-0.029023654511935892,0.3283526506398717,0.0042885040679381805,0.18401713113076262,0.12614562347336525,-0.0006943892268509716,0.32290901601203076,0.17795805519254504,-0.001703910331579756,-0.028602348540238905,0.3244136701078288,0.004236211265459988,0.16179076235181541,0.17445129488860137,0.0001520470497551998,0.3029640498597509,0.1723585441432768,-0.001533631760973667,0.05872688795054552,0.17275799793750715,0.001368070829533904,0.2688215016342351,0.32119287759647314,0.0006781064043719814,0.35501284928889865,0.3148635971834787,-0.00043380267296347743,0.025429591441804237,0.1693537075911075,0.0017349213596807643,0.06651490047020836,0.16732210846763249,0.0012275636577052456,0.39651395317135735,0.31108643388926494,-0.0009816503855615815,7.499999999999999,0.0,0.075,0.145,0.13
0.336,15.0,1.1493905183477366e+18,0.07195822100807771,0.3349530833950076,0.00315567053485616,0.13087629776787113,0.13024378881797835,1.684542292614022e-05,0.1416404338849208,0.12767726409411617,-0.00014555184228087913,-0.02902462102403636,0.3283526506398717,0.004288515661821691,0.18402373572154057,0.12614562347336528,-0.0006944580918887682,0.32582397493618265,0.17795805519254507,-0.0017394115298338282,-0.02860076166359222,0.32441367010782884,0.004236192223776813,0.16180121799254216,0.1744512948886014,0.00015192639044143174,0.3057279472240034,0.17235854414327684,-0.0015672660685976888,0.05870166881260019,0.17275799793750718,0.0013683733198435399,0.27297454655505793,0.3211928775964732,0.0006284565115468567,0.3589926626084656,0.3148635971834788,-0.00048179102526503835,0.02609527440531114,0.16935370759110752,0.0017270893937916395,0.06802499852194463,0.16732210846763249,0.0012096864959690895,0.40009551204237126,0.311086433889265,-0.0010251302313851083,7.5,0.0,0.075,0.145,0.13
0.338,15.0,1.1493905179650708e+18,0.07193589419716721,0.3349530833950076,0.003155938348643159,0.132914059722559,0.13024378881797835,-7.590107398713353e-06,0.14346964022801764,0.12767726409411617,-0.0001675580374896557,-0.029025587891407852,0.3283526506398717,0.004288527259966896,0.18403119587502154,0.12614562347336528,-0.0006945373469781035,0.328694583724062,0.17795805519254507,-0.001774391036923651,-0.028599174717226658,0.32441367010782884,0.004236173181257053,0.16181206971248693,0.1744512948886014,0.00015180092275271083,0.3084520502778508,0.17235854414327684,-0.001600432836968719,0.0586764380558791,0.17275799793750718,0.0013686759494988838,0.2771426905880128,0.3211928775964732,0.0005786199724969832,0.36295229043670424,0.3148635971834788,-0.0005295487850998415,0.02677413375991725,0.16935370759110752,0.0017191011982295565,0.06955537430115583,0.16732210846763249,0.0011915653193482543,0.4036341783644828,0.311086433889265,-0.0010681089378372752,7.5,0.0,0.075,0.145,0.13
