t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_y_axis_cylinder_radius2p5_x,object_free_horizontal_y_axis_cylinder_radius2p5_y,object_free_horizontal_y_axis_cylinder_radius2p5_z
0.0,38.0,271.9740257896458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.205,0.04
0.002,28.0,204.29295037358392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018946611604936674,0.0,0.0,-0.0003687640137306374,0.0,0.0,-0.0002233153513629148,0.0,0.0,0.0016696899008173305,0.0,0.0,0.0001460411755854374,0.0,0.0,-2.6111194240848227e-05,0.0,0.0,0.0019210860066955849,0.0,0.0,-0.0003877653641583204,0.0,0.0,-0.0003245987431191668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09499999419814237,0.2050159537979813,0.039964001465787574
0.004,27.0,155.11835689219586,-3.5745714815119045e-08,-0.0030624281910400708,-7.656070477600177e-06,1.4026828494726564e-08,-0.0011908003549072309,-2.9770008872680774e-06,-2.5619775152408387e-08,-0.001167334986003348,-2.9183374650083703e-06,0.006867781580115047,-0.0030020813772788277,-1.2241856344431237e-05,-0.0011662958837968887,-0.0011533314146136256,-1.9614185022074705e-06,-0.0008496179340027692,-0.0016270450760461268,-3.50932431170803e-06,0.00620277072276007,-0.002966067840985864,-1.1589394354507986e-05,0.000534905518974443,-0.0015949832675529274,-4.3525611078459124e-06,-5.912847492842541e-05,-0.001575849546452817,-3.874345880529922e-06,0.006982438138655512,-0.0015795016954286373,-8.751469255310554e-06,-0.0013016774224037856,-0.002936620595167756,-6.3721380775235895e-06,-0.001097667006893738,-0.002878752888534664,-6.385385363538743e-06,-7.761855463746724e-10,-0.0015483767551186976,-3.870941887796744e-06,-1.7771247903559782e-09,-0.0015298021345612118,-3.8245053364030296e-06,-8.760518308571043e-08,-0.0028442188241304235,-7.110547060326059e-06,-0.06857142857142859,0.0,0.09499952082093828,0.20506302435473608,0.03986293649436524
0.006,27.0,105.0109867188761,-1.7872780165452033e-07,-0.0061248563820801415,-1.5312051590913316e-05,7.013295928047248e-08,-0.0023816007098144618,-5.9540368416073914e-06,-1.280978697580257e-07,-0.002334669972006696,-5.83661088057886e-06,0.014143284314029506,-0.0060041627545576555,-3.2179860836681755e-05,-0.002360727046753007,-0.0023066628292272512,-2.8509173635759063e-06,-0.0018638333710697275,-0.0032540901520922536,-6.011180545223711e-06,0.012854235281503684,-0.005932135681971728,-3.0337266011829495e-05,0.001068014873771237,-0.003189966535105855,-9.312180135200745e-06,-6.777996408553289e-05,-0.003151699092905634,-7.731426544943022e-06,0.014370069327297895,-0.0031590033908572746,-2.535360382378197e-05,-0.0026812396581819276,-0.005873241190335512,-1.1428909419829315e-05,-0.002213257776829139,-0.005757505777069328,-1.1649596925438974e-05,-3.881119707576574e-09,-0.003096753510237395,-7.741881835129621e-06,-8.886402469671567e-09,-0.0030596042691224236,-7.649006229994084e-06,-4.380226925197833e-07,-0.005688437648260847,-1.4220875107694403e-05,-0.13714285714285718,0.0,0.09499928489859055,0.20513533934298434,0.03971225763154933
0.008,23.0,60.680957217635346,-5.004338280707978e-07,-0.009187284573120211,-2.2967764613296393e-05,1.9636613343928543e-07,-0.003572401064721692,-8.931177994202432e-06,-3.5866880414835806e-07,-0.0035020049580100437,-8.754692150350714e-06,0.023039142743699163,-0.009006244131836483,-5.787382111466498e-05,-0.00394796755039434,-0.0034599942438408764,-2.748167992719674e-06,-0.0030793796644526116,-0.00488113522813838,-7.543254642671631e-06,0.020911232861743897,-0.00889820352295759,-5.4381097011153186e-05,0.0016629092964667404,-0.004784949802658782,-1.4632411691075046e-05,-6.631441643817457e-05,-0.0047275486393584506,-1.1649421688182294e-05,0.023270119160140084,-0.004738505086285911,-4.7771436033959516e-05,-0.004249924560222809,-0.008809861785503265,-1.5321555318303346e-05,-0.0034682092328881357,-0.00863625866560399,-1.6057502221937125e-05,-1.0868133455377692e-08,-0.004645130265356092,-1.161281596059096e-05,-2.4885975155086065e-08,-0.004589406403683635,-1.1473493793202913e-05,-1.2264467800567731e-06,-0.00853265647239127,-2.1330546124246876e-05,-0.20571428571428574,0.0,0.09499885412462118,0.20522879568404712,0.03952547111582586
0.01,22.0,25.023853195630313,-1.0723451824420581e-06,-0.012249712764160283,-3.062303082583053e-05,4.207646269167005e-07,-0.0047632014196289235,-1.1908494464405908e-05,-7.685590509501728e-07,-0.004669339944013392,-1.1672453188023112e-05,0.03283439151087663,-0.012008325509115311,-8.761867063203619e-05,-0.00559619622384638,-0.0046133256584545024,-1.663395270150407e-06,-0.004411588137017988,-0.006508180304184507,-8.572001599329739e-06,0.029719975740170754,-0.011864271363943456,-8.193876056421839e-05,0.0022403230467215518,-0.00637993307021171,-2.0107105916696125e-05,-6.65021516775629e-05,-0.006303398185811268,-1.5592709423432735e-05,0.03304033307093693,-0.006318006781714549,-7.397031485463658e-05,-0.005860721368286161,-0.011746482380671023,-1.8741394551120537e-05,-0.0047606191779422215,-0.011515011554138655,-2.01170058031263e-05,-2.329209357072114e-08,-0.00619350702047479,-1.5483740380853337e-05,-5.334021273565898e-08,-0.006119208538244847,-1.5297959130674232e-05,-2.628045915069925e-06,-0.011376875296521694,-2.8439122124354093e-05,-0.27428571428571435,0.0,0.09499851659239349,0.2053399833304248,0.03931329752131404
0.012,22.0,8.19000713522583,-1.965933984786758e-06,-0.01531214095520035,-3.8277671525044765e-05,7.713525188001995e-07,-0.005954001774536153,-1.4886056347907673e-05,-1.4089830119112794e-06,-0.005836674930016739,-1.4589765927414471e-05,0.042974653110308444,-0.015010406886394136,-0.00011961199599317692,-0.007207732595512684,-0.005766657073068127,-4.2615212305436656e-07,-0.005749874989841077,-0.008135225380230631,-9.309093108031607e-06,0.038775686780368274,-0.014830339204929318,-0.00011137578736275019,0.002768310539118304,-0.007974916337764634,-2.5538098461215467e-05,-7.146752028632154e-05,-0.007879247732264083,-1.9531863951466303e-05,0.0431467599118342,-0.007897508477143185,-0.00010234460387020029,-0.007426443101799938,-0.014683102975838774,-2.2055954018881534e-05,-0.006038585991154278,-0.014393764442673315,-2.4082863161827737e-05,-4.271017055564759e-08,-0.007741883775593486,-1.9354651208749788e-05,-9.782282598940775e-08,-0.007649010672806057,-1.9122393331483304e-05,-4.817949895201656e-06,-0.014221094120652113,-3.554616518684261e-05,-0.34285714285714286,0.0,0.09499817665459956,0.20546585042250864,0.039085796792397945
0.014,22.0,4.157678069702767,-3.2526599981331122e-06,-0.018374569146240423,-4.593150803063909e-05,1.2761349607654869e-06,-0.007144802129443384,-1.786393370490546e-05,-2.331138995661639e-06,-0.007004009916020087,-1.750650233252044e-05,0.053173239781746574,-0.018012488263672966,-0.00015246785343495353,-0.008782908499606631,-0.006919988487681753,7.193602695773279e-07,-0.007064961710895285,-0.00976227045627676,-1.0030988666089206e-05,0.0478422452104012,-0.01779640704591518,-0.00014143023456570863,0.003287648838034413,-0.009569899605317563,-3.0845525361089674e-05,-7.806937380180627e-05,-0.009455097278716901,-2.345907439607645e-05,0.05330882760983301,-0.009477010172571822,-0.00013155942521101506,-0.008956361431337177,-0.01761972357100653,-2.548320117301648e-05,-0.007289068465972782,-0.01727251733120798,-2.808482835013425e-05,-7.068260655533759e-08,-0.009290260530712184,-2.322554455135407e-05,-1.619199786398225e-07,-0.00917881280736727,-2.2946787461353205e-05,-7.971236959553433e-06,-0.01706531294478254,-4.265123748721835e-05,-0.4114285714285715,0.0,0.0949978459400685,0.20560248625082156,0.03884926173528823
0.016,23.0,2.010949523165173,-5.00396754066485e-06,-0.021436997337280488,-5.3584361693205884e-05,1.9630934481575704e-06,-0.008335602484350613,-2.0842196548278448e-05,-3.5862051967838293e-06,-0.008171344902023434,-2.042253440756943e-05,0.0633730905901865,-0.02101456964095179,-0.00018546952355674593,-0.010353745960875668,-0.008073319902295376,1.7739714932781372e-06,-0.008378335821361705,-0.011389315532322884,-1.0810884553568997e-05,0.05691357524999888,-0.020762474886901045,-0.00017151180024325562,0.003802931310876235,-0.011164882872870489,-3.613132927726225e-05,-8.566463491282776e-05,-0.011030946825169717,-2.738219362841978e-05,0.06347278542936742,-0.011056511868000458,-0.00016091334869458365,-0.010482801234241211,-0.020556344166174283,-2.8999956837092765e-05,-0.008538263505911073,-0.02015127021974264,-3.215550438442464e-05,-1.0877348329429611e-07,-0.01083863728583088,-2.709641650806081e-05,-2.492333979277747e-07,-0.01070861494192848,-2.67711325548746e-05,-1.2262920905430582e-05,-0.01990953176891296,-4.975390132988351e-05,-0.48,0.0,0.09499750615273277,0.2057461717901135,0.03860779910529564
0.018000000000000002,21.0,0.07281212052423412,-7.291282398865033e-06,-0.024499425528320566,-6.123605390194975e-05,2.860181093173488e-06,-0.009526402839257847,-2.382091483176501e-05,-5.225335676566769e-06,-0.009338679888026785,-2.3337734207075003e-05,0.07357001651271325,-0.024016651018230622,-0.00021847435402104284,-0.01192207421846533,-0.009226651316909005,2.8177366099166585e-06,-0.009691782165042736,-0.013016360608369014,-1.1595061967518273e-05,0.06598846534503143,-0.023728542727886912,-0.00020160529494471448,0.004315023073007774,-0.01275986614042342,-4.1406993628249134e-05,-9.41781311732721e-05,-0.012606796371622537,-3.130282934177427e-05,0.07363459012718951,-0.012636013563429098,-0.0001902719974819913,-0.012007702683855445,-0.023492964761342047,-3.252540881775209e-05,-0.009788005972930483,-0.02303002310827731,-3.6229399005915596e-05,-1.5855149003068274e-07,-0.01238701404094958,-3.0967263168665716e-05,-3.633834832748773e-07,-0.012238417076489694,-3.0595419607729416e-05,-1.7867938209657296e-05,-0.02275375059304339,-5.6853719180344895e-05,-0.5485714285714287,0.0,0.09499716872290381,0.20589300366821872,0.038364062391758935
