t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma,input_sigma_diff,object_horizontal_cylinder_x,object_horizontal_cylinder_y,object_horizontal_cylinder_z
0.02,21.0,0.0,-0.006846291185737798,0.03014577750555069,0.00021661793081024564,0.005252995752775029,0.01172194099361805,4.2910135973811957e-05,0.0008227984680544604,0.011490953768470456,6.467220635088052e-05,-0.007133841028720453,0.029551738557588456,0.0002146228311010828,0.005468769847361644,0.011353106112602875,3.9514216237390185e-05,0.0008693717377878802,0.016016224967329056,9.158480949599664e-05,-0.006925411269483811,0.029197230309704596,0.00021130202660571063,0.005316963769593427,0.015700616539974125,6.648013298616178e-05,0.0008399272137705081,0.015512268972894915,8.87223922079841e-05,-0.006890833345637328,0.015548219814375645,0.0001291845015173686,0.005301918655092686,0.028907358983682588,0.00014584263397500702,0.0008606285458039576,0.02833772374651309,0.00016559495930223376,5.830640431733818e-07,0.015241833683199677,9.144850029064139e-05,1.3391596895931052e-06,0.015058989762086927,9.034819654569703e-05,6.549967867006985e-05,0.02799777905003385,0.00016770533185580058,0.675,0.0,0.0750002168554535,0.15915951077505827,0.09032799283207736
0.022,22.0,0.0,-0.007732714631107924,0.03349530833950076,0.00024204959715143137,0.005933891140611896,0.013024378881797832,4.662829877413682e-05,0.0009346444596658801,0.012767726409411614,7.166956764814292e-05,-0.008046330207663328,0.032835265063987165,0.0002398146365562457,0.006168003615931436,0.012614562347336525,4.287475499984929e-05,0.0009888247745160079,0.017795805519254505,0.00010155860268879975,-0.007828783610309841,0.03244136701078288,0.00023620066968160015,0.006011999277326093,0.017445129488860137,7.276899431560025e-05,0.0009565240881709248,0.01723585441432768,9.837556320334303e-05,-0.0077991485871567335,0.017275799793750716,0.00014499979883632826,0.006004756554758453,0.032119287759647314,0.00016090421462732778,0.000986479979953019,0.03148635971834787,0.00018375438703526351,7.884636905529663e-07,0.016935370759110748,0.00010160872617040546,1.812344934614813e-06,0.016732210846763247,0.00010038523012244192,8.846833550460169e-05,0.031108643388926494,0.00018625886226153856,0.7499999999999999,0.0,0.07500027465348397,0.15930375115983622,0.09088209577412153
0.024,22.0,0.0,-0.008616172343749387,0.03684483917345084,0.0002674653228273526,0.006612704949060345,0.014326816769977617,5.0357553776194334e-05,0.0010479274832970813,0.014044499050352776,7.865912754412138e-05,-0.008955896326865727,0.03611879157038589,0.0002649907306682953,0.00686484275290878,0.013876018582070179,4.624808979683246e-05,0.0011106770718009812,0.019575386071179958,0.00011151936777998371,-0.008729622117791606,0.03568550371186117,0.0002610857239330261,0.0067055205066612646,0.01918964243774615,7.906585896252035e-05,0.001075191098320567,0.01895943985576045,0.00010801749460553714,-0.008707445573002943,0.019003379773125786,0.00016081517016169512,0.006708848948823871,0.035331216535612046,0.00017595875988512155,0.0011165156075818648,0.03463499569018266,0.00020189109426137786,1.0374609359401635e-06,0.018628907835021826,0.00011176871622798765,2.3867760589941964e-06,0.018405431931439575,0.00011042171751902975,0.00011625263433314371,0.03421950772781915,0.00020478623635388727,0.825,0.0,0.07500033245151444,0.15944799154461417,0.09143619871616569
0.026000000000000002,21.0,0.0,-0.00949635572242663,0.04019437000740091,0.00029286325410690184,0.007289204852318348,0.0156292546581574,5.4099298254582325e-05,0.0011627840324512962,0.015321271691293938,8.564006524798114e-05,-0.009862235244648482,0.0394023180767846,0.00029014928642190195,0.007559025937868035,0.015137474816803831,4.9635792383370305e-05,0.001235156058198775,0.021354966623105407,0.00012146573730782654,-0.009627658040194999,0.038929640412939455,0.0002859555751843864,0.007397347534625549,0.020934155386632167,8.537180927982541e-05,0.001196124722863952,0.02068302529719322,0.00011764700519323592,-0.009615693594379247,0.020730959752500857,0.0001766304319530228,0.0074142777572687845,0.03854314531157678,0.00019100577817651745,0.0012511322181683595,0.037783631662017446,0.0002200026963266135,1.3343980669692368e-06,0.0203224449109329,0.00012192844469998176,3.0728641739854544e-06,0.0200786530161159,0.00012045759744034142,0.00014930802163541084,0.037330372066711796,0.0002232847165942719,0.8999999999999999,0.0,0.07500039024954491,0.15959223192939212,0.09199030165820986
0.028,22.0,0.0,-0.010372956559963441,0.043543900841351,0.0003182415393826658,0.007963159140628853,0.016931692546337185,5.7854926164113025e-05,0.0012793502638471282,0.016598044332235103,9.261156179870284e-05,-0.010765043220930049,0.04268584458318333,0.0003152884789669909,0.008250292560237772,0.016398931051537488,5.303943068201673e-05,0.0013624886311908429,0.02313454717503086,0.0001313963467009925,-0.010522622936008445,0.04217377711401775,0.0003108086109252765,0.00808730096209475,0.02267866833551818,9.16879248053558e-05,0.001319521008376002,0.02240661073862599,0.00012726291609457222,-0.010523861817065116,0.022458539731875934,0.00019244539995753112,0.008121124898614157,0.04175507408754152,0.0002060447779816364,0.0013907258818196665,0.04093226763385224,0.0002380868124941033,1.683670598657652e-06,0.02201598198684398,0.00013208788553266206,3.881234945837012e-06,0.021751874100792226,0.00013049280741970944,0.00018808905349514425,0.04044123640560445,0.00024175157030381425,0.9750000000000001,0.0,0.07500044804757539,0.15973647231417007,0.09254440460025402
0.03,18.0,0.0,-0.011245667083287421,0.046893431675301064,0.000343598329411587,0.008634336782892264,0.018234130434516965,6.162582776332867e-05,0.0013977619656857748,0.01787481697317626,9.95728002559748e-05,-0.011664016957877981,0.04596937108958203,0.00034040648586307245,0.008938382790250783,0.017660387286271135,5.6460568356200175e-05,0.0014929011079604022,0.024914127726956305,0.00014130983457459278,-0.011414248706579805,0.04541791381509603,0.00033564322050662685,0.008775201968347168,0.02442318128440419,9.801528193385665e-05,0.0014455755289644594,0.024130196180058752,0.0001368640510300965,-0.011431919274731733,0.024186119711250998,0.0002082598891698967,0.008829472297106067,0.04496700286350624,0.0002210752677893525,0.0015356918828735456,0.04408090360568702,0.00025614106634320414,2.0897321147743888e-06,0.023709519062755046,0.00014224701235293833,4.822747825641583e-06,0.023425095185468547,0.00014052728370313625,0.0002330493153143098,0.04355210074449709,0.0002601840701460117,1.0499999999999998,0.0,0.07500050584560586,0.15988071269894802,0.09309850754229819
0.032,16.0,0.0,-0.012114179993401494,0.05024296250925114,0.0003689317775552314,0.009302507489129834,0.019536568322696752,6.541338923882693e-05,0.001518154526009221,0.019151589614117424,0.00010652296589058989,-0.012558853640482502,0.049252897595980755,0.00036550148732315244,0.009623037649719592,0.01892184352100479,5.990076438452403e-05,0.0016266191763003581,0.02669370827888176,0.00015120484302552815,-0.012302267628694682,0.048662050516174324,0.0003604577953365248,0.009460872365485365,0.02616769423329021,0.00010435495358965826,0.0015744833459766013,0.025853781621491524,0.0001464492365551624,-0.012339834862275276,0.025913699690626076,0.00022407371379214684,0.009539401889873563,0.04817893163947098,0.00023609675605418948,0.0016864246536344824,0.047229539577521816,0.0002741630861678896,2.5570991098518006e-06,0.025403056138666127,0.00015240579843930812,5.908515205800674e-06,0.025098316270144874,0.0001505609611339154,0.00028464134170324857,0.04666296508338975,0.00027857949460845266,1.125,0.0,0.07500056364363633,0.16002495308372597,0.09365261048434236
0.034,17.0,0.0,-0.012978188505275363,0.05359249334320122,0.0003942400400196163,0.009967441772783726,0.020839006210876535,6.921899233048021e-05,0.0016406629011577148,0.020428362255058584,0.00011346124637429618,-0.01344925097704465,0.05253642410237947,0.0003905716664571718,0.010303999082621126,0.020183299755738442,6.336157263611311e-05,0.0017638678456646719,0.02847328883080721,0.00016108001792704111,-0.01318641238709022,0.05190618721725261,0.0003852507290756838,0.010144134652713625,0.027912207182176223,0.00011070800890014517,0.001706438967819753,0.027577367062924293,0.00015601730230168617,-0.013247577329168675,0.027641279670001146,0.00023988668719365853,0.010250995634056697,0.05139086041543571,0.00025110875115337284,0.0018433177082568062,0.0503781755493566,0.0002921505053743327,3.090355831884309e-06,0.027096593214577202,0.0001625642166928041,7.149921496801582e-06,0.026771537354821198,0.0001605937730376924,0.000343316536561938,0.049773829422282395,0.00029693512848347485,1.2,0.0,0.0750006214416668,0.16016919346850392,0.09420671342638652
0.036000000000000004,16.0,0.0,-0.013837386387649838,0.0569420241771513,0.00041952127609456,0.010628911012839613,0.022141444099056322,7.304401395763557e-05,0.0017654215843348063,0.021705134895999748,0.0001203868319690522,-0.014334907239571515,0.055819950608778195,0.000415615209514937,0.010981010025474223,0.0214447559904721,6.684454144710585e-05,0.0019048713983749316,0.030252869382732667,0.00017093400922240797,-0.014066416106898575,0.055150323918330905,0.00041002041783252675,0.010824812070458397,0.02965672013106224,0.00011707551287009168,0.0018416363099050673,0.029300952504357065,0.00016556708121922387,-0.014155115272832539,0.02936885964937622,0.0002556986218712694,0.010964335513901005,0.05460278919140045,0.0002661107613440625,0.002006763576786925,0.053526811521191396,0.00031010096287760756,3.6941591257540016e-06,0.02879013029048828,0.00017272223960793838,8.558642118025203e-06,0.02844475843949753,0.00017062565110800439,0.00040952509336748686,0.05288469376117505,0.0003152482633476787,1.2750000000000001,0.0,0.07500067923969728,0.16031343385328187,0.09476081636843069
0.038,16.0,0.0,-0.014691468002746975,0.06029155501110138,0.0004447736483925073,0.011286687515757675,0.0234438819872361,7.688982584637894e-05,0.0018925645742882008,0.02298190753694091,0.00012729891571563665,-0.0152155213040711,0.05910347711517691,0.0004406303061284905,0.01165381447749373,0.02270621222520575,7.035121319838916e-05,0.0020498533409938477,0.03203244993465811,0.00018076547121769908,-0.014942012386014156,0.05839446061940919,0.00043476526035784665,0.01150272865431901,0.03140123307994825,0.0001234585260569391,0.001980268654724007,0.03102453794578983,0.00017509740981530857,-0.015062417132025984,0.03109643962875129,0.00027150932940950295,0.011679503547814798,0.057814717967365176,0.00028110229472078503,0.0021771537393767805,0.05667544749302618,0.00032801210349743553,4.373243277419701e-06,0.030483667366399354,0.00018287983924364162,1.0146662396324917e-05,0.030117979524173853,0.00018065652529233498,0.00048371591568294815,0.0559955581000677,0.00033351619804020127,1.35,0.0,0.07500073703772775,0.16045767423805982,0.09531491931047485
