t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_horizontal_cylinder_radius2p5_x,object_fixed_horizontal_cylinder_radius2p5_y,object_fixed_horizontal_cylinder_radius2p5_z
0.0,47.0,2172.816322632605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.18,0.055
0.002,57.0,2136.818253839396,0.00783900225035269,0.0,0.0,-0.011937030227213813,0.0,0.0,-0.0023025980799939515,0.0,0.0,0.007761073180907039,0.0,0.0,-0.011762152218527867,0.0,0.0,-0.0031218830836353853,0.0,0.0,0.0077615143501957,0.0,0.0,-0.011795968885290204,0.0,0.0,-0.0025823117701746184,0.0,0.0,0.007801860983349719,0.0,0.0,-0.011867166611858966,0.0,0.0,-0.0023184158714037208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.18,0.055
0.004,53.0,1846.8695183566874,0.02927239596730212,-0.0027153529960555287,-6.332613147844931e-05,-0.04438177626912719,-0.0010558429813510779,6.528712347517641e-05,-0.009820553616733903,-0.0010350370209229684,7.605366354425899e-06,0.029036276869147552,-0.002661845487853893,-6.253751201256559e-05,-0.04381164446665554,-0.0010226205209574145,6.443719018542271e-05,-0.012345475816972106,-0.001442646634094232,1.007541869724692e-05,0.029038103443325757,-0.002629913485674132,-6.2348567015219e-05,-0.04389236556663682,-0.001414218497230262,6.229050232835966e-05,-0.0115203358370836,-0.0013972532645214974,7.110351033918726e-06,0.02913070215309112,-0.001400491503280058,-5.521411491977866e-05,-0.044077068544999494,-0.002603803594382076,5.558017810486134e-05,-0.01043800140311339,-0.002552494227834068,-1.404470138582082e-06,-1.6517228426852956e-09,-0.0013728940562052448,-8.237364337231469e-06,-3.781721553877532e-09,-0.0013564245593109408,-8.138547355865645e-06,-1.8642382960639175e-07,-0.002521874024062308,-1.5131244144373849e-05,-0.0608,0.0,0.075,0.18,0.055
0.006,57.0,2599.75158457883,0.0615892554017747,-0.0054307059921110575,-0.00020821861175647906,-0.09268255434219302,-0.0021116859627021557,0.00025362054183855024,-0.024064002766458703,-0.0020700740418459367,4.65028774493278e-05,0.061172894278459365,-0.005323690975707786,-0.00020615980706913201,-0.0916469500054928,-0.002045241041914829,0.00025059842054844426,-0.028740645931494817,-0.002885293268188464,5.6761095292701844e-05,0.06111463950999771,-0.005259826971348264,-0.00020578758248804413,-0.09176325970778762,-0.002828436994460524,0.0002463835714330578,-0.02633132378898194,-0.0027945065290429947,5.235497584824363e-05,0.061270532198802574,-0.002800983006560116,-0.00019159011095790744,-0.09207920775699617,-0.005207607188764152,0.00023321676813741206,-0.02450630259076403,-0.005104988455668136,3.199807768467153e-05,-8.259594671738002e-09,-0.0027457881124104896,-1.6474718764125883e-05,-1.89125838159638e-08,-0.0027128491186218817,-1.6277072021401965e-05,-9.321026879922943e-07,-0.005043748048124616,-3.026136974577006e-05,-0.1216,0.0,0.075,0.18,0.055
0.008,54.0,2546.4308130673485,0.1025443632304535,-0.008146058988166586,-0.0004184118863396477,-0.15274557476124095,-0.0031675289440532333,0.0005370901523888388,-0.04713719072711996,-0.003105111062768905,0.0001257533502221388,0.10200628568124226,-0.00798553646356168,-0.0004149505844521263,-0.15125655746777042,-0.0030678615628722435,0.0005314745306557235,-0.05485157387431877,-0.004327939902282696,0.00014647623617527274,0.10185578997432038,-0.007889740457022397,-0.00041402627980212066,-0.15137217359798474,-0.004242655491690786,0.0005251236252965811,-0.05054593042589359,-0.0041917597935644925,0.00013283738397250469,0.10204338292715223,-0.004201474509840175,-0.00039283204025185656,-0.15185619206268103,-0.007811410783146228,0.0005056067818430996,-0.04713524421388759,-0.007657482683502204,0.00010109291944357096,-2.3131963470295042e-08,-0.0041186821686157345,-2.471204345412638e-05,-5.297590947688091e-08,-0.004069273677932823,-2.441552859209404e-05,-2.6098019357285753e-06,-0.007565622072186925,-4.5388139816993595e-05,-0.1824,0.0,0.075,0.18,0.055
0.01,56.0,3304.443469425422,0.15028517170189482,-0.010861411984222115,-0.0006804346512880538,-0.22112657174346415,-0.004223371925404311,0.0008911332170150199,-0.0796180362047777,-0.0041401480836918735,0.0002579822558605685,0.14962117233335626,-0.010647381951415572,-0.000675922005795947,-0.21905144504803326,-0.004090482083829658,0.0008829964523036447,-0.09203679694872069,-0.005770586536376928,0.00029448592402765104,0.14941830646744314,-0.010519653942696529,-0.0006742526635021014,-0.21918112523087077,-0.005656873988921048,0.0008742917976543822,-0.08638027015829904,-0.0055890130580859895,0.0002697415042068456,0.14971362955382195,-0.005601966013120232,-0.0006458720936416347,-0.22001477828710997,-0.010415214377528305,0.0008486458661109165,-0.08085498446632736,-0.010209976911336271,0.0002215516038153079,-4.9585020931433365e-08,-0.005491576224820979,-3.294931855714505e-05,-1.1358682504984977e-07,-0.005425698237243763,-3.255387156800572e-05,-5.592155263963472e-06,-0.010087496096249232,-6.0509317765881025e-05,-0.2432,0.0,0.075,0.18,0.055
0.012,56.0,3803.429436465608,0.2033395446853759,-0.013576764980277642,-0.0009831716200930348,-0.29473558085988044,-0.005279214906755389,0.0012950841410202525,-0.12571621562246113,-0.005175185104614842,0.0004466571066009771,0.20253297591605504,-0.013309227439269466,-0.0009775823986357542,-0.2921428450628231,-0.005113102604787072,0.0012836300546594773,-0.14221127221682994,-0.00721323317047116,0.0005089413826694972,0.20229504290988937,-0.013149567428370661,-0.0009754072433748829,-0.2922534711883495,-0.0070710924861513095,0.0012726601964683168,-0.13580766125940874,-0.006986266322607487,0.0004763640230141493,0.2028015630993182,-0.007002457516400291,-0.0009402965224213335,-0.29381802520042416,-0.01301901797191038,0.0012419745618911975,-0.1254215298266283,-0.01276247113917034,0.0004085550799629421,-9.094672440305132e-08,-0.006864470281026224,-4.118652417603176e-05,-2.0840815335752066e-07,-0.006782122796554704,-4.069205525837793e-05,-1.025159888227786e-05,-0.01260937012031154,-7.562266779028546e-05,-0.304,0.0,0.075,0.18,0.055
0.014,53.0,3583.5379410420855,0.2606154691096717,-0.016292117976333172,-0.0013177899759702545,-0.3715445673855578,-0.006335057888106467,0.001730403137830644,-0.18582812538360294,-0.00621022212553781,0.00071703596098154,0.2596992635812309,-0.01597107292712336,-0.0013110242930590703,-0.3684896533789614,-0.006135723125744487,0.0017160427316224717,-0.20743905653731531,-0.008655879804565392,0.0008013323544735873,0.25943962503057405,-0.015779480914044793,-0.001308447142943605,-0.36857840591596913,-0.008485310983381572,0.0017026089612298075,-0.20026381630710782,-0.008383519587128985,0.0007645448500336786,0.26022964687838057,-0.00840294901968035,-0.0012672270727139914,-0.37093139086993976,-0.015622821566292456,0.0016691712218047901,-0.18533319300706527,-0.015314965367004408,0.0006606393867577433,-1.5056071895648644e-07,-0.008237364337231469,-4.9423640343042396e-05,-3.451662930212807e-07,-0.008138547355865645,-4.8830033686273726e-05,-1.696030573766373e-05,-0.01513124414437385,-9.072595527294943e-05,-0.3648,0.0,0.075,0.18,0.055
0.016,54.0,3462.1703870904767,0.3214518057421016,-0.0190074709723887,-0.0016777376404923624,-0.4458729392626306,-0.007390900869457544,0.0021849219990966017,-0.26317925787335683,-0.007245259146460778,0.0010714971974228528,0.3204498672819006,-0.018632918414977252,-0.0016699930919772492,-0.44269098523566985,-0.0071583436467019005,0.002167987858393557,-0.2904230060771419,-0.010098526438659624,0.001184043180591934,0.32017172330582044,-0.018409394399718924,-0.001667094116581758,-0.4430259874623754,-0.009899529480611834,0.002152073258612144,-0.2822930842886833,-0.009780772851650481,0.001142898260732744,0.3213209182583021,-0.009803440522960406,-0.0016201985244080458,-0.44585961282602277,-0.018226625160674532,0.0021162285942555913,-0.26290342901025965,-0.017867459594838472,0.001004794400473361,-2.317902596277709e-07,-0.009610258393436714,-5.766064699630655e-05,-5.316670797577456e-07,-0.009494971915176585,-5.696776049330138e-05,-2.6090119777068576e-05,-0.017653118168436156,-0.00010581694717619096,-0.4256,0.0,0.075,0.18,0.055
0.018000000000000002,56.0,3218.90911385246,0.38563636733986606,-0.02172282396844423,-0.0020590477782632746,-0.5077642600112426,-0.008446743850808623,0.002624557172470932,-0.36120169694145876,-0.008280296167383747,0.0015293937702358386,0.384594311651734,-0.021294763902831144,-0.0020504677871083904,-0.5036769918548255,-0.008180964167659316,0.0026070601264080633,-0.3953717082813786,-0.011541173072753857,0.001673290998026328,0.38425872116201265,-0.021039307885393058,-0.002047266187147281,-0.5042560114103634,-0.011313747977842096,0.0025902734369072002,-0.38723829912563673,-0.011178026116171979,0.0016266903490350683,0.38581588171734893,-0.011203932026240464,-0.0019951491017072558,-0.5080368471902955,-0.02083042875505661,0.002550175104425797,-0.36132896641028656,-0.020419953822672542,0.0014549008511255228,-3.3802213387976544e-07,-0.010983152449641959,-6.589752395629398e-05,-7.75811624291272e-07,-0.010851396474487527,-6.510518884444661e-05,-3.8012490265941025e-05,-0.020174992192498464,-0.00012089341243632837,-0.4864,0.0,0.075,0.18,0.055
