t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_horizontal_cylinder_radius2p5_x,object_horizontal_cylinder_radius2p5_y,object_horizontal_cylinder_radius2p5_z
0.28600000000000003,0.0,0.0,1.58482696125484,-0.33941912450694106,-0.011553018960048109,1.5709918112048433,-0.1319803726688847,-0.010251373040651303,-0.8082501843239298,-0.12937962761537103,0.004182223610422207,1.4215383513339521,-0.33273068598173666,-0.010553651435011965,1.1590236970612195,-0.1278275651196768,-0.007808604948821535,-0.27482510185574305,-0.18033082926177899,0.0007198447385515765,1.4330967109583455,-0.3287391857092665,-0.010597594568051913,1.1877698988320944,-0.17677731215378273,-0.008272058893245286,-0.30450918294179785,-0.17465665806518718,0.0009300441174159504,1.5891020167402443,-0.17506143791000725,-0.010583986099354825,1.6027405637806225,-0.32547544929775946,-0.01158997317322021,-0.9659685699870798,-0.3190617784792585,0.003965599258180252,-0.003475773768385918,-0.1716117570256556,-0.0010094045412040013,-0.010200733996460725,-0.1695530699138676,-0.0009578476624559716,-0.15046553089551096,-0.3152342530077885,-0.0010050082191501318,-7.6,0.0,0.07508619180617816,0.039785376228127445,0.5168925258872143
0.28800000000000003,0.0,0.0,1.5834897490528332,-0.33941912450694106,-0.011545476514570687,1.5652368020358844,-0.1319803726688847,-0.010217833103242369,-0.7898577007636174,-0.12937962761537103,0.004073223340251353,1.4168219687431394,-0.33273068598173666,-0.010525614223894133,1.1443261544845722,-0.1278275651196768,-0.007721107573085378,-0.2492500858822035,-0.18033082926177899,0.0005669656355637844,1.4286245236004385,-0.3287391857092665,-0.010571015380005672,1.1735151847938765,-0.17677731215378273,-0.008187283265915264,-0.27924910767487615,-0.17465665806518718,0.000779115149259664,1.589061799894848,-0.17506143791000725,-0.010584980727901509,1.599188373336672,-0.32547544929775946,-0.01156929607847029,-0.9516880656703651,-0.3190617784792585,0.0038814407490469277,-0.0035761420309912634,-0.1716117570256556,-0.0010088158995436181,-0.010496022440188248,-0.1695530699138676,-0.0009561140155044411,-0.15321879459631285,-0.3152342530077885,-0.0009886123326736653,-7.6,0.0,0.07508698813011742,0.03905416700816801,0.5202635456099975
0.29,0.0,0.0,1.5820729780322185,-0.33941912450694106,-0.011537453241358646,1.5593179933623345,-0.1319803726688847,-0.010183303048228615,-0.7712430868944662,-0.12937962761537103,0.003962868438889478,1.4120624747566595,-0.33273068598173666,-0.010497315928349257,1.1295166229791225,-0.1278275651196768,-0.007632922317625494,-0.22358526373173798,-0.18033082926177899,0.000413515539722547,1.4241104893642906,-0.3287391857092665,-0.01054418225585823,1.1591375688155883,-0.17677731215378273,-0.008101754981685956,-0.2538890746257123,-0.17465665806518718,0.0006275546976581338,1.5888534137241674,-0.17506143791000725,-0.010584739426829132,1.595507016160643,-0.32547544929775946,-0.011547982935806589,-0.9371629283440666,-0.3190617784792585,0.0037957577231466397,-0.0036788095403204302,-0.1716117570256556,-0.001008213689967986,-0.01079774321469582,-0.1695530699138676,-0.0009543422848420761,-0.15599220132190209,-0.3152342530077885,-0.000972092750468854,-7.6,0.0,0.07508778445405669,0.03832295778820857,0.5236345653327807
0.292,0.0,0.0,1.5805772393491584,-0.33941912450694106,-0.011528952615234957,1.5532366261418757,-0.1319803726688847,-0.010147790196187315,-0.752410034305706,-0.12937962761537103,0.003851180755674571,1.4072602393192795,-0.33273068598173666,-0.010468758964430377,1.1145977999794825,-0.1278275651196768,-0.007544065128592795,-0.1978360120818956,-0.18033082926177899,0.000259526606819754,1.4195550536806503,-0.3287391857092665,-0.010517098050441343,1.1446396312503708,-0.17677731215378273,-0.008015489285816227,-0.22843439319437478,-0.17465665806518718,0.0004753944993631508,1.5885093308873344,-0.17506143791000725,-0.010583489109805048,1.591676769658217,-0.32547544929775946,-0.011525894792750416,-0.9224016934637139,-0.3190617784792585,0.003708606899188849,-0.003783814650669703,-0.1716117570256556,-0.001007597684912011,-0.01110598144025417,-0.1695530699138676,-0.0009525319601950306,-0.1587852748347132,-0.3152342530077885,-0.0009554523101153186,-7.6,0.0,0.07508858077799595,0.037591748568249136,0.5270055850555639
0.294,0.0,0.0,1.5790031355688137,-0.33941912450694106,-0.011519978183136598,1.5469939622336024,-0.1319803726688847,-0.010111301992864563,-0.7333622837844485,-0.12937962761537103,0.0037381824401420097,1.402415598937386,-0.33273068598173666,-0.010439945551806096,1.0995724227269759,-0.1278275651196768,-0.007454552190594955,-0.17200772386206642,-0.18033082926177899,0.00010503109692069973,1.4149586307786448,-0.3287391857092665,-0.0104897654363395,1.130023992075237,-0.17677731215378273,-0.007928501660424922,-0.20289039158751987,-0.17465665806518718,0.0003226664107751256,1.5880573545454713,-0.17506143791000725,-0.01058142461278405,1.5876809217183299,-0.32547544929775946,-0.011502913313735858,-0.9074121030322521,-0.3190617784792585,0.003620039489906732,-0.0038911961407575193,-0.1716117570256556,-0.0010069676542499154,-0.011420822279488482,-0.1695530699138676,-0.0009506825308416805,-0.16159753567805646,-0.3152342530077885,-0.000938693869038452,-7.6,0.0,0.07508937710193521,0.0368605393482897,0.5303766047783471
0.296,0.0,0.0,1.5773512800431995,-0.33941912450694106,-0.011510533560454528,1.540591284442343,-0.1319803726688847,-0.010073846009414923,-0.7141036244693487,-0.12937962761537103,0.0036238959370144645,1.3975288560182655,-0.33273068598173666,-0.010410877709514738,1.0844432682994043,-0.1278275651196768,-0.007364399927079916,-0.14610580713028462,-0.18033082926177899,-4.99386323982754e-05,1.4103216028991727,-0.3287391857092665,-0.010462186898927469,1.11529331100982,-0.17677731215378273,-0.00784080782537412,-0.17726241568664108,-0.17465665806518718,0.00016940240113399614,1.5875212145393187,-0.17506143791000725,-0.010578712754732872,1.5835053945252202,-0.32547544929775946,-0.011478938226096537,-0.892201214374069,-0.3190617784792585,0.0035301019473179614,-0.004000993211303734,-0.1716117570256556,-0.0010063233653093884,-0.011742350904972103,-0.1695530699138676,-0.0009487934858062746,-0.16442850126520858,-0.3152342530077885,-0.0009218203039783923,-7.6,0.0,0.07509017342587447,0.036129330128330264,0.5337476245011303
0.298,0.0,0.0,1.5756222962772641,-0.33941912450694106,-0.011500622427300844,1.5340298965673034,-0.1319803726688847,-0.010035429942667366,-0.6946378929932214,-0.12937962761537103,0.0035083439811238663,1.3926002782581282,-0.33273068598173666,-0.010381557252000014,1.0692131536049245,-0.1278275651196768,-0.007273625000514487,-0.12013568395410523,-0.18033082926177899,-0.0002053501327889662,1.4056443195507555,-0.3287391857092665,-0.010434364731650636,1.1004502876048845,-0.17677731215378273,-0.007752423738981617,-0.15155582791969477,-0.17465665806518718,1.5634545728723414e-05,1.5869210921983041,-0.17506143791000725,-0.010575495914695957,1.579138412506853,-0.32547544929775946,-0.011453885062937878,-0.8767754954037925,-0.3190617784792585,0.0034388366153688633,-0.0041132454825456724,-0.1716117570256556,-0.0010056645828861112,-0.01207065246669814,-0.1695530699138676,-0.0009468643140533729,-0.16727768596907205,-0.3152342530077885,-0.0009048345104554796,-7.6,0.0,0.07509096974981373,0.03539812090837083,0.5371186442239135
0.3,0.0,0.0,1.573816817283579,-0.33941912450694106,-0.011490248524705232,1.52731112345495,-0.1319803726688847,-0.009996061615417128,-0.6749689726148951,-0.12937962761537103,0.0033915495922671023,1.3876300980806233,-0.33273068598173666,-0.010351985785439189,1.0538849353383306,-0.1278275651196768,-0.007182244312347608,-0.09410278929574302,-0.18033082926177899,-0.00036117087184604253,1.4009270968097882,-0.3287391857092665,-0.010406301031560133,1.0854976612988407,-0.17677731215378273,-0.007663365598552004,-0.1257760061363586,-0.17465665806518718,-0.0001386049808729545,1.5862666046713148,-0.17506143791000725,-0.010571895180649868,1.5745750452409741,-0.32547544929775946,-0.011427683170827674,-0.8611395872303114,-0.3190617784792585,0.0033462823015472046,-0.004227992991690058,-0.1716117570256556,-0.0010049910692586594,-0.012405812059437788,-0.1695530699138676,-0.0009448945046830168,-0.1701446012123861,-0.3152342530077885,-0.0008877394022322988,-7.6,0.0,0.075091766073753,0.03466691168841139,0.5404896639466967
0.302,0.0,0.0,1.5719354849260618,-0.33941912450694106,-0.01147941565074312,1.520436311056036,-0.1319803726688847,-0.009955748976743008,-0.6551007923405942,-0.12937962761537103,0.0032735360699971444,1.3826185121275096,-0.33273068598173666,-0.01032216470437416,1.0384615098980718,-0.1278275651196768,-0.007090275002748044,-0.06801256990163948,-0.18033082926177899,-0.0005173682397962158,1.3961702166670649,-0.3287391857092665,-0.010377997695114329,1.0704382114405098,-0.17677731215378273,-0.007573649840715741,-0.09992834248715633,-0.17465665806518718,-0.0002932839115729716,1.5855583175104233,-0.17506143791000725,-0.010567968255487932,1.5698162409719814,-0.32547544929775946,-0.011400302967232401,-0.8452965763738964,-0.3190617784792585,0.0032524668525063176,-0.004345276190299872,-0.1716117570256556,-0.0010043025842037933,-0.01274791468999433,-0.1695530699138676,-0.0009428835471265789,-0.17302875555847153,-0.3152342530077885,-0.0008705379107724145,-7.6,0.0,0.07509256239769226,0.033935702468451956,0.5438606836694799
0.304,0.0,0.0,1.569978949253183,-0.33941912450694106,-0.011468127656598017,1.5134068264866458,-0.1319803726688847,-0.009914500102349524,-0.6350373260351448,-0.12937962761537103,0.003154326988351339,1.3775656808030596,-0.33273068598173666,-0.010292095188655478,1.0229458132623832,-0.1278275651196768,-0.006997734450106491,-0.04187048319660224,-0.18033082926177899,-0.0006739095561608371,1.3913739264223888,-0.3287391857092665,-0.010349456414257989,1.0552747572764183,-0.17677731215378273,-0.007483293141565756,-0.07401824230666046,-0.17465665806518718,-0.00044836989346818513,1.5847966728510399,-0.17506143791000725,-0.010563718532522583,1.5648630595970723,-0.32547544929775946,-0.011371750141618444,-0.8292495747697791,-0.3190617784792585,0.003157408787367828,-0.004465135941615237,-0.1716117570256556,-0.0010035988850121344,-0.01309704524436172,-0.1695530699138676,-0.0009408309313432395,-0.17592965480249212,-0.3152342530077885,-0.000853232984695902,-7.6,0.0,0.07509335872163152,0.03320449324849252,0.5472317033922631
0.306,0.0,0.0,1.5679478678211352,-0.33941912450694106,-0.011456388442560745,1.5062240580931183,-0.1319803726688847,-0.009872323194933183,-0.6147825915233064,-0.12937962761537103,0.003033946190518643,1.3724717278736824,-0.33273068598173666,-0.010261778200708779,1.007340820822957,-0.1278275651196768,-0.00690464027029236,-0.015681996182639588,-0.18033082926177899,-0.0008307620763910604,1.386538438129003,-0.3287391857092665,-0.010320678672789931,1.040010157900929,-0.17677731215378273,-0.007392312416581207,-0.048051123000961135,-0.17465665806518718,-0.0006038304945511603,1.583982123625191,-0.17506143791000725,-0.010559148664566283,1.5597165856123427,-0.32547544929775946,-0.01134203105336899,-0.8130017428829549,-0.3190617784792585,0.0030611267777431233,-0.00458761351780741,-0.1716117570256556,-0.001002879726504242,-0.013453288454796765,-0.1695530699138676,-0.0009387361480170352,-0.17884680206321457,-0.3152342530077885,-0.0008358275892317784,-7.6,0.0,0.07509415504557078,0.032473284028533084,0.5506027231150463
0.308,0.0,0.0,1.5658429050074796,-0.33941912450694106,-0.011444201953968457,1.4988894155206827,-0.1319803726688847,-0.009829226584572017,-0.5943406496815355,-0.12937962761537103,0.0029124177834476124,1.3673367401241505,-0.33273068598173666,-0.010231214483132516,0.9916495471746448,-0.1278275651196768,-0.006811010315655803,0.010547415657407695,-0.18033082926177899,-0.0009878929984748364,1.3816639280894991,-0.3287391857092665,-0.010291665743029617,1.0246473121675483,-0.17677731215378273,-0.007300724820328271,-0.022032412939568816,-0.17465665806518718,-0.0007596332103853564,1.583115133044515,-0.17506143791000725,-0.01055426136921119,1.5543779281310839,-0.32547544929775946,-0.011311152209460613,-0.7965562889884005,-0.3190617784792585,0.0029636397864221784,-0.004712750597164975,-0.1716117570256556,-0.0010021448610470893,-0.013816728866813874,-0.1695530699138676,-0.000936598688754425,-0.18177969787524953,-0.3152342530077885,-0.0008183247056674437,-7.6,0.0,0.07509495136951004,0.03174207480857365,0.5539737428378295
0.31,0.0,0.0,1.563664731315812,-0.33941912450694106,-0.011431572177086525,1.4914043297856205,-0.1319803726688847,-0.009785218729137403,-0.5737156035204974,-0.12937962761537103,0.002789766132396987,1.362160767071712,-0.33273068598173666,-0.010200404556635324,0.9758750458597393,-0.1278275651196768,-0.00671686267376593,0.03681226945135499,-0.18033082926177899,-0.0011452694695151201,1.3767505364047772,-0.3287391857092665,-0.010262418682792594,1.0091891585597954,-0.17677731215378273,-0.007208547745927987,0.004032449648104484,-0.17465665806518718,-0.0009157454707537102,1.5821961740691386,-0.17506143791000725,-0.010549059425727134,1.548848220906339,-0.32547544929775946,-0.01127912026457306,-0.7799164684391343,-0.3190617784792585,0.002864967063054852,-0.004840589261211328,-0.1716117570256556,-0.0010013940385709438,-0.014187450806111444,-0.1695530699138676,-0.0009344180462823224,-0.18472784028175565,-0.3152342530077885,-0.0008007273307952339,-7.6,0.0,0.0750957476934493,0.031010865588614215,0.5573447625606127
0.312,0.0,0.0,1.5614140226720226,-0.33941912450694106,-0.011418503134936519,1.4837702533507404,-0.1319803726688847,-0.009740308214727031,-0.5529115972586415,-0.12937962761537103,0.0026660158554307587,1.3569438207392603,-0.33273068598173666,-0.010169348718320693,0.960020409065467,-0.1278275651196768,-0.006622215665876497,0.06310707602421983,-0.18033082926177899,-0.001302858592278804,1.3717983665775337,-0.3287391857092665,-0.010232938332684263,0.9936386750200712,-0.17677731215378273,-0.007115798824281469,0.03013801777156126,-0.17465665806518718,-0.00107213464627975,1.5812257288625915,-0.17506143791000725,-0.010543545671874875,1.5431286223577967,-0.32547544929775946,-0.01124594202122459,-0.7630855829223488,-0.3190617784792585,0.002765128139759255,-0.004971171991752563,-0.1716117570256556,-0.0010006270065866655,-0.014565538345438936,-0.1695530699138676,-0.0009321937146465369,-0.18769072492758876,-0.3152342530077885,-0.0007830384763561972,-7.6,0.0,0.07509654401738856,0.030279656368654782,0.5607157822833959
0.314,0.0,0.0,1.5590914597127556,-0.33941912450694106,-0.011404998883073782,1.4759886602039312,-0.1319803726688847,-0.00969450375611775,-0.5319328153871661,-0.12937962761537103,0.002541191817859623,1.3516858754886172,-0.33273068598173666,-0.010138047040325983,0.9440887672733956,-0.1278275651196768,-0.006527087845110863,0.08942634097978011,-0.18033082926177899,-0.001460627431715993,1.3668074851716665,-0.3287391857092665,-0.010203225313720803,0.9779988787350178,-0.17677731215378273,-0.007022495923043124,0.05627883677322823,-0.17465665806518718,-0.0012287680550204906,1.5802042882329415,-0.17506143791000725,-0.010537723000635593,1.537220315603093,-0.32547544929775946,-0.011211624429933337,-0.7460669797038509,-0.3190617784792585,0.0026641428266585424,-0.005104541667854875,-0.1716117570256556,-0.0009998435102034182,-0.014951075271413736,-0.1695530699138676,-0.0009299251894105719,-0.19066784515287816,-0.3152342530077885,-0.0007652611684811985,-7.6,0.0,0.07509734034132783,0.02954844714869535,0.5640868020061791
0.316,0.0,0.0,1.556697727066709,-0.33941912450694106,-0.011391063505318181,1.4680610459395327,-0.1319803726688847,-0.009647814197236895,-0.5107834817267001,-0.12937962761537103,0.0024153191266307705,1.3463868679148674,-0.33273068598173666,-0.010106499368822124,0.9280832888595504,-0.1278275651196768,-0.006431497994358435,0.11576456577711607,-0.18033082926177899,-0.0016185430214493545,1.3617779215288748,-0.3287391857092665,-0.010173280025285598,0.9622728258759263,-0.17677731215378273,-0.0069286571453328035,0.08244944541757587,-0.17465665806518718,-0.0013856129690304924,1.5791323510603508,-0.17506143791000725,-0.010531594356857693,1.5311245084935803,-0.32547544929775946,-0.011176174589405116,-0.7288640508610532,-0.3190617784792585,0.0025620312073475547,-0.005240741562750591,-0.1716117570256556,-0.0009990432921468044,-0.015344145051296922,-0.1695530699138676,-0.0009276119678547232,-0.19365869208701178,-0.3152342530077885,-0.0007473984471294622,-7.6,0.0,0.07509813666526709,0.028817237928735917,0.5674578217289623
0.318,0.0,0.0,1.5542335126294404,-0.33941912450694106,-0.011376701109441901,1.4599889278422395,-0.1319803726688847,-0.009600248511650504,-0.4894678584760345,-0.12937962761537103,0.0022884231246679742,1.341046696802559,-0.33273068598173666,-0.010074705323379625,0.9120071796441284,-0.1278275651196768,-0.006335465123875363,0.14211624880212367,-0.18033082926177899,-0.0017765723702333704,1.3567096675436294,-0.3287391857092665,-0.010143102643428848,0.9464636112928217,-0.17677731215378273,-0.006834300828178255,0.10864437697528276,-0.17465665806518718,-0.0015426366208965785,1.5780104237112882,-0.17506143791000725,-0.010525162733822148,1.524842433654605,-0.32547544929775946,-0.011139599746748038,-0.7114802325047677,-0.3190617784792585,0.0024588136342907686,-0.005379815340671952,-0.1716117570256556,-0.0009982260927774301,-0.015744830799737052,-0.1695530699138676,-0.0009252535491754241,-0.19666275474301229,-0.3152342530077885,-0.0007294533655246604,-7.6,0.0,0.07509893298920635,0.028086028708776484,0.5708288414517455
0.32,0.0,0.0,1.551699506832381,-0.33941912450694106,-0.01136191582281829,1.4517738449732258,-0.1319803726688847,-0.009551815803066745,-0.46799024525324034,-0.12937962761537103,0.002160529385163981,1.3356652231444532,-0.33273068598173666,-0.010042664296705774,0.8958636823897983,-0.1278275651196768,-0.006239008468582831,0.16847588643400116,-0.18033082926177899,-0.0019346824683834159,1.3516026774975762,-0.3287391857092665,-0.010112693119517376,0.930574368160931,-0.17677731215378273,-0.006739445540679627,0.13485816030239745,-0.17465665806518718,-0.0016998062102428196,1.576839019439649,-0.17506143791000725,-0.010518431169727773,1.518375348530323,-0.32547544929775946,-0.011101907297714186,-0.6939190039900601,-0.3190617784792585,0.002354510724153055,-0.005521807053611795,-0.1716117570256556,-0.000997391650109902,-0.016153215245491168,-0.1695530699138676,-0.0009228494346847833,-0.19967952011228549,-0.3152342530077885,-0.0007114289895886574,-7.6,0.0,0.07509972931314561,0.027354819488817052,0.5741998611745287
0.322,0.0,0.0,1.549096401906787,-0.33941912450694106,-0.011346711788035932,1.4434173582581569,-0.1319803726688847,-0.009502525305852662,-0.4463549781295139,-0.12937962761537103,0.002031663705827216,1.3302422702233798,-0.33273068598173666,-0.01001037545475714,0.8796560762476824,-0.1278275651196768,-0.00614214748505685,0.19483797410672357,-0.18033082926177899,-0.002092840294174681,1.3464568679543147,-0.3287391857092665,-0.010082051179241056,0.914608267578327,-0.17677731215378273,-0.006644110081888282,0.1610853209144673,-0.17465665806518718,-0.001857088910205508,1.5756186577750741,-0.17506143791000725,-0.010511402744097939,1.511724535433065,-0.32547544929775946,-0.011063104786968495,-0.6761838871164314,-0.3190617784792585,0.00224914335306481,-0.005666761138010258,-0.1716117570256556,-0.0009965396998322627,-0.016569380698132134,-0.1695530699138676,-0.0009203991280102584,-0.20270847325972297,-0.3152342530077885,-0.0006933283973730182,-7.6,0.0,0.07510052563708487,0.02662361026885762,0.5775708808973119
0.324,0.0,0.0,1.5464248911433913,-0.33941912450694106,-0.011331093158482368,1.434921050576724,-0.1319803726688847,-0.009452386385562249,-0.4245664286560933,-0.12937962761537103,0.0019018521030848574,1.3247776237576119,-0.33273068598173666,-0.0099778377372307,0.8633876761502297,-0.1278275651196768,-0.006044901848204155,0.22119700736553172,-0.18033082926177899,-0.0022510128202110156,1.3412721177153752,-0.3287391857092665,-0.010051176321981489,0.8985685181136341,-0.17677731215378273,-0.006548313478392658,0.18732038205561963,-0.17465665806518718,-0.002014451873877927,1.5743498638987787,-0.17506143791000725,-0.010504080574110489,1.504891301597243,-0.32547544929775946,-0.011023199908384946,-0.6582784453175993,-0.3190617784792585,0.0021427326518230374,-0.005814722411366674,-0.1716117570256556,-0.000995669975325872,-0.016993409014751548,-0.1695530699138676,-0.0009179021352944128,-0.20574909741914052,-0.3152342530077885,-0.0006751546784883933,-7.6,0.0,0.07510132196102413,0.025892401048898186,0.5809419006200951
0.326,0.0,0.0,1.543685668148541,-0.33941912450694106,-0.011315064093901995,1.4262865268533178,-0.1319803726688847,-0.009401408539473652,-0.402629002884592,-0.12937962761537103,0.0017711208062443336,1.3192710321100443,-0.33273068598173666,-0.009945049858436092,0.8470618321503123,-0.1278275651196768,-0.005947291447619438,0.24754748291847245,-0.18033082926177899,-0.0024091670197638644,1.3360482678380916,-0.3287391857092665,-0.01002006782054785,0.8824583653027771,-0.17677731215378273,-0.006452074981604501,0.21355786576259356,-0.17465665806518718,-0.0021718622407248408,1.5730331680072427,-0.17506143791000725,-0.010496467810852715,1.4978769792377737,-0.32547544929775946,-0.010982200505370014,-0.6402062828411625,-0.3190617784792585,0.002035300001030045,-0.005965736068775805,-0.1716117570256556,-0.0009947822076857335,-0.017425381566667387,-0.1695530699138676,-0.0009153579653946963,-0.20880087408903375,-0.3152342530077885,-0.000656910933531888,-7.6,0.0,0.0751021182849634,0.025161191828938754,0.5843129203428783
0.328,0.0,0.0,1.5408794260976422,-0.33941912450694106,-0.011298628755932892,1.417515414148425,-0.1319803726688847,-0.009349601397133214,-0.38054714038110005,-0.12937962761537103,0.001639496251615326,1.3137222065613092,-0.33273068598173666,-0.009912010308550686,0.8306819287059976,-0.1278275651196768,-0.0058493363836199345,0.27388389968303495,-0.18033082926177899,-0.0025672698730815086,1.3307851217159339,-0.3287391857092665,-0.00998872472128415,0.8662810910938655,-0.17677731215378273,-0.006355414064739359,0.2397922939237356,-0.17465665806518718,-0.0023292871429666847,1.5716691046641398,-0.17506143791000725,-0.0104885676355035,1.4906829256129726,-0.32547544929775946,-0.010940114571213199,-0.6219710439184364,-0.3190617784792585,0.0019268670261714245,-0.00611984767938759,-0.1716117570256556,-0.0009938761257412786,-0.017865379206145608,-0.1695530699138676,-0.0009127661300832012,-0.2118632831286325,-0.3152342530077885,-0.0006386002735125286,-7.6,0.0,0.07510291460890266,0.02442998260897932,0.5876839400656615
0.33,0.0,0.0,1.5380068569867569,-0.33941912450694106,-0.0112817913036275,1.4086093617503122,-0.1319803726688847,-0.009296974720903857,-0.3583253132344022,-0.12937962761537103,0.0015070050765943741,1.3081308216468255,-0.33273068598173666,-0.009878717355258276,0.814251383910586,-0.1278275651196768,-0.005751056962954046,0.3002007598279358,-0.18033082926177899,-0.002725288373668884,1.3254824452217349,-0.3287391857092665,-0.009957145844551202,0.8500400132394145,-0.17677731215378273,-0.006258350419485889,0.26601818933298177,-0.17465665806518718,-0.0024866937119335368,1.5702582121409205,-0.17506143791000725,-0.010480383255444883,1.4833105230918469,-0.32547544929775946,-0.010896950249464393,-0.6035764119247549,-0.3190617784792585,0.0018174555926350675,-0.0062771031827895795,-0.1716117570256556,-0.0009929514560776081,-0.018313482233144926,-0.1695530699138676,-0.0009101261442463319,-0.21493580285423547,-0.3152342530077885,-0.000620225819274936,-7.6,0.0,0.07510371093284192,0.02369877338901989,0.5910549597884447
0.332,0.0,0.0,1.535068650883221,-0.33941912450694106,-0.011264555888962188,1.3995700412665328,-0.1319803726688847,-0.009243538406515182,-0.33596802505866685,-0.12937962761537103,0.001373674113714187,1.3024965155576285,-0.33273068598173666,-0.009845169045771374,0.7977736486676352,-0.1278275651196768,-0.005652473694181577,0.3264925698101103,-0.18033082926177899,-0.002883189534538289,1.320139966914105,-0.3287391857092665,-0.009925329785586008,0.8337384846352226,-0.17677731215378273,-0.006160903952359183,0.29223007673885976,-0.17465665806518718,-0.002644049084389014,1.5688010317464973,-0.17506143791000725,-0.010471917900305567,1.4757611792257008,-0.32547544929775946,-0.010852715834337638,-0.5850261085305447,-0.3190617784792585,0.0017070878006729784,-0.006437548885311253,-0.1716117570256556,-0.0009920079230571963,-0.01876977036209396,-0.1695530699138676,-0.0009074375260843359,-0.21801791013580618,-0.3152342530077885,-0.0006017907009213182,-7.6,0.0,0.07510450725678118,0.022967564169060456,0.5944259795112279
0.334,0.0,0.0,1.5320654951761834,-0.33941912450694106,-0.011246926652340972,1.3903991467147692,-0.1319803726688847,-0.009189302483612506,-0.3134798099909589,-0.12937962761537103,0.001239530384659775,1.296818890604682,-0.33273068598173666,-0.009811363209236191,0.7812522058108354,-0.1278275651196768,-0.0055536072827238716,0.35275384140697197,-0.18033082926177899,-0.003040940394431336,1.3147573783071915,-0.3287391857092665,-0.009893274915740229,0.817379892605353,-0.17677731215378273,-0.006063094780734032,0.31842248388855315,-0.17465665806518718,-0.0028013204088242817,1.567298107146513,-0.17506143791000725,-0.010463174817939028,1.4680363268239336,-0.32547544929775946,-0.010807419771140761,-0.5663238928434813,-0.3190617784792585,0.0015957859803077173,-0.006601231456249408,-0.1716117570256556,-0.000991045248842066,-0.019234322688710025,-0.1695530699138676,-0.0009046997973106418,-0.22110908049381206,-0.3152342530077885,-0.000583298057231894,-7.6,0.0,0.07510530358072044,0.022236354949101023,0.5977969992340111
0.336,0.0,0.0,1.5289980738279851,-0.33941912450694106,-0.011228907718098747,1.3810983946124977,-0.1319803726688847,-0.009134277116301923,-0.29086523168393025,-0.12937962761537103,0.0011046010942535275,1.2910975137462248,-0.33273068598173666,-0.009777297459518513,0.7646905691687449,-0.1278275651196768,-0.005454478625583074,0.3789790927440038,-0.18033082926177899,-0.003198508024012506,1.3093343342037966,-0.3287391857092665,-0.009860979384098748,0.8009676581327918,-0.17677731215378273,-0.005964943228554815,0.34458994256707626,-0.17465665806518718,-0.002958474851722442,1.5657499836727167,-0.17506143791000725,-0.010454157270339123,1.4601374240338914,-0.32547544929775946,-0.010761070656730157,-0.5474735605420431,-0.3190617784792585,0.001483572686185337,-0.00676819792401384,-0.1716117570256556,-0.0009900631534164371,-0.019707217656868746,-0.1695530699138676,-0.0009019124833509454,-0.22420878819628742,-0.3152342530077885,-0.0005647510350838587,-7.6,0.0,0.0751060999046597,0.02150514572914159,0.6011680189567943
0.338,0.0,0.0,1.5258670666273204,-0.33941912450694106,-0.011210503190009559,1.3716695240649406,-0.1319803726688847,-0.009078472603688294,-0.2681288822940422,-0.12937962761537103,0.0009689136244113554,1.2853319171775552,-0.33273068598173666,-0.009742969198367769,0.7480922825745426,-0.1278275651196768,-0.00535510880573053,0.4051628493177471,-0.18033082926177899,-0.0033558595320346968,1.3038704530917222,-0.3287391857092665,-0.009828441119478379,0.7845052350354941,-0.17677731215378273,-0.005866469821719448,0.37072698963161343,-0.17465665806518718,-0.0031154796037935807,1.5641572076229986,-0.17506143791000725,-0.010444868529496344,1.4520659544246062,-0.32547544929775946,-0.010713677239989904,-0.5284789430007906,-0.3190617784792585,0.0013704706923767078,-0.006938495672192524,-0.1716117570256556,-0.0009890613546098504,-0.020188533025533736,-0.1695530699138676,-0.000899075113541993,-0.22731650635610193,-0.3152342530077885,-0.0005461527888690065,-7.6,0.0,0.07510689622859897,0.020773936509182158,0.6045390386795775
