t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_y_axis_cylinder_radius2p5_x,object_free_horizontal_y_axis_cylinder_radius2p5_y,object_free_horizontal_y_axis_cylinder_radius2p5_z
0.0,35.0,10528.819950496043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.23,0.105
0.002,32.0,3752.285022689158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016668551296684683,0.0,0.0,0.001040156311369774,0.0,0.0,0.0003291016652628889,0.0,0.0,-0.000715966846813513,0.0,0.0,-0.0022451643494056975,0.0,0.0,0.00200355530164517,0.0,0.0,-0.0030405754411103225,0.0,0.0,0.002342314504174722,0.0,0.0,0.0005082648639363991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0950232853516699,0.23007003638295787,0.10503721202860511
0.004,31.0,3085.2646334469896,7.149142963023809e-08,0.0061248563820801415,1.5312140955200354e-05,-2.8053656989453137e-08,0.0023816007098144618,5.954001774536155e-06,5.123955030481674e-08,0.002334669972006696,5.836674930016741e-06,-0.004539539461778786,0.0060041627545576555,1.917754471056531e-05,0.0014730434643697215,0.0023066628292272512,3.1662662946436934e-06,0.0007900605222399091,0.0032540901520922536,7.312471217073412e-06,-0.0040093276954206,0.005932135681971728,1.6620256321963102e-05,-0.004715590095994228,0.003189966535105855,1.3587827211278882e-05,0.005006518287396233,0.003151699092905634,2.8703594781511605e-06,-0.007617280062372441,0.0031590033908572746,1.5498947079918992e-05,0.004233714222050867,0.005873241190335512,8.827316715401976e-06,0.0013319294721485932,0.005757505777069328,1.3123102282832321e-05,1.5523710927493449e-09,0.003096753510237395,7.741883775593489e-06,3.554249580711957e-09,0.0030596042691224236,7.649010672806059e-06,1.7521036617142086e-07,0.005688437648260847,1.4221094120652119e-05,0.13714285714285718,0.0,0.09505835783478694,0.23019104906836813,0.1051050318535414
0.006,36.0,3868.177790529293,3.5745560330904067e-07,0.012249712764160283,3.062410318182663e-05,-1.4026591856094478e-07,0.0047632014196289235,1.1908073683214783e-05,2.561957395160512e-07,0.004669339944013392,1.167322176115772e-05,-0.007265101617359787,0.012008325509115311,4.136966242723524e-05,0.00012986832049867165,0.0046133256584545024,7.850705485211953e-06,0.001216968099789607,0.006508180304184507,1.4295299454861496e-05,-0.010062343209385781,0.011864271363943456,3.9683997648410145e-05,-0.005772764075640859,0.00637993307021171,2.7738807915514845e-05,0.007972163069439282,0.006303398185811268,3.2421997460375877e-06,-0.011669374924531392,0.006318006781714549,3.483821711021747e-05,0.0031809864379845005,0.011746482380671023,1.8781920396550392e-05,0.002241598653966049,0.011515011554138655,2.5457705204975155e-05,7.762239415153152e-09,0.00619350702047479,1.5483763670259243e-05,1.7772804939343147e-08,0.006119208538244847,1.529801245998817e-05,8.760453850395666e-07,0.011376875296521694,2.8441750215388806e-05,0.27428571428571435,0.0,0.09508017882566323,0.23035329883154565,0.1052002741387083
0.008,29.0,2330.080449327875,1.0008676561415955e-06,0.018374569146240423,4.5935529226592786e-05,-3.92732266878566e-07,0.007144802129443384,1.7862355988404864e-05,7.173376082967136e-07,0.007004009916020087,1.7509384300701428e-05,-0.00927214661958587,0.018012488263672966,6.319397470258189e-05,-0.003157174291295764,0.006919988487681753,1.69753004179577e-05,0.0015514443729915907,0.00976227045627676,2.136325589121788e-05,-0.018003885872044947,0.01779640704591518,6.964687563825241e-05,-0.006204495557276558,0.009569899605317563,3.8356659202396056e-05,0.010758744299686051,0.009455097278716901,3.7073355231940488e-06,-0.0158005745235301,0.009477010172571822,5.2865962742758036e-05,0.0002851616917528988,0.01761972357100653,3.609684283255508e-05,0.003214884572595077,0.01727251733120798,3.757729669310483e-05,2.1736266910755384e-08,0.009290260530712184,2.322563192118192e-05,4.97719503101721e-08,0.00917881280736727,2.2946987586405826e-05,2.452893560113546e-06,0.01706531294478254,4.266109224849375e-05,0.4114285714285715,0.0,0.09515269392725674,0.23054890779054454,0.10531631224520015
0.01,30.0,1923.3238655955026,2.1446903648841154e-06,0.024499425528320566,6.124606165166106e-05,-8.415292538333519e-07,0.009526402839257847,2.3816988928811816e-05,1.5371181019003215e-06,0.009338679888026785,2.3344906376046224e-05,-0.010377625833009465,0.024016651018230622,8.322199409454123e-05,-0.008253430897895648,0.009226651316909005,3.095956402051192e-05,0.001558111970384786,0.013016360608369014,2.866229058844356e-05,-0.027586171652889416,0.023728542727886912,0.00010433107149982964,-0.006049722989053412,0.01275986614042342,4.741090424424994e-05,0.013437041353292555,0.012606796371622537,4.620130179841214e-06,-0.02066947073772462,0.012636013563429098,7.109147021739799e-05,-0.0034272797473574733,0.023492964761342047,5.801950767397287e-05,0.003859376126074043,0.02303002310827731,4.953784633920558e-05,4.6584187141442265e-08,0.01238701404094958,3.096748076170667e-05,1.066804254713178e-07,0.012238417076489694,3.0595918261348464e-05,5.256091830139848e-06,0.02275375059304339,5.6878244248708186e-05,0.5485714285714287,0.0,0.09525199018585842,0.23076741351414837,0.10544926351279035
0.012,26.0,1275.5327081934379,3.9318679695735105e-06,0.0306242819104007,7.655534305008953e-05,-1.542705037600095e-06,0.011908003549072305,2.9772112695815345e-05,2.8179660238224098e-06,0.011673349860033478,2.9179531854828942e-05,-0.010621339084674958,0.03002081377278827,0.00010099609901449435,-0.015050034870681534,0.011533314146136254,4.946686261007975e-05,0.0012559822057929158,0.016270450760461262,3.678084697519119e-05,-0.03890515994734468,0.029660678409858636,0.00014311712515687014,-0.004884817151741327,0.01594983267552927,5.499888916145671e-05,0.016164011637832005,0.015758495464528167,5.803635278089029e-06,-0.025999843235037887,0.01579501695428637,9.116121923002749e-05,-0.008148115881196558,0.02936620595167755,8.198371424758755e-05,0.004051883650619932,0.02878752888534663,6.232038189818147e-05,8.54203411112952e-08,0.015483767551186972,3.8709302417499576e-05,1.9564565197881506e-07,0.015298021345612114,3.824478666296661e-05,9.63589979040331e-06,0.028442188241304227,7.109233037368523e-05,0.6857142857142857,0.0,0.09536673511706106,0.23101863401496825,0.10559779243447415
0.014,23.0,1223.01604585463,6.505319996266201e-06,0.036749138292480846,9.186301606127817e-05,-2.5522699215295935e-06,0.014289604258886769,3.572786740981092e-05,4.662277991322601e-06,0.014008019832040175,3.501300466504088e-05,-0.009737551339150663,0.03602497652734593,0.00011661578903005221,-0.02385535828556784,0.013839976975363506,7.22250296151126e-05,0.0009712453744235472,0.01952454091255352,4.567139676690151e-05,-0.051484978539065133,0.03559281409183036,0.00018624493509793763,-0.0028211908621169025,0.019139799210635126,6.006154090594114e-05,0.019000139149589472,0.018910194557433802,6.8654572990044935e-06,-0.03135620024656054,0.018954020345143645,0.00011238465895045383,-0.013670663595890972,0.03523944714201306,0.00010846890755802405,0.003929087855564921,0.03454503466241596,7.623287752949007e-05,1.4136521311067573e-07,0.018580521061424368,4.645108910270814e-05,3.23839957279644e-07,0.01835762561473454,4.589357492270641e-05,1.5942473919106864e-05,0.03413062588956508,8.53024749744367e-05,0.822857142857143,0.0,0.09551362009630475,0.2312917418788798,0.10576054683838956
0.016,22.0,1343.5480028121303,1.000793508132961e-05,0.042873994674560975,0.00010716872338641177,-3.926186896310114e-06,0.016671204968701225,4.168439309655689e-05,7.17241039356519e-06,0.016342689804046868,4.084506881513886e-05,-0.007843900886800873,0.04202913928190358,0.0001294167265526356,-0.03446061990345955,0.016146639804590752,0.00010000499522539648,0.001049294106155408,0.02277863106464577,5.4518464225555555e-05,-0.06480887372806551,0.04152494977380209,0.00023252482078216807,-0.00019783817719734153,0.022329765745740977,6.287739151964471e-05,0.02191755946698907,0.022061893650339434,7.654386251874906e-06,-0.03709972395499197,0.022113023736000915,0.00013367305995640364,-0.019237979129801193,0.04111268833234857,0.00013695837982059884,0.003555704294433125,0.04030254043948528,9.093363145980089e-05,2.1754696658859477e-07,0.02167727457166176,5.419283301612162e-05,4.984667958555468e-07,0.02141722988385696,5.35422651097492e-05,2.4525841810861158e-05,0.03981906353782592,9.950780265976702e-05,0.96,0.0,0.0956826215285686,0.23157868650836877,0.10592901307622167
0.018000000000000002,22.0,911.4252537091727,1.4582564797729785e-05,0.04899885105664113,0.0001224721078038995,-5.7203621863314204e-06,0.019052805678515694,4.764182966353001e-05,1.04506713531259e-05,0.01867735977605357,4.667546841415001e-05,-0.005314245360802451,0.048033302036461244,0.0001396930073081553,-0.04625120036219798,0.01845330263381801,0.00013228480634319388,0.0016342627814302135,0.02603272121673803,6.245856777645655e-05,-0.07818482672879569,0.047457085455773824,0.00028066489795959836,0.0024149942758268594,0.02551973228084684,6.429392614511045e-05,0.02481777396574204,0.025213592743245073,8.24008319064001e-06,-0.04552928993903994,0.025272027126858197,0.00015592937770462543,-0.024357971910402003,0.04698592952268409,0.0001655597716312132,0.0034682450670848806,0.04606004621655462,0.00010626085480530375,3.171029800613739e-07,0.02477402808189916,6.193452633733143e-05,7.267669665497471e-07,0.02447683415297939,6.119083921545883e-05,3.5735876419314586e-05,0.04550750118608678,0.00011370743836068979,1.0971428571428574,0.0,0.0958815496012883,0.23188171436817062,0.10611062045309652
