t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_horizontal_cylinder_radius2p5_x,object_fixed_horizontal_cylinder_radius2p5_y,object_fixed_horizontal_cylinder_radius2p5_z
0.0,53.0,20429.19911981606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.2,0.1
0.002,52.0,869.7197974646056,-0.015997207030031765,0.0,0.0,0.024993837729685227,0.0,0.0,-0.006251316793624134,0.0,0.0,-0.012298474744412714,0.0,0.0,0.009425624587838577,0.0,0.0,0.0014495737172289446,0.0,0.0,-0.012214284590084626,0.0,0.0,0.009353113452934238,0.0,0.0,0.0015222729129219102,0.0,0.0,-0.012460982477072113,0.0,0.0,0.017388654972633144,0.0,0.0,-0.0024621293412272066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.2,0.1
0.004,53.0,428.6424658619782,-0.05234489254530102,0.006699061667900153,0.00013617761218759152,0.07128563714187983,0.002604875776359567,-0.00013433377171995396,-0.011689334426774636,0.002553545281882323,5.2829172453038746e-05,-0.043731926567375456,0.006567053012797434,0.0001131931665432609,0.033373364419544464,0.0025229124694673053,-4.141627271022763e-05,0.006341816703464095,0.0035591611038509013,1.265752431973174e-05,-0.044009937180578364,0.006488273402156576,0.0001122153479534472,0.03360151827666999,0.003489025897772028,-3.518452533097326e-05,0.006277065923297041,0.0034471708828655366,1.1549387819661758e-05,-0.04394953886187211,0.0034551599587501433,9.549685461493354e-05,0.05283616587097682,0.006423857551929464,-6.578878452422209e-05,-0.002568550125048993,0.006297271943669575,5.255640770938069e-05,4.074974118467044e-09,0.0033870741518221502,2.0322444910932904e-05,9.329905149368856e-09,0.0033464421693526498,2.00786530161159e-05,4.5992721119997946e-07,0.006221728677785299,3.7330372066711794e-05,0.15,0.0,0.075,0.2,0.1
0.006,51.0,174.96159407013795,-0.0982851517389178,0.013398123335800306,0.0003944580952866079,0.12387214716235509,0.005209751552719134,-0.00039645531353496414,-0.010378247842140233,0.005107090563764646,0.00010077854994323567,-0.0864746054712848,0.013134106025594868,0.00034119619555782193,0.06547043628206219,0.005045824938934611,-0.00016996523688365912,0.01572456607108733,0.007118322207701803,4.659033025426244e-06,-0.08734220202577095,0.012976546804313153,0.00034191890390934915,0.06618870112579567,0.006978051795544056,-0.0001597407988867556,0.01549233062261626,0.006894341765731073,3.703655054604191e-06,-0.08650816171603135,0.0069103199175002865,0.0003051591526762344,0.09603002549266612,0.012847715103858928,-0.00023993070460270736,0.003214644228473451,0.01259454388733915,9.097856407432885e-05,2.0377289486195774e-08,0.0067741483036443005,4.064486537202109e-05,4.665933507227889e-08,0.0066928843387052996,4.01572500528009e-05,2.2995954473494096e-06,0.012443457355570599,7.46579845701564e-05,0.3,0.0,0.075,0.2,0.1
0.008,53.0,88.81129860784323,-0.14846708810859022,0.020097185003700457,0.0007102940204557096,0.17789734958618938,0.0078146273290787,-0.0006963451189996583,-0.0014621105603802483,0.007660635845646969,0.00010823330212672321,-0.13440530108304607,0.0197011590383923,0.0006370545870580626,0.10046536839740891,0.0075687374084019154,-0.00034741019324196164,0.030537499915067975,0.010677483311552704,-3.0282496557207755e-05,-0.13590437838323705,0.019464820206469727,0.000640842133393444,0.1017202275721714,0.010467077693316083,-0.00033432974059487754,0.030157851748458978,0.01034151264859661,-3.09049078441179e-05,-0.13426372082940222,0.010365479876250428,0.0005812418495536907,0.14185215974592325,0.01927157265578839,-0.0004605507170212664,0.015699751856886247,0.018891815831008723,9.406302961521163e-05,5.706898882474116e-08,0.01016122245546645,6.096721246906179e-05,1.3069714509098838e-07,0.01003932650805795,6.023567909233726e-05,6.438656091435628e-06,0.018665186033355898,0.0001119773186274513,0.44999999999999996,0.0,0.075,0.2,0.1
0.01,53.0,68.48878165998362,-0.20070079011024358,0.02679624667160061,0.0010515800086811449,0.2311966932174943,0.010419503105438268,-0.0010048670788845068,0.014796599277578974,0.010214181127529292,7.005775012745724e-05,-0.18449622712083907,0.026268212051189736,0.0009640410788054149,0.13568731673309947,0.010091649877869221,-0.0005422423111172382,0.05063796531820473,0.014236644415403605,-9.780513299798622e-05,-0.18656129563719684,0.025953093608626306,0.0009711448319511801,0.1374152338332616,0.013956103591088112,-0.0005265847438864998,0.05019352932610706,0.013788683531462146,-9.8215009301981e-05,-0.18424775583455788,0.013820639835000573,0.0008885061639864167,0.1875872960480361,0.025695430207717855,-0.0006969403772292323,0.03460356764448777,0.0251890877746783,5.6936015506752314e-05,1.2233146611373446e-07,0.013548296607288601,8.128943722979866e-05,2.802306539058777e-07,0.013385768677410599,8.031382788159305e-05,1.3796435684120407e-05,0.024886914711141198,0.00014928285633029857,0.6,0.0,0.075,0.2,0.1
0.012,51.0,56.453733519973,-0.25455771198233923,0.03349530833950076,0.001405176590698466,0.28334437144161345,0.013024378881797832,-0.001309033886014179,0.037156972453432274,0.012767726409411614,-1.2173237209004162e-05,-0.2359468969758061,0.032835265063987165,0.0013039889531089573,0.1705639866010794,0.012614562347336525,-0.0007384365263145776,0.07474575644803146,0.017795805519254505,-0.00019705295879370139,-0.23857997444074935,0.03244136701078288,0.0013140159758878783,0.1727498062541611,0.017445129488860137,-0.0007198206260664088,0.07434041467319379,0.01723585441432768,-0.00019774604947067628,-0.23578724816414856,0.017275799793750716,0.0012091413337698515,0.23259870834049678,0.032119287759647314,-0.0009328080497303326,0.05873730020190493,0.03148635971834787,-1.8703247556839388e-05,2.2437514244174249e-07,0.016935370759110748,0.00010161149056586781,5.14164852033352e-07,0.016732210846763247,0.00010039158369665604,2.5291773558251294e-05,0.031108643388926494,0.00018656908171945424,0.7499999999999999,0.0,0.075,0.2,0.1
0.014,49.0,46.237236252512695,-0.30965941722503537,0.04019437000740091,0.0017685124919384408,0.33407593778691913,0.0156292546581574,-0.0016062907007007364,0.06450678210661098,0.015321271691293938,-0.00013101420457283002,-0.28833804851569445,0.0394023180767846,0.001652095290315544,0.20494047557751954,0.015137474816803831,-0.0009325590707056535,0.1017264505154994,0.021354966623105407,-0.0003203447389495563,-0.2915557785395134,0.038929640412939455,0.0016650576891221328,0.2075418935745052,0.020934155386632167,-0.0009108939052051735,0.10155483117995234,0.02068302529719322,-0.0003219443362560034,-0.2885113571995714,0.020730959752500857,0.0015391092474998965,0.27666011415709246,0.03854314531157678,-0.00116433337817352,0.08705588730766478,0.037783631662017446,-0.00012572201123932491,3.71449142162401e-07,0.0203224449109329,0.00012193332321474276,8.515615781774858e-07,0.0200786530161159,0.00012046883310758319,4.1842859550157217e-05,0.037330372066711796,0.00022383048175892128,0.8999999999999999,0.0,0.075,0.2,0.1
0.016,49.0,32.90969666318,-0.36568135049781036,0.046893431675301064,0.0021393170934020187,0.3833082928463685,0.018234130434516965,-0.0018950508441144133,0.09573223941602058,0.01787481697317626,-0.0002797917908006083,-0.34132105682497743,0.04596937108958203,0.002005844517631659,0.23878352348069515,0.017660387286271135,-0.0011236805297474904,0.1306164098821057,0.024914127726956305,-0.0004608739367312586,-0.3451657383185788,0.04541791381509603,0.0020218421541276566,0.24170280236866115,0.02442318128440419,-0.001098712273740606,0.13110753312049914,0.024130196180058752,-0.0004645478099993616,-0.3421054775645996,0.024186119711250998,0.0018761848614649345,0.31966736432360415,0.04496700286350624,-0.0013901586677615174,0.11863756308074758,0.04408090360568702,-0.00025784990221186657,5.71850969476467e-07,0.023709519062755046,0.0001422548856816773,1.3116786507180725e-06,0.023425095185468547,0.00014054546174334221,6.436707181842575e-05,0.04355210074449709,0.0002610615473096816,1.0499999999999998,0.0,0.075,0.2,0.1
0.018000000000000002,48.0,21.336241709136488,-0.42237156988247027,0.05359249334320122,0.0025156430630460694,0.43098683596957216,0.020839006210876535,-0.002174815719812952,0.13011455949958314,0.020428362255058584,-0.0004518232629657719,-0.3946634235240558,0.05253642410237947,0.0023631448855641413,0.27210509773236513,0.020183299755738442,-0.0013116013423497403,0.16078514931735796,0.02847328883080721,-0.000612858726307791,-0.39908704260231137,0.05190618721725261,0.002382431553214988,0.27538333771172413,0.027912207182176223,-0.0012827435711189096,0.16179237789103704,0.027577367062924293,-0.0006211809963454491,-0.3963190217543508,0.027641279670001146,0.002218480543407604,0.36152585397908354,0.05139086041543571,-0.0016096590234490106,0.15289360075705544,0.0503781755493566,-0.00040955632518834586,8.339361855588112e-07,0.027096593214577202,0.00016257612818164636,1.914008941507927e-06,0.026771537354821198,0.00016062135405702288,9.378081480084133e-05,0.049773829422282395,0.0002982567741027838,1.2,0.0,0.075,0.2,0.1
