t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma,input_sigma_diff,object_horizontal_cylinder_x,object_horizontal_cylinder_y,object_horizontal_cylinder_z
0.0,19.0,333.07272378808807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.145,0.082
0.002,17.0,232.61753508203137,0.0009932345306798338,0.0,0.0,-0.0007613339488408748,0.0,0.0,-0.00011595029091947906,0.0,0.0,0.0007828495569045594,0.0,0.0,-0.0006000696986997414,0.0,0.0,-9.138992910241011e-05,0.0,0.0,0.001086383138097995,0.0,0.0,-0.000832734197815673,0.0,0.0,-0.00012682447014116053,0.0,0.0,0.001213987332904174,0.0,0.0,-0.0009305453266642534,0.0,0.0,-0.00014172100311995932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500004253077375,0.1449498124405632,0.0821446764240751
0.004,16.0,161.24597966724863,0.0034928323419127867,0.0033495308339500764,1.4137777819621456e-05,-0.0026772523075900253,0.0013024378881797834,1.238263102212395e-05,-0.0004076855629414901,0.0012767726409411615,8.356337591163845e-06,0.0030149382654824225,0.003283526506398717,1.5004061696964946e-05,-0.002310960604982616,0.0012614562347336526,1.1169155600600365e-05,-0.0003518485074638291,0.0017795805519254507,1.1225822886167166e-05,0.0037768886716102413,0.003244136701078288,1.2946521377881758e-05,-0.0028949718950337126,0.001744512948886014,1.5463482880210123e-05,-0.0004408196075448951,0.0017235854414327683,1.1102459469443573e-05,0.004284312800873086,0.0017275799793750716,3.081555878825386e-06,-0.0032838775373705002,0.003211928775964732,2.4854844615773913e-05,-0.000499970854978169,0.0031486359718347874,1.974214184972848e-05,2.037487059233526e-09,0.0016935370759110751,1.0161222455466452e-05,4.664952574684446e-09,0.0016732210846763249,1.003932650805795e-05,2.2996360559998978e-07,0.0031108643388926497,1.8665186033355897e-05,0.075,0.0,0.07500001609060328,0.14480567280445608,0.08253222556363232
0.006,16.0,85.82218133269632,0.006773329540293821,0.006699061667900153,1.9237375955924198e-05,-0.005191468938266932,0.002604875776359567,3.1692768503697556e-05,-0.0007903948460404122,0.002553545281882323,1.776738506894288e-05,0.006221377125561936,0.006567053012797434,2.131268848389007e-05,-0.004768506357924335,0.0025229124694673053,2.9003238446699526e-05,-0.0007257210897397248,0.0035591611038509013,2.3466057667888384e-05,0.007492310823983442,0.006488273402156576,1.626830838327801e-05,-0.005742501884767514,0.003489025897772028,3.830398675683444e-05,-0.0008741965280910768,0.0034471708828655366,2.3327942942462592e-05,0.008601123451926283,0.0034551599587501433,-4.9749170527376565e-06,-0.0065921927452169335,0.006423857551929464,5.8246410535799784e-05,-0.0010032152298254083,0.006297271943669575,4.078345679188646e-05,1.018864474309789e-08,0.0033870741518221502,2.0322432686010545e-05,2.332966753613947e-08,0.0033464421693526498,2.007862502640045e-05,1.1497977236747048e-06,0.006221728677785299,3.73289922850782e-05,0.15,0.0,0.07500041867075478,0.14456964597027508,0.08313911444033985
0.008,15.0,47.79950969359371,0.010623229231814803,0.010048592501850228,1.9651577769338444e-05,-0.008141574911383814,0.00390731366453935,5.459269561683769e-05,-0.0012392920587182945,0.0038303179228234845,2.7724276613183382e-05,0.009855697485217562,0.00985057951919615,2.177521436180528e-05,-0.007553580263612532,0.0037843687042009577,5.131725037275176e-05,-0.0011490221850036762,0.005338741655776352,3.638677647309646e-05,0.011841288916975872,0.009732410103234864,1.3440595675508533e-05,-0.009074996957053157,0.005233538846658042,6.585624438855333e-05,-0.0013811239069202437,0.005170756324298305,3.626971711433629e-05,0.013481429447927958,0.005182739938125214,-2.0510301082806414e-05,-0.010331504555185002,0.009635786327894195,9.736787443866677e-05,-0.0015714154986402693,0.009445907915504361,6.269473887197862e-05,2.8534494412370557e-08,0.005080611227733225,3.0483606234530894e-05,6.534857254549423e-08,0.005019663254028975,3.011783954616863e-05,3.2193280457178136e-06,0.009332593016677949,5.598865931372565e-05,0.22499999999999998,0.0,0.07500091139050707,0.14429468217747315,0.08387456308440817
0.01,14.0,19.231525221132372,0.014881623375174062,0.013398123335800306,1.6649364623913015e-05,-0.011403884988625632,0.005209751552719134,8.010795878461768e-05,-0.0017355119130984947,0.005107090563764646,3.807829573489764e-05,0.013710695965227934,0.013134106025594868,1.9670451242263834e-05,-0.010507055488987718,0.005045824938934611,7.559643121528287e-05,-0.0015973867950661385,0.007118322207701803,4.9604066356232874e-05,0.016424899212841022,0.012976546804313153,6.811547324023684e-06,-0.012586269122145905,0.006978051795544056,9.631829251558328e-05,-0.0019149048093928395,0.006894341765731073,4.9652794035907905e-05,0.018673294256281246,0.0069103199175002865,-3.9426657182566035e-05,-0.014308165982527706,0.012847715103858928,0.0001390753179542636,-0.0021748742337537705,0.01259454388733915,8.499575631587651e-05,6.116573305686696e-08,0.0067741483036443005,4.064471861489933e-05,1.40115326952939e-07,0.0066928843387052996,4.0156913940796524e-05,6.8982178420602024e-06,0.012443457355570599,7.464142816514928e-05,0.3,0.0,0.07500159987866092,0.14399173905671903,0.08471255108047875
0.012,16.0,3.0368399002471653,0.01937711477545495,0.01674765416975038,1.1196184767457914e-05,-0.01484663645596437,0.006512189440898916,0.0001074964465771473,-0.002258974769060529,0.006383863204705807,4.8716250706825816e-05,0.01762169608757689,0.016417632531993583,1.624161940059389e-05,-0.013502378771751491,0.006307281173668263,0.00010088601997593589,-0.0020514210000575437,0.008897902759627253,6.297173732816035e-05,0.02105785013786861,0.01622068350539144,-1.2252942446974933e-06,-0.016133851467735966,0.008722564744430068,0.00012785300319945585,-0.0024537903138713056,0.00861792720716384,6.319699209934008e-05,0.024002712376721386,0.008637899896875358,-6.021236615643533e-05,-0.0183882333019211,0.016059643879823657,0.00018220685917410818,-0.002793000377874436,0.015743179859173936,0.00010750832455756624,1.1218757122086968e-07,0.008467685379555374,5.0805745282933904e-05,2.5708242601667706e-07,0.008366105423381624,5.019579184832802e-05,1.2645886779125647e-05,0.015554321694463247,9.328454085972712e-05,0.37499999999999994,0.0,0.07500223368604496,0.14369009448611503,0.08559073650874871
0.014,13.0,1.4764090580133002,0.023903783726408116,0.020097185003700457,4.320421369473033e-06,-0.018311581475833887,0.0078146273290787,0.00013596758271025843,-0.002785576700163374,0.007660635845646969,5.951766368824499e-05,0.0215361493362365,0.0197011590383923,1.2476777704892458e-05,-0.01649893542350892,0.0075687374084019154,0.00012642669708092045,-0.0025048232691674776,0.010677483311552704,7.637342586966148e-05,0.025689049587762535,0.019464820206469727,-9.558179588393285e-06,-0.019678134061006814,0.010467077693316083,0.0001596055749663123,-0.002991700346819122,0.01034151264859661,7.67718177748075e-05,0.02936210282252408,0.010365479876250428,-8.182339500282574e-05,-0.022488662443683576,0.01927157265578839,0.00022595883574625693,-0.0034129615582192013,0.018891815831008723,0.00013010889725329896,1.857245710811934e-07,0.01016122245546645,6.096666160737138e-05,4.257807890887481e-07,0.01003932650805795,6.0234416553791595e-05,2.092142977507861e-05,0.018665186033355898,0.00011191524087946064,0.44999999999999996,0.0,0.0750029245537814,0.1433946515153769,0.08649446967786091
0.016,12.0,0.8537520171202659,0.028428726663889955,0.023446715837650532,-2.7424073325455003e-06,-0.02177308302473117,0.009117065217258483,0.00016457188015855421,-0.003311414165331562,0.00893740848658813,7.033791112050904e-05,0.025449104016987367,0.022984685544791016,8.691217251327085e-06,-0.019492592401009118,0.008830193643135567,0.00015197477439986694,-0.002956849282093334,0.012457063863478153,8.977132279587379e-05,0.03031801249224563,0.022708956907548015,-1.7880556081287122e-05,-0.023218296340677094,0.012211590642202095,0.00019133834821925347,-0.0035284633562568586,0.012065098090029376,9.0340790621091e-05,0.034717254071241536,0.012093059855625499,-0.00010361425780139148,-0.026582643262008824,0.02248350143175312,0.0002698329832526201,-0.004030491934522214,0.02204045180284351,0.00015272048016637627,2.859254847382078e-07,0.011854759531377523,7.112744284083865e-05,6.558393253590557e-07,0.011712547592734273,7.027273087167111e-05,3.218353590921288e-05,0.021776050372248546,0.0001305307736548408,0.5249999999999999,0.0,0.07500360929315611,0.1431092245883279,0.08740469866717585
0.018000000000000002,10.0,0.36747432275798664,0.03295151531331163,0.02679624667160061,-9.794879953736062e-06,-0.025230395916297645,0.010419503105438268,0.00019315551678101664,-0.0038363751715991034,0.010214181127529292,8.115357175716513e-05,0.029360206950941395,0.026268212051189736,4.914648205214214e-06,-0.02248274155359934,0.010091649877869221,0.00017750545367327004,-0.0034072916805134978,0.014236644415403605,0.00010316096218498164,0.03494425419691046,0.025953093608626306,-2.6189513301715958e-05,-0.026753518454449524,0.013956103591088112,0.00022304639959059124,-0.0040639078028350435,0.013788683531462146,0.00010390288132631403,0.040067343851516696,0.013820639835000573,-0.0001253796854174458,-0.030668958126542658,0.025695430207717855,0.0003136684408183601,-0.004645224079019518,0.0251890877746783,0.00017531747825520307,4.1696809277932597e-07,0.013548296607288601,8.128806409082318e-05,9.570044707540256e-07,0.013385768677410599,8.031067702851144e-05,4.689040740042068e-05,0.024886914711141198,0.0001491283870513919,0.6,0.0,0.07500429299933126,0.14282910569619936,0.08831929814175189
0.02,11.0,0.0,0.03747172181697659,0.03014577750555069,-1.6834426846565623e-05,-0.02868277569138136,0.01172194099361805,0.00022171402145949417,-0.004360347693912197,0.011490953768470456,9.196397364041735e-05,0.0332691053220765,0.029551738557588456,1.1491896398823643e-06,-0.025468775300320958,0.011353106112602875,0.00020301508599721328,-0.003855943224682604,0.016016224967329056,0.00011654109988705531,0.039567290559010856,0.029197230309704596,-3.448214332323519e-05,-0.030282981416322054,0.015700616539974125,0.00025472480996654187,-0.004597862154806204,0.015512268972894915,0.00011745706065437976,0.04541155075491101,0.015548219814375645,-0.0001471147442228463,-0.034746390815716864,0.028907358983682588,0.0003574579026613515,-0.0052567906831911095,0.02833772374651309,0.00019789768695319563,5.83064043173382e-07,0.015241833683199677,9.144850029064139e-05,1.3391596895931063e-06,0.015058989762086927,9.034819654569703e-05,6.549967867006985e-05,0.02799777905003385,0.00016770533185580058,0.675,0.0,0.07500497637829572,0.14255121032615695,0.0892359189999228
0.022,10.0,0.0,0.041988918819210665,0.03349530833950076,-2.385848086485497e-05,-0.03212947876449118,0.013024378881797832,0.00025024292743907516,-0.00488321966126854,0.012767726409411614,0.00010276844461994288,0.037175446748517554,0.032835265063987165,-2.6030415485359947e-06,-0.02845008674217204,0.012614562347336525,0.00022850002588594492,-0.004302596804035571,0.017795805519254505,0.00012991049246362265,0.04418663804263265,0.03244136701078288,-4.275554128936786e-05,-0.033805867266912204,0.017445129488860137,0.00028636866543109316,-0.005130154881178387,0.01723585441432768,0.00013100229941480333,0.05074905438591115,0.017275799793750716,-0.00016881450576696177,-0.0388137267621194,0.032119287759647314,0.0004011940714521851,-0.005864824565184417,0.03148635971834787,0.0002204589024092339,7.884636905529666e-07,0.016935370759110748,0.00010160872617040546,1.8123449346148144e-06,0.016732210846763247,0.00010038523012244192,8.846833550460169e-05,0.031108643388926494,0.00018625886226153856,0.7499999999999999,0.0,0.07500565973022418,0.14227381201378947,0.09015299172873344
0.024,10.0,0.0,0.04650267955139731,0.03684483917345084,-3.086447787455894e-05,-0.03556976257001561,0.014326816769977617,0.0002787377732068128,-0.005404878942932742,0.014044499050352776,0.0001135663122697279,0.041078879353621145,0.03611879157038589,-6.339931068789994e-06,-0.03142606977493725,0.013876018582070179,0.00025395663194545333,-0.004747045447391305,0.019575386071179958,0.00014326789725129318,0.04880181381375226,0.03568550371186117,-5.1006805984628884e-05,-0.037321359233494,0.01918964243774615,0.0003179730582279501,-0.0056606144449556995,0.01895943985576045,0.000144537568421633,0.05607903551172554,0.019003379773125786,-0.0001904740476767122,-0.04286975329755963,0.035331216535612046,0.00044486965978638864,-0.006468958677266734,0.03463499569018266,0.00024299892153220248,1.0374609359401637e-06,0.018628907835021826,0.00011176871622798765,2.3867760589941977e-06,0.018405431931439575,0.00011042171751902975,0.00011625263433314371,0.03421950772781915,0.00020478623635388727,0.825,0.0,0.0750063431194942,0.14199618490196902,0.09106985645805048
0.026000000000000002,10.0,0.0,0.05101257791690112,0.04019437000740091,-3.784985726397837e-05,-0.03900288570816558,0.0156292546581574,0.00030719410336903805,-0.005925213334741816,0.015321271691293938,0.0001243569038053601,0.04497905183696909,0.0394023180767846,-1.0059367661019281e-05,-0.034396119201824074,0.015137474816803831,0.00027938126755044647,-0.005189082333187475,0.021354966623105407,0.00015661207242298028,0.053412335835164554,0.038929640412939455,-5.9233040404876825e-05,-0.04082864188970158,0.020934155386632167,0.000349533087720757,-0.00618906929648053,0.02068302529719322,0.00015806183845289352,0.06140067621188869,0.020730959752500857,-0.00021208845455534815,-0.04691325989746826,0.03854314531157678,0.0004884773916548186,-0.007068826113494632,0.037783631662017446,0.0002655155420357051,1.334398066969237e-06,0.0203224449109329,0.00012192844469998176,3.0728641739854557e-06,0.0200786530161159,0.00012045759744034142,0.00014930802163541084,0.037330372066711796,0.0002232847165942719,0.8999999999999999,0.0,0.07500702650876422,0.14171855779014858,0.09198672118736752
0.028,7.0,0.0,0.05551818857586269,0.043543900841351,-4.4812062453300734e-05,-0.04242810809060068,0.016931692546337185,0.0003356074695270166,-0.006444110545514618,0.016598044332235103,0.00013513954600186153,0.048875613545257185,0.04268584458318333,-1.375924352271457e-05,-0.03735963084587691,0.016398931051537488,0.0003047703015201694,-0.005628500799752312,0.02313454717503086,0.00016994177704931002,0.05801772296126143,0.04217377711401775,-6.743135232688083e-05,-0.044326901314853874,0.02267866833551818,0.00038104386135131863,-0.006715347866892005,0.02240661073862599,0.00017157408021063912,0.06671316002764681,0.022458539731875934,-0.00023365281888007653,-0.05094303842454723,0.04175507408754152,0.0005320100039100587,-0.007664060117628349,0.04093226763385224,0.0002880065624840812,1.683670598657652e-06,0.02201598198684398,0.00013208788553266206,3.881234945837014e-06,0.021751874100792226,0.00013049280741970944,0.00018808905349514425,0.04044123640560445,0.00024175157030381425,0.9750000000000001,0.0,0.07500770989803424,0.14144093067832814,0.09290358591668456
