t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_cylinder_radius2p5_x,object_free_horizontal_cylinder_radius2p5_y,object_free_horizontal_cylinder_radius2p5_z
0.0,52.0,311.63697898579767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.115
0.002,51.0,281.2264081745927,-0.001799105706747142,0.0,0.0,0.0011464364088148362,0.0,0.0,0.0014146386562321552,0.0,0.0,-0.0017969248005400896,0.0,0.0,0.0011200583519078641,0.0,0.0,0.001467647637536165,0.0,0.0,-0.0017961965568632104,0.0,0.0,0.0010735291127362693,0.0,0.0,0.0017444427417120055,0.0,0.0,-0.0017959990944832027,0.0,0.0,0.0011094911031724684,0.0,0.0,0.0014353984580421203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500004633201286,0.1849932895505539,0.11501903943885736
0.004,53.0,271.971089744804,-0.006734624344544371,0.0019395378543253779,9.3466089026813e-06,0.004151286990982616,0.0007541735581079128,-9.806571267673086e-07,0.005680612890494173,0.0007393121578021203,-1.6883162460750872e-06,-0.006714824436177259,0.001901318205609924,9.245607515375034e-06,0.004153816256833126,0.0007304432292552962,-9.7403780663142e-07,0.005529695973531984,0.00103046188149588,-1.0929643901007124e-06,-0.006707085226642439,0.0018785096326243804,9.186765473718977e-06,0.003874324053590188,0.0010101560694501873,-1.58432608215205e-07,0.006970283237073839,0.000998038046086784,-1.8660117390630537e-06,-0.006688917874391352,0.0010003510737714703,6.990875420636682e-06,0.004183752950642151,0.0018598597102729116,1.875921517751108e-06,0.005061310717328753,0.0018232101627386201,9.695292617412495e-07,4.915841793706259e-10,0.000980638611575175,2.451596528937938e-06,1.1255123672254507e-09,0.0009688746852221007,2.422186713055252e-06,5.5483282620949906e-08,0.0018013385886159346,4.503346471539836e-06,0.043428571428571434,0.0,0.07499997354416482,0.18497706974783615,0.11507590975353008
0.006,46.0,183.1213171228472,-0.014268394907783479,0.0038790757086507558,2.653425013298782e-05,0.008558677369708619,0.0015083471162158255,-6.607349686916977e-06,0.012614854774770876,0.0014786243156042407,-1.0504971437224832e-05,-0.014183814545646427,0.003802636411219848,2.6293652118492768e-05,0.008613033835529534,0.0014608864585105923,-6.732324495806335e-06,0.012203236466464531,0.00206092376299176,-8.671930526350559e-06,-0.014151422715916968,0.003757019265248761,2.6160261229728e-05,0.008024317966488313,0.0020203121389003745,-4.635029786724534e-06,0.015036630003552801,0.001996076092173568,-1.2435517862250676e-05,-0.014092987294622033,0.0020007021475429406,2.1724050054835735e-05,0.008848328963826984,0.0037197194205458232,-1.1600838252408187e-06,0.010470574352923642,0.0036464203254772403,-3.5372259796287823e-06,2.458042481465181e-09,0.00196127722315035,4.903191828915428e-06,5.62805489745863e-09,0.0019377493704442015,4.844370612329585e-06,2.7741437192919596e-07,0.0036026771772318692,9.00655423487312e-06,0.08685714285714287,0.0,0.07499923186518256,0.18494865754788994,0.11515891195358512
0.008,52.0,173.99524754534366,-0.023886005513433083,0.005818613562976133,5.021752117689903e-05,0.014100156784183623,0.002262520674323738,-1.57403917384622e-05,0.021551460637601265,0.0022179364734063608,-2.5992295753411288e-05,-0.023640083090862768,0.005703954616829771,4.97194229061905e-05,0.014080737654651272,0.002191329687765888,-1.6054260369409114e-05,0.021051022548147467,0.0030913856444876402,-2.2779627054942228e-05,-0.023592237764591715,0.00563552889787314,4.9467379034475274e-05,0.013272710577940366,0.0030304682083505613,-1.2484624395344378e-05,0.024922100434119226,0.0029941141382603515,-3.0106289663231124e-05,-0.02351304615384866,0.00300105322131441,4.273510128984111e-05,0.014646814306229768,0.005579579130818734,-8.171874582520627e-06,0.017626052423731275,0.00546963048821586,-1.2502359661769454e-05,6.8831511884059335e-09,0.0029419158347255246,7.354783441707609e-06,1.576111759822108e-08,0.0029066240556663014,7.26654606902851e-06,7.767496273692893e-07,0.0054040157658478034,1.3509345878689687e-05,0.13028571428571428,0.0,0.07499867915566666,0.1849105264012052,0.1152626539433346
0.01,50.0,140.85569100530756,-0.03496555220977485,0.0077581514173015115,7.911039232683648e-05,0.02028274054352629,0.003016694232431651,-2.7708656379379932e-05,0.0320860992136463,0.0029572486312084813,-4.648553001598196e-05,-0.034610279387064874,0.007605272822439696,7.811338978325616e-05,0.02025844016608591,0.0029217729170211847,-2.789741184407522e-05,0.03145258671007745,0.00412184752598352,-4.2322937555409873e-05,-0.03457154235223425,0.007514038530497522,7.77656907377231e-05,0.019232258837719122,0.004040624277800749,-2.3080215750349043e-05,0.0364204178157584,0.003992152184347136,-5.2324870624430225e-05,-0.034499021894230465,0.004001404295085881,6.878612612233634e-05,0.021119959822474717,0.0074394388410916465,-1.8018438662845305e-05,0.026642409500808026,0.0072928406509544805,-2.583302943194199e-05,1.4751659261456835e-08,0.0039225544463007,9.80636890787378e-06,3.37821347325838e-08,0.003875498740888403,9.688707449427012e-06,1.664429079544285e-06,0.0072053543544637385,1.8011444012090923e-05,0.17371428571428574,0.0,0.0749988358111548,0.18486448102930053,0.11538287787482455
0.012,48.0,105.7761466846835,-0.047079265383563655,0.009697689271626888,0.00011165810370350434,0.026844361878776528,0.0037708677905395637,-4.1279681882466814e-05,0.043748402072490276,0.0036965607890106014,-7.097384606158925e-05,-0.046645935348410376,0.00950659102804962,0.00011029217603778624,0.02686881437770735,0.0036522161462764807,-4.151556004952358e-05,0.04295350873971723,0.005152309407479401,-6.575069325649512e-05,-0.04667012773589267,0.009392548163121902,0.00010991022628839039,0.025523909282621264,0.005050780347250936,-3.545369622617047e-05,0.04941594134216075,0.00499019023043392,-7.857556896331121e-05,-0.04657749789441979,0.005001755368857351,9.875194315771954e-05,0.028020959967114754,0.009299298551364557,-2.9551653177775402e-05,0.03683410801061814,0.0091160508136931,-4.381589671778732e-05,2.704977468524364e-08,0.004903193057875875,1.2257945765541535e-05,6.195445645995784e-08,0.0048443734261105036,1.2110849109939427e-05,3.0513682669610474e-06,0.009006692943079674,2.251257128500032e-05,0.21714285714285717,0.0,0.07499977320761636,0.18481416346877608,0.11551624787833993
0.014,37.0,78.23924788393585,-0.05998926918212867,0.011637227125952266,0.00014679123127378982,0.03368931334912546,0.004525041348647476,-5.579830132532263e-05,0.056210038698377235,0.0044358729468127215,-9.828132281419389e-05,-0.05947398622923605,0.011407909233659542,0.0001451346114551748,0.0335906908931103,0.004382659375531776,-5.6215387505438934e-05,0.05561615929948986,0.0061827712889752804,-9.192684362685488e-05,-0.05957997289383336,0.01127105779574628,0.0001448529638290974,0.032074315562860126,0.006060936416701123,-4.865743216480036e-05,0.06329498409656781,0.005988228276520703,-0.00010856928266410012,-0.05945461916837134,0.00600210644262882,0.00013144901084262154,0.035237868957320395,0.011159158261637468,-4.215450426369322e-05,0.04775115969686284,0.01093926097643172,-6.473711758546606e-05,4.476565081838073e-08,0.005883831669451049,1.4709511549190912e-05,1.0254931980522036e-07,0.005813248111332603,1.4532965392190358e-05,5.04845007438384e-06,0.010808031531695607,2.7012450408571617e-05,0.26057142857142856,0.0,0.07500077828792737,0.18476166756485687,0.11566166533308958
0.016,42.0,56.7785597561539,-0.07344881298146201,0.013576764980277642,0.0001839150854060158,0.040659280798720214,0.005279214906755389,-7.102524610592518e-05,0.06927421741456156,0.005175185104614842,-0.00012758713398440598,-0.0728455832366751,0.013309227439269466,0.0001819580341712638,0.04035538262887983,0.005113102604787072,-7.119397072080808e-05,0.06903124383236375,0.00721323317047116,-0.00012100731532254676,-0.07302460000041966,0.013149567428370661,0.00018182385080551007,0.038781305523615806,0.0070710924861513095,-6.250805769177205e-05,0.07769892954603258,0.006986266322607487,-0.0001407717944349008,-0.07288538118619887,0.007002457516400291,0.0001661426917119291,0.04251603527362786,0.01301901797191038,-5.554712746352504e-05,0.05936120445929251,0.01276247113917034,-8.747172139423125e-05,6.888987275305446e-08,0.006864470281026224,1.7161063788438514e-05,1.5784781868759003e-07,0.006782122796554704,1.695505061808725e-05,7.766516573439365e-06,0.01260937012031154,3.151080417559289e-05,0.304,0.0,0.07500163734379392,0.18470767438683774,0.11581584796159416
0.018000000000000002,43.0,37.14272777987496,-0.08725111178078618,0.015516302834603023,0.0002224127895401626,0.04767197597069971,0.006033388464863302,-8.656473083464228e-05,0.082714039778997,0.005914497262416963,-0.0001583993003803615,-0.08655973549437712,0.015210545644879392,0.00022014032220388623,0.047159846072224884,0.005843545834042369,-8.627959198709366e-05,0.08282119425538746,0.00824369505196704,-0.0001519688719509918,-0.08680111906443735,0.015028077060995043,0.00022013169265353675,0.045535900817939914,0.008081248555601498,-7.675014242003578e-05,0.09245346669809842,0.007984304368694272,-0.00017428656294334578,-0.08667321893892241,0.008002808590171762,0.0002022204744409266,0.04976745846066015,0.014878877682183293,-6.90928939786114e-05,0.07146525996160057,0.014585681301908961,-0.00011193880789345888,1.0041594368609905e-07,0.0078451088926014,1.961260000682162e-05,2.3014287274075515e-07,0.007750997481776806,1.9377099084895295e-05,1.1316360866116284e-05,0.014410708708927477,3.6007355480885094e-05,0.3474285714285715,0.0,0.07500241360687726,0.18465349360219396,0.11597640343738697
