t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_cylinder_radius2p5_x,object_free_horizontal_cylinder_radius2p5_y,object_free_horizontal_cylinder_radius2p5_z
0.0,58.0,1139.0699875943915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.19,0.05
0.002,51.0,907.6541196292287,0.004030163483446491,0.0,0.0,-0.0029810038245163552,0.0,0.0,-0.005781529602967538,0.0,0.0,0.0040691925471367865,0.0,0.0,-0.0031121173359010914,0.0,0.0,-0.005034959927469246,0.0,0.0,0.00410335301436722,0.0,0.0,-0.0029557199208627588,0.0,0.0,-0.006089124280856291,0.0,0.0,0.004065262800009525,0.0,0.0,-0.003092914651557003,0.0,0.0,-0.00672245552349576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07499993224094154,0.1900048472452509,0.04999427834601411
0.004,54.0,911.6619113873277,0.015164263154409087,-0.0027153529960555287,-1.011827471925303e-05,-0.011209399831126442,-0.0010558429813510779,2.887741264747916e-06,-0.022288644178903638,-0.0010350370209229684,7.119738873066855e-06,0.015148066714153984,-0.002661845487853893,-1.009655705248602e-05,-0.011343159871179401,-0.0010226205209574145,3.1342452224155153e-06,-0.020990415329095673,-0.001442646634094232,5.38846994006252e-06,0.015293089930199478,-0.002629913485674132,-1.0099899750062029e-05,-0.010898578291340714,-0.001414218497230262,2.3122521354487453e-06,-0.023532204387423913,-0.0013972532645214974,7.03780652450219e-06,0.015131346508350837,-0.001400491503280058,-8.198631454934374e-06,-0.011511700977211348,-0.002603803594382076,7.3366658576239e-07,-0.024448729025530552,-0.002552494227834068,6.25494194349254e-06,-4.1293071067132386e-10,-0.0013728940562052448,-2.059341084307867e-06,-9.45430388469383e-10,-0.0013564245593109408,-2.034636838966411e-06,-4.660595740159794e-08,-0.002521874024062308,-3.7828110360934623e-06,-0.0608,0.0,0.07499971292473812,0.19001748144551595,0.04997572574706215
0.006,62.0,1021.5560570889488,0.031930847110083566,-0.0054307059921110575,-3.089245371978022e-05,-0.023069789117026333,-0.0021116859627021557,1.3646570802636429e-05,-0.04814614957350058,-0.0020700740418459367,3.032785520558655e-05,0.031657930446306264,-0.005323690975707786,-3.070763653479266e-05,-0.022999520281910022,-0.002045241041914829,1.3946878243896859e-05,-0.045699698007761906,-0.002885293268188464,2.715768309136081e-05,0.03195039735187734,-0.005259826971348264,-3.082937535232162e-05,-0.022078332698635076,-0.002828436994460524,1.2105211945320285e-05,-0.05191586504735199,-0.0027945065290429947,3.110654678757138e-05,0.031827747054918656,-0.002800983006560116,-2.6898494272366433e-05,-0.023517100687519502,-0.005207607188764152,9.456140682670793e-06,-0.0519443218141684,-0.005104988455668136,2.9015610854793624e-05,-2.0647148320010903e-09,-0.0027457881124104896,-4.118681549219669e-06,-4.727400445257918e-09,-0.0027128491186218817,-4.06927225978724e-06,-2.3302875825551057e-07,-0.005043748048124616,-7.565552163250822e-06,-0.1216,0.0,0.07500010850679821,0.1900383151774789,0.049952279716330636
0.008,53.0,749.3326303011481,0.052983409223262,-0.008146058988166586,-6.0115359147375234e-05,-0.03687235773580431,-0.0031675289440532333,2.985339025945965e-05,-0.08297070617303581,-0.003105111062768905,6.756155776609752e-05,0.0523274134369076,-0.00798553646356168,-5.946520036480192e-05,-0.036256830078931025,-0.0030678615628722435,2.9897488078556668e-05,-0.08006067089799915,-0.004327939902282696,6.205763715821881e-05,0.05273242030491687,-0.007889740457022397,-5.976020671334961e-05,-0.0347760014154897,-0.004242655491690786,2.6753515810416433e-05,-0.09067285496298536,-0.0041917597935644925,7.158615788068124e-05,0.052624314356380736,-0.004201474509840175,-5.4043832347138246e-05,-0.03719962189835604,-0.007811410783146228,2.355853485655991e-05,-0.08855579035112611,-0.007657482683502204,6.643025869599929e-05,-5.781520178651295e-09,-0.0041186821686157345,-6.178020155851353e-06,-1.323801345170297e-08,-0.004069273677932823,-6.103903425798567e-06,-6.524751736268576e-07,-0.007565622072186925,-1.1348083565143004e-05,-0.1824,0.0,0.07499991801970368,0.1900695468732473,0.04992671891174858
0.01,59.0,772.5351955544063,0.07717740489332425,-0.010861411984222115,-9.576723181122616e-05,-0.0507735498465589,-0.004223371925404311,4.897347871559999e-05,-0.12647787375119857,-0.0041401480836918735,0.00011824583713401592,0.0761128551810897,-0.010647381951415572,-9.446219308248475e-05,-0.04956555996698379,-0.004090482083829658,4.824952199265205e-05,-0.12343122367247725,-0.005770586536376928,0.00011143512654243334,0.0765200090652165,-0.010519653942696529,-9.48781113714201e-05,-0.04790435376771963,-0.005656873988921048,4.3678691139852974e-05,-0.1372786468833283,-0.0055890130580859895,0.00012762576285734907,0.07642586736492829,-0.005601966013120232,-8.733942055425146e-05,-0.051390770974837234,-0.010415214377528305,4.01766112812416e-05,-0.13274616971707964,-0.010209976911336271,0.00011751872015968477,-1.239000479511873e-08,-0.005491576224820979,-8.237355664951201e-06,-2.8371360641335045e-08,-0.005425698237243763,-8.138527498845467e-06,-1.3981437447311574e-06,-0.010087496096249232,-1.513026543161341e-05,-0.2432,0.0,0.07499944801713715,0.19010773897406116,0.049902022042757614
0.012,54.0,611.8546493116694,0.10402349097003924,-0.013576764980277642,-0.00013613125481040284,-0.06360040919587004,-0.005279214906755389,6.824150240970527e-05,-0.1786297474324937,-0.005175185104614842,0.0001819540329698756,0.10249967280244157,-0.013309227439269466,-0.00013413312393053875,-0.06188441994976509,-0.005113102604787072,6.667868604329508e-05,-0.1751158697240386,-0.00721323317047116,0.00017432698575300912,0.1025001054001833,-0.013149567428370661,-0.00013450436474038075,-0.06082929482091663,-0.0070710924861513095,6.124989192235249e-05,-0.18932922786349296,-0.006986266322607487,0.00019543857084108123,0.10255790676575208,-0.007002457516400291,-0.00012514248732199286,-0.06488782946902402,-0.01301901797191038,5.7557629504390284e-05,-0.18402360006715907,-0.01276247113917034,0.00017997554786686396,-2.271756207205861e-08,-0.006864470281026224,-1.0296686836532143e-05,-5.202451502870849e-08,-0.006782122796554704,-1.0173141637791094e-05,-2.563220668362146e-06,-0.01260937012031154,-1.8911957964850213e-05,-0.304,0.0,0.07499963347933283,0.19015322927715678,0.04987672039483245
0.014,47.0,445.6493247139635,0.13282589520669127,-0.016292117976333172,-0.00018047341341955863,-0.07509317417561595,-0.006335057888106467,8.589802696164536e-05,-0.23673481929065393,-0.00621022212553781,0.00025862928796043384,0.13073341976435116,-0.01597107292712336,-0.0001777061185943474,-0.07298468481368034,-0.006135723125744487,8.36230452360309e-05,-0.23247820647858153,-0.008655879804565392,0.0002496899848792098,0.1301523724246566,-0.015779480914044793,-0.00017741937947134216,-0.07286627843822636,-0.008485310983381572,7.85159757563026e-05,-0.24596984340101083,-0.008383519587128985,0.000271418562414546,0.1304836054579452,-0.00840294901968035,-0.00016644128367814865,-0.07724815544680408,-0.015622821566292456,7.389751185409736e-05,-0.240537488631203,-0.015314965367004408,0.00025306295205023197,-3.759256586454671e-08,-0.008237364337231469,-1.2356012429504095e-05,-8.609852503511362e-08,-0.008138547355865645,-1.2207742997025924e-05,-4.240875682805949e-06,-0.01513124414437385,-2.2693021385558232e-05,-0.3648,0.0,0.07499985458305124,0.19020322467614645,0.04984996862297784
0.016,44.0,398.2766214582372,0.16316683356741285,-0.0190074709723887,-0.00022775004926861995,-0.08505477299240491,-0.007390900869457544,0.00010155340995923761,-0.2989987650867199,-0.007245259146460778,0.0003442343402162897,0.16007727742423655,-0.018632918414977252,-0.0002240495072689926,-0.08300997887021258,-0.0071583436467019005,9.873951175046766e-05,-0.2929491208968916,-0.010098526438659624,0.00033356952005988283,0.15900168103645398,-0.018409394399718924,-0.0002228426502365633,-0.08375584264678633,-0.009899529480611834,9.44501234364218e-05,-0.3059693644337784,-0.009780772851650481,0.0003542836058240405,0.15993273750811432,-0.009803440522960406,-0.00021043056897135842,-0.08808083189546047,-0.018226625160674532,8.853229542919432e-05,-0.301372912477795,-0.017867459594838472,0.00033400504355454675,-5.784461561305324e-08,-0.009610258393436714,-1.4415331201306274e-05,-1.3249940782993743e-07,-0.009494971915176585,-1.4242328724977325e-05,-6.524257954436137e-06,-0.017653118168436156,-2.6473315939130024e-05,-0.4256,0.0,0.07499985951328142,0.1902552088508901,0.049820149373506276
0.018000000000000002,43.0,281.673258765744,0.1948096535891452,-0.02172282396844423,-0.0002773344863037856,-0.09337001054136025,-0.008446743850808623,0.00011491204371239444,-0.36461157782286846,-0.008280296167383747,0.0004360777033790043,0.19048155642741188,-0.021294763902831144,-0.00027205806199060155,-0.09170729193541773,-0.008180964167659316,0.0001122435220538299,-0.3561571014575341,-0.011541173072753857,0.00042211192173620665,0.18920793208971398,-0.021039307885393058,-0.0002700614833827706,-0.09299422772377892,-0.011313747977842096,0.00010866314200341635,-0.36943855469287057,-0.011178026116171979,0.0004421870074764097,0.19055970153375096,-0.011203932026240464,-0.00025670500430153214,-0.0973994075346348,-0.02083042875505661,0.00010087560471060578,-0.3652994500614737,-0.020419953822672542,0.0004214294379826837,-8.430478146789871e-08,-0.010983152449641959,-1.6474641907539518e-05,-1.9313914230645594e-07,-0.010851396474487527,-1.6276895962619547e-05,-9.506491965184135e-06,-0.020174992192498464,-3.0252701901816042e-05,-0.4864,0.0,0.07499996351521332,0.1903082353063795,0.0497863869211979
