t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_horizontal_cylinder_radius2p5_x,object_fixed_horizontal_cylinder_radius2p5_y,object_fixed_horizontal_cylinder_radius2p5_z
0.0,20.0,0.5289665503347052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.13
0.002,20.0,0.4316701255933391,-2.7427486519597457e-05,0.0,0.0,1.5582070090563457e-05,0.0,0.0,5.922708214516999e-06,0.0,0.0,-2.7420451461087547e-05,0.0,0.0,1.555693520417259e-05,0.0,0.0,5.931758128457479e-06,0.0,0.0,-2.742108012104568e-05,0.0,0.0,1.5558914907882482e-05,0.0,0.0,5.931082606581603e-06,0.0,0.0,-2.734587255068029e-05,0.0,0.0,1.542585738777071e-05,0.0,0.0,5.96000758145479e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.13
0.004,20.0,0.3483389145878262,-0.0001027926549030649,0.0,8.228245955879237e-08,5.839911340091756e-05,0.0,-4.674621027169037e-08,2.2196548649515616e-05,0.0,-1.7768124643550997e-08,-0.00010276615317806191,0.0,8.226135438326265e-08,5.830488221920683e-05,0.0,-4.667080561251776e-08,2.2230413038497714e-05,0.0,-1.779527438537244e-08,-0.00010276851684818117,0.0,8.226324036313704e-08,5.831229712695775e-05,0.0,-4.667674472364745e-08,2.2227887445013976e-05,0.0,-1.779324781974481e-08,-0.00010248575632076636,0.0,8.203761765204086e-08,5.7812730641691756e-05,0.0,-4.6277572163312136e-08,2.2336289339252994e-05,0.0,-1.788002274436437e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.13
0.006,20.0,0.2770376502298141,-0.00021683675433219521,0.0,3.083779647091947e-07,0.00012319152094105186,0.0,-1.7519734020275268e-07,4.682111802032316e-05,0.0,-6.658964594854685e-08,-0.00021678068133039848,0.0,3.082984595341857e-07,0.00012299278560756003,0.0,-1.7491464665762049e-07,4.689244689814083e-05,0.0,-6.669123911549315e-08,-0.00021678567103920184,0.0,3.0830555054454355e-07,0.00012300840337165162,0.0,-1.7493689138087326e-07,4.6887133041202695e-05,0.0,-6.668366233504193e-08,-0.00021618733167343997,0.0,3.0745726896229906e-07,0.00012195241829348347,0.0,-1.7343819192507528e-07,4.711594857827512e-05,0.0,-6.700886801775898e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.13
0.008,20.0,0.2162377189975433,-0.00036163117538356667,0.0,6.505102629965856e-07,0.00020545376003027924,0.0,-3.695745628231556e-07,7.80833442652046e-05,0.0,-1.4046335406096948e-07,-0.0003615375586217496,0.0,6.503420439911955e-07,0.0002051225317029841,0.0,-3.689783568226801e-07,7.820214186650816e-05,0.0,-1.406773406944225e-07,-0.00036154586762938545,0.0,6.503570131176055e-07,0.00020514852080741856,0.0,-3.6902521011495487e-07,7.81933024281681e-05,0.0,-1.4066139912360808e-07,-0.0003605449286215072,0.0,6.485619950203199e-07,0.00020338349210081378,0.0,-3.658572548804504e-07,7.857532107830285e-05,0.0,-1.4134784573482535e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.13
0.01,20.0,0.16460049914191027,-0.0005304076354666128,0.0,1.0848935261507e-06,0.0003013376392850674,0.0,-6.163612800908377e-07,0.00011452108602580732,0.0,-2.3425003279561382e-07,-0.0005302704258403237,0.0,1.084612675865249e-06,0.0003008523118416172,0.0,-6.153675951089523e-07,0.00011469512372980383,0.0,-2.3460642559952448e-07,-0.0005302825692110729,0.0,1.0846376028881564e-06,0.0003008903256807543,0.0,-6.154455624222557e-07,0.00011468219007577094,0.0,-2.345799072845043e-07,-0.0005288101254557144,0.0,1.0816347858645217e-06,0.00029829564652042884,0.0,-6.101504763024414e-07,0.0001152432397926461,0.0,-2.3572596323490855e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.13
0.012,20.0,0.12096452435387552,-0.0007174085253402656,0.0,1.5912229063998385e-06,0.00040756729628866684,0.0,-9.040129178552023e-07,0.00015489093114117182,0.0,-3.43563258077422e-07,-0.0007172233837383187,0.0,1.5908112775209712e-06,0.00040691171166449484,0.0,-9.025569355248516e-07,0.00015512610744322777,0.0,-3.440853711894115e-07,-0.0007172397188213763,0.0,1.5908477076332188e-06,0.000406962966195921,0.0,-9.026709770422628e-07,0.00015510865108579736,0.0,-3.4404657022731284e-07,-0.0007152424622406174,0.0,1.5864303763671433e-06,0.00040344556981394673,0.0,-8.948869395612865e-07,0.00015586857584935315,0.0,-3.457297193779383e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.13
0.014,20.0,0.08434944241969558,-0.0009177551638000195,0.0,2.152225576020797e-06,0.0005213645202225339,0.0,-1.2227018888660006e-06,0.00019813976413380924,0.0,-4.646727934235155e-07,-0.0009175192501496861,0.0,2.151670151214956e-06,0.0005205271342365856,0.0,-1.2207351349934845e-06,0.00019844041574256237,0.0,-4.6537832232968333e-07,-0.0009175399971008292,0.0,2.151719156464129e-06,0.000520592478266455,0.0,-1.220888898587763e-06,0.00019841812349617136,0.0,-4.6532595325739207e-07,-0.0009149780203403313,0.0,2.145727386721852e-06,0.0005160829949016497,0.0,-1.2103367094418403e-06,0.00019939160497328654,0.0,-4.676057275480595e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.13
0.016,20.0,0.054019635195001914,-0.0011273319506479103,0.0,2.7532654914000586e-06,0.0006403831931433555,0.0,-1.5640935606676016e-06,0.00024337970817596508,0.0,-5.944192924014277e-07,-0.0011270437205998956,0.0,2.7525577504490583e-06,0.0006393563376424138,0.0,-1.561581402709757e-06,0.00024374887689982983,0.0,-5.953212472276872e-07,-0.001127068982294128,0.0,2.7526199913024876e-06,0.0006394363154196164,0.0,-1.5617774347993652e-06,0.0002437215295681078,0.0,-5.952543704885141e-07,-0.0011239138623198436,0.0,2.744934061020994e-06,0.0006338857481433466,0.0,-1.5482489847049492e-06,0.00024491878970334135,0.0,-5.981748149198596e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.13
0.018000000000000002,20.0,0.029706678467928186,-0.001342684621135222,0.0,3.381995851943731e-06,0.0007626517788852753,0.0,-1.9211495794300667e-06,0.0002898660806470706,0.0,-7.301391245278952e-07,-0.0013423436340497287,0.0,3.3811311617996867e-06,0.0007614310141470606,0.0,-1.9180690129272416e-06,0.0002903057409090257,0.0,-7.312466306994895e-07,-0.0013423734149214585,0.0,3.3812069468823838e-06,0.0007615259203606283,0.0,-1.918308946258849e-06,0.00029027319522614495,0.0,-7.311645887043234e-07,-0.0013386065395556929,0.0,3.371741586959531e-06,0.0007549027509834186,0.0,-1.9016572444300397e-06,0.0002917006056225767,0.0,-7.34756369110024e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.13
