t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_horizontal_cylinder_radius2p5_x,object_fixed_horizontal_cylinder_radius2p5_y,object_fixed_horizontal_cylinder_radius2p5_z
0.0,20.0,12.739007008542412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.16,0.13
0.002,20.0,10.269772509706092,-9.371930794693582e-05,0.0,0.0,7.183770740423165e-05,0.0,0.0,1.0940800271352087e-05,0.0,0.0,-9.359163185546394e-05,0.0,0.0,7.173984114913082e-05,0.0,0.0,1.0925895353166565e-05,0.0,0.0,-9.347297262635205e-05,0.0,0.0,7.164888649777448e-05,0.0,0.0,1.0912043064288773e-05,0.0,0.0,-9.460219524481072e-05,0.0,0.0,7.251445801997178e-05,0.0,0.0,1.1043868612419465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.16,0.13
0.004,20.0,8.199084397494044,-0.00034995152830145335,0.0,2.8115792384080746e-07,0.0002682430289902655,0.0,-2.1551312221269495e-07,4.0853839375583806e-05,0.0,-3.2822400814056263e-08,-0.0003494813379015556,0.0,2.8077489556639183e-07,0.00026788262112006456,0.0,-2.1521952344739246e-07,4.079894866966979e-05,0.0,-3.2777686059499694e-08,-0.0003490370725583981,0.0,2.8041891787905615e-07,0.0002675420851508656,0.0,-2.1494665949332346e-07,4.074708450215131e-05,0.0,-3.273612919286632e-08,-0.0003532517229676715,0.0,2.8380658573443214e-07,0.0002707726770811498,0.0,-2.1754337405991534e-07,4.1239108798187896e-05,0.0,-3.31316058372584e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.16,0.13
0.006,20.0,6.457476011017704,-0.0007357534179445983,0.0,1.04985458490436e-06,0.0005639577616691089,0.0,-8.047290869707966e-07,8.589506527873774e-05,0.0,-1.2256151812675142e-07,-0.0007347874758336374,0.0,1.048444013704667e-06,0.0005632173638853981,0.0,-8.036478633601937e-07,8.578229685031732e-05,0.0,-1.2239684600900936e-07,-0.0007338493336458739,0.0,1.0471112176751943e-06,0.000562498274301591,0.0,-8.026262554525968e-07,8.567277405162785e-05,0.0,-1.2224125350645392e-07,-0.0007427035976537532,0.0,1.0597551689030146e-06,0.0005692851006814155,0.0,-8.123180312434494e-07,8.670645958437005e-05,0.0,-1.2371732639456368e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.16,0.13
0.008,20.0,4.993485564908999,-0.0012233739559214995,0.0,2.207260253833795e-06,0.0009376981695633059,0.0,-1.6918732850073266e-06,0.00014282802465716838,0.0,-2.5768519583621323e-07,-0.001221818752410504,0.0,2.204362427500912e-06,0.000936506131775084,0.0,-1.6896520916561944e-06,0.00014264645499447403,0.0,-2.5734689055095195e-07,-0.0012202496049725329,0.0,2.201548000937622e-06,0.0009353034028708611,0.0,-1.687494822904773e-06,0.0001424632582667279,0.0,-2.5701832215488353e-07,-0.001234956015960419,0.0,2.2281107929612597e-06,0.0009465756493880031,0.0,-1.7078553020442463e-06,0.00014418022166886883,0.0,-2.6011937875311017e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.16,0.13
0.01,20.0,3.7643054822871482,-0.0017894909478248008,0.0,3.6701218677644985e-06,0.0013715709606870992,0.0,-2.813094508689918e-06,0.00020893444226812818,0.0,-4.2848407397150517e-07,-0.0017873081984304427,0.0,3.6654562572315122e-06,0.0013698979843930308,0.0,-2.809518395325252e-06,0.00020867958941784225,0.0,-4.2793936498342206e-07,-0.0017849961480629144,0.0,3.6607488149175986e-06,0.0013681258914483604,0.0,-2.8059102086125834e-06,0.0002084096432583626,0.0,-4.273897748001837e-07,-0.0018064773572361418,0.0,3.704868047881257e-06,0.0013845903462501388,0.0,-2.8397269481640093e-06,0.00021091771290957518,0.0,-4.325406650066065e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.16,0.13
0.012,20.0,2.7341473966691403,-0.0024145565897871015,0.0,5.368472843474402e-06,0.0018505726059805563,0.0,-4.114712882061298e-06,0.00028193756673124625,0.0,-6.268033268043846e-07,-0.0024117569762851163,0.0,5.361924595291328e-06,0.001848426949141392,0.0,-4.109693953179093e-06,0.00028161065896670505,0.0,-6.260387682535267e-07,-0.002408610751390287,0.0,5.354988444188743e-06,0.0018460156035672607,0.0,-4.104377674345081e-06,0.00028124328886398495,0.0,-6.252289297750878e-07,-0.0024375438312035994,0.0,5.4194320717084255e-06,0.0018681905764537006,0.0,-4.153771038750416e-06,0.00028462168765288926,0.0,-6.327531387287256e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.16,0.13
0.014,20.0,1.8729594505676832,-0.0030822370691370297,0.0,7.243669769361305e-06,0.002362160587829248,0.0,-5.551717817941669e-06,0.0003599365339102234,0.0,-8.458127001937388e-07,-0.003078872953496207,0.0,7.235270928855349e-06,0.0023595824804612713,0.0,-5.545280847424176e-06,0.00035954365902370305,0.0,-8.448319769001151e-07,-0.0030748183446179414,0.0,7.225832254170862e-06,0.002356475101799593,0.0,-5.538046810701782e-06,0.000359070174378078,0.0,-8.437298665919549e-07,-0.003111672666399871,0.0,7.312631493610798e-06,0.00238471942803429,0.0,-5.604571729361102e-06,0.0003633739495945754,0.0,-8.538650629586678e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.16,0.13
0.016,20.0,1.1322107562752042,-0.003766754432202907,0.0,9.24671120741109e-06,0.002886551374699349,0.0,-7.0864817634877434e-06,0.0004399284701576962,0.0,-1.0798096017306703e-06,-0.003775090811598219,0.0,9.236618860488621e-06,0.0028929422880944328,0.0,-7.078747441383814e-06,0.0004409014180825957,0.0,-1.0786309770711092e-06,-0.0037700679263807965,0.0,9.224455033853825e-06,0.0028890931030026755,0.0,-7.069425305398779e-06,0.00044031479091952445,0.0,-1.0772105231342342e-06,-0.003815137544850347,0.0,9.335017999199612e-06,0.002923630945167884,0.0,-7.1541582841028695e-06,0.00044557860055046447,0.0,-1.0901218487837261e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.16,0.13
0.018000000000000002,20.0,0.6323879454568008,-0.004459098086561124,0.0,1.130026329660872e-05,0.003416812839157897,0.0,-8.659654124098047e-06,0.0005208682183194629,0.0,-1.3197854104730887e-06,-0.004489162153749613,0.0,1.1325272434794656e-05,0.0034398587100021097,0.0,-8.678826864283298e-06,0.0005243775953385309,0.0,-1.3227042542477872e-06,-0.0044831233080634535,0.0,1.131020377914239e-05,0.0034352313382713913,0.0,-8.667279309008028e-06,0.0005236722134518567,0.0,-1.3209443727585734e-06,-0.004536554672419553,0.0,1.1445412634551041e-05,0.0034761734131609373,0.0,-8.770892835503652e-06,0.0005299135649153589,0.0,-1.3367358016513933e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.16,0.13
