t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_cylinder_radius2p5_x,object_free_horizontal_cylinder_radius2p5_y,object_free_horizontal_cylinder_radius2p5_z
0.0,54.0,541.3362946434709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.045
0.002,47.0,429.44025747768535,0.002141499997249172,0.0,0.0,-0.001451321440162304,0.0,0.0,-0.0007525365537001419,0.0,0.0,0.0021119371080350387,0.0,0.0,-0.001103229718211625,0.0,0.0,-0.0011212143507234,0.0,0.0,0.0021637617813010284,0.0,0.0,-0.0013383353204175382,0.0,0.0,-0.0008500645899489148,0.0,0.0,0.0021583096356758225,0.0,0.0,-0.0012815603650410971,0.0,0.0,-0.0009279965127451125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749999584154314,0.18498832078566127,0.044970203853932786
0.004,45.0,455.1589778156408,0.00799671285436743,-0.0027153529960555287,-9.713705986609401e-06,-0.0053266013150253914,-0.0010558429813510779,7.909569176224522e-07,-0.0029321036653202,-0.0010350370209229684,-5.65000934445653e-07,0.007927687290041126,-0.002661845487853893,-9.547565191777864e-06,-0.004165656391049675,-0.0010226205209574145,1.6121839450842103e-07,-0.004076049146352582,-0.001442646634094232,-6.428645667416644e-07,0.008081477510518426,-0.002629913485674132,-9.587350533950321e-06,-0.004976291282927804,-0.001414218497230262,-1.5176635362544772e-07,-0.0030777397095158128,-0.0013972532645214974,-1.094377349145165e-06,0.008133034844925547,-0.001400491503280058,-7.1176022779117615e-06,-0.004666201997638311,-0.002603803594382076,-2.644486458681958e-06,-0.003617064228205483,-0.002552494227834068,-3.248995430177911e-06,-5.505742808950999e-10,-0.0013728940562052448,-2.7457881124104896e-06,-1.2605738512925118e-09,-0.0013564245593109408,-2.7128491186218816e-06,-6.21412765354639e-08,-0.002521874024062308,-5.043748048124616e-06,-0.0608,0.0,0.074999792796362,0.18495056859786502,0.04488002588106578
0.006,52.0,477.12140709527085,0.016898990040145258,-0.0054307059921110575,-2.6854837692956977e-05,-0.010593681686740825,-0.0021116859627021557,6.429830704646472e-06,-0.006681424287598913,-0.0020700740418459367,1.7240592469485267e-06,0.016790444041929056,-0.005323690975707786,-2.6502756531497826e-05,-0.008564077535824808,-0.002045241041914829,4.240830698269691e-06,-0.008680719670187858,-0.002885293268188464,2.3815117563282357e-06,0.016978104924609362,-0.005259826971348264,-2.6682608963733382e-05,-0.010235203749409363,-0.002828436994460524,4.29570857693456e-06,-0.006508395448721033,-0.0027945065290429947,5.664663609456361e-07,0.01706776204419509,-0.002800983006560116,-2.186803570297133e-05,-0.009610597003022083,-0.005207607188764152,-1.0828103822516817e-06,-0.007564373243941259,-0.005104988455668136,-2.9758484549253053e-06,-2.752980344287888e-09,-0.0027457881124104896,-5.491575123672418e-06,-6.303311039415466e-09,-0.0027128491186218817,-5.425695716096061e-06,-3.107045537840235e-07,-0.005043748048124616,-1.0087371813696161e-05,-0.1216,0.0,0.07499924195416083,0.1848966457798447,0.044748349933496245
0.008,47.0,367.3861046944054,0.028279180314528203,-0.008146058988166586,-5.009009805662369e-05,-0.016497972956620036,-0.0031675289440532333,1.4852305485375183e-05,-0.011955114341692585,-0.003105111062768905,7.152626449660015e-06,0.028049607516386715,-0.00798553646356168,-4.955196101098147e-05,-0.013893942746123085,-0.0030678615628722435,1.099243194590513e-05,-0.014457730604429241,-0.004327939902282696,8.705559535810325e-06,0.028238049160108532,-0.007889740457022397,-4.973569076326352e-05,-0.016555657038784897,-0.004242655491690786,1.1985096515437154e-05,-0.010931246417217162,-0.0041917597935644925,4.633271310313081e-06,0.02837397031195716,-0.004201474509840175,-4.253847310807053e-05,-0.015572788488518039,-0.007811410783146228,3.5983724397517098e-06,-0.012505247353247245,-0.007657482683502204,-1.8621887912189002e-07,-7.70891145126046e-09,-0.0041186821686157345,-8.23735883127078e-06,-1.7651568157643803e-08,-0.004069273677932823,-8.138534749243566e-06,-8.69963240407771e-07,-0.007565622072186925,-1.5130622735266281e-05,-0.1824,0.0,0.07499891030658834,0.18483310886479035,0.044587688622102724
0.01,41.0,317.41869500506783,0.041416881404166495,-0.010861411984222115,-7.828118459750063e-05,-0.02279344449373786,-0.004223371925404311,2.454920206243145e-05,-0.01804593854987671,-0.0041401480836918735,1.562993251600142e-05,0.04101363296777947,-0.010647381951415572,-7.739397893560457e-05,-0.01973486757154351,-0.004090482083829658,1.9606921324586855e-05,-0.02089844579177666,-0.005770586536376928,1.7374288136104626e-05,0.04122110182261844,-0.010519653942696529,-7.751540620561013e-05,-0.023233990889088063,-0.005656873988921048,2.1797566099727697e-05,-0.016142785432720505,-0.0055890130580859895,1.0684466718262346e-05,0.04140498363818764,-0.005601966013120232,-6.795187265015479e-05,-0.022042734079121887,-0.010415214377528305,1.031514822197947e-05,-0.018132183348361093,-0.010209976911336271,4.590540883821947e-06,-1.6520932383003554e-08,-0.005491576224820979,-1.0983137031819056e-05,-3.783223589435474e-08,-0.005425698237243763,-1.0851361171351212e-05,-1.864176114325941e-06,-0.010087496096249232,-2.0173252266017647e-05,-0.2432,0.0,0.0749987292918272,0.18476321108183763,0.04440432950281579
0.012,40.0,284.4476956321838,0.055966284917041885,-0.013576764980277642,-0.00010998729276888828,-0.029393749831590925,-0.005279214906755389,3.502845917396494e-05,-0.024542930484487115,-0.005175185104614842,2.574150689052374e-05,0.055262059677396086,-0.013309227439269466,-0.00010864572081409788,-0.025805944467256342,-0.005113102604787072,2.9243529933512875e-05,-0.027711896387800226,-0.00721323317047116,2.7370425242611e-05,0.05538920989905913,-0.013149567428370661,-0.0001087413385019782,-0.029881510041066355,-0.0070710924861513095,3.232579680587351e-05,-0.02180556387283595,-0.006986266322607487,1.8313038220226035e-05,0.055571818442924505,-0.007002457516400291,-9.681488230917587e-05,-0.028601970965415495,-0.01301901797191038,1.8047432214423016e-05,-0.024135362731074184,-0.01276247113917034,1.0739424418381507e-05,-3.0292915204203796e-08,-0.006864470281026224,-1.3728907520187682e-05,-6.937750573150638e-08,-0.006782122796554704,-1.3564169928637619e-05,-3.417580008179313e-06,-0.01260937012031154,-2.5215011888394432e-05,-0.304,0.0,0.07499908583312984,0.18468705043514294,0.044202389075314055
0.014,48.0,250.03073551283757,0.07150838701163725,-0.016292117976333172,-0.00014451680578675012,-0.03591248743160196,-0.006335057888106467,4.611738388696891e-05,-0.031222439293363283,-0.00621022212553781,3.666541671789861e-05,0.07049167938578656,-0.01597107292712336,-0.0001424662652090389,-0.03180303218401484,-0.006135723125744487,3.934044268302371e-05,-0.03469293328178874,-0.008655879804565392,3.811203316646967e-05,0.07050359458889247,-0.015779480914044793,-0.00014233738162620785,-0.03641917095411485,-0.008485310983381572,4.279239811536957e-05,-0.027655976988442063,-0.008383519587128985,2.684408857141393e-05,0.07063941287125176,-0.00840294901968035,-0.0001279495349252097,-0.035028965329759305,-0.015622821566292456,2.595829879824608e-05,-0.030313122800298464,-0.015314965367004408,1.7640794728139553e-05,-5.013047503102465e-08,-0.008237364337231469,-1.647466808863253e-05,-1.1482663616165857e-07,-0.008138547355865645,-1.6276955956719828e-05,-5.654382495947447e-06,-0.01513124414437385,-3.0255653128731343e-05,-0.3648,0.0,0.07499967274798773,0.1846069407207215,0.043987047727611264
0.016,46.0,200.12511251967183,0.08745764362344187,-0.0190074709723887,-0.0001810317159680519,-0.04186874739828431,-0.007390900869457544,5.704317312428884e-05,-0.03788068872613545,-0.007245259146460778,4.795436029380501e-05,0.08625756870037121,-0.018632918414977252,-0.00017824919560152763,-0.037473578789144944,-0.0071583436467019005,4.928937707462588e-05,-0.04163276208436174,-0.010098526438659624,4.918881368625823e-05,0.0863664808793494,-0.018409394399718924,-0.00017782597797722278,-0.04265422809859054,-0.009899529480611834,5.303928294700604e-05,-0.03352784377311709,-0.009780772851650481,3.575040827358317e-05,0.0866412903752649,-0.009803440522960406,-0.00016088570678842435,-0.04124848298318117,-0.018226625160674532,3.360468033816955e-05,-0.0364877058102954,-0.017867459594838472,2.4891326410919984e-05,-7.714140580551124e-08,-0.009610258393436714,-1.9220416525923364e-05,-1.767277182309991e-07,-0.009494971915176585,-1.8989714177080847e-05,-8.698754581179801e-06,-0.017653118168436156,-3.5294927571880414e-05,-0.4256,0.0,0.07499981097579343,0.18452239548057336,0.043759902584008505
0.018000000000000002,43.0,167.09606714765945,0.10371035382608239,-0.02172282396844423,-0.0002183609351837722,-0.04732476284052884,-0.008446743850808623,6.684400709495138e-05,-0.04440310923320115,-0.008280296167383747,5.9200785117503415e-05,0.10242034084569754,-0.021294763902831144,-0.0002151046652064047,-0.04269046799103534,-0.008180964167659316,5.858522924297126e-05,-0.04841812063349182,-0.011541173072753857,6.018317802321576e-05,0.10275319600105312,-0.021039307885393058,-0.0002148115775294849,-0.04825202625404346,-0.011313747977842096,6.268096024149689e-05,-0.03922001642746184,-0.011178026116171979,4.469963531389023e-05,0.10328263956662082,-0.011203932026240464,-0.00019569044480301074,-0.04705892398792779,-0.02083042875505661,4.083610845624913e-05,-0.04250749119755856,-0.020419953822672542,3.213550397524572e-05,-1.1243611607824103e-07,-0.010983152449641959,-2.1966150616472307e-05,-2.576394402158885e-07,-0.010851396474487527,-2.1702439493538594e-05,-1.2674823387301697e-05,-0.020174992192498464,-4.033258687583457e-05,-0.4864,0.0,0.07499897133918068,0.18443461689935933,0.04352454754952467
