t,ncon,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma,input_sigma_diff
0.636,0.0,0.47817585026071346,0.3760395263357257,-0.0011759031441026353,0.4269488151647116,0.23423957642385893,-0.0023162010943361456,0.2851353294552883,0.24200819450055291,-0.0005388963008531441,0.4618794854216421,0.23894818032811949,-0.0026312883686184286,0.46390045168915517,0.36420731407424495,-0.001184921505940196,0.31871600037591125,0.2314295941393561,-0.001085411144265744,0.44761961833154346,0.3686294628674486,-0.000907190608575075,0.37489692487037757,0.23723929135208133,-0.001645212387047218,0.25213270439086355,0.23439332391965625,-0.0002350345666933328,8.0,0.8399999999999997
0.638,0.0,0.4823315984619781,0.3776715661691496,-0.0012060514090987664,0.42659775818749784,0.23263969682334,-0.0023317094200964597,0.28335732651753676,0.24200819450055291,-0.0005175256194568246,0.4655210450471241,0.23731614049469557,-0.0026947601391233583,0.46485304306666253,0.36578800121632693,-0.001177349405673939,0.31553098129978996,0.22984890699727412,-0.0010664051205436457,0.45101804341287777,0.37022934246796757,-0.0009286833103629106,0.3754221582591208,0.23723929135208133,-0.001651891602219555,0.25029221257036666,0.23439332391965625,-0.00021287256565448754,8.0,0.8599999999999999
0.64,0.0,0.48649848774926635,0.3793036060025735,-0.001236335909512855,0.4262029493605461,0.23103981722282108,-0.002346695291576121,0.2815829575215966,0.24200819450055291,-0.0004961895842038061,0.4691460910580863,0.23568410066127168,-0.0027580433326302293,0.4658092443930863,0.36736868835840897,-0.0011698122564990428,0.3123259945782469,0.22826821985519208,-0.0010471531373351746,0.45442375890178666,0.37182922206848645,-0.0009502658561326958,0.3759159281241441,0.23723929135208133,-0.0016581944028844736,0.24845876156757415,0.23439332391965625,-0.00019078666380852483,8.0,0.8799999999999999
0.642,0.0,0.49067629949213853,0.38093564583599737,-0.0012667541029592279,0.4257641894427675,0.22943993762230214,-0.0023611561408589275,0.27981296425902225,0.24200819450055291,-0.0004748971562525245,0.47275382694406665,0.2340520608278478,-0.0028211283627628623,0.46676974886066513,0.36894937550049095,-0.0011623184267111441,0.30910157616512074,0.2266875327131101,-0.0010276615423816416,0.4578365633055406,0.3734291016690054,-0.0009719358867933752,0.376378149815096,0.23723929135208133,-0.0016641196412647532,0.24663304554545004,0.23439332391965625,-0.0001687852517750148,8.0,0.8999999999999999
0.644,0.0,0.49486480832263735,0.38256768566942123,-0.0012973033658726077,0.42528129403992876,0.2278400580217832,-0.0023750895770518116,0.27804808326524766,0.24200819450055291,-0.000453657237101632,0.4763434587418385,0.23242002099442394,-0.0028840056713957127,0.46773524523216103,0.370530062642573,-0.0011548762346171057,0.3058582688652714,0.22510684557102806,-0.0010079367671291123,0.4612562502603107,0.37502898126952433,-0.0009936909844321955,0.37680874973817224,0.23723929135208133,-0.0016696663015561759,0.2448157533578646,0.23439332391965625,-0.00014687665950952544,8.0,0.9199999999999999
0.646,0.0,0.49906378216522823,0.38419972550284515,-0.0013279809938375065,0.42475409369419187,0.22624017842126426,-0.002388493387423974,0.27628904553809763,0.24200819450055291,-0.00043247866517633695,0.47991419522742773,0.23078798116100002,-0.0029466657309700616,0.4687064175788137,0.37211074978465497,-0.0011474939453700729,0.3025966222077804,0.22352615842894605,-0.0009879853252359042,0.4646826085638518,0.37662886087004327,-0.0010155286726832092,0.37720766541064277,0.23723929135208133,-0.0016748335006330911,0.24300756829853692,0.23439332391965625,-0.0001250691532585001,8.0,0.94
0.648,0.0,0.5032729822692068,0.385831765336269,-0.0013587842019475108,0.4241824339682264,0.22464029882074535,-0.0024013655384813584,0.27453657625939776,0.24200819450055291,-0.00041137021245053664,0.4834652481070736,0.22915594132757616,-0.003009099046798219,0.4696839450200977,0.373691436926737,-0.0011401797678249205,0.29931719231674186,0.22194547128686404,-0.0009678138110509962,0.46811542221014557,0.3782287404705622,-0.001037446417119475,0.377574845511079,0.23723929135208133,-0.0016796204887027373,0.2412091678527775,0.23439332391965625,-0.00010337093254656804,8.0,0.96
0.65,0.0,0.5074921632435483,0.3874638051696929,-0.0013897101251941666,0.42356617552385634,0.22304041922022644,-0.002413704176976,0.2727913945197993,0.24200819450055291,-0.0003903405811061381,0.48699583220707504,0.22752390149415225,-0.0030712961593550563,0.47066850146538364,0.37527212406881905,-0.0011329418514153438,0.29602054177966064,0.22036478414478203,-0.000947428898063518,0.4715544704259878,0.3798286200710811,-0.0010594416256687737,0.37791024992525574,0.23723929135208133,-0.0016840266499079722,0.23942122345212677,0.23439332391965625,-8.179012719745483e-05,8.0,0.98
0.652,0.0,0.5117210730941736,0.3890958450031168,-0.001420755818885178,0.4229051941952046,0.2214405396197075,-0.002425507630849786,0.271054213046933,0.24200819450055291,-0.0003693984002309564,0.49050516566246605,0.2258918616607284,-0.0031332476465561598,0.4716607553576052,0.37685281121090103,-0.0011257882830537913,0.2927072395134745,0.21878409700270002,-0.0009268373373235275,0.474999527709505,0.38142849967160003,-0.0010815116490526533,0.3782138497877005,0.23723929135208133,-0.001688051502878093,0.23764440023198471,0.23439332391965625,-6.0334794389646175e-05,8.0,1.0
0.654,0.0,0.5159594532636066,0.3907278848365407,-0.0014519182590915947,0.4221993810562997,0.21984066001918856,-0.0024367744101121925,0.2693257379370046,0.24200819450055291,-0.00034855222255656104,0.4939924701044627,0.22425982182730447,-0.003194944126021939,0.472661369419032,0.378433498352983,-0.0011187270840554665,0.28937786062821846,0.217203409860618,-0.0009060459558342779,0.4784503638705831,0.38302837927211897,-0.0011036537812486322,0.3784856275188673,0.23723929135208133,-0.0016916947012274302,0.2358793567923245,0.23439332391965625,-3.9012915747941526e-05,8.0,1.02
0.656,0.0,0.5202070386729958,0.39235992466996455,-0.0014831943431237045,0.4214486424831101,0.21824078041866965,-0.002447503207651561,0.267606668389943,0.24200819450055291,-0.0003278105212374202,0.4974569708466257,0.2226277819938806,-0.003256376257326985,0.47367100039924864,0.38001418549506505,-0.001111766207087603,0.2860329862883499,0.215622722718536,-0.0008850616549161897,0.48190674407319223,0.38462825887263785,-0.0011258652599753429,0.378725576857911,0.23723929135208133,-0.0016949560340014313,0.23412674496158256,0.23439332391965625,-1.7832394472018897e-05,8.0,1.04
0.658,0.0,0.5244635577664741,0.39399196450338847,-0.0015145808900352878,0.42065290020997315,0.21664090081815074,-0.0024576928999795124,0.26589769644821165,0.24200819450055291,-0.0003071816866726812,0.500897897069683,0.2209957421604567,-0.003317534744234028,0.4746902988254391,0.3815948726371471,-0.0011049135331452186,0.282673203571754,0.214042035576454,-0.0008638914085427508,0.4853684288795895,0.3862281384731568,-0.0011481432672004253,0.37893370289104156,0.23723929135208133,-0.0016978354260699558,0.23238720956381595,0.23439332391965625,3.1989474968843192e-06,8.0,1.06
0.66,0.0,0.5287287325578296,0.39562400433681233,-0.0015460746411559416,0.4198120913803871,0.2150410212176318,-0.002467342547908096,0.2641995067393907,0.24200819450055291,-0.00028667402337190483,0.5043144820049565,0.21936370232703284,-0.0033784103369118024,0.4757199087550747,0.38317555977922907,-0.0010981768685545206,0.27929910532645014,0.21246134843437198,-0.0008425422616485845,0.48883517429638185,0.38782801807367573,-0.001170484929670965,0.37911002207543804,0.23723929135208133,-0.0017003329384675228,0.2306613881892159,0.23439332391965625,2.407337227008366e-05,8.0,1.08
0.662,0.0,0.5330022786794604,0.3972560441702362,-0.001577672260651121,0.4189261685921352,0.21344114161711286,-0.002476451397159291,0.262512776222637,0.24200819450055291,-0.00026629574686605327,0.5077059631163382,0.21773166249360895,-0.0034389938341361707,0.4767604675311029,0.3847562469213111,-0.0010915639420051631,0.27591129002502013,0.21088066129228994,-0.0008210213284099224,0.49230673182243123,0.38942789767419467,-0.001192887319466246,0.3792545622587033,0.23723929135208133,-0.0017024487686802805,0.22894991096806586,0.23439332391965625,4.47832287652844e-05,8.0,1.1
0.664,0.0,0.5372839054335863,0.3988880840036601,-0.0016093703361096032,0.4179950999367128,0.21184126201659392,-0.0024850188789064956,0.26083817393912695,0.24200819450055291,-0.0002460549806650093,0.5110715822807621,0.21609962266018506,-0.0034992760854738376,0.47781260553973437,0.3863369340633931,-0.0010850824016125178,0.27251036161678105,0.20929997415020796,-0.0007993357904977461,0.49578284849858184,0.3910277772747136,-0.0012153474545726116,0.3793673626938434,0.23723929135208133,-0.0017041832508794636,0.22725340034823013,0.23439332391965625,6.532095541908478e-05,8.0,1.12
0.666,0.0,0.5415733158456896,0.400520123837084,-0.0016411653791580272,0.41701886903302926,0.210241382416075,-0.0024930446102476534,0.2591763607665847,0.24200819450055291,-0.00022595975326288842,0.5144105859671176,0.21446758282676118,-0.0035592479934480115,0.47887694597092256,0.3879176212054751,-0.001078739812011111,0.2690969293777253,0.20771928700812592,-0.0007774928953038616,0.49926326695919127,0.3926276568752325,-0.0012378622994801923,0.3794484740497548,0.23723929135208133,-0.001705536856101145,0.2255724708762578,0.23439332391965625,8.567908285711345e-05,8.0,1.1400000000000001
0.668,0.0,0.5458702067201572,0.4021521636705079,-0.0016730538261021805,0.41599747505535833,0.2086415028155561,-0.002500528394609678,0.2575279891779982,0.24200819450055291,-0.00020601799519238118,0.5177222254135513,0.2128355429933373,-0.003618900515685364,0.4799541045816315,0.3894983083475571,-0.0010725436514803855,0.265671607758252,0.20613859986604394,-0.0007554999541401761,0.5027477254854451,0.39422753647575143,-0.0012604287658012781,0.3794979584172061,0.23723929135208133,-0.0017065101923720816,0.22390772898218547,0.23439332391965625,0.0001058502365207813,8.0,1.1600000000000001
0.67,0.0,0.5501742686980977,0.40378420350393174,-0.0017050320385947053,0.41493093275551113,0.20704162321503716,-0.0025074702220838543,0.2558937030046219,0.24200819450055291,-0.00018623753612934324,0.5210057568031045,0.2112035031599134,-0.003678224667043654,0.4810446894619844,0.39107899548963915,-0.0010665013091039083,0.2622350162287151,0.2045579127239619,-0.0007333643404114811,0.5062359580604353,0.39582741607627037,-0.0012830437129100968,0.3795158893103018,0.23723929135208133,-0.0017071040047814976,0.22225977276811998,0.23439332391965625,0.0001258271392496494,8.0,1.1800000000000002
0.672,0.0,0.5544851863173045,0.40541624333735565,-0.0017370963043289048,0.4138192724792074,0.20544174361451822,-0.0025138702696919147,0.2542741372033635,0.24200819450055291,-0.00016662610204882765,0.5242604414376354,0.20957146332648952,-0.0037372115217193793,0.4821493008043853,0.39265968263172113,-0.0010606200819631595,0.25878777912281314,0.20297722558187992,-0.0007110934877620221,0.5097276944259805,0.3974272956767893,-0.001305703948603752,0.37950235166341534,0.23723929135208133,-0.0017073191754986455,0.22062919180068133,0.23439332391965625,0.0001456026138184353,8.0,1.2000000000000002
0.674,0.0,0.5588026380743376,0.40704828317077957,-0.001769242837758299,0.41266254017662296,0.20384186401399929,-0.0025197289015824976,0.25266991762865126,0.24200819450055291,-0.00014719131243372708,0.5274855459099743,0.20793942349306563,-0.003795852215334838,0.4832685306757049,0.39424036977380317,-0.0010549071723669854,0.2553305254788483,0.20139653843979788,-0.0006886948881961832,0.5132226601411697,0.39902717527730824,-0.0013284062297840675,0.37945744182358393,0.23723929135208133,-0.0017071567237360082,0.21901656690738383,0.23439332391965625,0.0001651695854276991,8.0,1.2200000000000002
0.676,0.0,0.5631262964886986,0.4086803230042034,-0.0018014677808416103,0.4114607974070907,0.20224198441348037,-0.002525046669157711,0.25108166080887434,0.24200819450055291,-0.0001279406775371802,0.5306803422742603,0.20630738365964174,-0.003854137947003991,0.4844029627926204,0.39582105691588515,-0.0010493696851178371,0.2518638888788824,0.1998158512977159,-0.0006661760901735892,0.5167205766426048,0.4006270548778271,-0.0013511472631601107,0.3793812675383547,0.23723929135208133,-0.0017066178056580313,0.21742246997703185,0.23439332391965625,0.00018452108414726909,8.0,1.2400000000000002
0.678,0.0,0.5674558281690687,0.4103123628376273,-0.001833767203812856,0.4102141213379363,0.20064210481296146,-0.002529824311129551,0.2495099737274885,0.24200819450055291,-0.00010888159569985712,0.5338441082144114,0.20467534382621788,-0.003912059981376509,0.4855531723001968,0.3974017440579672,-0.0010440146248158386,0.24838850728581785,0.19823516415563386,-0.0006435446966789824,0.5202211613063247,0.40222693447834607,-0.0013739237059711053,0.3792739479390772,0.23723929135208133,-0.0017057037142352808,0.21584746376420497,0.23439332391965625,0.00020365024731149283,8.0,1.2600000000000002
0.68,0.0,0.5717908938815851,0.4119444026710512,-0.00186613710597621,0.4089226047374286,0.19904222521244253,-0.002534062753505925,0.24795545360887586,0.24200819450055291,-9.002135072322715e-05,0.5369761272106778,0.20304330399279397,-0.00396960965065941,0.4867197255537972,0.39898243120004917,-0.0010388488932017714,0.24490502287843433,0.19665447701355188,-0.0006208083632671916,0.5237241275113841,0.403826814078865,-0.0013967321667295162,0.37913561351963554,0.23723929135208133,-0.0017044158790439506,0.21429210169790508,0.23439332391965625,0.00022255032186541547,8.0,1.2800000000000002
0.682,0.0,0.576131148620128,0.41357644250447506,-0.0018985734165253205,0.4075863559618284,0.1974423456119236,-0.00253776310950606,0.24641868770904593,0.24200819450055291,-7.136710929987533e-05,0.5400756887042301,0.2014112641593701,-0.004026778356615692,0.4879031799044076,0.4005631183421312,-0.0010338792865399922,0.241414081884411,0.19507378987146984,-0.0005979747960835739,0.5272291847050699,0.40542669367938394,-0.0014195692059840016,0.3789664061106175,0.23723929135208133,-0.0017027558660106506,0.21275692769443677,0.23439332391965625,0.0002412146666610141,8.0,1.3000000000000003
0.684,0.0,0.5804762416785916,0.415208482337899,-0.0019310719953867489,0.40620549893651864,0.19584246601140468,-0.002540926679405085,0.24490025311126298,0.24200819450055291,-5.292591850191619e-05,0.5431420882597352,0.1997792243259462,-0.004083557572539406,0.48910408348745943,0.40214380548421325,-0.0010291124930423327,0.2379163344113662,0.19349310272938783,-0.000575051749860278,0.530736038469729,0.4070265732799029,-0.0014424313371020037,0.3787664788489178,0.23723929135208133,-0.001700725377102434,0.21124247597458964,0.23439332391965625,0.0002596367547026338,8.0,1.3200000000000003
0.686,0.0,0.5848258167251128,0.41684052217132284,-0.001963628634087225,0.4047801731312024,0.19424258641088576,-0.0025435549503075947,0.24340071652668152,0.24200819450055291,-3.470470332852083e-05,0.5461746277258731,0.19814718449252233,-0.004139938845206554,0.49032297501523286,0.40372449262629523,-0.0010245550903339705,0.23441243427594735,0.19191241558730582,-0.0005520470258887246,0.5342443905911877,0.40862645288042176,-0.0014653150270716876,0.37853599614277494,0.23723929135208133,-0.0016983262499620376,0.20974927088518988,0.23439332391965625,0.0002778101753407993,8.0,1.3400000000000003
0.6880000000000001,0.0,0.5891795118782327,0.41847256200474675,-0.0019962390566443926,0.4033105335291553,0.19264270681036683,-0.002545649595850027,0.24192063410007061,0.24200819450055291,-1.671026431354328e-05,0.549172615393748,0.19651514465909842,-0.004195913796801297,0.49156038357292137,0.4053051797683772,-0.0010202135429622679,0.2309030388310043,0.1903317284452238,-0.0005289684699686826,0.5377539391287376,0.4102263324809407,-0.0014882166973229636,0.3782751336322427,0.23723929135208133,-0.0016955604574883235,0.20827782672508613,0.23439332391965625,0.0002957286364135965,8.0,1.3600000000000003
0.6900000000000001,0.0,0.5935369597849638,0.4201046018381706,-0.002028898920480745,0.4017967505905207,0.1910428272098479,-0.002547212475831689,0.240460551220704,0.24200819450055291,1.0507248057876062e-06,0.5521353661531491,0.19488310482567456,-0.004251474126816881,0.4928168284184365,0.40688586691045925,-0.0010160941999495454,0.22738880879088103,0.1887510413031418,-0.0005058239703343501,0.5412643784866675,0.41182621208145964,-0.0015111327245673355,0.37798407814509816,0.23723929135208133,-0.0016924301073619364,0.20682864757563285,0.23439332391965625,0.00031338596633484153,8.0,1.3800000000000003
0.6920000000000001,0.0,0.5978977877007383,0.4217366416715945,-0.002061603817360431,0.40023901020963837,0.18944294760932895,-0.0025482456357743015,0.23902100233849163,0.24200819450055291,1.8571719358186912e-05,0.5550622016466172,0.19325106499225064,-0.004306611613930781,0.4940928187860308,0.4084665540525413,-0.0010122032923907424,0.22387040805486097,0.18717035416105976,-0.0004826214555578552,0.5447753994873162,0.4134260916819786,-0.0015340594416562675,0.3776630276481909,0.23723929135208133,-0.001688937441516202,0.20540222713573233,0.23439332391965625,0.00033077611612828084,8.0,1.4000000000000006
0.6940000000000001,0.0,0.6022616175712133,0.4233686815050184,-0.0020943492743486394,0.3986375136663973,0.18784306800881004,-0.00254875130640994,0.23760251078542463,0.24200819450055291,3.584630594473537e-05,0.557952450421273,0.19161902515882678,-0.004361318117853486,0.4953888536938143,0.41004724119462327,-0.0010085469310968903,0.22034850352880267,0.18558966701897778,-0.0004593688924305983,0.548286689445624,0.4150259712824975,-0.0015569931384578246,0.3773121911942383,0.23723929135208133,-0.0016850848355533146,0.20399904856149417,0.23439332391965625,0.000347893161407087,8.0,1.4200000000000004
0.6960000000000001,0.0,0.6066280661159075,0.42500072133844224,-0.002127130754793253,0.3969924775716074,0.18624318840829113,-0.0025487319030972743,0.2362055886024041,0.24200819450055291,5.28682045815394e-05,0.5608054480783643,0.1899869853254029,-0.004415585581150441,0.49670542175523863,0.41162792833670525,-0.0010051311042853087,0.216823764945003,0.18400897987689577,-0.00043607428382288284,0.5517979322451587,0.4166258508830164,-0.001579930062751291,0.37693178886407475,0.23723929135208133,-0.0016808747981058839,0.2026195843105693,0.23439332391965625,0.000364731304297945,8.0,1.4400000000000004
0.6980000000000001,0.0,0.6109967449136459,0.4266327611718662,-0.002159943659328495,0.3953041338063834,0.18464330880777216,-0.0025481900251660226,0.23483073637152047,0.24200819450055291,6.963127077778587e-05,0.5636205374204926,0.18835494549197898,-0.004469406031036624,0.4980430009946211,0.4132086154787873,-0.0010019616753174161,0.21329686468032646,0.18242829273481373,-0.0004127456665222712,0.5553088084155942,0.4182257304835354,-0.00160286642113948,0.3765220517043627,0.23723929135208133,-0.001676309970143921,0.20126429599121343,0.23439332391965625,0.0003812848753090433,8.0,1.4600000000000006
0.7000000000000001,0.0,0.6153672604897888,0.4282648010052901,-0.0021927833269002697,0.39357272945553945,0.18304342920725325,-0.002547128455189562,0.2334784430538486,0.24200819450055291,8.612949754838939e-05,0.5663970685964753,0.18672290565855512,-0.00452277158114325,0.4994020586667794,0.4147893026208693,-0.0009990443804850215,0.2097684775726401,0.18084760559273175,-0.0003893911090511366,0.5588189952116156,0.4198256100840543,-0.0016257983799784785,0.3760832216607766,0.23723929135208133,-0.0016713931242273766,0.1999336342161322,0.23439332391965625,0.00039754833514131396,8.0,1.4800000000000004
0.7020000000000001,0.0,0.6197392144052227,0.42989684083871393,-0.002225645035812899,0.3917985267349914,0.1814435496067343,-0.0025455501581856618,0.2321491858328197,0.24200819450055291,0.00010235701736045178,0.5691343992438076,0.18509086582513123,-0.004575674433256129,0.5007830510808446,0.41636998976295136,-0.0009963848268459362,0.20623928073559405,0.1792669184506497,-0.00036601870946388485,0.5623281666932292,0.4214254896845732,-0.0016487220663245086,0.37561555150667153,0.23723929135208133,-0.0016661271637043436,0.1986280384611592,0.23439332391965625,0.0004135162764422887,8.0,1.5000000000000007
0.704,0.0,0.6241122033470883,0.4315288806721378,-0.002258524004797019,0.38998180291316803,0.1798436700062154,-0.0025434582807453117,0.2308434299632298,0.24200819450055291,0.00011830810401279846,0.5718318946286819,0.18345882599170735,-0.004628106879025203,0.5021864234283211,0.41795067690503335,-0.0009939884901097357,0.20270995337178904,0.1776862313085677,-0.00034263659312431627,0.565835993807452,0.42302536928509216,-0.0016716335688976441,0.37511930476724986,0.23723929135208133,-0.0016605151218550824,0.1973479369288142,0.23439332391965625,0.00042918342550196464,8.0,1.5200000000000005
0.706,0.0,0.6284858192212259,0.43316092050556165,-0.0022914153940983197,0.38812285022643317,0.17824379040569654,-0.002540856150089658,0.22956162862594034,0.24200819450055291,0.0001339771744478775,0.57448892778353,0.18182678615828354,-0.0046800613016447805,0.5036126096154557,0.4195313640471153,-0.00099186071257447,0.19918117658437323,0.17610554416648577,-0.0003192529104636392,0.5693421444713577,0.424625248885611,-0.001694528939062092,0.37459475563924166,0.23723929135208133,-0.0016545601609820224,0.19609374641678837,0.23439332391965625,0.00044454464389010476,8.0,1.5399999999999996
0.708,0.0,0.6328596492463154,0.4347929603389855,-0.002324314306586885,0.3862219757885224,0.17664391080517763,-0.0025377472730550663,0.22830422278832466,0.24200819450055291,0.00014935879049535083,0.5771048796420498,0.18019474632485966,-0.004731530177504044,0.5050620320999815,0.42111205118919726,-0.0009900067011151016,0.19565363318711124,0.1745248570244038,-0.00029587583471963333,0.5728462836564547,0.4262251284861299,-0.001717404191822733,0.3740421889061157,0.23723929135208133,-0.001648265571445924,0.19486587219139984,0.23439332391965625,0.0004595949300344147,8.0,1.5599999999999994
0.71,0.0,0.6372332760496887,0.43642500017240937,-0.0023572157888868727,0.38427950149400125,0.1750440312046587,-0.0025341353350063645,0.2270716410705103,0.24200819450055291,0.0001644476605467391,0.579679139171682,0.17856270649143577,-0.004782506077807368,0.5065351017322951,0.4226927383312793,-0.0009884315252244261,0.1921280075129693,0.17294416988232175,-0.00027251355965747385,0.5763480734743717,0.4278250080866488,-0.0017402553068376712,0.3734618998488393,0.23723929135208133,-0.0016416347706484122,0.19366470786606121,0.23439332391965625,0.00047432942073907705,8.0,1.5799999999999996
0.712,0.0,0.6416062777647948,0.4380570400058333,-0.002390114832526265,0.3822957639157519,0.17344415160413976,-0.002530024198678338,0.22586429961746504,0.24200819450055291,0.00017923864116051126,0.582211103503502,0.17693066665801188,-0.0048329816701640415,0.5080322176011292,0.42427342547336133,-0.0009871401151072053,0.18860498522126162,0.17136348274023974,-0.00024917429727275465,0.5798471732638266,0.4294248876871678,-0.0017630782294464464,0.3728541941522082,0.23723929135208133,-0.001634671301961096,0.1924906352847982,0.23439332391965625,0.0004887433926431405,8.0,1.5999999999999996
0.714,0.0,0.6459782281302965,0.43968907983925715,-0.0024230063751064525,0.3802711141964995,0.17184427200362085,-0.0025254179029455723,0.22468260197697043,0.24200819450055291,0.00019372673859705447,0.5847001780594937,0.17529862682458802,-0.004882949720146968,0.5095537668837736,0.42585411261544326,-0.0009861372598282308,0.18508525310340357,0.16978279559815776,-0.00022586627547724637,0.5833432396788559,0.4310247672876867,-0.0017858688717136792,0.37221938780676733,0.23723929135208133,-0.0016273788336015227,0.1913440244108562,0.23439332391965625,0.0005028322636182966,8.0,1.6199999999999994
0.716,0.0,0.6503486965907789,0.44132111967268106,-0.002455885301491385,0.3782059179343902,0.1702443924031019,-0.0025203206615207713,0.22352693898352496,0.24200819450055291,0.0002079071102829898,0.5871457766771734,0.1736665869911641,-0.004932403092819955,0.5111001247009039,0.4274347997575253,-0.00098542760551498,0.18156949888731802,0.16820210845607572,-0.00020259773576793415,0.5868359267782771,0.4326246468882056,-0.0018086231134878037,0.37155780700634744,0.23723929135208133,-0.001619761157456232,0.1902252332204293,0.23439332391965625,0.0005165915941056005,8.0,1.6399999999999997
0.718,0.0,0.6547172483990497,0.4429531595061049,-0.0024887464450160874,0.3761005550626344,0.168644512802583,-0.0025147368615816863,0.2223976886482146,0.24200819450055291,0.0002217750662043354,0.5895473217315322,0.17203454715774022,-0.004981334754233198,0.5126716539760681,0.42901548689960733,-0.0009850156536155591,0.17805841104054287,0.1666214213139937,-0.0001793769308798917,0.5903248861163626,0.43422452648872456,-0.0018313368034746308,0.37086978804124254,0.23723929135208133,-0.0016118221878511933,0.18913460760154402,0.23439332391965625,0.0005300170883907234,8.0,1.6599999999999997
0.72,0.0,0.6590834447200125,0.4445851993395288,-0.0025215845887142504,0.3739554197232336,0.16704463320206409,-0.002508671062326844,0.22129521605458616,0.24200819450055291,0.00023532607022805975,0.5919042442542686,0.17040250732431636,-0.00502973777288659,0.514268705299883,0.4305961740416894,-0.0009849057592125443,0.17455267857208726,0.1650407341719117,-0.00015621212242357407,0.5938097668346984,0.43582440608924344,-0.0018540057603254297,0.3701556771870551,0.23723929135208133,-0.0016035659602699347,0.18807248125812737,0.23439332391965625,0.0005431045958173468,8.0,1.6799999999999995
0.722,0.0,0.6634468427360933,0.44621723917295275,-0.0025543944665647163,0.3717709201348083,0.16544475360154515,-0.0025021279934602614,0.22021987326055564,0.24200819450055291,0.00024855574135160106,0.59421598405028,0.16877046749089245,-0.005077605321160514,0.5158916167989908,0.43217686118377135,-0.0009851021293933399,0.1710529908330861,0.1634600470298297,-0.00013311157850709078,0.597290215755205,0.4374242856897624,-0.0018766257737392327,0.3694158305892387,0.23723929135208133,-0.0015949966300196855,0.18703917561928682,0.23439332391965625,0.0005558501119383467,8.0,1.6999999999999997
0.724,0.0,0.667806995754203,0.4478492790063766,-0.0025871707647566007,0.3695474784545493,0.1638448740010262,-0.002495112553605385,0.21917199920638047,0.24200819450055291,0.00026145985487996724,0.5964819898113887,0.16713842765746856,-0.005124930676713737,0.51754071400982,0.43375754832585334,-0.0009856088216776491,0.16756003731630237,0.16187935988774768,-0.00011008357134406088,0.6007658774742927,0.4390241652902813,-0.0018991926055790846,0.3686506141433683,0.23723929135208133,-0.0015861184708458886,0.18603499975382698,0.23439332391965625,0.0005682497796044333,8.0,1.7199999999999998
0.726,0.0,0.6721634533142152,0.44948131883980047,-0.0026199081229728305,0.36728553063431596,0.1622449944005073,-0.0024876298086485044,0.21815191962872132,0.24200819450055291,0.0002740343435300693,0.5987017192272742,0.1655063878240447,-0.005171707223848128,0.5192163097571989,0.4353382354679354,-0.000986429742502616,0.16407450745452803,0.16029867274566567,-8.713637484764037e-05,0.6042363944581296,0.4406240448908002,-0.0019217019910019095,0.3678604033711713,0.23723929135208133,-0.0015769358734954437,0.18506025029002576,0.23439332391965625,0.0005802998899899514,8.0,1.7399999999999995
0.728,0.0,0.6765157612989446,0.4511133586732244,-0.00265260113569189,0.3649855262709069,0.16064511479998836,-0.002479684990011931,0.21715994698081634,0.24200819450055291,0.0002862752984619791,0.6008746390935876,0.16387434799062078,-0.005217928454839841,0.5209187040378614,0.4369189226100174,-0.0009875686457661778,0.1605970904179347,0.15871798560358366,-6.427826221133248e-05,0.6077014071389955,0.4422239244913192,-0.001944149639601725,0.3670455832923531,0.23723929135208133,-0.0015674533442290798,0.18411521134068998,0.23439332391965625,0.000591996883555566,8.0,1.7599999999999998
0.73,0.0,0.6808634620456048,0.4527453985066483,-0.002685244353507556,0.3626479284505334,0.15904523519946942,-0.00247128349285725,0.21619638035878694,0.24200819450055291,0.0002981789702368389,0.603000225417224,0.1622423081571969,-0.005263587971236689,0.5226481839088891,0.4384996097520994,-0.0009890291314291447,0.15712847491042622,0.15713729846150165,-4.151750347719674e-05,0.6111605540126965,0.4438238040918381,-0.0019665312365658885,0.36620654829225374,0.23723929135208133,-0.0015576755032832613,0.18320015443350843,0.23439332391965625,0.0006033373509475953,8.0,1.7799999999999998
0.732,0.0,0.6852060944587302,0.45437743834007216,-0.0027178322844663913,0.3602732135875252,0.1574453555989505,-0.0024624308742189948,0.21526150543409153,0.24200819450055291,0.0003097417697011917,0.6050779635187314,0.160610268323773,-0.005308679485121412,0.5244050233811255,0.4400802968941814,-0.000990814644176493,0.15366934896504572,0.15555661131941964,-1.8862363092079003e-05,0.6146134717370167,0.445423683692357,-0.001988842443844074,0.36534370198537375,0.23723929135208133,-0.001547607083282069,0.1823153384467174,0.23439332391965625,0.000614318033833774,8.0,1.7999999999999998
