t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_y_axis_cylinder_radius2p5_x,object_free_horizontal_y_axis_cylinder_radius2p5_y,object_free_horizontal_y_axis_cylinder_radius2p5_z
0.0,27.0,30.62738095140812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.23,0.105
0.002,29.0,25.34082955511144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018509492622324022,0.0,0.0,2.3677813394494212e-05,0.0,0.0,1.755732040341537e-05,0.0,0.0,-0.0018570411367152344,0.0,0.0,3.32762804040231e-05,0.0,0.0,2.212000673586082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07499999819906877,0.230012085562383,0.10501603003823289
0.004,22.0,18.742761716464045,7.149142963023809e-08,0.0061248563820801415,1.5312140955200354e-05,-2.8053656989453127e-08,0.0023816007098144618,5.954001774536155e-06,5.123955030481676e-08,0.002334669972006696,5.836674930016741e-06,-0.006863765827792403,0.0060041627545576555,1.9637780041975147e-05,4.54794218119016e-05,0.0023066628292272512,5.707462539581893e-06,3.6329403696496476e-05,0.0032540901520922536,8.091332079222096e-06,-0.006885994579081742,0.005932135681971728,1.9472942046717407e-05,7.082264091091484e-05,0.003189966535105855,7.89172563675458e-06,7.138848980396871e-05,0.003151699092905634,7.823947715424434e-06,-3.577594679144949e-08,0.0031590033908572746,7.897508477143187e-06,9.338086454060109e-08,0.005873241190335512,1.468310297583878e-05,1.5111959665884063e-07,0.005757505777069328,1.4393764442673319e-05,1.552371092749348e-09,0.003096753510237395,7.741883775593489e-06,3.5542495807119697e-09,0.0030596042691224236,7.649010672806059e-06,1.7521036617142088e-07,0.005688437648260847,1.4221094120652119e-05,0.13714285714285718,0.0,0.07500033050180728,0.23004811234001785,0.10506213408295652
0.006,25.0,14.799850941139393,3.5745560330904067e-07,0.012249712764160283,3.062410318182663e-05,-1.4026591856094475e-07,0.0047632014196289235,1.1908073683214783e-05,2.5619573951605126e-07,0.004669339944013392,1.167322176115772e-05,-0.014351509035827749,0.012008325509115311,4.7180228342269286e-05,7.928975330666973e-05,0.0046133256584545024,1.1419615591606502e-05,5.010442609249255e-05,0.006508180304184507,1.617962725122003e-05,-0.014399751146873717,0.011864271363943456,4.6875664857562994e-05,0.0001312576480908225,0.00637993307021171,1.577277607325199e-05,0.0001335887287778566,0.006303398185811268,1.558002424001825e-05,-1.788775147703627e-07,0.006318006781714549,1.5795106394153352e-05,4.669022291177671e-07,0.011746482380671023,2.9365972499516206e-05,7.555931980059844e-07,0.011515011554138655,2.8787151086354992e-05,7.762239415153147e-09,0.00619350702047479,1.5483763670259243e-05,1.777280493934312e-08,0.006119208538244847,1.529801245998817e-05,8.760453850395666e-07,0.011376875296521694,2.8441750215388806e-05,0.27428571428571435,0.0,0.07500052273065345,0.23010614437845017,0.10513206927951096
0.008,23.0,12.208974556014262,1.0008676561415955e-06,0.018374569146240423,4.5935529226592786e-05,-3.9273226687856593e-07,0.007144802129443384,1.7862355988404864e-05,7.173376082967137e-07,0.007004009916020087,1.7509384300701428e-05,-0.023724256102236746,0.018012488263672966,8.090999324875178e-05,0.00012112996553141709,0.006919988487681753,1.710174683593771e-05,6.446153894705077e-05,0.00976227045627676,2.4280415075460664e-05,-0.02380039994616372,0.01779640704591518,8.049039548197225e-05,0.0002043794992761796,0.009569899605317563,2.359660489306685e-05,0.00019003441942008927,0.009455097278716901,2.3303771374847613e-05,-5.008455016630149e-07,0.009477010172571822,2.3692972625216484e-05,1.3073153549395511e-06,0.01761972357100653,4.404814167194353e-05,2.1156360710799377e-06,0.01727251733120798,4.317940434502493e-05,2.1736266910755374e-08,0.009290260530712184,2.322563192118192e-05,4.977195031017205e-08,0.00917881280736727,2.2946987586405826e-05,2.452893560113546e-06,0.01706531294478254,4.266109224849375e-05,0.4114285714285715,0.0,0.07500086009666053,0.2301824697658972,0.10522088181823461
0.01,22.0,9.601505071551063,2.1446903648841154e-06,0.024499425528320566,6.124606165166106e-05,-8.415292538333517e-07,0.009526402839257847,2.3816988928811816e-05,1.5371181019003215e-06,0.009338679888026785,2.3344906376046224e-05,-0.03449807232027287,0.024016651018230622,0.00011935226780116843,0.00020485127087028116,0.009226651316909005,2.2763803378443972e-05,8.228020752933358e-05,0.013016360608369014,3.2379747673554914e-05,-0.034602831120024005,0.023728542727886912,0.00011882235668512658,0.0003252755216760787,0.01275986614042342,3.13887166028681e-05,0.0002353087192386375,0.012606796371622537,3.104190488050612e-05,-1.0732029522451829e-06,0.012636013563429098,3.15912860223269e-05,2.8013547549033682e-06,0.023492964761342047,5.872914361496777e-05,4.533425201746888e-06,0.02303002310827731,5.7569768680515585e-05,4.658418714144225e-08,0.01238701404094958,3.096748076170667e-05,1.0668042547131773e-07,0.012238417076489694,3.0595918261348464e-05,5.256091830139848e-06,0.02275375059304339,5.6878244248708186e-05,0.5485714285714287,0.0,0.07500114367350383,0.23027622325850305,0.10532475237245842
0.012,24.0,7.183489760292751,3.9318679695735105e-06,0.0306242819104007,7.655534305008953e-05,-1.5427050376000945e-06,0.011908003549072305,2.9772112695815345e-05,2.8179660238224098e-06,0.011673349860033478,2.9179531854828942e-05,-0.04631619226459201,0.03002081377278827,0.00016129721523265285,0.0003573117520059896,0.011533314146136254,2.832115718816493e-05,0.00010058481200207121,0.016270450760461262,4.047042638232982e-05,-0.04646269043146306,0.029660678409858636,0.0001606587738247066,0.0005348856618344914,0.01594983267552927,3.9061392884632973e-05,0.0002628780276734119,0.015758495464528167,3.8807966863223825e-05,-1.967446282994854e-06,0.01579501695428637,3.9490225393096544e-05,5.1357298202096084e-06,0.02936620595167755,7.340851149230661e-05,8.311080156462352e-06,0.02878752888534663,7.195748865036221e-05,8.54203411112952e-08,0.015483767551186972,3.8709302417499576e-05,1.95645651978815e-07,0.015298021345612114,3.824478666296661e-05,9.63589979040331e-06,0.028442188241304227,7.109233037368523e-05,0.6857142857142857,0.0,0.0750012997656845,0.23038423963922483,0.10544015993536164
0.014,21.0,5.135304883409838,6.505319996266201e-06,0.036749138292480846,9.186301606127817e-05,-2.5522699215295935e-06,0.014289604258886769,3.572786740981092e-05,4.6622779913226015e-06,0.014008019832040175,3.501300466504088e-05,-0.05889410693002685,0.03602497652734593,0.00020585292197984484,0.0005662709982936901,0.013839976975363506,3.370666305839379e-05,0.0001129472875536905,0.01952454091255352,4.8559890251378625e-05,-0.05909081690564891,0.03559281409183036,0.00020513876130823358,0.000808558600364944,0.019139799210635126,4.651228387200159e-05,0.00027717431594293044,0.018910194557433802,4.661829132440097e-05,-3.25503640830049e-06,0.018954020345143645,4.73899694785666e-05,8.497116448035527e-06,0.03523944714201306,8.808577853048214e-05,1.3750643947271095e-05,0.03454503466241596,8.634180895564874e-05,1.4136521311067576e-07,0.018580521061424368,4.645108910270814e-05,3.2383995727964393e-07,0.01835762561473454,4.589357492270641e-05,1.5942473919106864e-05,0.03413062588956508,8.53024749744367e-05,0.822857142857143,0.0,0.07500148729043528,0.23050403242589282,0.10556420239765675
0.016,20.0,3.31785520589612,1.000793508132961e-05,0.042873994674560975,0.00010716872338641177,-3.926186896310114e-06,0.016671204968701225,4.168439309655689e-05,7.17241039356519e-06,0.016342689804046868,4.084506881513886e-05,-0.07198349371014702,0.04202913928190358,0.0002523081155298261,0.0008137688799103604,0.016146639804590752,3.8950922015742656e-05,0.00011189314017264702,0.02277863106464577,5.666420944273019e-05,-0.07223262199606431,0.04152494977380209,0.0002515394166986275,0.0011238117934628765,0.022329765745740977,5.380301786344009e-05,0.0002757862025809281,0.022061893650339434,5.446179833599126e-05,-5.00738986884661e-06,0.022113023736000915,5.529069693102304e-05,1.307214867069299e-05,0.04111268833234857,0.00010276047803975134,2.115406390134048e-05,0.04030254043948528,0.00010072197448884502,2.1754696658859482e-07,0.02167727457166176,5.419283301612162e-05,4.984667958555469e-07,0.02141722988385696,5.35422651097492e-05,2.4525841810861158e-05,0.03981906353782592,9.950780265976702e-05,0.96,0.0,0.07500158879323071,0.23063184419155655,0.10569426561178283
0.018000000000000002,22.0,1.8061400616210683,1.4582564797729785e-05,0.04899885105664113,0.0001224721078038995,-5.7203621863314204e-06,0.019052805678515694,4.764182966353001e-05,1.0450671353125902e-05,0.01867735977605357,4.667546841415001e-05,-0.08539108526456189,0.048033302036461244,0.00030004198936652064,0.0010812151552611136,0.01845330263381801,4.4098834384769126e-05,0.00010211573658960013,0.02603272121673803,6.480207019141345e-05,-0.08569400252254011,0.047457085455773824,0.00029922426862959535,0.0014637791263425824,0.02551973228084684,6.098980121845991e-05,0.00026079718324309236,0.025213592743245073,6.234451635166036e-05,-7.2958699627980405e-06,0.025272027126858197,6.319258629181761e-05,1.9047410286693125e-05,0.04698592952268409,0.00011743214343503351,3.082317253632216e-05,0.04606004621655462,0.00011509723038163322,3.1710298006137395e-07,0.02477402808189916,6.193452633733143e-05,7.267669665497475e-07,0.02447683415297939,6.119083921545883e-05,3.5735876419314586e-05,0.04550750118608678,0.00011370743836068979,1.0971428571428574,0.0,0.07500165731570116,0.23076511325748364,0.10582820852269671
