t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_horizontal_cylinder_radius2p5_x,object_fixed_horizontal_cylinder_radius2p5_y,object_fixed_horizontal_cylinder_radius2p5_z
0.0,38.0,2.861993047067458e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.135,0.08
0.002,38.0,2.861994300214115e+18,-2.1378170052645115e-07,0.0,0.0,0.0003023551393158532,0.0,0.0,-0.00015107067880766343,0.0,0.0,9.78318600731689e-05,0.0,0.0,-0.0003760961385050068,0.0,0.0,0.00013913213921591894,0.0,0.0,0.000147709138328484,0.0,0.0,-0.0006970697279179804,0.0,0.0,0.00027468029479474815,0.0,0.0,3.5974769422384574e-07,0.0,0.0,0.00022317085229794226,0.0,0.0,-0.00011176529999608304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.135,0.08
0.004,37.0,2.7080675055372897e+18,-7.999811996068988e-07,-0.0027153529960555287,-1.6290835286130012e-05,0.0010623073431730735,-0.0010558429813510779,-8.149188724001587e-06,-0.0005308199784624287,-0.0010350370209229684,-5.30379805269183e-06,0.00036506659917328937,-0.002661845487853893,-1.655806408756237e-05,-0.0013510330300828123,-0.0010226205209574145,-3.879146294714446e-06,0.0004928645820467627,-0.001442646634094232,-9.490672639860906e-06,0.0005500706671374557,-0.002629913485674132,-1.6665735744015697e-05,-0.0025732439690472424,-0.001414218497230262,-4.30289261587369e-06,0.0010114612559379448,-0.0013972532645214974,-1.0031601355897473e-05,1.3461994206276672e-06,-0.001400491503280058,-8.405107505845692e-06,0.0007950858463310121,-0.002603803594382076,-1.696184668008011e-05,-0.00039839907754541423,-0.002552494227834068,-1.464437356702791e-05,-1.6517228426852981e-09,-0.0013728940562052448,-8.237364337231469e-06,-3.781721553877545e-09,-0.0013564245593109408,-8.138547355865645e-06,-1.8642382960639178e-07,-0.002521874024062308,-1.5131244144373849e-05,-0.0608,0.0,0.075,0.135,0.08
0.006,36.0,2.708040448068537e+18,-1.687886676468903e-06,-0.0054307059921110575,-3.25794360654687e-05,0.0020661355578795006,-0.0021116859627021557,-1.9043959835251377e-05,-0.0010325381720833482,-0.0020700740418459367,-9.235524380301048e-06,0.0007666972972689874,-0.005323690975707786,-3.413254544928646e-05,-0.0025819146187956495,-0.002045241041914829,-4.1652480709921005e-06,0.0009069993987005657,-0.002885293268188464,-2.0268947101411362e-05,0.0011148738023032084,-0.005259826971348264,-3.485938583091432e-05,-0.004671797549447643,-0.002828436994460524,-1.5311581524796899e-06,0.0017778002409374978,-0.0027945065290429947,-2.2835806709885637e-05,2.840379822677411e-06,-0.002800983006560116,-1.6813975235884463e-05,0.0015372204873314924,-0.005207607188764152,-3.601615821057099e-05,-0.0007709325917891674,-0.005104988455668136,-2.823953626873633e-05,-8.259594671738009e-09,-0.0027457881124104896,-1.6474718764125883e-05,-1.8912583815963836e-08,-0.0027128491186218817,-1.6277072021401965e-05,-9.321026879922944e-07,-0.005043748048124616,-3.026136974577006e-05,-0.1216,0.0,0.075,0.135,0.08
0.008,35.0,2.7080453677477023e+18,-2.8202037763364566e-06,-0.008146058988166586,-4.886622660894071e-05,0.0031625134918669582,-0.0031675289440532333,-3.14019870115964e-05,-0.0015806799065549246,-0.003105111062768905,-1.243543734411334e-05,0.0012729374286436109,-0.00798553646356168,-5.2513402564984e-05,-0.0036691674005111096,-0.0030678615628722435,-2.9156816644595635e-06,0.0011963691129298762,-0.004327939902282696,-3.140963580589957e-05,0.0018351430970632307,-0.007889740457022397,-5.4027685555953636e-05,-0.006462116389866683,-0.004242655491690786,2.574852346541142e-06,0.0023115556115627742,-0.0041917597935644925,-3.581736020701194e-05,4.745898397386884e-06,-0.004201474509840175,-2.5225889337977112e-05,0.0023176918411606357,-0.007811410783146228,-5.6091787622866316e-05,-0.0011637096169938744,-0.007657482683502204,-4.1319300550278216e-05,-2.3131963470295052e-08,-0.0041186821686157345,-2.471204345412638e-05,-5.297590947688099e-08,-0.004069273677932823,-2.441552859209404e-05,-2.6098019357285753e-06,-0.007565622072186925,-4.5388139816993595e-05,-0.1824,0.0,0.075,0.135,0.08
0.01,35.0,2.708051220204212e+18,-4.1505096668028945e-06,-0.010861411984222115,-6.515155068267467e-05,0.004265179278526756,-0.004223371925404311,-4.431531250362762e-05,-0.002132213976047464,-0.0041401480836918735,-1.5356809062821692e-05,0.0018585534829813873,-0.010647381951415572,-7.152191628035509e-05,-0.004171904948821862,-0.004090482083829658,-2.5278880999112902e-06,0.0011528781068539853,-0.005770586536376928,-4.180173389584083e-05,0.0026716578370416166,-0.010519653942696529,-7.412878223855855e-05,-0.00739206469899947,-0.005656873988921048,4.831454405673808e-06,0.002355962734282931,-0.0055890130580859895,-4.740341201789258e-05,6.984662257859037e-06,-0.005601966013120232,-3.3640271469105716e-05,0.0030545415111159005,-0.010415214377528305,-7.639743731213364e-05,-0.0015360373842084642,-0.010209976911336271,-5.427760376605438e-05,-4.95850209314334e-08,-0.005491576224820979,-3.294931855714505e-05,-1.1358682504984996e-07,-0.005425698237243763,-3.255387156800572e-05,-5.5921552639634725e-06,-0.010087496096249232,-6.0509317765881025e-05,-0.2432,0.0,0.075,0.135,0.08
0.012,35.0,2.7081057681018624e+18,-5.641190183163365e-06,-0.013576764980277642,-8.143568682366503e-05,0.005284480779773558,-0.005279214906755389,-5.726636511169287e-05,-0.0026424058984684923,-0.005175185104614842,-1.8257826771404267e-05,0.002478194292851849,-0.013309227439269466,-9.100668553350513e-05,-0.0037065375540522505,-0.005113102604787072,-5.647185935791263e-06,0.0006071722714520723,-0.00721323317047116,-5.0196667663950865e-05,0.003591111855044211,-0.013149567428370661,-9.492735159247366e-05,-0.007229038981713751,-0.0070710924861513095,1.925833277088961e-06,0.0018111199949522403,-0.006986266322607487,-5.605337434134251e-05,9.49340273352885e-06,-0.007002457516400291,-4.2056653071948894e-05,0.003733115928626308,-0.01301901797191038,-9.644135689815768e-05,-0.0018808829660869057,-0.01276247113917034,-6.735860252977125e-05,-9.094672440305137e-08,-0.006864470281026224,-4.118652417603176e-05,-2.0840815335752106e-07,-0.006782122796554704,-4.069205525837793e-05,-1.025159888227786e-05,-0.01260937012031154,-7.562266779028546e-05,-0.304,0.0,0.075,0.135,0.08
0.014,35.0,2.7081072770385674e+18,-7.261768397256636e-06,-0.016292117976333172,-9.771886071690004e-05,0.006225851788986982,-0.006335057888106467,-6.971723200728015e-05,-0.0031140634350755765,-0.00621022212553781,-2.1406897362415906e-05,0.0030759970737514195,-0.01597107292712336,-0.00011069560331985127,-0.0023938418094137503,-0.006135723125744487,-1.4575113430153418e-05,-0.0003526009116503401,-0.008655879804565392,-5.557831245610479e-05,0.004463361261311791,-0.015779480914044793,-0.00011622355661453402,-0.005454859948156704,-0.008485310983381572,-7.537632010006923e-06,0.00048283763820546944,-0.008383519587128985,-6.116783749248735e-05,1.222086131891899e-05,-0.00840294901968035,-5.0474654534483266e-05,0.0043568308390123656,-0.015622821566292456,-0.00011613562496951258,-0.002200257692171166,-0.015314965367004408,-8.060449440550501e-05,-1.505607189564865e-07,-0.008237364337231469,-4.9423640343042396e-05,-3.451662930212812e-07,-0.008138547355865645,-4.8830033686273726e-05,-1.696030573766373e-05,-0.01513124414437385,-9.072595527294943e-05,-0.3648,0.0,0.075,0.135,0.08
0.016,34.0,2.554133146436165e+18,-8.9875503378127e-06,-0.0190074709723887,-0.00011400125522394866,0.007094063599936891,-0.007390900869457544,-8.170051595066715e-05,-0.0035496661965829725,-0.007245259146460778,-2.478717426831121e-05,0.003653301936746548,-0.018632918414977252,-0.00013025349293237202,-0.0008368208728803124,-0.0071583436467019005,-2.8587011023728902e-05,-0.001425713405068227,-0.010098526438659624,-5.84755531620557e-05,0.00521911865645026,-0.018409394399718924,-0.00013723653396618428,-0.0023465454132845327,-0.009899529480611834,-2.6668017194730783e-05,-0.0014558008323897029,-0.009780772851650481,-6.158166293913571e-05,1.5125509808096656e-05,-0.009803440522960406,-5.889396830567595e-05,0.004928435696616668,-0.018226625160674532,-0.0001355007359981214,-0.0024958485831390732,-0.017867459594838472,-9.400321141600385e-05,-2.31790259627771e-07,-0.009610258393436714,-5.766064699630655e-05,-5.316670797577463e-07,-0.009494971915176585,-5.696776049330138e-05,-2.6090119777068576e-05,-0.017653118168436156,-0.00010581694717619096,-0.4256,0.0,0.075,0.135,0.08
0.018000000000000002,32.0,2.5541332164946094e+18,-1.0798527683285794e-05,-0.02172282396844423,-0.00013028301850863852,0.007894113104161831,-0.008446743850808623,-9.324484470447308e-05,-0.003951809843951667,-0.008280296167383747,-2.838377982480465e-05,0.004211191348791006,-0.021294763902831144,-0.00014968839503746615,0.0005290242591418485,-0.008180964167659316,-4.406485976867402e-05,-0.002395019874644743,-0.011541173072753857,-6.0692758006113777e-05,0.005864209183292405,-0.021039307885393058,-0.0001575505592510599,0.0011002660407198423,-0.011313747977842096,-5.380321538734539e-05,-0.0035098532660858403,-0.011178026116171979,-5.833335170269366e-05,1.817370321142374e-05,-0.011203932026240464,-6.731434521629137e-05,0.005450404082666967,-0.02083042875505661,-0.00015455318671003966,-0.0027692123588225386,-0.020419953822672542,-0.00010754463143720081,-3.380221338797656e-07,-0.010983152449641959,-6.589752395629398e-05,-7.758116242912731e-07,-0.010851396474487527,-6.510518884444661e-05,-3.8012490265941025e-05,-0.020174992192498464,-0.00012089341243632837,-0.4864,0.0,0.075,0.135,0.08
