t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_y_axis_cylinder_radius2p5_x,object_free_horizontal_y_axis_cylinder_radius2p5_y,object_free_horizontal_y_axis_cylinder_radius2p5_z
0.0,35.0,10528.819950496014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.23,0.105
0.002,32.0,3752.2850226892333,-0.0016668551296682653,0.0,0.0,0.0010401563113694476,0.0,0.0,0.0003291016652632515,0.0,0.0,-0.0007159668468134188,0.0,0.0,-0.002245164349405865,0.0,0.0,0.0020035553016452233,0.0,0.0,-0.0030405754411105,0.0,0.0,0.0023423145041747803,0.0,0.0,0.0005082648639363822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055023285351669886,0.23007003638295787,0.10503721202860511
0.004,31.0,3085.2644034928635,-0.004539541619900235,0.0061248563820801415,1.947927877937102e-05,0.0014730488090101727,0.0023816007098144618,3.3536109961125356e-06,0.0007900524000390436,0.002334669972006696,5.013920766858612e-06,-0.004009323951137355,0.0060041627545576555,1.6800324003427686e-05,-0.004715603579605288,0.0023066628292272512,1.1379567946582792e-05,0.005006535788636706,0.0032540901520922536,3.1263371261175756e-06,-0.007617266337116495,0.005932135681971728,2.243177780770557e-05,0.004233696368447562,0.003189966535105855,2.1191300773276865e-06,0.0013319252348045533,0.003151699092905634,6.6085855724231305e-06,-3.57759467914495e-08,0.0031590033908572746,7.897508477143187e-06,9.33808645406011e-08,0.005873241190335512,1.468310297583878e-05,1.5111959665884063e-07,0.005757505777069328,1.4393764442673319e-05,1.552371092749348e-09,0.003096753510237395,7.741883775593489e-06,3.554249580711969e-09,0.0030596042691224236,7.649010672806059e-06,1.7521036617142088e-07,0.005688437648260847,1.4221094120652119e-05,0.13714285714285718,0.0,0.05505835772236548,0.23019104906429502,0.10510503193189837
0.006,36.0,3868.176805714898,-0.007265122655125274,0.012249712764160283,4.197313596015129e-05,0.00012990296899972496,0.0047632014196289235,8.225381526546879e-06,0.0012169335870133079,0.004669339944013392,9.698218859935872e-06,-0.010062326680646338,0.012008325509115311,4.004412365063166e-05,-0.005772831971188583,0.0046133256584545024,2.3322323095149476e-05,0.00797225139368717,0.006508180304184507,3.7541112888695035e-06,-0.01166929620914764,0.011864271363943456,4.870384425264988e-05,0.003180883337528096,0.00637993307021171,5.36559175441037e-06,0.002241579286065204,0.006303398185811268,1.2428682377516788e-05,-1.7887751477036276e-07,0.006318006781714549,1.5795106394153352e-05,4.6690222911776724e-07,0.011746482380671023,2.9365972499516206e-05,7.555931980059844e-07,0.011515011554138655,2.8787151086354992e-05,7.762239415153155e-09,0.00619350702047479,1.5483763670259243e-05,1.7772804939343157e-08,0.006119208538244847,1.529801245998817e-05,8.760453850395666e-07,0.011376875296521694,2.8441750215388806e-05,0.27428571428571435,0.0,0.05508017804327467,0.23035329876822272,0.10520027453156403
0.008,29.0,2330.080847140313,-0.009272210314950003,0.018374569146240423,6.409922950341424e-05,-0.0031570773257424186,0.007144802129443384,1.753724790110915e-05,0.0015513622632420856,0.007004009916020087,1.4467690822516949e-05,-0.018003850695742986,0.018012488263672966,7.018703736079826e-05,-0.006204671478602232,0.006919988487681753,3.173205114717584e-05,0.010758992252165214,0.00976227045627676,4.4750476564739755e-06,-0.01580036990977489,0.01779640704591518,7.366425813765705e-05,0.0002849042981811615,0.009569899605317563,1.597254066947367e-05,0.003214821279174812,0.009455097278716901,1.8033794981629244e-05,-5.00845501663015e-07,0.009477010172571822,2.3692972625216484e-05,1.3073153549395511e-06,0.01761972357100653,4.404814167194353e-05,2.1156360710799377e-06,0.01727251733120798,4.317940434502493e-05,2.1736266910755387e-08,0.009290260530712184,2.322563192118192e-05,4.977195031017212e-08,0.00917881280736727,2.2946987586405826e-05,2.452893560113546e-06,0.01706531294478254,4.266109224849375e-05,0.4114285714285715,0.0,0.055152691372915695,0.2305489075576105,0.1053163133479897
0.01,29.0,1912.8389289253387,-0.010377759989049684,0.024499425528320566,8.442908960817643e-05,-0.008253227079647063,0.009526402839257847,3.1708700412500665e-05,0.0015579330851214932,0.009338679888026785,1.946829406196175e-05,-0.027586036459969432,0.024016651018230622,0.00010505125428493402,-0.006050175415656899,0.009226651316909005,3.8578306988778096e-05,0.01343755078517983,0.013016360608369014,5.6434208905095e-06,-0.020669084214337864,0.023728542727886912,9.88222815941545e-05,-0.003427722335616286,0.01275986614042342,3.118740460560564e-05,0.003859187001327872,0.012606796371622537,2.3479937731119314e-05,-1.073202952245183e-06,0.012636013563429098,3.15912860223269e-05,2.8013547549033682e-06,0.023492964761342047,5.872914361496777e-05,4.533425201746888e-06,0.02303002310827731,5.7569768680515585e-05,4.6584187141442246e-08,0.01238701404094958,3.096748076170667e-05,1.0668042547131778e-07,0.012238417076489694,3.0595918261348464e-05,5.256091830139848e-06,0.02275375059304339,5.6878244248708186e-05,0.5485714285714287,0.0,0.055251984831019736,0.2307674130728682,0.10544926585044405
0.012,26.0,1275.4639569693886,-0.01060115564666455,0.0306242819104007,0.00010250510474862596,-0.015069443675870074,0.011908003549072305,5.040307657179843e-05,0.0013115499300935275,0.011673349860033478,2.528854193727996e-05,-0.0389044789293381,0.03002081377278827,0.00014401712558189425,-0.00487803167712302,0.011533314146136254,4.395872390448289e-05,0.016168362734213848,0.016270450760461262,7.0822499382035795e-06,-0.026007872721014375,0.029660678409858636,0.00012582440656049124,-0.008135671887443203,0.01594983267552927,4.844388752786389e-05,0.004055812914883681,0.015758495464528167,2.9748271158000737e-05,-1.9674462829948546e-06,0.01579501695428637,3.9490225393096544e-05,5.135729820209608e-06,0.02936620595167755,7.340851149230661e-05,8.311080156462352e-06,0.02878752888534663,7.195748865036221e-05,8.542034111129518e-08,0.015483767551186972,3.8709302417499576e-05,1.9564565197881506e-07,0.015298021345612114,3.824478666296661e-05,9.63589979040331e-06,0.028442188241304227,7.109233037368523e-05,0.6857142857142857,0.0,0.055366457835948873,0.23101835750163954,0.10559764071037896
0.014,24.0,1303.7158201801315,-0.009677735495674303,0.036749138292480846,0.00011837573484786349,-0.023892105737815757,0.014289604258886769,7.33976198368921e-05,0.000935632889559316,0.014008019832040175,3.174117475486662e-05,-0.05149381592209713,0.03602497652734593,0.00018732363864171008,-0.002797613946442579,0.013839976975363506,4.679502163121631e-05,0.01901054709677174,0.01952454091255352,8.390445445849177e-06,-0.03137930954240086,0.03559281409183036,0.00015400171703211185,-0.013632039281431134,0.019139799210635126,6.818867774519583e-05,0.003925378986918744,0.018910194557433802,3.71359541063753e-05,-3.2550364083004906e-06,0.018954020345143645,4.73899694785666e-05,8.497116448035525e-06,0.03523944714201306,8.808577853048214e-05,1.3750643947271093e-05,0.03454503466241596,8.634180895564874e-05,1.413652131106757e-07,0.018580521061424368,4.645108910270814e-05,3.23839957279644e-07,0.01835762561473454,4.589357492270641e-05,1.5942473919106864e-05,0.03413062588956508,8.53024749744367e-05,0.822857142857143,0.0,0.05551544198166731,0.23128928859878636,0.10576003525738391
0.016,23.0,1398.1738332879356,-0.007850432749740774,0.042873994674560975,0.0001313793254255882,-0.034342879919351046,0.016671204968701225,0.00010140827676629246,0.0008234804820837447,0.016342689804046868,3.8517642286218884e-05,-0.06480545710651467,0.04202913928190358,0.00023380738801000178,-0.0002288624512937873,0.016146639804590752,4.736063437758333e-05,0.021907385851587323,0.02277863106464577,9.420209919685074e-06,-0.03727244861862494,0.04152494977380209,0.00018226064829050738,-0.019101196008041603,0.022329765745740977,8.990451256793028e-05,0.0036157287461088075,0.022061893650339434,4.5341286658551725e-05,-5.007389868846611e-06,0.022113023736000915,5.529069693102304e-05,1.3072148670692988e-05,0.04111268833234857,0.00010276047803975134,2.1154063901340478e-05,0.04030254043948528,0.00010072197448884502,2.1754696658859472e-07,0.02167727457166176,5.419283301612162e-05,4.98466795855547e-07,0.02141722988385696,5.35422651097492e-05,2.4525841810861158e-05,0.03981906353782592,9.950780265976702e-05,0.96,0.0,0.0556831971603677,0.23157702815607403,0.10592853249738043
0.018000000000000002,25.0,1186.8600593316205,-0.0053760031923746655,0.04899885105664113,0.00014212320951595476,-0.04596625106210131,0.019052805678515694,0.00013348921399466686,0.001237810298333091,0.01867735977605357,4.4634698234924563e-05,-0.07828531733434808,0.048033302036461244,0.0002820968978574398,0.0023910336467667147,0.01845330263381801,4.6705412712779494e-05,0.024788713861854862,0.02603272121673803,1.0313338412876765e-05,-0.04579090297869963,0.047457085455773824,0.0002118238351859969,-0.024107437679283562,0.02551973228084684,0.00011155232072222111,0.003645204588325772,0.025213592743245073,5.3994659992840665e-05,-7.2958699627980405e-06,0.025272027126858197,6.319258629181761e-05,1.9047410286693125e-05,0.04698592952268409,0.00011743214343503351,3.0823172536322157e-05,0.04606004621655462,0.00011509723038163322,3.171029800613738e-07,0.02477402808189916,6.193452633733143e-05,7.267669665497475e-07,0.02447683415297939,6.119083921545883e-05,3.5735876419314586e-05,0.04550750118608678,0.00011370743836068979,1.0971428571428574,0.0,0.055884388777636185,0.23187342156895466,0.10610877427893983
