t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_y_axis_cylinder_radius2p5_x,object_free_horizontal_y_axis_cylinder_radius2p5_y,object_free_horizontal_y_axis_cylinder_radius2p5_z
0.0,38.0,20066.225279688602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.23,0.09
0.002,36.0,20481.12283241483,-0.0016224214080791492,0.0,0.0,0.0018423191567784173,0.0,0.0,0.00013343986146408437,0.0,0.0,-0.003177437696642262,0.0,0.0,0.0007366165459294451,0.0,0.0,0.0019601589961665542,0.0,0.0,-0.0013910862763897973,0.0,0.0,0.0015034481388660178,0.0,0.0,0.00027249127759652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05500850498289326,0.23003246249052026,0.09001491331785208
0.004,36.0,19157.377744000732,-0.0047037190938646065,0.0061248563820801415,1.9368194475398226e-05,0.004994694235249482,0.0023816007098144618,1.348203882590111e-06,0.0005992393234257868,0.002334669972006696,5.503075276356529e-06,-0.012098321746080849,0.0060041627545576555,2.2954001127999794e-05,0.005709811380889281,0.0023066628292272512,3.925115708244515e-06,0.004335991318694091,0.0032540901520922536,3.2348278898142483e-06,-0.005079677431640359,0.005932135681971728,1.8308054895903813e-05,0.005135720502512197,0.003189966535105855,4.2162959905995924e-06,0.0008572980415342073,0.003151699092905634,7.198019538272777e-06,-3.5775946791449485e-08,0.0031590033908572746,7.897508477143187e-06,9.33808645406011e-08,0.005873241190335512,1.468310297583878e-05,1.5111959665884066e-07,0.005757505777069328,1.4393764442673319e-05,1.552371092749345e-09,0.003096753510237395,7.741883775593489e-06,3.554249580711956e-09,0.0030596042691224236,7.649010672806059e-06,1.7521036617142086e-07,0.005688437648260847,1.4221094120652119e-05,0.13714285714285718,0.0,0.055014458871964086,0.2301470189696457,0.09005639760827512
0.006,38.0,21164.177352231218,-0.008695824948244973,0.012249712764160283,4.2383579645062225e-05,0.008782688988631044,0.0047632014196289235,-5.787320390513969e-07,0.0010825291548522682,0.004669339944013392,1.0175251551469015e-05,-0.025893232404900865,0.012008325509115311,6.0266618137990394e-05,0.015275069971827033,0.0046133256584545024,-2.7412143060869455e-06,0.009449436228611732,0.006508180304184507,5.43047246372604e-06,-0.010432744929620003,0.011864271363943456,4.235987198895954e-05,0.010141053206664002,0.00637993307021171,3.1105314192487827e-06,0.0016274401511445053,0.006303398185811268,1.3615250360692653e-05,-1.788775147703627e-07,0.006318006781714549,1.5795106394153352e-05,4.6690222911776714e-07,0.011746482380671023,2.9365972499516206e-05,7.555931980059846e-07,0.011515011554138655,2.8787151086354992e-05,7.762239415153147e-09,0.00619350702047479,1.5483763670259243e-05,1.777280493934312e-08,0.006119208538244847,1.529801245998817e-05,8.760453850395666e-07,0.011376875296521694,2.8441750215388806e-05,0.27428571428571435,0.0,0.055020645081451304,0.23032277443195276,0.09011614330579168
0.008,34.0,20730.980393296035,-0.012544510516277713,0.018374569146240423,6.767598523621349e-05,0.011689024732867415,0.007144802129443384,-4.094717147969148e-06,0.0019419477280656432,0.007004009916020087,1.4803701902919549e-05,-0.04325293136671185,0.018012488263672966,0.00010976430167143458,0.028514207198902998,0.006919988487681753,-2.08877037103632e-05,0.01317392437134779,0.00976227045627676,7.820855691625678e-07,-0.017415414324719297,0.01779640704591518,7.057287993883797e-05,0.01656693339170144,0.009569899605317563,-1.4278840033660982e-06,0.002380550655787483,0.009455097278716901,1.956914281893099e-05,-5.008455016630147e-07,0.009477010172571822,2.3692972625216484e-05,1.3073153549395511e-06,0.01761972357100653,4.404814167194353e-05,2.115636071079938e-06,0.01727251733120798,4.317940434502493e-05,2.1736266910755384e-08,0.009290260530712184,2.322563192118192e-05,4.977195031017209e-08,0.00917881280736727,2.2946987586405826e-05,2.452893560113546e-06,0.01706531294478254,4.266109224849375e-05,0.4114285714285715,0.0,0.05501735569375339,0.23055439289781499,0.09019474408507445
0.01,40.0,20879.32728358668,-0.016758788653533405,0.024499425528320566,9.26098401114957e-05,0.014072665560169591,0.009526402839257847,-5.406554734023921e-06,0.0035582068132177197,0.009338679888026785,1.8491830399902852e-05,-0.06340268819128204,0.024016651018230622,0.00016817395596235618,0.04445505390185771,0.009226651316909005,-4.821888970498498e-05,0.015771332609962566,0.013016360608369014,-3.9390940744693776e-07,-0.024333996276598786,0.023728542727886912,0.00010285989263151552,0.022008136798955538,0.01275986614042342,-9.517668128195055e-06,0.0037698482821152705,0.012606796371622537,2.5565614289587632e-05,-1.0732029522451824e-06,0.012636013563429098,3.15912860223269e-05,2.8013547549033682e-06,0.023492964761342047,5.872914361496777e-05,4.53342520174689e-06,0.02303002310827731,5.756976868051557e-05,4.658418714144224e-08,0.01238701404094958,3.096748076170667e-05,1.066804254713177e-07,0.012238417076489694,3.0595918261348464e-05,5.256091830139848e-06,0.02275375059304339,5.6878244248708186e-05,0.5485714285714287,0.0,0.05501894081422154,0.23082884067255388,0.09028451574947016
0.012,36.0,18934.559599703003,-0.02241135013476269,0.0306242819104007,0.00011845767640983527,0.017999091800179015,0.011908003549072305,-5.4116550277432145e-06,0.004795825708889577,0.011673349860033478,2.0287857617039394e-05,-0.08603594943027175,0.03002081377278827,0.0002335587549101758,0.06248895450675376,0.011533314146136254,-8.230434938930364e-05,0.020092706328838437,0.016270450760461262,1.2477953762467416e-06,-0.03140874221144417,0.029660678409858636,0.00013498668671614356,0.027353312186863595,0.01594983267552927,-1.5145760308565675e-05,0.005223178927751922,0.015758495464528167,2.997161795603224e-05,-1.9674462829948537e-06,0.01579501695428637,3.9490225393096544e-05,5.1357298202096084e-06,0.02936620595167755,7.340851149230661e-05,8.311080156462353e-06,0.02878752888534663,7.195748865036221e-05,8.542034111129517e-08,0.015483767551186972,3.8709302417499576e-05,1.9564565197881484e-07,0.015298021345612114,3.824478666296661e-05,9.63589979040331e-06,0.028442188241304227,7.109233037368523e-05,0.6857142857142857,0.0,0.055010297243983625,0.23113644450153467,0.09038509270147138
0.014,35.0,19884.626950566668,-0.030294519540689194,0.036749138292480846,0.00014790122106810884,0.025001924189229592,0.014289604258886769,-9.273718853230616e-06,0.0049283415373380934,0.014008019832040175,2.3030485307876495e-05,-0.11079170538265266,0.03602497652734593,0.0003051523148940442,0.08326411266116958,0.013839976975363506,-0.00012162244382847566,0.021590570966755124,0.01952454091255352,-1.4204135407122967e-06,-0.03843061502273539,0.03559281409183036,0.00016750389075818634,0.032711443738752496,0.019139799210635126,-2.053378244057117e-05,0.006318891236034943,0.018910194557433802,3.42175390742047e-05,-3.2550364083004893e-06,0.018954020345143645,4.73899694785666e-05,8.497116448035527e-06,0.03523944714201306,8.808577853048214e-05,1.3750643947271095e-05,0.03454503466241596,8.634180895564874e-05,1.4136521311067565e-07,0.018580521061424368,4.645108910270814e-05,3.238399572796436e-07,0.01835762561473454,4.589357492270641e-05,1.5942473919106864e-05,0.03413062588956508,8.53024749744367e-05,0.822857142857143,0.0,0.055012816335818594,0.23146157192830974,0.09049517378942498
0.016,39.0,21341.72868987518,-0.03921930056750708,0.042873994674560975,0.00018292128553812543,0.03316229037080718,0.016671204968701225,-2.0826798051320916e-05,0.004738821380581004,0.016342689804046868,2.8535870666771936e-05,-0.13718302573031874,0.04202913928190358,0.00038205211166139066,0.10566986342099609,0.016146639804590752,-0.00016779368214144704,0.023823731876494364,0.02277863106464577,2.970150244726612e-06,-0.046011076203639964,0.04152494977380209,0.0001998889119913437,0.039013517973639306,0.022329765745740977,-2.59541949825288e-05,0.006408927383007723,0.022061893650339434,3.935750603576123e-05,-5.007389868846609e-06,0.022113023736000915,5.529069693102304e-05,1.307214867069299e-05,0.04111268833234857,0.00010276047803975134,2.1154063901340478e-05,0.04030254043948528,0.00010072197448884502,2.1754696658859466e-07,0.02167727457166176,5.419283301612162e-05,4.984667958555464e-07,0.02141722988385696,5.35422651097492e-05,2.4525841810861158e-05,0.03981906353782592,9.950780265976702e-05,0.96,0.0,0.05502850321130779,0.23180694718331937,0.09061167538504608
0.018000000000000002,37.0,18382.63942829416,-0.04750340888764831,0.04899885105664113,0.00022054537906037055,0.040222049668681044,0.019052805678515694,-3.5273711730728714e-05,0.004770991032062794,0.01867735977605357,3.4846345988681415e-05,-0.16483806210967195,0.048033302036461244,0.00046304081941695,0.129222665559214,0.01845330263381801,-0.00021804140196794518,0.02694994875028697,0.02603272121673803,5.522473350609162e-06,-0.056026837532008544,0.047457085455773824,0.0002336704041485345,0.04859511019979066,0.02551973228084684,-3.373446423198117e-05,0.005513754626376353,0.025213592743245073,4.701166340059338e-05,-7.295869962798039e-06,0.025272027126858197,6.319258629181761e-05,1.9047410286693125e-05,0.04698592952268409,0.00011743214343503351,3.0823172536322157e-05,0.04606004621655462,0.00011509723038163322,3.171029800613738e-07,0.02477402808189916,6.193452633733143e-05,7.267669665497467e-07,0.02447683415297939,6.119083921545883e-05,3.5735876419314586e-05,0.04550750118608678,0.00011370743836068979,1.0971428571428574,0.0,0.055033739094091656,0.232154584030406,0.09073347735019925
