t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_y_axis_cylinder_radius2p5_x,object_free_horizontal_y_axis_cylinder_radius2p5_y,object_free_horizontal_y_axis_cylinder_radius2p5_z
0.0,50.0,9195.394365175367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.18,0.09
0.002,47.0,9239.417569945657,0.005450669759035002,0.0,0.0,-0.00767743972726227,0.0,0.0,0.0001607195553676061,0.0,0.0,-0.0063870603975754985,0.0,0.0,-0.0006182868437817035,0.0,0.0,0.0028558824256067813,0.0,0.0,-0.0064662783246566425,0.0,0.0,-0.00042122330054362344,0.0,0.0,0.0020079285187649554,0.0,0.0,0.005301708206300591,0.0,0.0,-0.007521838465146839,0.0,0.0,0.0001402782542113058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07499862682755194,0.18000190412916342,0.09015921439906728
0.004,44.0,1823.619874188824,0.02061957128008811,0.0061248563820801415,1.685466557612848e-06,-0.033410760012142465,0.0023816007098144618,2.5147601092691827e-05,0.00018962815800487346,0.002334669972006696,5.434876041597725e-06,-0.025112552944411434,0.0060041627545576555,3.0978057880332885e-05,-0.0008783718599049324,0.0023066628292272512,7.312374182522387e-06,0.01075536644392156,0.0032540901520922536,9.955193162136808e-07,-0.024729553103450007,0.005932135681971728,3.099603501657093e-05,-0.0005484565113003808,0.003189966535105855,9.027974589123696e-06,0.008920988412565604,0.003151699092905634,2.859426435351697e-06,0.02007208458598203,0.0031590033908572746,-5.356762038608291e-06,-0.03284552780657219,0.005873241190335512,3.348769913870587e-05,2.6414848139985728e-05,0.005757505777069328,1.4043068807145056e-05,1.552371092749347e-09,0.003096753510237395,7.741883775593489e-06,3.5542495807119705e-09,0.0030596042691224236,7.649010672806059e-06,1.7521036617142088e-07,0.005688437648260847,1.4221094120652119e-05,0.13714285714285718,0.0,0.07499630984231949,0.18011778364367492,0.09063611160103763
0.006,43.0,1423.5551520736922,0.044433632744812386,0.012249712764160283,-2.0924646289819565e-05,-0.08034529740521432,0.0047632014196289235,9.543490357942848e-05,-8.604215889709035e-05,0.004669339944013392,1.1199279465021297e-05,-0.05566449385967082,0.012008325509115311,9.280219613381687e-05,0.0009414776699583774,0.0046133256584545024,1.3729243795898586e-05,0.02104300380347554,0.006508180304184507,-1.0617965349342632e-05,-0.05403683775534881,0.011864271363943456,9.148456116848365e-05,0.0008799339124216409,0.00637993307021171,1.7320973953780225e-05,0.018175296446672057,0.006303398185811268,-6.543975566885841e-06,0.04293394293086229,0.006318006781714549,-3.4385194510668704e-05,-0.07882132898045166,0.011746482380671023,0.00011148002546810805,-0.00047601824177426796,0.011515011554138655,2.8721491764996673e-05,7.762239415153155e-09,0.00619350702047479,1.5483763670259243e-05,1.7772804939343174e-08,0.006119208538244847,1.529801245998817e-05,8.760453850395666e-07,0.011376875296521694,2.8441750215388806e-05,0.27428571428571435,0.0,0.07498698527224838,0.18030565144731914,0.09134821442805628
0.008,40.0,1108.8868696940738,0.07445212852592314,0.018374569146240423,-6.514765899642991e-05,-0.14129599185875413,0.007144802129443384,0.00021872524883664423,-0.0005400589868026019,0.007004009916020087,1.7725130187292947e-05,-0.09256026878094167,0.018012488263672966,0.00018419245530835947,0.002493477348292963,0.006919988487681753,1.4946277044308439e-05,0.030026052215330702,0.00976227045627676,-2.8201833367996952e-05,-0.08942120975751705,0.01779640704591518,0.00017958311200315998,0.002028300254853204,0.009569899605317563,2.1724914232239806e-05,0.02628976745927481,0.009455097278716901,-2.1800497919887892e-05,0.07134011649893793,0.009477010172571822,-8.364233189572616e-05,-0.1381824398386174,0.01761972357100653,0.00024110263137864548,-0.001104211849739497,0.01727251733120798,4.437133893245562e-05,2.173626691075539e-08,0.009290260530712184,2.322563192118192e-05,4.9771950310172164e-08,0.00917881280736727,2.2946987586405826e-05,2.452893560113546e-06,0.01706531294478254,4.266109224849375e-05,0.4114285714285715,0.0,0.07498849829870384,0.18059691652314572,0.09226378838803895
0.01,37.0,1014.1117494531833,0.10902410507471255,0.024499425528320566,-0.00012488175749400646,-0.21044625648035375,0.009526402839257847,0.00037705598674503,-0.0011164530626981673,0.009338679888026785,2.469684718707347e-05,-0.13172197035813427,0.024016651018230622,0.00029144229949793073,0.0032753808108756956,0.009226651316909005,1.6832934921540106e-05,0.03812728815973063,0.013016360608369014,-4.2524229017404224e-05,-0.1271635409930317,0.023728542727886912,0.0002828743812135099,0.0025650300806819757,0.01275986614042342,2.6828914713925543e-05,0.03357795492661926,0.012606796371622537,-3.420742771913069e-05,0.10406892328775683,0.012636013563429098,-0.00014676025733877207,-0.20551903706348734,0.023492964761342047,0.00040418851149989863,-0.0018044999043287913,0.02303002310827731,6.033558739504202e-05,4.658418714144228e-08,0.01238701404094958,3.096748076170667e-05,1.0668042547131796e-07,0.012238417076489694,3.0595918261348464e-05,5.256091830139849e-06,0.02275375059304339,5.6878244248708186e-05,0.5485714285714287,0.0,0.07498979075925732,0.18091897142244887,0.09331230589942519
0.012,38.0,1028.949116501775,0.14716402053528105,0.0306242819104007,-0.00019599955791077962,-0.28424253639676017,0.011908003549072305,0.0005558856500735652,-0.0017746213084618846,0.011673349860033478,3.1974507306829116e-05,-0.1712379073438301,0.03002081377278827,0.0004043569603273063,0.003872153778388906,0.011533314146136254,2.0644833338151395e-05,0.04605800215886911,0.016270450760461262,-5.464209349817341e-05,-0.16533912216050548,0.029660678409858636,0.00039206054850722587,0.002888432769361905,0.01594983267552927,3.3462006487118235e-05,0.04065592389627986,0.015758495464528167,-4.454864865522774e-05,0.14050056171833897,0.01579501695428637,-0.00022068476583367614,-0.27764294857246546,0.02936620595167755,0.0005872131075379122,-0.002545690342704236,0.02878752888534663,7.648007197418854e-05,8.542034111129526e-08,0.015483767551186972,3.8709302417499576e-05,1.9564565197881545e-07,0.015298021345612114,3.824478666296661e-05,9.63589979040331e-06,0.028442188241304227,7.109233037368523e-05,0.6857142857142857,0.0,0.07498538841081813,0.1812392104836117,0.09446744077065748
0.014,38.0,1060.971798118427,0.18871927257500018,0.036749138292480846,-0.00027603720560700053,-0.36174890630942763,0.014289604258886769,0.0007463303516391174,-0.002541676632420442,0.014008019832040175,3.9456602851255145e-05,-0.21074801806813998,0.03602497652734593,0.00051815720967794,0.004463281677926385,0.013839976975363506,2.49195579924365e-05,0.05398576878110865,0.01952454091255352,-6.6333653115789e-05,-0.20355466786214016,0.03559281409183036,0.0005023298406308396,0.0031743710985876927,0.019139799210635126,4.0628416103183056e-05,0.047693724497756794,0.018910194557433802,-5.4364323347115145e-05,0.18042100919003468,0.018954020345143645,-0.0003038663534329883,-0.3535577070143445,0.03523944714201306,0.0007822059892861963,-0.003345138599206143,0.03454503466241596,9.272681251280048e-05,1.4136521311067584e-07,0.018580521061424368,4.645108910270814e-05,3.238399572796446e-07,0.01835762561473454,4.589357492270641e-05,1.5942473919106867e-05,0.03413062588956508,8.53024749744367e-05,0.822857142857143,0.0,0.07499022154077337,0.18154059190354893,0.09571814865324944
0.016,36.0,1169.7793670220103,0.2336783276218264,0.042873994674560975,-0.0003646131947510981,-0.4421529979545869,0.016671204968701225,0.0009460502781953222,-0.0034595883397039538,0.016342689804046868,4.721091609116827e-05,-0.2502496440611814,0.04202913928190358,0.0006319428933751089,0.005048190238164685,0.016146639804590752,2.920839531666092e-05,0.061910598313645954,0.02277863106464577,-7.801784429115722e-05,-0.24178234286044695,0.04152494977380209,0.0006126990440898557,0.0034424492937743627,0.022329765745740977,4.7888486617883216e-05,0.05471775215250995,0.022061893650339434,-6.40795771185434e-05,0.223678217118033,0.022113023736000915,-0.0003957699636350844,-0.43229127330050915,0.04111268833234857,0.0009866759883667326,-0.004284554982491025,0.04030254043948528,0.00010911919759672855,2.175469665885949e-07,0.02167727457166176,5.419283301612162e-05,4.984667958555478e-07,0.02141722988385696,5.35422651097492e-05,2.4525841810861165e-05,0.03981906353782592,9.950780265976702e-05,0.96,0.0,0.07499079117060461,0.18180713019509764,0.09706138653259024
0.018000000000000002,36.0,1126.8262781162555,0.28152968675132717,0.04899885105664113,-0.0004616986914129631,-0.5235371858102451,0.019052805678515694,0.0011530145090827566,-0.004603975899601018,0.01867735977605357,5.534237028939381e-05,-0.28974113227769893,0.048033302036461244,0.0007457073652441065,0.00562568287797843,0.01845330263381801,3.351278098913331e-05,0.06983197051142069,0.02603272121673803,-8.969469274226982e-05,-0.2800006154884818,0.047457085455773824,0.000723098570790552,0.003704237706769933,0.02551973228084684,5.519320746768119e-05,0.06173850051352717,0.025213592743245073,-7.37603985231622e-05,0.27008009705084474,0.025272027126858197,-0.000496015474977937,-0.5122785340969525,0.04698592952268409,0.001198193007057983,-0.005466241929924903,0.04606004621655462,0.0001258615029976141,3.1710298006137406e-07,0.02477402808189916,6.193452633733143e-05,7.267669665497483e-07,0.02447683415297939,6.119083921545883e-05,3.573587641931459e-05,0.04550750118608678,0.00011370743836068979,1.0971428571428574,0.0,0.07498877143863027,0.18202011055459186,0.09848600952800624
