t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_horizontal_cylinder_radius2p5_x,object_fixed_horizontal_cylinder_radius2p5_y,object_fixed_horizontal_cylinder_radius2p5_z
0.0,32.0,3.099583075153166e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.15,0.085
0.002,32.0,3.0995830528349824e+18,-4.413968492790221e-08,0.0,0.0,4.55338257867672e-08,0.0,0.0,-6.970704294324921e-10,0.0,0.0,-2.1520251426012765e-05,0.0,0.0,8.154556883835132e-05,0.0,0.0,-3.0012658706169288e-05,0.0,0.0,-3.72287819945119e-05,0.0,0.0,0.0001381797205436674,0.0,0.0,-5.0475469274577734e-05,0.0,0.0,1.3079136074608325e-07,0.0,0.0,-1.1806364660710007e-06,0.0,0.0,5.249225526624589e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.15,0.085
0.004,31.0,3.0995829897048463e+18,-1.6517197295764038e-07,-0.0027153529960555287,-1.6291853138223604e-05,1.6824749214435408e-07,-0.0010558429813510779,-6.3353310910611875e-06,-7.916548390569675e-08,-0.0010350370209229684,-6.210217943115234e-06,-8.049953073342366e-05,-0.002661845487853893,-1.584195141856728e-05,0.0003063941287988577,-0.0010226205209574145,-6.624996538774595e-06,-0.00011305324658087185,-0.001442646634094232,-8.475803852328376e-06,-0.00013924072435293462,-0.002629913485674132,-1.555610822207772e-05,0.0005185663402986395,-0.001414218497230262,-9.314389306643577e-06,-0.00018976381630749563,-0.0013972532645214974,-8.080666771481519e-06,4.894299084828118e-07,-0.001400491503280058,-8.403733767844825e-06,-4.4467053330766056e-06,-0.002603803594382076,-1.561573774749603e-05,1.7871612760534693e-06,-0.002552494227834068,-1.531811490232038e-05,-1.6517228426852954e-09,-0.0013728940562052448,-8.237364337231469e-06,-3.7817215538775325e-09,-0.0013564245593109408,-8.138547355865645e-06,-1.8642382960639175e-07,-0.002521874024062308,-1.5131244144373849e-05,-0.0608,0.0,0.075,0.15,0.085
0.006,32.0,3.099582896697972e+18,-3.4849483606340585e-07,-0.0054307059921110575,-3.25832449208286e-05,3.4912363978713073e-07,-0.0021116859627021557,-1.26711252611658e-05,-3.8844719045432776e-07,-0.0020700740418459367,-1.2419969258172186e-05,-0.00016974110718282056,-0.005323690975707786,-3.1459148669846174e-05,0.0006528101493751505,-0.002045241041914829,-1.410981102428212e-05,-0.00024206028174224994,-0.002885293268188464,-1.6633440129645557e-05,-0.0002935372095442205,-0.005259826971348264,-3.072351748197198e-05,0.0010999202669868262,-0.002828436994460524,-2.0082020008554982e-05,-0.00040368990942868675,-0.0027945065290429947,-1.5628456276412994e-05,1.0326606650653632e-06,-0.002800983006560116,-1.6808834618811592e-05,-9.442548336394084e-06,-0.005207607188764152,-3.121896290058645e-05,3.247506355357179e-06,-0.005104988455668136,-3.064065370166514e-05,-8.259594671737995e-09,-0.0027457881124104896,-1.6474718764125883e-05,-1.8912583815963767e-08,-0.0027128491186218817,-1.6277072021401965e-05,-9.321026879922943e-07,-0.005043748048124616,-3.026136974577006e-05,-0.1216,0.0,0.075,0.15,0.085
0.008,32.0,3.099582782505668e+18,-5.822758009478827e-07,-0.008146058988166586,-4.8874262959983134e-05,5.726178028333233e-07,-0.0031675289440532333,-1.900726840615812e-05,-1.0819126659324296e-06,-0.003105111062768905,-1.8628335693470704e-05,-0.00028337059301668244,-0.00798553646356168,-4.6894772138273155e-05,0.0011045912884217123,-0.0030678615628722435,-2.2324030273484364e-05,-0.0004120702804196911,-0.004327939902282696,-2.4515277723242676e-05,-0.0004898897632075981,-0.007889740457022397,-4.5577219484869055e-05,0.0018467177148358744,-0.004242655491690786,-3.2055454552065676e-05,-0.0006797891898390282,-0.0041917597935644925,-2.2728419304814834e-05,1.7254397658098117e-06,-0.004201474509840175,-2.521504302303144e-05,-1.5874846576679026e-05,-0.007811410783146228,-4.6811809408859005e-05,4.393741945398415e-06,-0.007657482683502204,-4.5964381139145366e-05,-2.313196347029501e-08,-0.0041186821686157345,-2.471204345412638e-05,-5.2975909476880765e-08,-0.004069273677932823,-2.441552859209404e-05,-2.6098019357285745e-06,-0.007565622072186925,-4.5388139816993595e-05,-0.1824,0.0,0.075,0.15,0.085
0.01,33.0,3.0995826546023685e+18,-8.569266505790039e-07,-0.010861411984222115,-6.516497825052701e-05,8.260227563078566e-07,-0.004223371925404311,-2.534366725924287e-05,-2.313182752863221e-06,-0.0041401480836918735,-2.4834397026155648e-05,-0.00041659343154931423,-0.010647381951415572,-6.218406815039334e-05,0.0016405540874455786,-0.004090482083829658,-3.117044023350822e-05,-0.0006150827624271369,-0.005770586536376928,-3.215109753574342e-05,-0.0007199291824806955,-0.010519653942696529,-6.017858507693358e-05,0.0027321961352578398,-0.005656873988921048,-4.502155022254154e-05,-0.001009037820762397,-0.0055890130580859895,-2.9455343209481768e-05,2.5393757398606024e-06,-0.005601966013120232,-3.362214871731625e-05,-2.3501686949838e-05,-0.010415214377528305,-6.239603718570976e-05,4.7360376020709025e-06,-0.010209976911336271,-6.128622391969001e-05,-4.9585020931433305e-08,-0.005491576224820979,-3.294931855714505e-05,-1.1358682504984947e-07,-0.005425698237243763,-3.255387156800572e-05,-5.59215526396347e-06,-0.010087496096249232,-6.0509317765881025e-05,-0.2432,0.0,0.075,0.15,0.085
0.012,34.0,3.099582519250158e+18,-1.1646777585222727e-06,-0.013576764980277642,-8.145544832176238e-05,1.0989492900098769e-06,-0.005279214906755389,-3.168024557707018e-05,-4.236058857484943e-06,-0.005175185104614842,-3.103723153117187e-05,-0.0005654968576781439,-0.013309227439269466,-7.735580404632092e-05,0.0022446505599419395,-0.005113102604787072,-4.0521940153395903e-05,-0.0008452185373725314,-0.00721323317047116,-3.9588902448264135e-05,-0.0009768090147693046,-0.013149567428370661,-7.45778294753398e-05,0.0037364866926496137,-0.0070710924861513095,-5.88197317284549e-05,-0.0013850887975906706,-0.006986266322607487,-3.586337101107054e-05,3.4514666830720497e-06,-0.007002457516400291,-4.202998135284091e-05,-3.2123547880912375e-05,-0.01301901797191038,-7.797309770976325e-05,3.8031477158693726e-06,-0.01276247113917034,-7.660324306063446e-05,-9.094672440305124e-08,-0.006864470281026224,-4.118652417603176e-05,-2.084081533575203e-07,-0.006782122796554704,-4.069205525837793e-05,-1.0251598882277856e-05,-0.01260937012031154,-7.562266779028546e-05,-0.304,0.0,0.075,0.15,0.085
0.014,34.0,3.099582379700301e+18,-1.499233158814549e-06,-0.016292117976333172,-9.774571979144791e-05,1.3829020463542221e-06,-0.006335057888106467,-3.801694102437886e-05,-7.004460276359562e-06,-0.00621022212553781,-3.723591640008195e-05,-0.0007268881751480303,-0.01597107292712336,-9.24334564166713e-05,0.002900920214309882,-0.006135723125744487,-5.028224211411856e-05,-0.0010962776184588316,-0.008655879804565392,-4.6863967603157166e-05,-0.0012549350971500844,-0.015779480914044793,-8.881603139565293e-05,0.004834245089939687,-0.008485310983381572,-7.333078605618712e-05,-0.0017982237437688638,-0.008383519587128985,-4.199058473722989e-05,4.443077153962394e-06,-0.00840294901968035,-5.043840291818053e-05,-4.1575867178584855e-05,-0.015622821566292456,-9.354418811046926e-05,1.1392790726634277e-06,-0.015314965367004408,-9.191261108832167e-05,-1.505607189564863e-07,-0.008237364337231469,-4.9423640343042396e-05,-3.4516629302128013e-07,-0.008138547355865645,-4.8830033686273726e-05,-1.6960305737663726e-05,-0.01513124414437385,-9.072595527294943e-05,-0.3648,0.0,0.075,0.15,0.085
0.016,33.0,3.0995864981895767e+18,-1.8554910383658115e-06,-0.0190074709723887,-0.00011403583043537932,1.6709329867804212e-06,-0.007390900869457544,-4.435370262902339e-05,-1.0772367603592773e-05,-0.007245259146460778,-4.342952811710651e-05,-0.0008981626906376069,-0.018632918414977252,-0.00010743618143897534,0.003599387616816483,-0.0071583436467019005,-6.035558316607069e-05,-0.0013647549428611708,-0.010098526438659624,-5.401349292120476e-05,-0.0015497380703128182,-0.018409394399718924,-0.00010292675581541303,0.006002917318929492,-0.009899529480611834,-8.840264742330912e-05,-0.0022396007338982525,-0.009780772851650481,-4.78952946472897e-05,5.4991092859980345e-06,-0.009803440522960406,-5.8847301600686206e-05,-5.1722914113795e-05,-0.018226625160674532,-0.00010911029576097569,-3.6984891362448893e-06,-0.017867459594838472,-0.00010721159324346683,-2.317902596277707e-07,-0.009610258393436714,-5.766064699630655e-05,-5.316670797577446e-07,-0.009494971915176585,-5.696776049330138e-05,-2.609011977706857e-05,-0.017653118168436156,-0.00010581694717619096,-0.4256,0.0,0.075,0.15,0.085
0.018000000000000002,35.0,3.297060151117434e+18,-2.2293172432638e-06,-0.02172282396844423,-0.0001303258108644352,1.957358254503623e-06,-0.008446743850808623,-5.069048870277242e-05,-1.569377131953758e-05,-0.008280296167383747,-4.961714279868093e-05,-0.0010771958661241602,-0.021294763902831144,-0.00012237960727316122,0.004321843128625843,-0.008180964167659316,-7.068211070685479e-05,-0.0016427853919376593,-0.011541173072753857,-6.105850877935613e-05,-0.0018132964854124549,-0.021039307885393058,-0.00011693741889048143,0.007051785520924779,-0.011313747977842096,-0.00010389999178062954,-0.0026379670626486915,-0.011178026116171979,-5.363055229364236e-05,6.607331248043405e-06,-0.011203932026240464,-6.725658681315877e-05,-6.245273667766209e-05,-0.02083042875505661,-0.0001246722350456569,-1.1142328511367292e-05,-0.020419953822672542,-0.0001224975320012178,-3.3802213387976517e-07,-0.010983152449641959,-6.589752395629398e-05,-7.758116242912709e-07,-0.010851396474487527,-6.510518884444661e-05,-3.801249026594102e-05,-0.020174992192498464,-0.00012089341243632837,-0.4864,0.0,0.075,0.15,0.085
