t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_y_axis_cylinder_radius2p5_x,object_free_horizontal_y_axis_cylinder_radius2p5_y,object_free_horizontal_y_axis_cylinder_radius2p5_z
0.0,34.0,147.58670373849853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.23,0.04
0.002,27.0,109.5283952834319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014847088104834544,0.0,0.0,-5.265435335913256e-05,0.0,0.0,-0.00017935187968778297,0.0,0.0,0.0012071766484086758,0.0,0.0,0.0005271946542921295,0.0,0.0,4.957813769615057e-05,0.0,0.0,0.0014753336611806746,0.0,0.0,-6.203571053002533e-05,0.0,0.0,-0.00015628327579061588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09500003024756785,0.23000724687641147,0.0399820042597653
0.004,23.0,79.7957209146077,-3.574571481511904e-08,-0.0030624281910400708,-7.656070477600177e-06,1.4026828494726557e-08,-0.0011908003549072309,-2.9770008872680774e-06,-2.561977515240838e-08,-0.001167334986003348,-2.9183374650083703e-06,0.005415537961910738,-0.0030020813772788277,-1.1216975469405706e-05,-0.00017894828278202925,-0.0011533314146136256,-2.7516926531362327e-06,-0.0005972192657173053,-0.0016270450760461268,-3.6192329908958594e-06,0.004520439437169396,-0.002966067840985864,-1.043311122348635e-05,0.0018449361165806014,-0.0015949832675529274,-5.305444804612643e-06,0.00017906953334056205,-0.001575849546452817,-4.063569210372419e-06,0.005400861534326227,-0.0015795016954286373,-7.637088391523281e-06,-0.00023053442170600062,-0.002936620595167756,-7.1864622115943266e-06,-0.0005656298177334221,-0.002878752888534664,-6.80617403186012e-06,-7.761855463746724e-10,-0.0015483767551186976,-3.870941887796744e-06,-1.7771247903559782e-09,-0.0015298021345612118,-3.8245053364030296e-06,-8.760518308571043e-08,-0.0028442188241304235,-7.110547060326059e-06,-0.06857142857142859,0.0,0.09499995063351437,0.23002828846650486,0.03993282681519493
0.006,17.0,48.89123486219459,-1.7872780165452033e-07,-0.0061248563820801415,-1.5312051590913316e-05,7.013295928047247e-08,-0.0023816007098144618,-5.9540368416073914e-06,-1.2809786975802565e-07,-0.002334669972006696,-5.83661088057886e-06,0.011154433520701298,-0.0060041627545576555,-2.8549251791170983e-05,-0.0003886288873972934,-0.0023066628292272512,-5.319286366113055e-06,-0.0012195583695639206,-0.0032540901520922536,-6.6421772159373704e-06,0.009546567907826105,-0.005932135681971728,-2.613143779785281e-05,0.003554714316357033,-0.003189966535105855,-1.2587256629216141e-05,0.00034156698071270583,-0.003151699092905634,-8.32692156561549e-06,0.011172842457331059,-0.0031590033908572746,-2.1399662312958752e-05,-0.0005555069230833189,-0.005873241190335512,-1.4106766921573777e-05,-0.0011920925976468234,-0.005757505777069328,-1.2979689898339763e-05,-3.881119707576575e-09,-0.003096753510237395,-7.741881835129621e-06,-8.886402469671574e-09,-0.0030596042691224236,-7.649006229994084e-06,-4.380226925197833e-07,-0.005688437648260847,-1.4220875107694403e-05,-0.13714285714285718,0.0,0.0949998428983158,0.23005937629640333,0.03986059040839239
0.008,17.0,26.167586872877525,-5.004338280707979e-07,-0.009187284573120211,-2.2967764613296393e-05,1.9636613343928537e-07,-0.003572401064721692,-8.931177994202432e-06,-3.58668804148358e-07,-0.0035020049580100437,-8.754692150350714e-06,0.018113221909981395,-0.009006244131836483,-5.040169413134446e-05,-0.0007469623396111026,-0.0034599942438408764,-7.678413391108957e-06,-0.00193474399178094,-0.00488113522813838,-9.153942146436147e-06,0.01595355511127996,-0.00889820352295759,-4.611192857695924e-05,0.0052193925441101525,-0.004784949802658782,-2.0849160297539538e-05,0.00048257881293867525,-0.0047275486393584506,-1.2672789050177891e-05,0.01816672760759184,-0.004738505086285911,-3.977836885904243e-05,-0.000992685538045511,-0.008809861785503265,-2.0635887156049867e-05,-0.0019567083104459495,-0.00863625866560399,-1.8610415169892917e-05,-1.0868133455377694e-08,-0.004645130265356092,-1.161281596059096e-05,-2.4885975155086072e-08,-0.004589406403683635,-1.1473493793202913e-05,-1.2264467800567731e-06,-0.00853265647239127,-2.1330546124246876e-05,-0.20571428571428574,0.0,0.09499970457707474,0.2300982199454777,0.03977221066371177
0.01,17.0,10.064272224233665,-1.0723451824420581e-06,-0.012249712764160283,-3.062303082583053e-05,4.207646269167004e-07,-0.0047632014196289235,-1.1908494464405908e-05,-7.685590509501728e-07,-0.004669339944013392,-1.1672453188023112e-05,0.02577728714960612,-0.012008325509115311,-7.530386854774176e-05,-0.0011196459126288254,-0.0046133256584545024,-9.6659082971085e-06,-0.0026965545016505504,-0.006508180304184507,-1.1433590781008917e-05,0.023405594383173432,-0.011864271363943456,-6.954456618805854e-05,0.0064709581694236485,-0.00637993307021171,-2.8998314035804653e-05,0.0005680950613814158,-0.006303398185811268,-1.696494249687486e-05,0.02588559889289326,-0.006318006781714549,-6.121183597326597e-05,-0.0014479176500329597,-0.011746482380671023,-2.688449210656378e-05,-0.002778194552981199,-0.011515011554138655,-2.3895758109231764e-05,-2.3292093570721146e-08,-0.00619350702047479,-1.5483740380853337e-05,-5.334021273565901e-08,-0.006119208538244847,-1.5297959130674232e-05,-2.628045915069925e-06,-0.011376875296521694,-2.8439122124354093e-05,-0.27428571428571435,0.0,0.09499957668824797,0.23014266196299293,0.039674037017528696
0.012,17.0,3.172890465225636,-1.965933984786758e-06,-0.01531214095520035,-3.8277671525044765e-05,7.713525188001995e-07,-0.005954001774536153,-1.4886056347907673e-05,-1.4089830119112794e-06,-0.005836674930016739,-1.4589765927414471e-05,0.033730687993859906,-0.015010406886394136,-0.00010196923509000065,-0.0014357876026860725,-0.005766657073068127,-1.1617527901098253e-05,-0.003436166595175769,-0.008135225380230631,-1.3596677196450202e-05,0.03160544024628372,-0.014830339204929318,-9.558983397025688e-05,0.007204326662490378,-0.007974916337764634,-3.611468626797071e-05,0.0005709415543239085,-0.007879247732264083,-2.111835698411375e-05,0.03389632532735992,-0.007897508477143185,-8.445776842509112e-05,-0.0018420796077516827,-0.014683102975838774,-3.308796331451454e-05,-0.0035925000055508083,-0.014393764442673315,-2.903892472423029e-05,-4.271017055564759e-08,-0.007741883775593486,-1.9354651208749788e-05,-9.782282598940774e-08,-0.007649010672806057,-1.9122393331483304e-05,-4.817949895201655e-06,-0.014221094120652113,-3.554616518684261e-05,-0.34285714285714286,0.0,0.0949994517367503,0.23019139199615388,0.039570431987553556
0.014,18.0,1.0666951634820554,-3.2526599981331127e-06,-0.018374569146240423,-4.593150803063909e-05,1.2761349607654869e-06,-0.007144802129443384,-1.786393370490546e-05,-2.331138995661639e-06,-0.007004009916020087,-1.750650233252044e-05,0.04174441452043429,-0.018012488263672966,-0.00012935794064383217,-0.0017178788193401042,-0.006919988487681753,-1.3710502212489202e-05,-0.0041505814012509955,-0.00976227045627676,-1.5815259652752475e-05,0.040308908062142185,-0.01779640704591518,-0.00012350461823049726,0.007564829923605032,-0.009569899605317563,-4.1935565669519856e-05,0.0005078323936925167,-0.009455097278716901,-2.5065097082602023e-05,0.04196872651222574,-0.009477010172571822,-0.00010843333874982937,-0.002201335369737848,-0.01761972357100653,-3.944410990813712e-05,-0.004387202913071373,-0.01727251733120798,-3.4200043314142926e-05,-7.06826065553376e-08,-0.009290260530712184,-2.322554455135407e-05,-1.6191997863982247e-07,-0.00917881280736727,-2.2946787461353205e-05,-7.971236959553433e-06,-0.01706531294478254,-4.265123748721835e-05,-0.4114285714285715,0.0,0.09499932811686158,0.2302430639521282,0.03946416711016771
0.016,18.0,0.4505055795427434,-5.00396754066485e-06,-0.021436997337280488,-5.3584361693205884e-05,1.9630934481575704e-06,-0.008335602484350613,-2.0842196548278448e-05,-3.5862051967838293e-06,-0.008171344902023434,-2.042253440756943e-05,0.049758342535852026,-0.02101456964095179,-0.00015689746040346522,-0.001997401137941217,-0.008073319902295376,-1.588860270738818e-05,-0.004864154011605898,-0.011389315532322884,-1.8096835327679722e-05,0.04931567754026505,-0.020762474886901045,-0.00015267845737260808,0.007697627431308124,-0.011164882872870489,-4.68242819911888e-05,0.0004062513780705824,-0.011030946825169717,-2.8846948047155582e-05,0.05004212178465918,-0.011056511868000458,-0.0001325630959505655,-0.002558754351630023,-0.020556344166174283,-4.5887521991091095e-05,-0.005181414673512987,-0.02015127021974264,-3.941016826667817e-05,-1.0877348329429614e-07,-0.01083863728583088,-2.709641650806081e-05,-2.492333979277748e-07,-0.01070861494192848,-2.67711325548746e-05,-1.2262920905430582e-05,-0.01990953176891296,-4.975390132988351e-05,-0.48,0.0,0.09499921242240594,0.2302964190818609,0.039356687495988266
0.018000000000000002,18.0,0.0,-7.291282398865033e-06,-0.024499425528320566,-6.123605390194975e-05,2.860181093173488e-06,-0.009526402839257847,-2.382091483176501e-05,-5.225335676566769e-06,-0.009338679888026785,-2.3337734207075003e-05,0.05777005470528768,-0.024016651018230622,-0.00018443748388520664,-0.0022753394331653503,-0.009226651316909005,-1.8073125447419472e-05,-0.005577891677555994,-0.013016360608369014,-2.0380516491907794e-05,0.05845058559328936,-0.023728542727886912,-0.00018261055067037992,0.007732652555466141,-0.01275986614042342,-5.114373392932886e-05,0.0002887200221776973,-0.012606796371622537,-3.2532619374232796e-05,0.05811405632716256,-0.012636013563429098,-0.0001566953383702207,-0.0029155290402504614,-0.023492964761342047,-5.2335526024280056e-05,-0.005976268611742359,-0.02303002310827731,-4.462152108691081e-05,-1.585514900306828e-07,-0.01238701404094958,-3.0967263168665716e-05,-3.6338348327487744e-07,-0.012238417076489694,-3.0595419607729416e-05,-1.7867938209657296e-05,-0.02275375059304339,-5.6853719180344895e-05,-0.5485714285714287,0.0,0.09499908911809753,0.23035052351489815,0.03924870281394996
