t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_y_axis_cylinder_radius2p5_x,object_free_horizontal_y_axis_cylinder_radius2p5_y,object_free_horizontal_y_axis_cylinder_radius2p5_z
0.0,22.0,24.651016425356925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.23,0.04
0.002,20.0,19.95405012220671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008761237709858509,0.0,0.0,-8.250782823846764e-05,0.0,0.0,-2.0033791188581267e-05,0.0,0.0,0.0008890057505316929,0.0,0.0,-0.00010171441324281503,0.0,0.0,-1.6916525409987048e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07499999097493462,0.23001699720435306,0.03998597485698582
0.004,17.0,16.079410539962936,-3.5745714815119045e-08,-0.0030624281910400708,-7.656070477600177e-06,1.4026828494726567e-08,-0.0011908003549072309,-2.9770008872680774e-06,-2.5619775152408387e-08,-0.001167334986003348,-2.9183374650083703e-06,0.0032743357704611053,-0.0030020813772788277,-9.695512870661697e-06,-0.00030634317651933327,-0.0011533314146136256,-2.677058965937895e-06,-4.395201516456049e-05,-0.0016270450760461268,-4.017528212143864e-06,0.0032861406249126857,-0.002966067840985864,-9.637683978793892e-06,-0.000314831703011143,-0.0015949832675529274,-3.7331721357752807e-06,-5.793139431424581e-05,-0.001575849546452817,-3.897332552607075e-06,1.7887973395724746e-08,-0.0015795016954286373,-3.9487542385715935e-06,-4.669043227030056e-08,-0.002936620595167756,-7.34155148791939e-06,-7.555979832942034e-08,-0.002878752888534664,-7.1968822213366594e-06,-7.761855463746708e-10,-0.0015483767551186976,-3.870941887796744e-06,-1.777124790355972e-09,-0.0015298021345612118,-3.8245053364030296e-06,-8.76051830857104e-08,-0.0028442188241304235,-7.110547060326059e-06,-0.06857142857142859,0.0,0.07500018384105764,0.23006570637422893,0.03994580251429027
0.006,14.0,12.752007738771274,-1.7872780165452036e-07,-0.0061248563820801415,-1.5312051590913316e-05,7.01329592804725e-08,-0.0023816007098144618,-5.9540368416073914e-06,-1.2809786975802573e-07,-0.002334669972006696,-5.83661088057886e-06,0.006865278180525182,-0.0060041627545576555,-2.3196246312546903e-05,-0.0006048588523952392,-0.0023066628292272512,-5.000799131769795e-06,-5.78745060271212e-05,-0.0032540901520922536,-8.025345342319234e-06,0.006863824838589683,-0.005932135681971728,-2.3045690767211037e-05,-0.000578570412944649,-0.003189966535105855,-7.1878370802367794e-06,-0.00010032527958802123,-0.003151699092905634,-7.73441924647847e-06,8.943875738518157e-08,-0.0031590033908572746,-7.897553197076676e-06,-2.3345111455888394e-07,-0.005873241190335512,-1.4682986249758103e-05,-3.7779659900299226e-07,-0.005757505777069328,-1.4393575543177496e-05,-3.881119707576578e-09,-0.003096753510237395,-7.741881835129621e-06,-8.886402469671579e-09,-0.0030596042691224236,-7.649006229994084e-06,-4.380226925197832e-07,-0.005688437648260847,-1.4220875107694403e-05,-0.13714285714285718,0.0,0.07500035744154186,0.2301393237180517,0.03988519098376194
0.008,13.0,9.820418598640794,-5.004338280707979e-07,-0.009187284573120211,-2.2967764613296393e-05,1.9636613343928548e-07,-0.003572401064721692,-8.931177994202432e-06,-3.586688041483581e-07,-0.0035020049580100437,-8.754692150350714e-06,0.011365091258016161,-0.009006244131836483,-3.967880578090416e-05,-0.000926196213584578,-0.0034599942438408764,-7.137838478614093e-06,-8.541975825763419e-05,-0.00488113522813838,-1.2058151805278145e-05,0.011356969706895897,-0.00889820352295759,-3.940507090386819e-05,-0.0008788307964159062,-0.004784949802658782,-1.0515948474285331e-05,-0.00014025322375071898,-0.0047275486393584506,-1.1568058399426074e-05,2.5042275083151256e-07,-0.004738505086285911,-1.1846486312608242e-05,-6.536576774697829e-07,-0.008809861785503265,-2.2024070835971764e-05,-1.057818035539968e-06,-0.00863625866560399,-2.1589702172512466e-05,-1.0868133455377705e-08,-0.004645130265356092,-1.161281596059096e-05,-2.4885975155086105e-08,-0.004589406403683635,-1.1473493793202913e-05,-1.226446780056773e-06,-0.00853265647239127,-2.1330546124246876e-05,-0.20571428571428574,0.0,0.07500061388097114,0.23023280073464333,0.039808392835471565
0.01,19.0,7.45423393609405,-1.0723451824420581e-06,-0.012249712764160283,-3.062303082583053e-05,4.2076462691670063e-07,-0.0047632014196289235,-1.1908494464405908e-05,-7.68559050950173e-07,-0.004669339944013392,-1.1672453188023112e-05,0.016550181503468084,-0.012008325509115311,-5.843354191782868e-05,-0.0012582791294875073,-0.0046133256584545024,-9.217823612174812e-06,-0.00011278467205977428,-0.006508180304184507,-1.6056901364817183e-05,0.016542442784821178,-0.011864271363943456,-5.805310267709838e-05,-0.0012073720904133456,-0.00637993307021171,-1.375275568448951e-05,-0.00018548658106230958,-0.006303398185811268,-1.5407862405151374e-05,5.366014761226427e-07,-0.006318006781714549,-1.579564301116345e-05,-1.400677377451757e-06,-0.011746482380671023,-2.9364571807483885e-05,-2.266712600873434e-06,-0.011515011554138655,-2.8784884340257793e-05,-2.329209357072115e-08,-0.00619350702047479,-1.5483740380853337e-05,-5.3340212735659e-08,-0.006119208538244847,-1.5297959130674232e-05,-2.628045915069924e-06,-0.011376875296521694,-2.8439122124354093e-05,-0.27428571428571435,0.0,0.0750008057725242,0.23034163152435772,0.039719193164010895
0.012,18.0,5.325556484260261,-1.9659339847867582e-06,-0.01531214095520035,-3.8277671525044765e-05,7.713525188001997e-07,-0.005954001774536153,-1.4886056347907673e-05,-1.4089830119112798e-06,-0.005836674930016739,-1.4589765927414471e-05,0.022232081888849658,-0.015010406886394136,-7.890147097465555e-05,-0.0015890354883261904,-0.005766657073068127,-1.1270944858951547e-05,-0.0001273923315325641,-0.008135225380230631,-2.0056101770427144e-05,0.02223086457987861,-0.014830339204929318,-7.843195497437624e-05,-0.0015480477817844409,-0.007974916337764634,-1.6918860618378225e-05,-0.0002194425089555824,-0.007879247732264083,-1.9234402878004435e-05,9.83723141497744e-07,-0.007897508477143185,-1.9745112696548272e-05,-2.567864910105254e-06,-0.014683102975838774,-3.6704255746153306e-05,-4.15554007823111e-06,-0.014393764442673315,-3.597874432518111e-05,-4.271017055564759e-08,-0.007741883775593486,-1.9354651208749788e-05,-9.782282598940774e-08,-0.007649010672806057,-1.9122393331483304e-05,-4.817949895201655e-06,-0.014221094120652113,-3.554616518684261e-05,-0.34285714285714286,0.0,0.07500109828187773,0.23046199681533644,0.03962077224269757
0.014,15.0,3.493250214945238,-3.252659998133113e-06,-0.018374569146240423,-4.593150803063909e-05,1.2761349607654873e-06,-0.007144802129443384,-1.786393370490546e-05,-2.33113899566164e-06,-0.007004009916020087,-1.750650233252044e-05,0.028264847561884108,-0.018012488263672966,-0.00010061142538130657,-0.0019280097611127384,-0.006919988487681753,-1.3327382498388907e-05,-0.00012153601080408698,-0.00976227045627676,-2.408719531186049e-05,0.028255449091501815,-0.01779640704591518,-0.00010006817906448449,-0.0018755388552440526,-0.009569899605317563,-2.0054629558832805e-05,-0.0002405442328387925,-0.009455097278716901,-2.3089136924403296e-05,1.6275182041516825e-06,-0.009477010172571822,-2.36949847392833e-05,-4.248558224019803e-06,-0.01761972357100653,-4.404288926524107e-05,-6.875321973635248e-06,-0.01727251733120798,-4.317090447782437e-05,-7.06826065553376e-08,-0.009290260530712184,-2.322554455135407e-05,-1.6191997863982247e-07,-0.00917881280736727,-2.2946787461353205e-05,-7.971236959553432e-06,-0.01706531294478254,-4.265123748721835e-05,-0.4114285714285715,0.0,0.07500137584198766,0.23059073940841168,0.039515728639671406
0.016,15.0,1.966598710087774,-5.003967540664851e-06,-0.021436997337280488,-5.3584361693205884e-05,1.9630934481575713e-06,-0.008335602484350613,-2.0842196548278448e-05,-3.58620519678383e-06,-0.008171344902023434,-2.042253440756943e-05,0.03451217618238519,-0.02101456964095179,-0.00012319854300708974,-0.0022601333430099825,-0.008073319902295376,-1.5363275352956594e-05,-9.438494380090873e-05,-0.011389315532322884,-2.8169448803796994e-05,0.034495834913561334,-0.020762474886901045,-0.00012254480994600717,-0.0021998236599842045,-0.011164882872870489,-2.3223360044066092e-05,-0.00023725934443518117,-0.011030946825169717,-2.6976006480827313e-05,2.5036949344285427e-06,-0.011056511868000458,-2.7645348465511526e-05,-6.536074335353924e-06,-0.020556344166174283,-5.1380239019875655e-05,-1.0577031950669146e-05,-0.02015127021974264,-5.036098724442251e-05,-1.0877348329429614e-07,-0.01083863728583088,-2.709641650806081e-05,-2.4923339792777483e-07,-0.01070861494192848,-2.67711325548746e-05,-1.2262920905430579e-05,-0.01990953176891296,-4.975390132988351e-05,-0.48,0.0,0.07500164002983296,0.23072497414988372,0.03940639263465283
0.018000000000000002,14.0,0.6451946463028595,-7.291282398865034e-06,-0.024499425528320566,-6.123605390194975e-05,2.8601810931734894e-06,-0.009526402839257847,-2.382091483176501e-05,-5.22533567656677e-06,-0.009338679888026785,-2.3337734207075003e-05,0.0408710335468036,-0.024016651018230622,-0.0001463220680015395,-0.0025829335438526235,-0.009226651316909005,-1.7416294934747557e-05,-4.6698199737894355e-05,-0.013016360608369014,-3.2304939161420264e-05,0.04085087300836017,-0.023728542727886912,-0.00014556094410362062,-0.002522587895574715,-0.01275986614042342,-2.6400106201098037e-05,-0.0002114760406385453,-0.012606796371622537,-3.092384256796839e-05,3.64793498141523e-06,-0.012636013563429098,-3.159629314590882e-05,-9.52370514336955e-06,-0.023492964761342047,-5.871607171751673e-05,-1.5411586268157694e-05,-0.02303002310827731,-5.754861519081661e-05,-1.585514900306828e-07,-0.01238701404094958,-3.0967263168665716e-05,-3.6338348327487754e-07,-0.012238417076489694,-3.0595419607729416e-05,-1.7867938209657293e-05,-0.02275375059304339,-5.6853719180344895e-05,-0.5485714285714287,0.0,0.07500188994581512,0.23086232137238835,0.03929465395188653
