t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_horizontal_cylinder_radius2p5_x,object_horizontal_cylinder_radius2p5_y,object_horizontal_cylinder_radius2p5_z
0.02,49.0,10381.882370579558,0.4637854626284456,-0.024438176964499757,-0.0025291440982234906,0.02992704946425679,-0.009502586832159701,-0.00019179688256537077,-0.24656978018673048,-0.009315333188306716,0.0012016322322957896,0.14759785276443724,-0.02395660939068504,-0.000905864170380389,0.7351872364338049,-0.00920358468861673,-0.003891762650245057,-0.43106714665826174,-0.01298381970684809,0.0022000926893576632,0.14691890803143862,-0.02366922137106719,-0.0008996932254350628,0.7531956573760981,-0.012727966475072358,-0.004020278851033475,-0.43715598616732776,-0.012575279380693478,0.002247693845207903,0.469121182695975,-0.012604423529520523,-0.002489485178233006,0.011085377104823683,-0.023434232349438686,-0.00016697750062956944,-0.23985912874928364,-0.022972448050506612,0.001081335578631517,-4.7267058433253345e-07,-0.012356046505847203,-7.413425090227994e-05,-1.0856121216968308e-06,-0.012207821033798468,-7.324227133304506e-05,-5.30984061752033e-05,-0.022696866216560776,-0.000135953122357769,-0.5472,0.0,0.0749941679264058,0.15273172116983344,0.10047177500351104
0.022,44.0,9660.113108293468,0.5307294162865422,-0.027153529960555284,-0.0029456339555340052,0.039252320352264974,-0.010558429813510777,-0.00024291287566660538,-0.2845725076713139,-0.010350370209229683,0.0014173164598650049,0.1692438232362514,-0.026618454878538932,-0.001045297845857857,0.8252337606774555,-0.010226205209574145,-0.004472480649860275,-0.4724819130286121,-0.01442646634094232,0.0024998440819039166,0.16932233532319269,-0.026299134856741322,-0.0010393082573290796,0.8419210055760725,-0.014142184972302619,-0.004604027054090404,-0.474758384653696,-0.013972532645214975,0.002539100721132677,0.536743384225586,-0.014004915032800581,-0.0028987565863726537,0.019683977873245898,-0.02603803594382076,-0.00022274047829186667,-0.2778533044651086,-0.02552494227834068,0.0012860051188256579,-6.391812318082194e-07,-0.013728940562052448,-8.23708073488087e-05,-1.469207626994453e-06,-0.013564245593109408,-8.137895988592627e-05,-7.171833064906379e-05,-0.02521874024062308,-0.00015099385100668727,-0.608,0.0,0.07498419549010221,0.15132998390127134,0.10178183637500177
0.024,49.0,9808.766411346358,0.5979935098428498,-0.02986888295661081,-0.0033635897954589185,0.050227981473129846,-0.011614272794861854,-0.00030519955888276096,-0.32352229473314975,-0.01138540723015265,0.0016391226026469677,0.19222967574396058,-0.029280300366392824,-0.0011911447416158652,0.907594719877103,-0.011248825730531558,-0.005018895518447922,-0.499988690491615,-0.015869112975036553,0.002739676800321453,0.19283585602098202,-0.028929048342415453,-0.0011895083019936488,0.9230123338101123,-0.01555640346953288,-0.0051448644542736325,-0.4982438012377292,-0.01536978590973647,0.002756331592463757,0.6038055728987436,-0.015405406536080638,-0.0033128927445700003,0.03100451043613106,-0.028641839538202835,-0.00028995490446869236,-0.316893631395856,-0.028077436506174745,0.001498655207753603,-8.410349987353756e-07,-0.015101834618257693,-9.060717262215532e-05,-1.934879791824725e-06,-0.014920670152420348,-8.951520566876013e-05,-9.424213556606853e-05,-0.02774061426468539,-0.00016601337560421796,-0.6688,0.0,0.07498900398260382,0.14983389560697882,0.10302148736661731
0.026000000000000002,48.0,2484.4142952545926,0.6646589678653032,-0.032584235952666345,-0.0037834664747730972,0.06248386327016539,-0.012670115776212933,-0.0003773885834960567,-0.36275503158635297,-0.01242044425107562,0.0018666111028924448,0.216190868454767,-0.03194214585424672,-0.0013450309295892438,0.9818695172351917,-0.012271446251488974,-0.005519196996771552,-0.5113856335824716,-0.017311759609130783,0.002896061585294905,0.21756803044319065,-0.031558961828089586,-0.0013463689070944296,0.9954989175832857,-0.016970621966763143,-0.0056398977346612525,-0.5041266887735576,-0.01676703917425797,0.0028888605723808272,0.6695276956589477,-0.0168058980393607,-0.003723668825628626,0.04501765842856867,-0.031245643132584912,-0.0003735009214122958,-0.3565616421895427,-0.030629930734008815,0.0017175822039710831,-1.0817520329561473e-06,-0.016474728674462938,-9.884332583678522e-05,-2.491068557044408e-06,-0.01627709471173129,-9.76509589916368e-05,-0.00012103903620577308,-0.0302624882887477,-0.0001810094769190898,-0.7296,0.0,0.07499396388035101,0.1482621559475818,0.10418614137020364
0.028,54.0,1476.4201985942077,0.7287628991627229,-0.03529958894872187,-0.004199751340884151,0.08144296621438225,-0.013725958757564011,-0.0004572589321663764,-0.4039406763791117,-0.013455481271998589,0.0020957973018861263,0.24462724952542583,-0.03460399134210061,-0.0015047691587812056,1.0437747765322132,-0.013294066772446388,-0.005970981504045829,-0.5078493518241805,-0.018754406243225018,0.0029557873640354794,0.24713650924273914,-0.03418887531376372,-0.0015105414345417262,1.055002279369772,-0.018384840463993406,-0.006083302548283674,-0.4930005980868614,-0.018164292438779466,0.0029157743780086685,0.7327451315577511,-0.018206389542640755,-0.004126404511209531,0.06603977734531605,-0.033849446726966985,-0.00047320263093321397,-0.3983772724671978,-0.03318242496184288,0.0019402753033661991,-1.364895631977975e-06,-0.017847622730668183,-0.00010707924587181136,-3.1463877960922667e-06,-0.01763351927104223,-0.0001057861692149111,-0.00015247752603339697,-0.032784362312810005,-0.0001959799396596254,-0.7904,0.0,0.07498288571233075,0.14655017224904993,0.10544474822534475
0.03,53.0,1448.0506082384566,0.7917282035252013,-0.0380149419447774,-0.004600667046645001,0.10648752721938816,-0.014781801738915088,-0.0005773486077197841,-0.44701398629801353,-0.014490518292921556,0.002336700948517141,0.2791417839349125,-0.037265836829954505,-0.001691358518132282,1.0900612590762349,-0.014316687293403801,-0.006348548782953702,-0.4896740387313087,-0.02019705287731925,0.0029259137936811673,0.2834578059132762,-0.03681878879943785,-0.001703731788253062,1.0973992970766817,-0.019799058961223668,-0.006448808029985973,-0.46569918061509846,-0.019561545703300962,0.0028406343143013626,0.795359242214122,-0.019606881045920812,-0.004514112075622032,0.09326207320920671,-0.036453250321349065,-0.0006149581659999906,-0.4424968456564327,-0.035734919189676945,0.002175854119665125,-1.6940761677094924e-06,-0.019220516786873428,-0.00011531491134744869,-3.909640903987527e-06,-0.01898994383035317,-0.00011392078465534247,-0.00018892531161480056,-0.03530623633687231,-0.0002109225528650335,-0.8512,0.0,0.0749406482516998,0.14464151119025553,0.10678178602290037
0.032,48.0,1302.0324387529204,0.8558171696065194,-0.040730294940832926,-0.0049947509907962056,0.13604316547991974,-0.015837644720266164,-0.0007339510316379259,-0.49112775271771614,-0.015525555313844523,0.002588930585905014,0.319305463603086,-0.0399276823178084,-0.0019144167975163255,1.118804377626493,-0.015339307814361216,-0.0066324034013435776,-0.457031549810801,-0.02163969951141348,0.0028082060353193713,0.3247456306442233,-0.03944870228511198,-0.0019374390491903291,1.1228571282214106,-0.021213277458453927,-0.006711675447210814,-0.4242522261807083,-0.020958798967822462,0.002668442289883656,0.8588595795291931,-0.02100737254920087,-0.004898199688579937,0.12463642423898437,-0.03905705391573114,-0.0007939147627496271,-0.4880653479032775,-0.03828741341751101,0.0024252565934335304,-2.072955011718126e-06,-0.020593410843078672,-0.00012355030060146578,-4.789836326837118e-06,-0.02034636838966411,-0.00012205475249256074,-0.00023074924767410031,-0.03782811036093462,-0.0002258351102959189,-0.9119999999999999,0.0,0.07492132132842794,0.1425332558602291,0.10818337178352462
0.034,48.0,1246.4735640911074,0.919891365581772,-0.04344564793688846,-0.005395576905260447,0.1686575585116749,-0.016893487701617246,-0.0009176199190892219,-0.5332265858139804,-0.016560592334767494,0.0028474029622976922,0.36332667637642724,-0.04258952780566229,-0.0021713699484524895,1.1329227232285761,-0.016361928335318632,-0.006810997835770871,-0.4136999639519314,-0.023082346145507714,0.00260369522199176,0.36957298714043973,-0.042078615770786115,-0.0022009454784900568,1.134057837170335,-0.022627495955684192,-0.006872907745062569,-0.3721641082002638,-0.022356052232343958,0.002411377043690186,0.922385891499814,-0.02240786405248093,-0.005287604661490045,0.158875650481047,-0.04166085751011322,-0.0009977836904945855,-0.5331401588055674,-0.040839907645345085,0.0026833526415475945,-2.5052484610444808e-06,-0.021966304899283917,-0.0001317853916656332,-5.7962030267429015e-06,-0.021702792948975053,-0.0001301880186758893,-0.00027831527230621133,-0.04034998438499693,-0.00024071541082393698,-0.9728,0.0,0.07490738597390904,0.14023791214073497,0.10949160828696358
0.036000000000000004,47.0,1335.4463345576487,0.9813011767170674,-0.04616100093294399,-0.005796314199088296,0.2031255723705374,-0.017949330682968324,-0.0011196413351678594,-0.5704379619291262,-0.01759562935569046,0.0030937857387497397,0.4093386972791242,-0.04525137329351619,-0.0024514682980196606,1.1361194373316938,-0.017384548856276046,-0.006901843632509113,-0.36267925966154135,-0.024524992779601948,0.002335049827033977,0.4163080653353979,-0.04470852925646025,-0.0024856890983814,1.1345587589348862,-0.024041714452914455,-0.006948597309739496,-0.312594250471156,-0.023753305496865457,0.00209046481622039,0.9828486181470062,-0.02380835555576099,-0.00567716548233345,0.1955402899387899,-0.0442646611044953,-0.0012188418695132537,-0.5740135127215414,-0.04339240187317916,0.0029384865415943294,-2.9947316646059953e-06,-0.023339198955489165,-0.00014002016224216873,-6.938205877016568e-06,-0.023059217508285997,-0.00013832052783155553,-0.0003319883423565765,-0.042871858409059244,-0.0002555612588205182,-1.0336,0.0,0.0748971539515908,0.13787704223119943,0.11073813991653103
0.038,47.0,1235.4249643085718,1.0385092272163667,-0.048876353928999514,-0.006181065183876402,0.23585486245338316,-0.019005173664319402,-0.0013327844762091407,-0.598554953186106,-0.018630666376613432,0.0033108437733150764,0.4536450784558826,-0.04791321878137008,-0.0027435114963629656,1.1328211754016084,-0.01840716937723346,-0.006927159640253563,-0.3054245963620354,-0.02596763941369618,0.002020269721487071,0.46225561324724385,-0.04733844274213438,-0.002781879048465194,1.1280958119196403,-0.025455932950144717,-0.006960088151310185,-0.2478610675947028,-0.025150558761386957,0.0017246621502586144,1.0369191499114279,-0.025208847059041046,-0.006048344791236284,0.23296679455927274,-0.04686846469887737,-0.0014544525278260038,-0.604640148754182,-0.045944896101013225,0.003168411699723169,-3.5452425502195047e-06,-0.024712093011694407,-0.0001482545896801788,-8.225560982627608e-06,-0.024415642067596936,-0.0001464522231703195,-0.00039213236898031083,-0.04539373243312155,-0.00027037046454458984,-1.0944,0.0,0.07489310379243717,0.13555944892747843,0.11190068978391395
0.04,46.0,1417.833489269034,1.0879641647693024,-0.05159170692505504,-0.006540605604848531,0.26725328720089764,-0.020061016645670476,-0.0015354952745943221,-0.6142290910055467,-0.0196657033975364,0.003473335498731418,0.4953566861815263,-0.05057506426922397,-0.003025320856350639,1.1247799626166695,-0.019429789898190875,-0.006913505791798795,-0.2438480696802154,-0.02741028604779041,0.00166808586188547,0.506160136782258,-0.049968356227808514,-0.003073343816850314,1.1166821490275716,-0.026870151447374976,-0.006929795780202092,-0.1793218847619501,-0.026547812025908453,0.0013278795334127661,1.0821305712286302,-0.026609338562321103,-0.0063811709308424945,0.27045483963454775,-0.049472268293259444,-0.001694634377115193,-0.6215344337762742,-0.04849739032884729,0.003336856550552009,-4.160685752269315e-06,-0.02608498706789965,-0.0001564886509520966,-9.66825092082895e-06,-0.025772066626907876,-0.00015458304639555148,-0.0004591101533929545,-0.04791560645718385,-0.00028514084452922127,-1.1552,0.0,0.07489327402555788,0.13336772042308903,0.11299023833152089
0.042,53.0,1307.2914862538235,1.126291487358813,-0.05430705992111057,-0.006853627348142478,0.29957127900798086,-0.021116859627021554,-0.001730220880967515,-0.6149187994785542,-0.020700740418459367,0.003561170103522524,0.5349149181809394,-0.053236909757077865,-0.003291561575631625,1.112596880912512,-0.02045241041914829,-0.006871394238214907,-0.1790811591791227,-0.02885293268188464,0.0012899708219899846,0.5471949940183557,-0.052598269713482644,-0.003352550438974444,1.101886432773603,-0.028284369944605238,-0.00686979911383306,-0.1076288903431612,-0.02794506529042995,0.0009082609168291209,1.118925780047571,-0.028009830065601163,-0.006660842407765388,0.3055735954992511,-0.05207607188764152,-0.0019351854691331356,-0.6240104898802438,-0.05104988455668136,0.0034229072953175566,-4.845036540044125e-06,-0.027457881124104896,-0.00016472232263011575,-1.1276539896925291e-05,-0.027128491186218816,-0.00016271293761178793,-0.0005332833228249925,-0.05043748048124616,-0.0002998702219671192,-1.216,0.0,0.07488731517793594,0.13140137911372105,0.11402333994092083
0.044,48.0,867.6516033081141,1.1540232745014147,-0.057022412917166095,-0.007099883401655875,0.3322168087233814,-0.022172702608372633,-0.0019304638896981208,-0.6004900163011362,-0.021735777439382334,0.003559098132235031,0.570555533958689,-0.05589875524493176,-0.0035448820405552268,1.0985872611348972,-0.0214750309401057,-0.006804431471115706,-0.11141488797670496,-0.03029557931597887,0.000892713479178863,0.5833804707251871,-0.055228183199156775,-0.003614539063305075,1.086193367983204,-0.0296985884418355,-0.006789510127292632,-0.033045306637179445,-0.029342318554951445,0.0004697194307292585,1.1474768121668601,-0.02941032156888122,-0.006890016609698713,0.3380842422407262,-0.05467987548202359,-0.0021615208258876483,-0.6110074375346173,-0.053602378784515424,0.0034224486665743697,-5.602344746762679e-06,-0.02883077518031014,-0.0001729555808626206,-1.3060988810170996e-05,-0.028484915745529756,-0.00017084183523379697,-0.0006150122666922592,-0.05295935450530847,-0.00031455642709490086,-1.2768,0.0,0.07487972599849411,0.1296356561185002,0.11499257020297332
0.046,50.0,846.5809014703186,1.1721998166306662,-0.05973776591322162,-0.007282566242487819,0.3647289737130142,-0.023228545589723707,-0.0021326721258786304,-0.5718235908924018,-0.0227708144603053,0.0034663152110449855,0.6020296432127363,-0.05856060073278565,-0.003774696808148848,1.0838693326196398,-0.022497651461063115,-0.006726509475575762,-0.041302080638521144,-0.031738225950073105,0.00047805997215979106,0.6151983904466387,-0.057858096684830905,-0.003847431404460108,1.0700399171400905,-0.03111280693906576,-0.006703837049533619,0.04395287512589616,-0.03073957181947294,1.3834408906239022e-05,1.1671122250805979,-0.030810813072161276,-0.007069725751434129,0.3696702641395621,-0.05728367907640567,-0.0023722075279027912,-0.5842956244222114,-0.05615487301234949,0.003329115387133607,-6.436738699304346e-06,-0.030203669236515386,-0.00018118840135061175,-1.5032470224807542e-05,-0.029841340304840695,-0.00017896967589618314,-0.000704656072994306,-0.05548122852937078,-0.00032919729757607114,-1.3376,0.0,0.07487022360950214,0.12808932757693525,0.1158971611139736
0.048,48.0,726.3430796427824,1.1812993841579587,-0.06245311890927715,-0.00740791761323966,0.3972109723778943,-0.024284388571074785,-0.002334080173704534,-0.529186733877305,-0.02380585148122827,0.003288106436467041,0.6289224786379762,-0.06122244622063954,-0.003979512536600256,1.0691202201771939,-0.02352027198202053,-0.0066443376276099616,0.03109087937418145,-0.03318087258416733,4.8727248326122865e-05,0.6424859290394567,-0.060488010170505035,-0.004054118403702863,1.0540093601570297,-0.03252702543629602,-0.006615401655458319,0.12309750958528577,-0.03213682508399444,-0.00045653820125934354,1.1779797478181613,-0.03221130457544134,-0.007195941177936235,0.40090745332641725,-0.059887482670787744,-0.002577346480862099,-0.5454492405992891,-0.05870736724018356,0.003153529543092167,-7.352429148656939e-06,-0.03157656329272063,-0.00018942075932412795,-1.7202183241275014e-05,-0.031197764864151635,-0.00018709639436356097,-0.0008025724649527657,-0.058003102553433085,-0.0003437906788826327,-1.3983999999999999,0.0,0.07486020398213465,0.1267568965419733,0.11675039840012395
0.05,51.0,559.6986574458476,1.1821319639015575,-0.06516847190533269,-0.007478807136379748,0.4286048151128483,-0.025340231552425867,-0.0025353072235819213,-0.4742108741278423,-0.02484088850215124,0.0030260750722509223,0.6512554106350065,-0.06388429170849344,-0.004156840622078818,1.0547106641410433,-0.024542892502977948,-0.006561978676081032,0.1054802886093655,-0.03462351921826157,-0.0003942863915546581,0.6648432637157641,-0.06311792365617917,-0.004233623116173815,1.0386088106843991,-0.03394124393352629,-0.0065277036245433365,0.20417960779064726,-0.03353407834851594,-0.0009397895276028103,1.1808872474388183,-0.0336117960787214,-0.007269549263381296,0.4307060661394389,-0.062491286265169824,-0.0027803924375495222,-0.4948670125592791,-0.06125986146801763,0.002905136274787629,-8.353713201090002e-06,-0.032949457348925876,-0.0001976526295186633,-1.9581668262657915e-05,-0.03255418942346258,-0.00019522192344132783,-0.0009091177379017011,-0.0605249765774954,-0.0003583344246752558,-1.4592,0.0,0.07485181892286887,0.12563046287892862,0.11755515488295319
