t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_cylinder_radius2p5_x,object_free_horizontal_cylinder_radius2p5_y,object_free_horizontal_cylinder_radius2p5_z
0.0,44.0,13.08866640209012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.2,0.125
0.002,41.0,11.961429664593279,-0.00042021677448465604,0.0,0.0,6.551385052768903e-05,0.0,0.0,0.0001961843899714569,0.0,0.0,-0.00042193709297554794,0.0,0.0,6.770073963182536e-05,0.0,0.0,0.00019762196111430415,0.0,0.0,-0.00042017365743861513,0.0,0.0,6.229742726682369e-05,0.0,0.0,0.00020006521437814322,0.0,0.0,-0.0004217471271158487,0.0,0.0,6.613732994125038e-05,0.0,0.0,0.00020008249537740397,0.0,0.0,-0.0001400398253201217,0.0,0.0,2.955475600546576e-05,0.0,0.0,5.5242534657327936e-05,0.0,0.0,0.0,0.0,0.07500001250546956,0.20000151232920615,0.1250059141149571
0.004,43.0,11.049387601592814,-0.0016308655433406594,0.0,1.6808670979386241e-06,0.00025835275122864244,0.0,-2.620554021107561e-07,0.0007605900885014109,0.0,-7.847375598858275e-07,-0.0016387794679363994,0.0,1.6877483719021917e-06,0.000270775864433968,0.0,-2.708029585273014e-07,0.0007623015735596422,0.0,-7.904878444572166e-07,-0.0016288386251915147,0.0,1.6806946297544607e-06,0.00024238415036459795,0.0,-2.491897090672948e-07,0.0007743020762765975,0.0,-8.002608575125729e-07,-0.0016412526052093583,0.0,1.686988508463395e-06,0.0002754510582894122,0.0,-2.6454931976500155e-07,0.0007666890744013005,0.0,-8.003299815096159e-07,-0.0005601544910885196,0.0,5.601593012804868e-07,0.00011821527009231562,0.0,-1.1821902402186305e-07,0.00022096684837136902,0.0,-2.2097013862931175e-07,0.0,0.0,0.07500016036503832,0.20000579944014965,0.12502124122061417
0.006,46.0,10.028983266305394,-0.0035688491243301723,0.0,6.523462173362638e-06,0.0005841837102911696,0.0,-1.0334110049145699e-06,0.0016540879819495094,0.0,-3.0423603540056436e-06,-0.0035829470848762826,0.0,6.555117871745598e-06,0.0006049204988024166,0.0,-1.083103457735872e-06,0.0016574121177371937,0.0,-3.049206294238569e-06,-0.003560057019005083,0.0,6.515354500766059e-06,0.0005373078159487733,0.0,-9.695366014583919e-07,0.0016880857949909257,0.0,-3.09720830510639e-06,-0.0035944121506227625,0.0,6.5650104208374335e-06,0.0006322208878352548,0.0,-1.101804233157649e-06,0.0016581873376619479,0.0,-3.0667562976052023e-06,-0.0012603247296436605,0.0,2.240617964354078e-06,0.00026596651259515975,0.0,-4.728610803692625e-07,0.0004971597738016331,0.0,-8.838673934854761e-07,0.0,0.0,0.07500016358689875,0.20001296664191195,0.12503913203498998
0.008,43.0,7.724099644751004,-0.006177316286585886,0.0,1.427539649732069e-05,0.0010375600045280015,0.0,-2.3367348411646785e-06,0.0028398019588349427,0.0,-6.616351927798038e-06,-0.006199488231107431,0.0,1.4331788339505131e-05,0.0010695877263874655,0.0,-2.4196819952096664e-06,0.0028469826993396505,0.0,-6.629648470948775e-06,-0.006161867927164736,0.0,1.424022807602033e-05,0.0009552042133115987,0.0,-2.149231263795093e-06,0.002905412862505195,0.0,-6.752343179963703e-06,-0.006220110163335969,0.0,1.437764860249105e-05,0.001127893210645459,0.0,-2.5288835513410195e-06,0.0028403963850025336,0.0,-6.632749350647792e-06,-0.0022405119145989666,0.0,5.041298918574642e-06,0.0004727783771720142,0.0,-1.063866050380639e-06,0.0008837949550638657,0.0,-1.9886390952065324e-06,0.0,0.0,0.074999858964078,0.2000235385506162,0.12505477842544002
0.01,42.0,5.8424542461337765,-0.009405399385482,0.0,2.4709265146343544e-05,0.0016212262238188028,0.0,-4.150240018112006e-06,0.004282755744641172,0.0,-1.1359207835339771e-05,-0.009438618025101386,0.0,2.4797952924429726e-05,0.0016637185888295119,0.0,-4.278350905549862e-06,0.004295103582242668,0.0,-1.1387930797358602e-05,-0.009387647025032,0.0,2.4647471708658946e-05,0.001499479824963566,0.0,-3.820816853246395e-06,0.004382019828133711,0.0,-1.162165145002078e-05,-0.009470602400179318,0.0,2.4880440653343877e-05,0.0017488662403841108,0.0,-4.511572842581836e-06,0.004281760050937644,0.0,-1.1361585540010135e-05,-0.003500657900902776,0.0,8.962047658395866e-06,0.0007386055986736159,0.0,-1.8911135086880568e-06,0.0013808328108015331,0.0,-3.5351798202554627e-06,0.0,0.0,0.0750001612393022,0.2000372654715196,0.12506372615863898
0.012,50.0,5.196087559842349,-0.013217725645761524,0.0,3.7621597541928004e-05,0.0023281667682755426,0.0,-6.484904895275211e-06,0.005957668529514352,0.0,-1.7131022978564688e-05,-0.013262557692284849,0.0,3.775447210040554e-05,0.002386075504978557,0.0,-6.654874355318047e-06,0.005972825211601971,0.0,-1.7180414328970674e-05,-0.013195385977447124,0.0,3.7550588100128e-05,0.0021703280538544235,0.0,-5.997919299854264e-06,0.006086702970166267,0.0,-1.7528079312534844e-05,-0.01329877456289687,0.0,3.788240960071728e-05,0.0024951431380925235,0.0,-6.995464961536443e-06,0.005951334957252241,0.0,-1.7127040203750577e-05,-0.005040684801733046,0.0,1.4002631603611105e-05,0.0010633876390467722,0.0,-2.954422394694464e-06,0.0019882204829783606,0.0,-5.523331243206132e-06,0.0,0.0,0.0749998670787649,0.20005391164291667,0.1250622867838459
0.014,48.0,4.135011586885372,-0.017578500606178552,0.0,5.28709025830461e-05,0.0031572666735197423,0.0,-9.31266707310217e-06,0.007845348359484226,0.0,-2.3830674118057407e-05,-0.017634379801165924,0.0,5.3050230769139395e-05,0.0032271415857730583,0.0,-9.544302019914227e-06,0.007864707444757812,0.0,-2.3891300846407887e-05,-0.017552015301105135,0.0,5.2781543909788494e-05,0.002958560309776793,0.0,-8.681312215417694e-06,0.008006615848164596,0.0,-2.434681188066507e-05,-0.017678827252379188,0.0,5.3195098251587484e-05,0.0033632293925720787,0.0,-9.980572552370094e-06,0.00783543379381324,0.0,-2.3805339829008964e-05,-0.0068604947023120245,0.0,2.0162739206932185e-05,0.0014470485413661607,0.0,-4.2535505561870884e-06,0.0027058917713917367,0.0,-7.952881931913442e-06,0.0,0.0,0.0750000856133202,0.2000735347892342,0.12504753359452445
0.016,50.0,3.3415275145004077,-0.022463392334196156,0.0,7.031400242471422e-05,0.004099257399213617,0.0,-1.262906669407897e-05,0.009937951012185099,0.0,-3.13813934379369e-05,-0.02252771203501732,0.0,7.05375192046637e-05,0.004177332635253852,0.0,-1.2908566343092234e-05,0.00996209037942285,0.0,-3.145882977903125e-05,-0.022430901194154994,0.0,7.020806120442054e-05,0.0038583255964969787,0.0,-1.1834241239107172e-05,0.010131185829519024,0.0,-3.202646339265839e-05,-0.02257709559188625,0.0,7.071530900951675e-05,0.00433530231117887,0.0,-1.3452917570288314e-05,0.009925957784885439,0.0,-3.134173517525296e-05,-0.008959969310754962,0.0,2.7441978809248097e-05,0.0018894967521201796,0.0,-5.788194165464643e-06,0.0035337670539070587,0.0,-1.0823567085566947e-05,0.0,0.0,0.07499990727283554,0.20009556902852,0.12501675335853973
0.018000000000000002,49.0,2.6269842631079845,-0.02784872456889736,0.0,8.985356933678462e-05,0.005142316713828794,0.0,-1.639702959685447e-05,0.012229350458798539,0.0,-3.9751804048740395e-05,-0.027919576376168192,0.0,9.011084814006929e-05,0.005225849213879648,0.0,-1.670933054101541e-05,0.012258685263273915,0.0,-3.98483615176914e-05,-0.027808901853491663,0.0,8.972360477661997e-05,0.004857308775259473,0.0,-1.5433302385987915e-05,0.012454797357911818,0.0,-4.05247433180761e-05,-0.027972908509743384,0.0,9.0308382367545e-05,0.005403413969763176,0.0,-1.734120924471548e-05,0.012216346625564981,0.0,-3.9703831139541755e-05,-0.011338969546097189,0.0,3.583987724301985e-05,0.0023906249119086146,0.0,-7.557987008480718e-06,0.004471753192413553,0.0,-1.4135068215628234e-05,0.0,0.0,0.07499990009557556,0.20011928300403678,0.12496767672587472
