t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_horizontal_cylinder_radius2p5_x,object_fixed_horizontal_cylinder_radius2p5_y,object_fixed_horizontal_cylinder_radius2p5_z
0.0,46.0,1.4990771225759276e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.215,0.115
0.002,44.0,1.4923383909165208e+16,-0.00014340463974145862,0.0,0.0,-0.002376976768658015,0.0,0.0,0.001263464176096667,0.0,0.0,-0.00014365264184201118,0.0,0.0,-0.002385777503185366,0.0,0.0,0.0012647150725136889,0.0,0.0,-0.00014358748837275164,0.0,0.0,-0.0023746805433130245,0.0,0.0,0.001259134015842887,0.0,0.0,-0.00014356218673433076,0.0,0.0,-0.0023760819731914883,0.0,0.0,0.0012598220799629094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.215,0.115
0.004,46.0,1.4710861004780914e+16,-0.0005354067924223674,0.0019395378543253779,8.331769976267346e-06,-0.008888654560120349,0.0007541735581079128,1.252460130706371e-05,0.004721824884361231,0.0007393121578021203,-2.0966080731781864e-06,-0.0005364717159100955,0.001901318205609924,8.17988338980774e-06,-0.008914559084510231,0.0007304432292552962,1.2464882929762649e-05,0.004725503687550635,0.00103046188149588,-9.370127640712352e-07,-0.0005360561844787472,0.0018785096326243804,8.088388483988528e-06,-0.008887821652532163,0.0010101560694501873,1.3539346451052847e-05,0.004711925863706953,0.000998038046086784,-1.0443838790244117e-06,-0.000535982570972231,0.0010003510737714703,4.575653042023204e-06,-0.008885531714019462,0.0018598597102729116,1.6943766733857598e-05,0.004710785311899987,0.0018232101627386201,2.253552331102843e-06,7.865346869929989e-10,0.000980638611575175,3.922554446300701e-06,1.800819787560727e-09,0.0009688746852221007,3.875498740888403e-06,8.877325219351987e-08,0.0018013385886159346,7.2053543544637386e-06,0.043428571428571434,0.0,0.075,0.215,0.115
0.006,46.0,1.4442492486067424e+16,-0.0011254138904582428,0.0038790757086507558,1.7657930004292493e-05,-0.018761319333441447,0.0015083471162158255,4.1588006705344697e-05,0.009959493188603072,0.0014786243156042407,-1.2972802275027964e-05,-0.0011279954138842933,0.003802636411219848,1.7356432508519773e-05,-0.01879093535420471,0.0014608864585105923,4.1501782172083295e-05,0.009959297017070014,0.00206092376299176,-1.06583196982355e-05,-0.001126667976428614,0.003757019265248761,1.7172301798910032e-05,-0.018737615749358106,0.0020203121389003745,4.363253516573015e-05,0.00993196690600973,0.001996076092173568,-1.086339908613354e-05,-0.0011265813727406545,0.0020007021475429406,1.0146738874060687e-05,-0.01873158273359855,0.0037197194205458232,5.042100453826114e-05,0.00992911334313291,0.0036464203254772403,-4.257459945690988e-06,3.932984691571828e-09,0.00196127722315035,7.845105746462653e-06,9.005361174811955e-09,0.0019377493704442015,7.750990278497655e-06,4.438610355581821e-07,0.0036026771772318692,1.4410353615918703e-05,0.08685714285714287,0.0,0.075,0.215,0.115
0.008,49.0,1.4007602532713508e+16,-0.001870716554785478,0.005818613562976133,2.7776109813737503e-05,-0.03128345752697574,0.002262520674323738,8.409536003106075e-05,0.016598996748232946,0.0022179364734063608,-3.0966226860786844e-05,-0.0018753228665552516,0.005703954616829771,2.732780012285626e-05,-0.03132383662599552,0.002191329687765888,8.392906016788238e-05,0.01659877810042105,0.0030913856444876402,-2.7471645490329497e-05,-0.001872563524327476,0.00563552889787314,2.7048787497207017e-05,-0.03124819739052334,0.0030304682083505613,8.707233583083467e-05,0.016559560913329677,0.0029941141382603515,-2.7751411070997512e-05,-0.0018726981839157966,0.00300105322131441,1.651053837622026e-05,-0.03123203576907123,0.005579579130818734,9.724464745766915e-05,0.01655212519462396,0.00546963048821586,-1.7837931419668205e-05,1.1013975672070658e-08,0.0029419158347255246,1.1767647606963333e-05,2.5221574784347588e-08,0.0029066240556663014,1.1626460201220507e-05,1.2427837277633382e-06,0.0054040157658478034,2.161428761924898e-05,0.13028571428571428,0.0,0.075,0.215,0.115
0.01,48.0,1.3571401198007098e+16,-0.0027353582067642743,0.0077581514173015115,3.851547188834796e-05,-0.045882435421791296,0.003016694232431651,0.00013720060703762958,0.024335520487087575,0.0029572486312084813,-5.456699246809786e-05,-0.0027423503319961434,0.007605272822439696,3.792238275597979e-05,-0.04592484267455747,0.0029217729170211847,0.0001369824381720668,0.024331194336445185,0.00412184752598352,-4.990772229775012e-05,-0.0027380936358016848,0.007514038530497522,3.754640821929999e-05,-0.04593848020887832,0.004040624277800749,0.00014115528667329636,0.024335847527957262,0.003992152184347136,-5.026963491593016e-05,-0.0027387327764113057,0.004001404295085881,2.349640991600671e-05,-0.045809435070628374,0.0074394388410916465,0.00015468589844065152,0.0242728831314475,0.0072928406509544805,-3.703713817467792e-05,2.360662334887455e-08,0.0039225544463007,1.569017372930011e-05,5.406750817185671e-08,0.003875498740888403,1.5501894077254475e-05,2.663019905508766e-06,0.0072053543544637385,2.8816446282943902e-05,0.17371428571428574,0.0,0.075,0.215,0.115
0.012,47.0,1.313430434921962e+16,-0.0036891620688936275,0.009697689271626888,4.973218991356465e-05,-0.062079847760027715,0.0037708677905395637,0.00019861321284932344,0.03291412851733718,0.0036965607890106014,-8.25558387923079e-05,-0.0036987670882253684,0.00950659102804962,4.899576544018305e-05,-0.0621041267138053,0.0036522161462764807,0.00019830823528333582,0.032895861422431144,0.005152309407479401,-7.671553971586313e-05,-0.0036934753674874744,0.009392548163121902,4.852256719569434e-05,-0.06219683175410949,0.005050780347250936,0.000203957042224517,0.03293949866282741,0.00499019023043392,-7.738262919009336e-05,-0.0036939245533465907,0.005001755368857351,3.0961952581074625e-05,-0.06197918647439975,0.009299298551364557,0.00022043493448797172,0.03283317490575498,0.0091160508136931,-6.0627329271017604e-05,4.3291778554482104e-08,0.004903193057875875,1.9612677805010108e-05,9.917635229802319e-08,0.0048443734261105036,1.9377277434409326e-05,4.881985448815971e-06,0.009006692943079674,3.6016119692696654e-05,0.21714285714285717,0.0,0.075,0.215,0.115
0.014,49.0,1.3708106680130158e+16,-0.004706894612090142,0.011637227125952266,6.130555677938358e-05,-0.07944820244212837,0.004525041348647476,0.0002664195564347008,0.042107716199289075,0.0044358729468127215,-0.00011391302228209783,-0.004719163110506505,0.011407909233659542,6.042670528753964e-05,-0.079448961559787,0.004382659375531776,0.00026594714435734833,0.042072998946056865,0.0061827712889752804,-0.00010685236053382346,-0.0047131178793926075,0.01127105779574628,5.985813265293502e-05,-0.0795967658380388,0.006060936416701123,0.0002730310726832425,0.042143756610772125,0.005988228276520703,-0.00010780508154522682,-0.004712469125023745,0.00600210644262882,3.878412398390164e-05,-0.07932367460683507,0.011159158261637468,0.0002925533789441489,0.04201065890445302,0.01093926097643172,-8.757565571729303e-05,7.165527230978652e-08,0.005883831669451049,2.353515351068998e-05,1.64201485249432e-07,0.005813248111332603,2.325259573992122e-05,8.077012651906753e-06,0.010808031531695607,4.3212598184987166e-05,0.26057142857142856,0.0,0.075,0.215,0.115
0.016,50.0,1.2081106846700908e+16,-0.005767667297532692,0.013576764980277642,7.313463836947114e-05,-0.0976222860531092,0.005279214906755389,0.000338909669395535,0.05172241787747081,0.005175185104614842,-0.00014773012437869693,-0.0057823461548664485,0.013309227439269466,7.21135621991039e-05,-0.09760868065470045,0.005113102604787072,0.0003382482566582963,0.05167589346239241,0.00721323317047116,-0.00013943906310234284,-0.005775752113118385,0.013149567428370661,7.145074123105307e-05,-0.09779736796966652,0.0070710924861513095,0.0003466714332967605,0.05176673900544265,0.006986266322607487,-0.00014062996115265855,-0.005773620220167182,0.007002457516400291,4.685970656569614e-05,-0.09747401971499793,0.01301901797191038,0.0003693707703149818,0.05160981754766324,0.01276247113917034,-0.00011699275106113072,1.1028916093697923e-07,0.006864470281026224,2.745759450301566e-05,2.5282151210861084e-07,0.006782122796554704,2.712783438027782e-05,1.2425329343303027e-05,0.01260937012031154,5.0405172430638537e-05,0.304,0.0,0.075,0.215,0.115
0.018000000000000002,47.0,1.249617418014691e+16,-0.006854127364393801,0.015516302834603023,8.513588052854286e-05,-0.11630646862097058,0.006033388464863302,0.00041462269807189,0.06160087570221662,0.005914497262416963,-0.0001832316824602154,-0.006871109370962537,0.015210545644879392,8.397156719898335e-05,-0.11628269811954225,0.005843545834042369,0.0004138089059549713,0.06154481265135091,0.00824369505196704,-0.00017372879364170146,-0.006863893737471041,0.015028077060995043,8.321531669645371e-05,-0.1165013199611982,0.008081248555601498,0.00042351446610107207,0.06165020302913235,0.007984304368694272,-0.00017512973854699352,-0.006860445820708939,0.008002808590171762,5.510571524135578e-05,-0.11615294154458454,0.014878877682183293,0.0004494115895887249,0.06148278818808395,0.014585681301908961,-0.00014809654498301714,1.607929712193864e-07,0.0078451088926014,3.137999441376185e-05,3.687452998739158e-07,0.007750997481776806,3.100297864105879e-05,1.810403801778082e-05,0.014410708708927477,5.75931335183367e-05,0.3474285714285715,0.0,0.075,0.215,0.115
