t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_cylinder_radius2p5_x,object_free_horizontal_cylinder_radius2p5_y,object_free_horizontal_cylinder_radius2p5_z
0.0,55.0,7221.7189877404235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.1
0.002,51.0,1352.9406704389653,-0.002418195567065725,0.0,0.0,0.004570680106249113,0.0,0.0,0.0056225029956976195,0.0,0.0,-0.003158200326019749,0.0,0.0,0.004920295440935405,0.0,0.0,0.008596377570705088,0.0,0.0,-0.003189664773261151,0.0,0.0,0.004905639640192044,0.0,0.0,0.009241006421729087,0.0,0.0,-0.0020602383309848388,0.0,0.0,0.004515751388896621,0.0,0.0,0.005311550230695893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500605123768114,0.1849962827023546,0.10008811390342794
0.004,49.0,1110.587976037184,-0.011819376260261125,0.004019437000740092,1.9312897703417452e-05,0.019956442913124258,0.00156292546581574,-9.023263921300121e-06,0.024896883658936508,0.0015321271691293937,-1.2271127479704678e-05,-0.013426883153618048,0.00394023180767846,2.1295296401094625e-05,0.020426187691834945,0.0015137474816803833,-1.0219643877765067e-05,0.03373972796125263,0.002135496662310541,-1.9382642725183644e-05,-0.013472030144499669,0.0038929640412939458,2.124788644366529e-05,0.02034455204059436,0.002093415538663217,-8.436672304586482e-06,0.03512504626004948,0.002068302529719322,-2.1518111676029297e-05,-0.010685178586651198,0.002073095975250086,1.2400002918704776e-05,0.01952213937914257,0.003854314531157678,-1.9843105732168285e-06,0.023623155944624545,0.003778363166201745,-4.599561193482444e-06,1.2224922355401042e-09,0.00203224449109329,6.09673347327987e-06,2.7989715448106758e-09,0.00200786530161159,6.02359590483477e-06,1.3797816335999385e-07,0.0037330372066711795,1.119911162001354e-05,0.09,0.0,0.07498857467962783,0.185009264098583,0.10028645487021313
0.006,50.0,998.0613942846173,-0.027433241156402857,0.008038874001480184,5.957475078522393e-05,0.04430307944093609,0.00312585093163148,-5.0491775944478336e-05,0.05734271234701997,0.0030642543382587875,-6.549788796203317e-05,-0.029818336551949168,0.00788046361535692,6.39220403069249e-05,0.04475618096470445,0.0030274949633607665,-5.219607818542253e-05,0.0733724420809659,0.004270993324621082,-8.840620390989465e-05,-0.029870516784065135,0.0077859280825878915,6.377387468126268e-05,0.044642753705086295,0.004186831077326434,-4.847316288980377e-05,0.07445572640721237,0.004136605059438644,-9.296532360183252e-05,-0.02580727236777915,0.004146191950500172,4.449411161145411e-05,0.0435992815061708,0.007708629062315356,-3.544053095048164e-05,0.05643393741606394,0.00755672633240349,-4.819928883666317e-05,6.112824011779612e-09,0.00406448898218658,1.2193463279083033e-05,1.3996329122868575e-08,0.00401573060322318,1.2047183412754905e-05,6.898847255023961e-07,0.007466074413342359,2.2397809305536997e-05,0.18,0.0,0.07498344603151162,0.18502558120536436,0.10057814882788127
0.008,51.0,910.9922371533282,-0.048200935740211844,0.012058311002220276,0.00011847465647586941,0.07616155393599425,0.0046887763974472205,-0.00011884290913046661,0.10116867641971092,0.004596381507388182,-0.00015823899251889536,-0.05124422434720924,0.011820695423035382,0.00012491709592495366,0.07641975869677545,0.00454124244504115,-0.0001206448155589899,0.12633803912920577,0.006406489986931623,-0.00020089785628210282,-0.051243676225307774,0.011678892123881839,0.00012464822672384094,0.07625345208008723,0.0062802466159896505,-0.00011508752126728993,0.12597192798926585,0.006204907589157966,-0.00020475245645416322,-0.046179708405590755,0.006219287925750258,9.607968088058821e-05,0.07511931175242564,0.011562943593473035,-9.610901373809332e-05,0.10163268070977659,0.011335089498605237,-0.0001352965437523761,1.711779397134304e-08,0.006096733473279871,1.8290182081367578e-05,3.919737269759707e-08,0.00602359590483477,1.8070745725516943e-05,1.931645556947315e-06,0.01119911162001354,3.359526520586411e-05,0.27,0.0,0.0749802082452501,0.18504830900165276,0.10094086830876438
0.01,53.0,853.6282269018626,-0.07324564654876844,0.016077748002960367,0.00019283605122951664,0.11424233826248234,0.00625170186326296,-0.00020972955621819387,0.15565261629034854,0.006128508676517575,-0.00028512050322958006,-0.07668854893282248,0.01576092723071384,0.00020101545473376925,0.11401570774423779,0.006054989926721533,-0.00021109430631016175,0.19073175487320332,0.008541986649242163,-0.0003533881574398908,-0.07654474964601113,0.015571856165175783,0.00020044659717145067,0.11368316703464168,0.008373662154652867,-0.0002036393697763031,0.1890308337950019,0.008273210118877288,-0.0003530961536111657,-0.07052848125459288,0.008292383901000344,0.0001634162769197733,0.11231723988965249,0.015417258124630712,-0.0001791061608833848,0.1576603511723289,0.01511345266480698,-0.0002595576841349089,3.668710343752826e-08,0.00812897796437316,2.438688253973757e-05,8.401917258103152e-08,0.00803146120644636,2.4094266027220987e-05,4.139137799850163e-06,0.014932148826684718,4.4790651543383315e-05,0.36,0.0,0.07497806413973161,0.1850770370236392,0.1013650989891633
0.012,56.0,808.1986625605393,-0.10183495177680535,0.020097185003700457,0.0002800284946574067,0.15738370436323207,0.0078146273290787,-0.00031928313280021094,0.22081013753250697,0.007660635845646969,-0.00044397594133410473,-0.10523507381214399,0.0197011590383923,0.00028916912391364436,0.15617442417850094,0.0075687374084019154,-0.00031934091100750765,0.2657814300608233,0.010677483311552704,-0.0005401628146849518,-0.10480933681222006,0.019464820206469727,0.00028802870955744255,0.1555496895695526,0.010467077693316083,-0.00030964826802397675,0.26253143769289855,0.01034151264859661,-0.0005360679634392159,-0.09772171097741202,0.010365479876250428,0.00024268188339252993,0.15354078193691995,0.01927157265578839,-0.0002791370017015923,0.22513067248130808,0.018891815831008723,-0.00041630560602396057,6.727480777129045e-08,0.01016122245546645,3.048355730508904e-05,1.540964528642207e-07,0.01003932650805795,3.0117727466656104e-05,7.588165507994988e-06,0.018665186033355898,5.598314068666814e-05,0.44999999999999996,0.0,0.07497655949572049,0.18511099244824988,0.101841858015716
0.014,47.0,765.9646140480482,-0.1326974183128597,0.024116622004440553,0.00037785472134373773,0.2035769371153468,0.009377552794894441,-0.0004440184547050129,0.2956459259586697,0.009192763014776364,-0.0006348521235531919,-0.13583817815419788,0.023641390846070764,0.0003866293939746443,0.2012454984895316,0.0090824848900823,-0.00044127581786525597,0.3503747493469045,0.012812979973863246,-0.00075890535026088,-0.13504877475793384,0.023357784247763677,0.0003845013631799512,0.2002192978667367,0.012560493231979301,-0.0004289675890127199,0.3457753697323716,0.012409815178315933,-0.000750364867543748,-0.12692288358205467,0.012438575851500516,0.0003304808604867376,0.19740360939047888,0.02312588718694607,-0.0003912446842499216,0.30271096043789814,0.022670178997210473,-0.0006073814804522929,1.1134076775116234e-07,0.012193466946559742,3.6580199015255914e-05,2.550874724424046e-07,0.01204719180966954,3.614111313965003e-05,1.255443529254708e-05,0.02239822324002708,6.717190522355726e-05,0.54,0.0,0.0749744103646025,0.18514628008181877,0.10235718682378442
0.016,53.0,692.1270783519863,-0.16474141071949616,0.02813605900518064,0.000482500431954121,0.2513509994964572,0.01094047826071018,-0.0005779093765639099,0.37942609706875785,0.010724890183905756,-0.0008547631073242917,-0.16771040432146747,0.027581622653749218,0.0004902594024238413,0.24813465752602354,0.01059623237176268,-0.0005719477983533068,0.4429045202475132,0.014948476636173784,-0.0010062788181321922,-0.16676999631207357,0.027250748289057616,0.0004868985691409744,0.24698364392046504,0.014653908770642515,-0.0005566961672882826,0.43696881699403484,0.01447811770803525,-0.000993891756073009,-0.15798431718394554,0.014511671826750599,0.0004243036662264158,0.243692329134996,0.026980201718103742,-0.0005112702230171254,0.38832870764520355,0.026448542163412213,-0.0008287872548234579,1.7135210098522982e-07,0.014225711437653029,4.267680029065583e-05,3.926799026732217e-07,0.014055057111281128,4.2164406071426055e-05,1.9313531975867935e-05,0.026131260446698255,7.835611803421713e-05,0.6299999999999999,0.0,0.07497279215286677,0.18518022554263452,0.1029002022202599
0.018000000000000002,57.0,795.9563525633096,-0.1976357707459804,0.032155496005920735,0.0005906907201762507,0.30028206783065653,0.01250340372652592,-0.0007165427873097938,0.4717366155108333,0.01225701735303515,-0.0011015072391471683,-0.20046364707355527,0.03152185446142768,0.0005976967763486855,0.2963681640346137,0.012109979853443066,-0.0007080740330177415,0.5427070664653454,0.017083973298484326,-0.0012774616408470867,-0.1994929976591705,0.031143712330351566,0.0005937411259272754,0.29522858821861164,0.016747324309305735,-0.000690708958833478,0.5354639469296363,0.016546420237754576,-0.0012612671902688408,-0.19040657877834188,0.01658476780200069,0.0005237072549578387,0.29181336639865446,0.030834516249261423,-0.0006385734386572038,0.48129002732688253,0.03022690532961396,-0.0010743054069467688,2.497846333642221e-07,0.01625795592874632,4.877335372993601e-05,5.725967007065836e-07,0.01606292241289272,4.818758919897014e-05,2.8140894255695032e-05,0.029864297653369436,8.953495236418071e-05,0.72,0.0,0.0749721659767846,0.1852113961832987,0.10346730210860033
0.02,54.0,877.5420565314541,-0.2311346869903832,0.036174933006660824,0.0007014321112579238,0.3503424932584106,0.014066329192341662,-0.0008586472159149446,0.5711674630871549,0.013789144522164546,-0.0013738424129660061,-0.23401393326428016,0.035462086269106144,0.0007077772000279843,0.34606745745697465,0.01362372733512345,-0.0008482333100984707,0.6490703586112972,0.01921946996079487,-0.0015704627895136518,-0.23328581417113614,0.035036676371645516,0.000703589022092448,0.3452270809266566,0.01884073984796895,-0.0008291635451119281,0.6417793522912856,0.018614722767473897,-0.0015505476724864873,-0.22440685515086078,0.018657863777250774,0.000627193327666778,0.34222762296259146,0.03468883078041911,-0.000771373606854706,0.5824900784411058,0.034005268495815706,-0.0013418542764932005,3.491243505646927e-07,0.01829020041983961,5.486985190561875e-05,8.006019775253602e-07,0.01807078771450431,5.421064535341081e-05,3.9311790381987876e-05,0.03359733486004062,0.00010070758189735479,0.81,0.0,0.07497228758150111,0.1852335506798637,0.10405325008080343
0.022,58.0,2222.4355194426184,-0.2639750324327858,0.04019437000740091,0.0008139871709933522,0.3993449595732195,0.0156292546581574,-0.0010041397158007596,0.6762885115296252,0.015321271691293938,-0.001667538574187583,-0.2662028564335156,0.0394023180767846,0.0008202487540231942,0.3916551732468302,0.015137474816803831,-0.0009927899479205125,0.7638988151297473,0.021354966623105407,-0.0018831461759645754,-0.26588045528841664,0.038929640412939455,0.0008166463637522268,0.3914610997509991,0.020934155386632167,-0.0009728787766200733,0.7577213193591383,0.02068302529719322,-0.001863288980982277,-0.25794955429583055,0.020730959752500857,0.0007354134447100849,0.3917121959200313,0.03854314531157678,-0.0009110534329530441,0.6901786051601694,0.037783631662017446,-0.001634119340337265,4.718688496111678e-07,0.0203224449109329,6.0966287359747006e-05,1.0825068597366601e-06,0.0200786530161159,6.023355724241512e-05,5.3101293848740756e-05,0.037330372066711796,0.00011187318082898943,0.8999999999999999,0.0,0.07497088131476096,0.18522779672543638,0.1046690009772137
0.024,57.0,3200.5472943143877,-0.2928660057138158,0.044213807008141,0.0009245665183227804,0.43991091732169985,0.01719218012397314,-0.0011464583383477393,0.786067187511413,0.016853398860423332,-0.0019783053380076055,-0.29380837078399064,0.04334254988446306,0.000928636218953936,0.4283945523804783,0.016651222298484213,-0.001125011852845038,0.8739576011692674,0.023490463285415947,-0.0022212250555329943,-0.2938749959069332,0.0428226044542334,0.0009261091792279502,0.42898658687675667,0.023027570925295383,-0.001105300586477111,0.869104108119202,0.022751327826912537,-0.0022049099745966774,-0.28724663625196306,0.022804055727750943,0.0008422608300707445,0.43239342092559613,0.04239745984273446,-0.0010479442082318906,0.8022643484903755,0.04156199482821919,-0.0019458498309958506,6.205287905060143e-07,0.022354689402026187,6.706265259952973e-05,1.42417534415425e-06,0.022086518317727486,6.625630743260324e-05,6.97842591030612e-05,0.04106340927338297,0.00012303092393860267,0.9899999999999999,0.0,0.07496895892745233,0.1851669526547339,0.10533280750153923
