t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_horizontal_cylinder_radius2p5_x,object_fixed_horizontal_cylinder_radius2p5_y,object_fixed_horizontal_cylinder_radius2p5_z
0.0,20.0,52.08492702171187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.155,0.13
0.002,20.0,42.108778660294746,-0.00019157372414777828,0.0,0.0,0.00014684505720082754,0.0,0.0,2.2364333473475384e-05,0.0,0.0,-0.00019089269483450362,0.0,0.0,0.00014632303473242396,0.0,0.0,2.228483005103983e-05,0.0,0.0,-0.0001910095019618298,0.0,0.0,0.00014641256971094198,0.0,0.0,2.229846612544391e-05,0.0,0.0,-0.00018592675253760306,0.0,0.0,0.0001425165415237204,0.0,0.0,2.170510550694132e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.155,0.13
0.004,20.0,33.934884173543054,-0.0007158958071349916,0.0,5.747211724433348e-07,0.0005487447368612903,0.0,-4.4053517160248263e-07,8.357469647434541e-05,0.0,-6.709300042042616e-08,-0.0007133609775863643,0.0,5.726780845035108e-07,0.0005468017525654138,0.0,-4.3896910419727185e-07,8.327877682934828e-05,0.0,-6.685449015311948e-08,-0.000713794779929141,0.0,5.730285058854894e-07,0.0005471342684648786,0.0,-4.3923770913282594e-07,8.332941953965147e-05,0.0,-6.689539837633173e-08,-0.000694619615999616,0.0,5.577802576128092e-07,0.0005324362207348536,0.0,-4.275496245711612e-07,8.109088369092452e-05,0.0,-6.511531652082397e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.155,0.13
0.006,20.0,27.167027088328815,-0.0015070515174734045,0.0,2.1476874214049747e-06,0.0011551606566674217,0.0,-1.6462342105838708e-06,0.00017593978036435778,0.0,-2.5072408942303623e-07,-0.001501750426950688,0.0,2.140082932759093e-06,0.0011510973519050852,0.0,-1.6404052576962415e-06,0.00017532090752528937,0.0,-2.4983633048804487e-07,-0.0015026542993248815,0.0,2.141384339787423e-06,0.0011517901732302905,0.0,-1.6414028053946358e-06,0.00017542642961662343,0.0,-2.499882586189544e-07,-0.001461655807249764,0.0,2.083858847998848e-06,0.0011203646645566764,0.0,-1.597308662204561e-06,0.00017064008861403577,0.0,-2.432726510727736e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.155,0.13
0.008,20.0,21.557849256350643,-0.0025102320444278154,0.0,4.521154552420213e-06,0.001924056057512225,0.0,-3.465481970002265e-06,0.0002930678002501519,0.0,-5.278193410930734e-07,-0.0025014816379335895,0.0,4.505251280852064e-06,0.0019173490051699162,0.0,-3.4532920557152555e-06,0.00029204619457977635,0.0,-5.259627225758682e-07,-0.002502966028352733,0.0,4.507962897974645e-06,0.0019184867672363771,0.0,-3.4553705196908717e-06,0.0002922194965449703,0.0,-5.262792888498703e-07,-0.002433242695526864,0.0,4.384967421749292e-06,0.0018650447888109729,0.0,-3.3610939936700293e-06,0.00028407936192292464,0.0,-5.119202658421073e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.155,0.13
0.01,20.0,16.89052652624072,-0.0036799022779539373,0.0,7.530696133283446e-06,0.002820493610994342,0.0,-5.772168172536675e-06,0.0004296520093188715,0.0,-8.792034007504557e-07,-0.0036672192581329107,0.0,7.504444913800768e-06,0.002810772620296791,0.0,-5.752047015509749e-06,0.00042817117904512246,0.0,-8.761385837393291e-07,-0.0036693567598975766,0.0,7.5088980850582e-06,0.0028124109220690106,0.0,-5.755460301709132e-06,0.00042842074759630885,0.0,-8.76658489634911e-07,-0.003564982988226736,0.0,7.299728086580592e-06,0.0027324124844906182,0.0,-5.595134366432919e-06,0.00041623449975113015,0.0,-8.522380857687739e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.155,0.13
0.012,20.0,12.97757730236774,-0.004978267506993522,0.0,1.1039706833861812e-05,0.003815461992356257,0.0,-8.461480832983026e-06,0.0005812912002115647,0.0,-1.2889560279566146e-06,-0.004961340390335783,0.0,1.1001657774398733e-05,0.0038024887119559436,0.0,-8.432317860890373e-06,0.0005793146730945938,0.0,-1.2845135371353673e-06,-0.00496417058288894,0.0,1.100807027969273e-05,0.0038046578231218883,0.0,-8.437232766207033e-06,0.0005796451472516299,0.0,-1.2852622427889265e-06,-0.0048203850664956275,0.0,1.0694948964680209e-05,0.0036944565995397074,0.0,-8.197237453471854e-06,0.0005628560589093105,0.0,-1.2487034992533904e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.155,0.13
0.014,20.0,9.686270303671623,-0.00637399120240466,0.0,1.4934802520980566e-05,0.004884894611822484,0.0,-1.1446385977068771e-05,0.0007443395948675217,0.0,-1.7438736006346942e-06,-0.006352654398996875,0.0,1.4884021171007349e-05,0.004868542676780087,0.0,-1.1407466135867831e-05,0.000741847888071225,0.0,-1.7379440192837813e-06,-0.006356188590889201,0.0,1.489251174866682e-05,0.0048712511711671925,0.0,-1.1413973469365665e-05,0.0007422606134441298,0.0,-1.7389354417548896e-06,-0.0061691847472420056,0.0,1.4461155199486883e-05,0.00472793406544052,0.0,-1.1083369798619122e-05,0.0007204230279844229,0.0,-1.6885681767279316e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.155,0.13
0.016,20.0,6.9104317037690155,-0.007841123399332699,0.0,1.912197360721398e-05,0.0060088495175833175,0.0,-1.4654683835467452e-05,0.0009157813859798103,0.0,-2.2330187846025653e-06,-0.007815333512227218,0.0,1.9057963196990626e-05,0.00598908639145599,0.0,-1.460562803034026e-05,0.0009127692368105578,0.0,-2.2255436642136748e-06,-0.007819559265071739,0.0,1.90685657726676e-05,0.005992324613781337,0.0,-1.4613753513501578e-05,0.0009132627939773219,0.0,-2.2267818403323895e-06,-0.0075863051942385434,0.0,1.8507554241726018e-05,0.005813573921055869,0.0,-1.418380219632156e-05,0.0008860210623615883,0.0,-2.161269083953269e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.155,0.13
0.018000000000000002,20.0,4.496833737192801,-0.0093575599266159,0.0,2.35233701979981e-05,0.007170329467040576,0.0,-1.8026548552749953e-05,0.0010930505658846854,0.0,-2.747344157939431e-06,-0.00932801996853486,0.0,2.3446000536681653e-05,0.007147694918030308,0.0,-1.796725917436797e-05,0.00108959980299715,0.0,-2.7383077104316737e-06,-0.009332905319719276,0.0,2.345867779521522e-05,0.00715143822077826,0.0,-1.797697384134401e-05,0.0010901705004238461,0.0,-2.739788381931966e-06,-0.009050995451737816,0.0,2.275891558271563e-05,0.006935418043133613,0.0,-1.744072176316761e-05,0.0010572416271055363,0.0,-2.658063187084765e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.155,0.13
