t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_horizontal_cylinder_radius2p5_x,object_fixed_horizontal_cylinder_radius2p5_y,object_fixed_horizontal_cylinder_radius2p5_z
0.0,51.0,1.3223139850158042e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.18,0.085
0.002,55.0,1.3223139850158062e+18,-1.1841646647339809e-07,0.0,0.0,-0.0006865805751716701,0.0,0.0,0.0023975225072359182,0.0,0.0,-0.04291271559048881,0.0,0.0,0.07186323930651807,0.0,0.0,0.008977671887245785,0.0,0.0,-0.04241868013707797,0.0,0.0,0.07132997943648249,0.0,0.0,0.008650962242667523,0.0,0.0,1.5945091940299786e-08,0.0,0.0,-0.0005363549449581113,0.0,0.0,0.0018981887378132735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.18,0.085
0.004,55.0,1.3223139850158147e+18,-4.431219666861931e-07,-0.0027153529960555287,-1.6291407477534333e-05,-0.0026711166338257908,-0.0010558429813510779,-2.2155744370764468e-06,0.009439253184539087,-0.0010350370209229684,-2.059535716895332e-05,-0.15188333533267617,-0.002661845487853893,0.0002415052206158095,0.24730532358324764,-0.0010226205209574145,-0.0004373151589648529,0.061107831232536915,-0.001442646634094232,-6.25219111280401e-05,-0.1508995321193549,-0.002629913485674132,0.00023873259990842303,0.24678654147422274,-0.001414218497230262,-0.00043646518760227657,0.05811977312780898,-0.0013972532645214974,-6.028929304313413e-05,5.96674184244173e-08,-0.001400491503280058,-8.403044690231991e-06,-0.0021729776951596455,-0.002603803594382076,-1.2404691896543789e-05,0.007807831265262284,-0.002552494227834068,-2.6704097793884045e-05,-1.6517228426852988e-09,-0.0013728940562052448,-8.237364337231469e-06,-3.781721553877544e-09,-0.0013564245593109408,-8.138547355865645e-06,-1.8642382960639178e-07,-0.002521874024062308,-1.5131244144373849e-05,-0.0608,0.0,0.075,0.18,0.085
0.006,58.0,1.322313985015826e+18,-9.349534133546163e-07,-0.0054307059921110575,-3.258157722086623e-05,-0.006029827041474431,-0.0021116859627021557,3.3565840267418103e-06,0.021601377060907496,-0.0020700740418459367,-6.905596335831014e-05,-0.30056362262117753,-0.005323690975707786,0.0008793578661418104,0.46947453226154,-0.002045241041914829,-0.001496103387750975,0.19705831092548937,-0.002885293268188464,-0.00038395874700435225,-0.29904376345515327,-0.005259826971348264,0.0008738382308880397,0.46884482985659226,-0.002828436994460524,-0.0014976898708120997,0.19136994934064672,-0.0027945065290429947,-0.0003654856779411118,1.2589322251002783e-07,-0.002800983006560116,-1.6806256043871243e-05,-0.004584409920778514,-0.005207607188764152,-1.8207776961627042e-05,0.016583843612122274,-0.005104988455668136,-7.747691832558252e-05,-8.259594671738012e-09,-0.0027457881124104896,-1.6474718764125883e-05,-1.8912583815963833e-08,-0.0027128491186218817,-1.6277072021401965e-05,-9.321026879922944e-07,-0.005043748048124616,-3.026136974577006e-05,-0.1216,0.0,0.075,0.18,0.085
0.008,59.0,1.3223139850158426e+18,-1.5621816794828109e-06,-0.008146058988166586,-4.887074420851939e-05,-0.010890878145977514,-0.0031675289440532333,1.7173788584527186e-05,0.039517579904534056,-0.003105111062768905,-0.0001482389287420584,-0.4708138839673752,-0.00798553646356168,0.001755468516945695,0.6997822881223315,-0.0030678615628722435,-0.002835254362946474,0.4395530235740518,-0.004327939902282696,-0.0012083175049666323,-0.46871804468145495,-0.007889740457022397,0.0017469241379887853,0.6993943980706085,-0.004242655491690786,-0.0028385249120896983,0.4291068088574753,-0.0041917597935644925,-0.0011733702548052671,2.1034962546932316e-07,-0.004201474509840175,-2.5209602418376107e-05,-0.007852888071135978,-0.007811410783146228,-1.936200517420628e-05,0.02862528037288344,-0.007657482683502204,-0.00014544795777374686,-2.313196347029505e-08,-0.0041186821686157345,-2.471204345412638e-05,-5.2975909476880944e-08,-0.004069273677932823,-2.441552859209404e-05,-2.609801935728575e-06,-0.007565622072186925,-4.5388139816993595e-05,-0.1824,0.0,0.075,0.18,0.085
0.01,59.0,1.3223139850158892e+18,-2.299100479684622e-06,-0.010861411984222115,-6.51590988152558e-05,-0.017117566437375387,-0.004223371925404311,4.000503732343922e-05,0.06277592551285217,-0.0041401480836918735,-0.0002619463679293556,-0.6545665631818175,-0.010647381951415572,0.002760999012095758,0.9287614723535967,-0.004090482083829658,-0.004223236621236967,0.766885499882839,-0.005770586536376928,-0.002671941660662572,-0.6520353784653561,-0.010519653942696529,0.0027491903444325505,0.9274887172742198,-0.005656873988921048,-0.004230307632357177,0.7561842086831587,-0.0055890130580859895,-0.002608174931493368,3.095746754615493e-07,-0.005601966013120232,-3.361305817647421e-05,-0.012104800330996923,-0.010415214377528305,-1.537395783835396e-05,0.04449675287747696,-0.010209976911336271,-0.00023301154370531824,-4.958502093143337e-08,-0.005491576224820979,-3.294931855714505e-05,-1.1358682504984982e-07,-0.005425698237243763,-3.255387156800572e-05,-5.592155263963472e-06,-0.010087496096249232,-6.0509317765881025e-05,-0.2432,0.0,0.075,0.18,0.085
0.012,59.0,1.3223139850163945e+18,-3.1248831108717183e-06,-0.013576764980277642,-8.144679527878775e-05,-0.02416717548628027,-0.005279214906755389,7.103010918371998e-05,0.08940676138055156,-0.005175185104614842,-0.0004077066637048021,-0.8554467112421652,-0.013309227439269466,0.0038475440144552886,1.1642657124302276,-0.005113102604787072,-0.0056032474497503025,1.106843646845184,-0.00721323317047116,-0.004644592398319862,-0.8524004555363542,-0.013149567428370661,0.0038333148662219123,1.1552836118655598,-0.0070710924861513095,-0.005607358858562227,1.1173402713077825,-0.006986266322607487,-0.004579022850034597,4.2076344606391094e-07,-0.007002457516400291,-4.2016602546454516e-05,-0.016940837366990216,-0.01301901797191038,-5.485305845480737e-06,0.06272880758009783,-0.01276247113917034,-0.0003435553440998838,-9.094672440305134e-08,-0.006864470281026224,-4.118652417603176e-05,-2.0840815335752088e-07,-0.006782122796554704,-4.069205525837793e-05,-1.025159888227786e-05,-0.01260937012031154,-7.562266779028546e-05,-0.304,0.0,0.075,0.18,0.085
0.014,56.0,2.0019055678873915e+18,-4.022656207095835e-06,-0.016292117976333172,-9.77339585593338e-05,-0.03153201634183754,-0.006335057888106467,0.00010699270558904282,0.11753432562004053,-0.00621022212553781,-0.0005737019010365362,-1.2650519039644759,-0.01597107292712336,0.005036853829890251,1.6921780890206517,-0.006135723125744487,-0.007022408613335832,0.9363610001587477,-0.008655879804565392,-0.006692997159898496,-1.246941675312065,-0.015779480914044793,0.005019725847733857,1.659248148537643,-0.008485310983381572,-0.0069826135370936486,0.9983789560864496,-0.008383519587128985,-0.006754342745369468,5.416433429478228e-07,-0.00840294901968035,-5.042021869875848e-05,-0.022097185215879334,-0.015622821566292456,7.908094804186561e-06,0.08233598422429486,-0.015314965367004408,-0.00046826263768261347,-1.505607189564865e-07,-0.008237364337231469,-4.9423640343042396e-05,-3.45166293021281e-07,-0.008138547355865645,-4.8830033686273726e-05,-1.696030573766373e-05,-0.01513124414437385,-9.072595527294943e-05,-0.3648,0.0,0.075,0.18,0.085
0.016,56.0,2.104703916825786e+18,-4.978749314793578e-06,-0.0190074709723887,-0.00011402068989708963,-0.038866983229248406,-0.007390900869457544,0.00014484669283427998,0.1458410066407898,-0.007245259146460778,-0.0007486775085990079,-1.7718908898875088,-0.018632918414977252,0.007478513913296993,2.3433769153385278,-0.0071583436467019005,-0.010196018596004122,0.47999236577029836,-0.010098526438659624,-0.005678757159584444,-1.7285805877931528,-0.018409394399718924,0.007371193685474076,2.2810221584118517,-0.009899529480611834,-0.010014886068109529,0.5904832657894956,-0.009780772851650481,-0.006048958373628601,6.703730754194547e-07,-0.009803440522960406,-5.882389299782013e-05,-0.027330860845152537,-0.018226625160674532,2.3223360331228808e-05,0.10241481887339063,-0.017867459594838472,-0.0006012206629148001,-2.3179025962777098e-07,-0.009610258393436714,-5.766064699630655e-05,-5.31667079757746e-07,-0.009494971915176585,-5.696776049330138e-05,-2.6090119777068576e-05,-0.017653118168436156,-0.00010581694717619096,-0.4256,0.0,0.075,0.18,0.085
0.018000000000000002,54.0,2.0177655546729636e+18,-5.982086914079408e-06,-0.02172282396844423,-0.00013030707131477662,-0.04625156048934505,-0.008446743850808623,0.0001825214362706387,0.174574237233502,-0.008280296167383747,-0.0009247278168490413,-2.182503888758296,-0.021294763902831144,0.010503576755908066,2.861874122669964,-0.008180964167659316,-0.014109347277037124,0.11990142192961689,-0.011541173072753857,-0.0029492012330583134,-2.1187745483608773,-0.021039307885393058,0.010245247679446559,2.7742195243136405,-0.011313747977842096,-0.013754015438338164,0.2746740587507671,-0.011178026116171979,-0.003609967751434006,8.054608016158266e-07,-0.011203932026240464,-6.72276143958953e-05,-0.032413822186798495,-0.02083042875505661,3.900259254057557e-05,0.12214142310393006,-0.020419953822672542,-0.0007370086361763791,-3.380221338797656e-07,-0.010983152449641959,-6.589752395629398e-05,-7.758116242912728e-07,-0.010851396474487527,-6.510518884444661e-05,-3.801249026594103e-05,-0.020174992192498464,-0.00012089341243632837,-0.4864,0.0,0.075,0.18,0.085
