t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_cylinder_radius2p5_x,object_free_horizontal_cylinder_radius2p5_y,object_free_horizontal_cylinder_radius2p5_z
0.0,20.0,0.3570520294003383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.185,0.13
0.002,20.0,0.28848136073250974,-1.8423780030810607e-05,0.0,0.0,1.0468661118259159e-05,0.0,0.0,3.977559456275721e-06,0.0,0.0,-1.8421466101660074e-05,0.0,0.0,1.045319001911662e-05,0.0,0.0,3.98413804127173e-06,0.0,0.0,-1.8423641808769887e-05,0.0,0.0,1.045550539020382e-05,0.0,0.0,3.9840682092830325e-06,0.0,0.0,-1.836102494564532e-05,0.0,0.0,1.0358758349225321e-05,0.0,0.0,4.001133298210001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07499999998157476,0.1849999998957264,0.1300003192476713
0.004,20.0,0.23058280608690968,-6.881943261759063e-05,0.0019395378543253779,4.894904085890471e-06,3.9108932299366965e-05,0.0007541735581079128,1.859262242474134e-06,1.487822936531014e-05,0.0007393121578021203,1.8383364958646114e-06,-6.881071003314693e-05,0.001901318205609924,4.799349179278961e-06,3.90475837470583e-05,0.0007304432292552962,1.7999750980904487e-06,1.4913640572527277e-05,0.00103046188149588,2.5661943586365204e-06,-6.882045575521695e-05,0.0018785096326243804,4.742333186082876e-06,3.9064486820222525e-05,0.0010101560694501873,2.4992514101499588e-06,1.4909048654305884e-05,0.000998038046086784,2.4851349446937524e-06,-6.85895680489659e-05,0.0010003510737714703,2.546780246792789e-06,3.8719859365679874e-05,0.0018598597102729116,4.623752379809216e-06,1.4991704623813035e-05,0.0018232101627386201,4.548022573601026e-06,4.915841793706273e-10,0.000980638611575175,2.451596528937938e-06,1.125512367225455e-09,0.0009688746852221007,2.422186713055252e-06,5.548328262094991e-08,0.0018013385886159346,4.503346471539836e-06,0.043428571428571434,0.0,0.07499999996476309,0.18499999960588803,0.13000123131434108
0.006,20.0,0.1816514165085111,-0.00014469308756352158,0.0038790757086507558,9.869737853170867e-06,8.223963505291809e-05,0.0015083471162158255,3.6730954597911463e-06,3.134140593909165e-05,0.0014786243156042407,3.659365215597326e-06,-0.00014469557109615948,0.003802636411219848,9.678617803132487e-06,8.211212160167589e-05,0.0014608864585105923,3.5545971869088354e-06,3.145189485201629e-05,0.00206092376299176,5.115025306048082e-06,-0.0001447126502867361,0.003757019265248761,9.564599302509944e-06,8.216696490502837e-05,0.0020203121389003745,4.95311913020038e-06,3.142794672138986e-05,0.001996076092173568,4.952917608798156e-06,-0.00014422788302157546,0.0020007021475429406,5.173229288979767e-06,8.148635335261229e-05,0.0037197194205458232,9.202498902950359e-06,3.16547978253933e-05,0.0036464203254772403,9.078571552133569e-06,2.4580424814651828e-09,0.00196127722315035,4.903191828915428e-06,5.628054897458635e-09,0.0019377493704442015,4.844370612329585e-06,2.7741437192919596e-07,0.0036026771772318692,9.00655423487312e-06,0.08685714285714287,0.0,0.07499999937887425,0.18499999918819024,0.13000260402212968
0.008,20.0,0.14042005780043626,-0.00024055621813926013,0.005818613562976133,1.4908266626349138e-05,0.00013674963332916597,0.002262520674323738,5.450702598177049e-06,5.2223745727481886e-05,0.0022179364734063608,5.466487668668173e-06,-0.00024058168392702918,0.005703954616829771,1.4621625469814826e-05,0.00013652953551502168,0.002191329687765888,5.273043915410531e-06,5.247389773207148e-05,0.0030913856444876402,7.649834374089059e-06,-0.00024061045910314178,0.00563552889787314,1.4450603870399691e-05,0.00013666262935697155,0.0030304682083505613,7.3707531086138324e-06,5.2407554160944e-05,0.0029941141382603515,7.406715478847404e-06,-0.00023981297923713197,0.00300105322131441,7.863202760839964e-06,0.00013562163624131402,0.005579579130818734,1.3745231943665303e-05,5.289030608228878e-05,0.00546963048821586,1.3594939225976167e-05,6.883151188405933e-09,0.0029419158347255246,7.354783441707609e-06,1.576111759822108e-08,0.0029066240556663014,7.26654606902851e-06,7.767496273692895e-07,0.0054040157658478034,1.3509345878689687e-05,0.13028571428571428,0.0,0.07499999902354776,0.1849999986881418,0.1300043389803423
0.01,19.0,0.10564276064583097,-0.0003517755227687318,0.0077581514173015115,1.999676908860193e-05,0.00020001254314633797,0.003016694232431651,7.199861497756213e-06,7.656682989580626e-05,0.0029572486312084813,7.262562213702498e-06,-0.0003518216095614171,0.007605272822439696,1.9614636265916814e-05,0.00019966203885244917,0.0029217729170211847,6.963108453765408e-06,7.703805315740391e-05,0.00412184752598352,1.0173434070628622e-05,-0.00035187583377662183,0.007514038530497522,1.938662247400166e-05,0.00019993343411005927,0.004040624277800749,9.759904121109444e-06,7.689907534164197e-05,0.003992152184347136,9.849361575465481e-06,-0.0003507353775043499,0.004001404295085881,1.0603043185807533e-05,0.00019856978859365137,0.0074394388410916465,1.8259543012125834e-05,7.778421582179911e-05,0.0072928406509544805,1.809987586218048e-05,1.4751659261456839e-08,0.0039225544463007,9.80636890787378e-06,3.378213473258381e-08,0.003875498740888403,9.688707449427012e-06,1.6644290795442854e-06,0.0072053543544637385,1.8011444012090923e-05,0.17371428571428574,0.0,0.07499999872544341,0.18499999814323587,0.13000635294365503
0.012,19.0,3.879474336333071,-0.0004744287446514422,0.009697689271626888,2.512366198598905e-05,0.0002698052810828499,0.0037708677905395637,8.927138118483064e-06,0.00010356586546997366,0.0036965607890106014,9.049984897786988e-06,-0.00047451136979824264,0.00950659102804962,2.4646031594027593e-05,0.0002692927153386135,0.0036522161462764807,8.631385268560079e-06,0.00010436380946529211,0.005152309407479401,1.2688178385804993e-05,-0.0004746005223469196,0.009392548163121902,2.436105999224631e-05,0.00026977446096429215,0.005050780347250936,1.2127117282852193e-05,0.00010411179978846617,0.00499019023043392,1.2283227887730695e-05,-0.0004730991500531695,0.005001755368857351,1.3381226865904253e-05,0.00026817637699553105,0.009299298551364557,2.2751821906927266e-05,0.00010557828895679985,0.0091160508136931,2.259566649467825e-05,2.7049774685243654e-08,0.004903193057875875,1.2257945765541535e-05,6.19544564599579e-08,0.0048443734261105036,1.2110849109939427e-05,3.051368266961048e-06,0.009006692943079674,2.251257128500032e-05,0.21714285714285717,0.0,0.07499999801498192,0.18499999758267052,0.13000857586071038
0.014,20.0,0.0532354723171409,-0.0006061936014067873,0.011637227125952266,3.027913967650927e-05,0.00039001791555684685,0.004525041348647476,1.0638090168911565e-05,0.00011015927961923017,0.0044358729468127215,1.083076770335687e-05,-0.0006064084721141129,0.011407909233659542,2.9706051508644463e-05,0.0003441484686723987,0.004382659375531776,1.0283416650482907e-05,0.00013402925085244954,0.0061827712889752804,1.519601869877497e-05,-0.0006065522176666279,0.01127105779574628,2.9364145795233002e-05,0.0003449330677051882,0.006060936416701123,1.4477904889342077e-05,0.00013361665665515856,0.005988228276520703,1.4710291191830593e-05,-0.0006047077997636032,0.00600210644262882,1.6188013981704976e-05,0.0003432470768965853,0.011159158261637468,2.7227454711604845e-05,0.00013588374333818744,0.01093926097643172,2.70842067186873e-05,4.4765650818380754e-08,0.005883831669451049,1.4709511549190912e-05,1.0254931980522046e-07,0.005813248111332603,1.4532965392190358e-05,5.048450074383841e-06,0.010808031531695607,2.7012450408571617e-05,0.26057142857142856,0.0,0.07499996687532132,0.18500004741040382,0.13001097613822768
0.016,20.0,0.03310072364839801,-0.0007444355071057143,0.013576764980277642,3.545739645421107e-05,0.0005139474237192498,0.005279214906755389,1.2222992477996355e-05,0.00011842644709833594,0.005175185104614842,1.266256456248903e-05,-0.0007432856906945941,0.013309227439269466,3.478908977845895e-05,0.0004218249267324955,0.005113102604787072,1.1922385340286684e-05,0.00016518557206595538,0.00721323317047116,1.7698009799046776e-05,-0.0007434232063504595,0.013149567428370661,3.439029911509322e-05,0.00042297338121503636,0.0070710924861513095,1.6815398546115304e-05,0.0001645383295042489,0.006986266322607487,1.713162416488082e-05,-0.0007411717342067925,0.007002457516400291,1.9017913290409734e-05,0.0004213443376138339,0.01301901797191038,3.168942723753448e-05,0.00016783669079078624,0.01276247113917034,3.156646848958038e-05,6.88898727530545e-08,0.006864470281026224,1.7161063788438514e-05,1.5784781868759017e-07,0.006782122796554704,1.695505061808725e-05,7.766516573439367e-06,0.01260937012031154,3.151080417559289e-05,0.304,0.0,0.07499984340694224,0.1850001957058268,0.13001353874296703
0.018000000000000002,20.0,0.016585576290413954,-0.0008867121288689416,0.015516302834603023,4.0651845854271846e-05,0.000640206323448386,0.006033388464863302,1.3798602602860131e-05,0.00012788568486647538,0.005914497262416963,1.4490177038296566e-05,-0.0008829413736644481,0.015210545644879392,3.988457833893497e-05,0.0005010683201104162,0.005843545834042369,1.3554302268274684e-05,0.00019742133467897917,0.00824369505196704,2.0196273699752713e-05,-0.000883028081073562,0.015028077060995043,3.942875066836376e-05,0.0005026653432634928,0.008081248555601498,1.9145687935966155e-05,0.00019645963246861357,0.007984304368694272,1.9549415097975058e-05,-0.0008803353494329263,0.008002808590171762,2.185995081094639e-05,0.0005012934385768618,0.014878877682183293,3.614383336142365e-05,0.00020105869400212687,0.014585681301908961,3.604461152779544e-05,1.0041594368609912e-07,0.0078451088926014,1.961260000682162e-05,2.3014287274075536e-07,0.007750997481776806,1.9377099084895295e-05,1.1316360866116286e-05,0.014410708708927477,3.6007355480885094e-05,0.3474285714285715,0.0,0.07499978345678966,0.18500029558508232,0.130016129086818
