t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_y_axis_cylinder_radius2p5_x,object_free_horizontal_y_axis_cylinder_radius2p5_y,object_free_horizontal_y_axis_cylinder_radius2p5_z
0.0,22.0,45.73925600709086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.205,0.04
0.002,22.0,37.83883594364215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008903909234801435,0.0,0.0,-3.374629537080825e-05,0.0,0.0,-1.728116481810364e-05,0.0,0.0,0.0008880448996136584,0.0,0.0,-3.0767503243231116e-05,0.0,0.0,-1.4285873722143487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500003832306183,0.20502354172275855,0.03997331963944762
0.004,20.0,31.447656727931925,-3.574571481511905e-08,-0.0030624281910400708,-7.656070477600177e-06,1.402682849472657e-08,-0.0011908003549072309,-2.9770008872680774e-06,-2.561977515240838e-08,-0.001167334986003348,-2.9183374650083703e-06,0.003302843691009763,-0.0030020813772788277,-9.731180751897428e-06,-9.934978831569035e-05,-0.0011533314146136256,-2.7989627981070435e-06,-3.5101788235955424e-05,-0.0016270450760461268,-4.024409778070058e-06,0.0033008600977773557,-0.002966067840985864,-9.635281851498807e-06,-9.614703661736806e-05,-0.0015949832675529274,-3.910539410774241e-06,-4.524697731082296e-05,-0.001575849546452817,-3.903909181826684e-06,1.7887973395724746e-08,-0.0015795016954286373,-3.9487542385715935e-06,-4.6690432270300564e-08,-0.002936620595167756,-7.34155148791939e-06,-7.555979832942034e-08,-0.002878752888534664,-7.1968822213366594e-06,-7.761855463746712e-10,-0.0015483767551186976,-3.870941887796744e-06,-1.7771247903559714e-09,-0.0015298021345612118,-3.8245053364030296e-06,-8.76051830857104e-08,-0.0028442188241304235,-7.110547060326059e-06,-0.06857142857142859,0.0,0.0750002216491935,0.20509086041250305,0.03989702005433137
0.006,17.0,25.077034695567896,-1.7872780165452033e-07,-0.0061248563820801415,-1.5312051590913316e-05,7.01329592804725e-08,-0.0023816007098144618,-5.9540368416073914e-06,-1.2809786975802568e-07,-0.002334669972006696,-5.83661088057886e-06,0.006889383769563192,-0.0060041627545576555,-2.326751611391855e-05,-0.00015477917423017514,-0.0023066628292272512,-5.518282602278902e-06,-5.951569238591468e-05,-0.0032540901520922536,-8.047470909640746e-06,0.006887316031674181,-0.005932135681971728,-2.308248944937271e-05,-0.00014117091334376036,-0.003189966535105855,-7.734548746221217e-06,-0.00011431608350226082,-0.003151699092905634,-7.766130288987027e-06,8.943875738518158e-08,-0.0031590033908572746,-7.897553197076676e-06,-2.334511145588839e-07,-0.005873241190335512,-1.4682986249758103e-05,-3.7779659900299226e-07,-0.005757505777069328,-1.4393575543177496e-05,-3.881119707576568e-09,-0.003096753510237395,-7.741881835129621e-06,-8.886402469671534e-09,-0.0030596042691224236,-7.649006229994084e-06,-4.3802269251978317e-07,-0.005688437648260847,-1.4220875107694403e-05,-0.13714285714285718,0.0,0.07500046660770257,0.20519267262009336,0.03978195622027356
0.008,21.0,19.567579619577817,-5.004338280707978e-07,-0.009187284573120211,-2.2967764613296393e-05,1.9636613343928543e-07,-0.003572401064721692,-8.931177994202432e-06,-3.5866880414835806e-07,-0.0035020049580100437,-8.754692150350714e-06,0.01136538106761045,-0.009006244131836483,-3.973906975349918e-05,-0.000190229066290567,-0.0034599942438408764,-8.263037674026752e-06,-0.00011553275275016911,-0.00488113522813838,-1.2054048839381163e-05,0.011381836051691824,-0.00889820352295759,-3.946379888657943e-05,-0.00018951509265421632,-0.004784949802658782,-1.1609447223287554e-05,-0.00022397072450145675,-0.0047275486393584506,-1.1533081389640473e-05,2.5042275083151256e-07,-0.004738505086285911,-1.1846486312608242e-05,-6.536576774697829e-07,-0.008809861785503265,-2.2024070835971764e-05,-1.057818035539968e-06,-0.00863625866560399,-2.1589702172512466e-05,-1.0868133455377677e-08,-0.004645130265356092,-1.161281596059096e-05,-2.4885975155085986e-08,-0.004589406403683635,-1.1473493793202913e-05,-1.226446780056773e-06,-0.00853265647239127,-2.1330546124246876e-05,-0.20571428571428574,0.0,0.07500071571985457,0.20532205669147013,0.03963624830675966
0.01,19.0,14.716661847402008,-1.0723451824420581e-06,-0.012249712764160283,-3.062303082583053e-05,4.207646269167005e-07,-0.0047632014196289235,-1.1908494464405908e-05,-7.685590509501728e-07,-0.004669339944013392,-1.1672453188023112e-05,0.01649426770793995,-0.012008325509115311,-5.8434266441814395e-05,-0.00019644060356968702,-0.0046133256584545024,-1.1057741480409838e-05,-0.00020410370513835382,-0.006508180304184507,-1.5981618878585845e-05,0.016524180751499588,-0.011864271363943456,-5.81152685390882e-05,-0.00020360419384736773,-0.00637993307021171,-1.5476044943893732e-05,-0.00034576658963563606,-0.006303398185811268,-1.519856865327453e-05,5.366014761226427e-07,-0.006318006781714549,-1.579564301116345e-05,-1.400677377451757e-06,-0.011746482380671023,-2.9364571807483885e-05,-2.266712600873434e-06,-0.011515011554138655,-2.8784884340257793e-05,-2.3292093570721113e-08,-0.00619350702047479,-1.5483740380853337e-05,-5.334021273565886e-08,-0.006119208538244847,-1.5297959130674232e-05,-2.6280459150699246e-06,-0.011376875296521694,-2.8439122124354093e-05,-0.27428571428571435,0.0,0.07500093963568283,0.20547316692695047,0.0394668279800975
0.012,19.0,10.590467379701645,-1.965933984786758e-06,-0.01531214095520035,-3.8277671525044765e-05,7.713525188001995e-07,-0.005954001774536153,-1.4886056347907673e-05,-1.4089830119112794e-06,-0.005836674930016739,-1.4589765927414471e-05,0.0220800989937596,-0.015010406886394136,-7.876168648583522e-05,-0.00018174226803837636,-0.005766657073068127,-1.39255411737461e-05,-0.000303644721004732,-0.008135225380230631,-1.982780418773069e-05,0.02211441676253456,-0.014830339204929318,-7.838629989107227e-05,-0.0001850699102939186,-0.007974916337764634,-1.942828035979317e-05,-0.0004694666138805038,-0.007879247732264083,-1.883370285657112e-05,9.83723141497744e-07,-0.007897508477143185,-1.9745112696548272e-05,-2.5678649101052536e-06,-0.014683102975838774,-3.6704255746153306e-05,-4.15554007823111e-06,-0.014393764442673315,-3.597874432518111e-05,-4.2710170555647536e-08,-0.007741883775593486,-1.9354651208749788e-05,-9.782282598940755e-08,-0.007649010672806057,-1.9122393331483304e-05,-4.817949895201655e-06,-0.014221094120652113,-3.554616518684261e-05,-0.34285714285714286,0.0,0.07500119761793718,0.20564113255124014,0.03927965978363661
0.014,20.0,7.044235943454399,-3.2526599981331127e-06,-0.018374569146240423,-4.593150803063909e-05,1.2761349607654869e-06,-0.007144802129443384,-1.786393370490546e-05,-2.331138995661639e-06,-0.007004009916020087,-1.750650233252044e-05,0.027965209718291344,-0.018012488263672966,-0.0001002314681435814,-0.00016275160352570233,-0.006919988487681753,-1.6845615549108442e-05,-0.00040918276883396927,-0.00976227045627676,-2.364656433818007e-05,0.028002651382268998,-0.01779640704591518,-9.977705952112436e-05,-0.00016058548676399089,-0.009569899605317563,-2.3462074237559114e-05,-0.0005965494655834042,-0.009455097278716901,-2.2464076662090993e-05,1.6275182041516825e-06,-0.009477010172571822,-2.36949847392833e-05,-4.248558224019802e-06,-0.01761972357100653,-4.404288926524107e-05,-6.875321973635248e-06,-0.01727251733120798,-4.317090447782437e-05,-7.068260655533754e-08,-0.009290260530712184,-2.322554455135407e-05,-1.6191997863982225e-07,-0.00917881280736727,-2.2946787461353205e-05,-7.971236959553433e-06,-0.01706531294478254,-4.265123748721835e-05,-0.4114285714285715,0.0,0.07500145012817803,0.20582179345515522,0.03907964842634681
0.016,17.0,4.082986830460651,-5.00396754066485e-06,-0.021436997337280488,-5.3584361693205884e-05,1.963093448157571e-06,-0.008335602484350613,-2.0842196548278448e-05,-3.5862051967838293e-06,-0.008171344902023434,-2.042253440756943e-05,0.03401224070352687,-0.02101456964095179,-0.00012244944839810785,-0.000139628041790709,-0.008073319902295376,-1.9776420746924184e-05,-0.0005173101582753752,-0.011389315532322884,-2.7450331908722288e-05,0.034042873516540104,-0.020762474886901045,-0.0001219128156729251,-0.00011080090225128722,-0.011164882872870489,-2.7510743465266245e-05,-0.0007313542472927858,-0.011030946825169717,-2.6085993398965784e-05,2.5036949344285427e-06,-0.011056511868000458,-2.7645348465511526e-05,-6.536074335353923e-06,-0.020556344166174283,-5.1380239019875655e-05,-1.0577031950669145e-05,-0.02015127021974264,-5.036098724442251e-05,-1.0877348329429606e-07,-0.01083863728583088,-2.709641650806081e-05,-2.4923339792777457e-07,-0.01070861494192848,-2.67711325548746e-05,-1.2262920905430582e-05,-0.01990953176891296,-4.975390132988351e-05,-0.48,0.0,0.07500171210864046,0.20601143329410676,0.03887108094912271
0.018000000000000002,17.0,1.9104813270897154,-7.291282398865033e-06,-0.024499425528320566,-6.123605390194975e-05,2.8601810931734885e-06,-0.009526402839257847,-2.382091483176501e-05,-5.225335676566769e-06,-0.009338679888026785,-2.3337734207075003e-05,0.040115131342339905,-0.024016651018230622,-0.00014507222930439372,-0.00011814163965874141,-0.009226651316909005,-2.271755818779574e-05,-0.0006302086576371996,-0.013016360608369014,-3.12476261252341e-05,0.04013708213348008,-0.023728542727886912,-0.00014442854061106754,-5.8418136407853554e-05,-0.01275986614042342,-3.1622663095430334e-05,-0.0008702942689235577,-0.012606796371622537,-2.968860531082438e-05,3.64793498141523e-06,-0.012636013563429098,-3.159629314590882e-05,-9.52370514336955e-06,-0.023492964761342047,-5.871607171751673e-05,-1.541158626815769e-05,-0.02303002310827731,-5.754861519081661e-05,-1.585514900306827e-07,-0.01238701404094958,-3.0967263168665716e-05,-3.633834832748771e-07,-0.012238417076489694,-3.0595419607729416e-05,-1.7867938209657296e-05,-0.02275375059304339,-5.6853719180344895e-05,-0.5485714285714287,0.0,0.07500197379003769,0.20620701757639806,0.038657399287987976
