t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_transparent_sphere_radius2p5_x,object_fixed_transparent_sphere_radius2p5_y,object_fixed_transparent_sphere_radius2p5_z
0.338,0.0,0.0,0.002040416727415766,0.11522386068788265,0.0006799208635850781,-0.0007791630315694902,0.04480386335338456,0.00027319057340068195,0.0014513693565271748,0.043920978848375966,0.0002553981905350486,0.001953158942477393,0.11295331182011589,0.0006667858296942134,-0.0010442452019070137,0.04339409447483766,0.00026621713978723833,0.0024417890734922394,0.061217570986235516,0.0003536313220965651,0.0015838131288606185,0.11159830251709314,0.0006607244722905475,-0.00017807501024860676,0.06001124544167889,0.00036106921457806587,0.002105770818016524,0.05929133918528724,0.00034395638762631307,-0.0010033336066151961,0.05942875129050248,0.0003621938448559653,0.0026641752920631375,0.1104903498931868,0.0006480277129181409,0.004294401878559743,0.10831307743111672,0.0006258334037181416,4.9460634198848816e-05,0.05825767541134099,0.00034927053129770705,0.00012135629262000262,0.05755880531286559,0.00034467866808704305,0.004968068218630542,0.10701373325790718,0.0006142625133215403,2.5800000000000005,0.0,0.075,0.145,0.13
0.34,0.0,0.0,0.0021834441164134584,0.11790348535504272,0.0006951784117657618,-0.0008326801956955865,0.045845813663928384,0.00027974986017298724,0.0015525420553055846,0.044942396961128894,0.00026094616562761033,0.002090028405899771,0.11558013302523487,0.0006817618444965449,-0.0011161005643999587,0.044403259462624585,0.0002726850279871896,0.0026119903226439305,0.06264123542777587,0.0003611966781257018,0.0016950062150010142,0.11419361187795576,0.0006756587924945709,-0.0001896037790405082,0.0614068558007877,0.00036950958486621786,0.002252695669694195,0.060670207538433454,0.0003513866203225016,-0.0010727536518022793,0.06081081527400253,0.00037088489328370637,0.002850873083742352,0.11305989291395858,0.0006623743057313727,0.004594468040873047,0.11083198620858455,0.0006392255059801488,5.3194228205041485e-05,0.05961250507206985,0.00035737826662722604,0.00013087879076471065,0.05889738218060665,0.0003526561553279199,0.005314647095058595,0.1095024247290213,0.0006272061390623446,2.6400000000000006,0.0,0.075,0.145,0.13
0.342,0.0,0.0,0.0023329346991611474,0.12058311002220277,0.0007103979954347359,-0.0008884875092651218,0.04688776397447221,0.0002863226650210068,0.001658220904477454,0.04596381507388183,0.0002664676381114575,0.002233078022343688,0.11820695423035384,0.0006967015549467244,-0.0011910464454382493,0.04541242445041151,0.0002791711500888688,0.0027897706812500967,0.06406489986931624,0.00036871745728003384,0.0018112441069574967,0.1167889212388184,0.0006905634901429043,-0.00020154240261619294,0.06280246615989651,0.00037795241963362215,0.0024061801071263863,0.06204907589157967,0.0003587782813313129,-0.0011452041482592108,0.062192879257502595,0.00037959379745582925,0.0030460009419329276,0.11562943593473038,0.0006766713771059282,0.004907981446411235,0.11335089498605239,0.0006525385616710761,5.712790448678998e-05,0.060967334732798716,0.00036548484302756205,0.0001409497206455494,0.06023595904834771,0.000360630481545498,0.005676692526401965,0.11199111620013542,0.0006400588146304611,2.7000000000000006,0.0,0.075,0.145,0.13
0.34400000000000003,0.0,0.0,0.0024890236017846563,0.12326273468936284,0.0007255787999412102,-0.0009466211355546783,0.047929714285016044,0.000292909210765687,0.0017684941214689792,0.04698523318663476,0.00027196207369294383,0.0023824365727819286,0.12083377543547281,0.0007116041844787748,-0.0012691331634544058,0.04642158943819843,0.0002856758153018201,0.002975278369086255,0.0654885643108566,0.00037619276177763904,0.0019326341304071772,0.11938423059968103,0.0007054379189563412,-0.0002138893054866212,0.06419807651900533,0.00038639771352972914,0.002566353979286312,0.06342794424472589,0.00036613058482559707,-0.00122073865647999,0.06357494324100266,0.0003883208843355712,0.0032497344662202584,0.11819897895550216,0.0006909178680814154,0.00523521289347764,0.11586980376352021,0.0006657709339026539,6.126876115633892e-05,0.06232216439352758,0.00037359021893424474,0.00015159129856362626,0.061574535916088774,0.00036860151717265933,0.006054510012351561,0.11447980767124954,0.0006528186908690856,2.7600000000000007,0.0,0.075,0.145,0.13
0.34600000000000003,0.0,0.0,0.0026518452883482055,0.1259423593565229,0.0007407200145284295,-0.0010071162457199459,0.04897166459555987,0.00029950971438668733,0.0018834490761378455,0.048006651299387686,0.00027742894306751224,0.002538232178650388,0.1234605966405918,0.0007264689604068592,-0.0013504097972783374,0.04743075442598536,0.0002921993255366386,0.0031686601679121605,0.06691222875239697,0.00038362170229986427,0.002059283215718144,0.12197953996054367,0.000720281434980819,-0.00022664221570048535,0.06559368687811414,0.0003948454571016045,0.0027333459908940264,0.0648068125978721,0.00037344275171151474,-0.001299409784758109,0.0649570072245027,0.0003970664752858962,0.0034622483436985412,0.12076852197627395,0.0007051127250603221,0.005576431123124587,0.11838871254098804,0.0006789209978850624,6.562407091242329e-05,0.06367699405425643,0.00038169435175860057,0.0001628263735277599,0.06291311278382984,0.0003765691289115973,0.006448402306055474,0.11696849914236367,0.0006654839347800726,2.8200000000000007,0.0,0.075,0.145,0.13
0.34800000000000003,0.0,0.0,0.0028215335479104212,0.12862198402368297,0.0007558208324120086,-0.0010700070004561121,0.0500136149061037,0.0003061243869109419,0.002003172274906372,0.04902806941214062,0.00028286772201601665,0.0027005922891230262,0.12608741784571076,0.0007412951140023622,-0.0014349241633241207,0.04843991941377228,0.0002987419752663037,0.0033700613943026024,0.06833589319393732,0.00039100339815615096,0.0021912978902315426,0.1245748493214063,0.000735093396634129,-0.00023979815229700912,0.06698929723722295,0.00040329563671754064,0.002907283680610258,0.06618568095101832,0.0003807140097607457,-0.0013812691705232965,0.06633907120800277,0.00040583088595656525,0.003683716330401505,0.12333806499704573,0.0007192548999200831,0.005931902778640939,0.12090762131845588,0.0006919871411719878,7.020128492545006e-05,0.0650318237149853,0.00038979719786443723,0.00017467843797127196,0.0642516896515709,0.00038453317966825884,0.006858669361199035,0.11945719061347779,0.0006780527298445338,2.880000000000001,0.0,0.075,0.145,0.13
0.35000000000000003,0.0,0.0,0.0029982214816941695,0.13130160869084304,0.0007708804508575957,-0.0011353265318961346,0.051055565216647524,0.00031275343330262184,0.0021277493450850096,0.05004948752489355,0.00028827789149992307,0.002869643668510876,0.12871423905082974,0.0007560818805702402,-0.001522722793080282,0.0494490844015592,0.00030530405138929994,0.003579625872785668,0.06975955763547768,0.00039833697744705055,0.002328784270612056,0.12717015868226894,0.0007498731647522244,-0.0002533534129465025,0.06838490759633177,0.00041174823449177265,0.0030882933994631928,0.06756454930416453,0.0003879435937413256,-0.001466367461839754,0.06772113519150283,0.00041461442617215675,0.003914311232844036,0.12590760801781753,0.0007333433501244961,0.00630189236537659,0.1234265300959237,0.0007049677639036966,7.500803672173126e-05,0.06638665337571416,0.00039789871254473225,0.00018717163825545454,0.06559026651931196,0.0003924935284880442,0.007285608279607944,0.12194588208459191,0.0006905232763403572,2.940000000000001,0.0,0.075,0.145,0.13
0.352,0.0,0.0,0.003182041490372343,0.1339812333580031,0.0007858980712578536,-0.00120310692575126,0.05209751552719135,0.0003193970523545249,0.002257265019389677,0.05107090563764648,0.0002936589377553688,0.0030455123837873936,0.13134106025594872,0.0007708284995246272,-0.0016138509109091355,0.05045824938934612,0.0003118858330945584,0.003797495909294151,0.07118322207701805,0.0004056215772253943,0.0024718480552680484,0.12976546804313158,0.0007646201026351171,-0.00026730356178209387,0.06978051795544057,0.0004202032282103225,0.0032765002895125423,0.06894341765731075,0.0003951307455470854,-0.001554754299068994,0.06910319917500289,0.0004234173998210559,0.004154204889676885,0.1284771510385893,0.0007473770388344717,0.006686662210910369,0.12594543887339155,0.0007178612790480897,8.005214606660696e-05,0.06774148303644302,0.0004059988499983277,0.0002003307849559322,0.06692884338705302,0.00040045003049278544,0.00772951325938437,0.12443457355570603,0.0007028937916565885,3.000000000000001,0.0,0.075,0.145,0.13
0.354,0.0,0.0,0.0033731252614717044,0.1366608580251631,0.0008008728992087445,-0.001273379203698107,0.053139465837735156,0.0003260554365809185,0.0023918031206563795,0.052092323750399384,0.00029901035238605827,0.0032283237922424188,0.13396788146106764,0.0007855342144636815,-0.0017083524121606574,0.05146741437713302,0.00031848759172825293,0.004023812264935727,0.07260688651855839,0.0004128563436555854,0.002620594516842596,0.13236077740399413,0.0007793335760923565,-0.0002816434174260162,0.07117612831454936,0.00042866059125798873,0.003472028262755189,0.07032228601045694,0.00040227471432566637,-0.0016464782967003573,0.07048526315850291,0.0004322401047454315,0.0044035681534566285,0.13104669405936104,0.0007613549350181049,0.007086472425567861,0.12846434765085932,0.0007306661126396937,8.534162284628794e-05,0.06909631269717185,0.00041409756330663153,0.00021418136292819363,0.06826742025479406,0.0004084025368190288,0.008190675543585766,0.1269232650268201,0.0007151625106046145,3.0599999999999996,0.0,0.075,0.145,0.13
0.356,0.0,0.0,0.003571603756896865,0.13934048269232313,0.0008158041445851086,-0.001346173306016572,0.054181416148278976,0.00033272877211186247,0.002531446546756504,0.053113741863152306,0.00030433163245497557,0.003418202529266972,0.1365947026661866,0.000800198273243665,-0.0018062698416063023,0.05247657936491994,0.00032510959066248357,0.004258714130087432,0.07403055096009874,0.0004200404321709781,0.0027751284947766354,0.13495608676485676,0.000794012953488085,-0.00029636704121377953,0.07257173867365817,0.00043712029254650513,0.0036749999802766446,0.07170115436360314,0.00040937475660508766,-0.0017415870253522602,0.07186732714200296,0.0004410828326322199,0.004662570872533035,0.13361623708013282,0.0007752760135600571,0.007501580863295495,0.13098325642832714,0.0007433807040165557,9.088467094823899e-05,0.0704511423579007,0.00042219480441032647,0.00022874954114862733,0.0696059971225351,0.0004163508945576414,0.008669383369456076,0.1294119564979342,0.0007273276857260905,3.119999999999999,0.0,0.075,0.145,0.13
0.358,0.0,0.0,0.003777607200576455,0.14202010735948323,0.0008306910216155182,-0.0014215180744827573,0.05522336645882281,0.0003394172385890363,0.0026762772557161474,0.05413515997590525,0.0003096222805748925,0.003615272496271098,0.1392215238713056,0.0008148199280522318,-0.0019076443721980983,0.05348574435270687,0.00033175208516587906,0.00450233909881993,0.0754542154016391,0.00042717300762931,0.0029355543879454227,0.1375513961257194,0.0008086576057856566,-0.0003114677256195147,0.07396734903276699,0.00044558229644388455,0.0038855368316525114,0.07308002271674936,0.00041643013641883627,-0.0018401269939471933,0.07324939112550304,0.0004499458689051318,0.004931381873055985,0.13618578010090462,0.0007891392553702296,0.007932243082897266,0.13350216520579497,0.0007560035060549968,9.668969213991486e-05,0.07180597201862958,0.00043029052408608806,0.00024406218232745467,0.07094457399027618,0.0004242949466947653,0.009165921918218871,0.13190064796904835,0.0007393875875975536,3.1799999999999997,0.0,0.075,0.145,0.13
0.36,0.0,0.0,0.003991265066233513,0.14469973202664327,0.0008455327489564009,-0.0014994412355210723,0.05626531676936663,0.0003461210090630963,0.002826376251042778,0.05515657808865817,0.0003148818049976521,0.0038196568487369317,0.14184834507642455,0.0008293984354809206,-0.0020125157841582803,0.05449490934049379,0.0003384153222761513,0.0047548231436569605,0.07687787984317945,0.0004342532444661571,0.0031019761473694966,0.140146705486582,0.0008232669065918194,-0.0003269379828857276,0.07536295939187579,0.00045404656270497186,0.004103758914604077,0.07445889106989557,0.0004234401254294584,-0.001942143632063462,0.07463145510900308,0.0004588294926177017,0.005210168941104063,0.13875532312167638,0.0008029436474917224,0.008378712309640355,0.1360210739832628,0.0007685329854021932,0.00010276528994565188,0.07316080167935843,0.0004383846719233111,0.00026014685229001374,0.07228315085801722,0.00043223453205413863,0.009680573265441885,0.13438933944016246,0.0007513405051316615,3.2399999999999993,0.0,0.075,0.145,0.13
0.362,0.0,0.0,0.004212706065282103,0.14737935669380337,0.0008603285497654191,-0.0015799693836195936,0.05730726707991047,0.00035284024989258925,0.002981823567262495,0.056177996201411104,0.00032010971970221,0.0040314779844091275,0.14447516628154355,0.0008439330565968398,-0.0021209224444046497,0.055504074328280716,0.000345099540674634,0.00501630059067531,0.07830154428471983,0.0004412803268463772,0.003274497269001312,0.14274201484744467,0.0008378402322004511,-0.00034276953386065505,0.0767585697509846,0.00046251304640322204,0.004329785014912131,0.0758377594230418,0.0004304040030506264,-0.0020476812724666304,0.07601351909250315,0.00046773397634739965,0.0054990988049369366,0.14132486614244819,0.0008166881832080647,0.008841239397235856,0.13853998276073065,0.0007809676227065419,0.00010912027352150896,0.0745156313400873,0.0004464771963008499,0.0002770318291229093,0.0736217277257583,0.0004401694852408097,0.010213616331982254,0.1368780309112766,0.0007631847458750082,3.3,0.0,0.075,0.145,0.13
0.364,0.0,0.0,0.004442058134852123,0.1500589813609634,0.0008750776517740879,-0.0016631279650127144,0.05834921739045429,0.00035957512064444333,0.0031426982556710913,0.05719941431416403,0.00032530554448140925,0.004250857531624775,0.1471019874866625,0.0008584230570135204,-0.002232901286316765,0.05651323931606763,0.0003518049705628337,0.0052869040949505555,0.07972520872626018,0.0004482534488135092,0.0034532207865886943,0.14533732420830728,0.0008523769616358358,-0.0003589532970463652,0.07815418011009341,0.0004709816978637244,0.004563732586593021,0.077216627776188,0.00043732105656765525,-0.0021567831338235974,0.0773955830760032,0.00047665958609081893,0.005798337117373611,0.14389440916321997,0.0008303718621496982,0.00932007279020076,0.14105889153819845,0.0007933059128457755,0.00011576366152784248,0.07587046100081615,0.00045456804436376784,0.00029474611208160563,0.07496030459349935,0.0004480996365862587,0.010765326835521704,0.1393667223823907,0.0007749186363024507,3.3599999999999994,0.0,0.075,0.145,0.13
0.366,0.0,0.0,0.004679448425944283,0.15273860602812347,0.0008897792873596281,-0.0017489412616350534,0.05939116770099812,0.000366325773996065,0.0033090783703020876,0.05822083242691697,0.0003304688050274753,0.0044779163377848775,0.14972880869178148,0.0008728677069609404,-0.0023484877898479997,0.05752240430385456,0.00035853183354102796,0.005566764616353766,0.08114887316780055,0.00045517181443709994,0.003638249264616254,0.14793263356916994,0.0008668764766954875,-0.00037547937786069603,0.07954979046920223,0.00047945246259749157,0.004805717732340934,0.07859549612933422,0.00044419058125644723,-0.0022694913036022044,0.07877764705950327,0.0004856065811599612,0.006108048438298635,0.14646395218399177,0.0008439936903997091,0.00981545848660729,0.1435778003156663,0.0008055463651527933,0.00012270468599939017,0.07722529066154502,0.00046265716200010306,0.0003133194302561033,0.07629888146124042,0.0004560248120949529,0.011335977242700775,0.14185541385350484,0.0007865405221078989,3.42,0.0,0.075,0.145,0.13
0.368,0.0,0.0,0.004925003291717149,0.15541823069528352,0.0009044326936160354,-0.0018374323753505336,0.06043311801154194,0.000373092355639062,0.003481040954114848,0.05924225053966989,0.0003355990330162068,0.0047127744579694535,0.15235562989690046,0.0008872662813546935,-0.00246771596198842,0.05853156929164148,0.0003652803424889369,0.00585601139570427,0.0825725376093409,0.0004620346379579228,0.0038296847913258714,0.15052794293003255,0.0008813381619924978,-0.0003923370581160761,0.08094540082831103,0.0004879252812370304,0.0050558551842403085,0.07997436448248044,0.000451011880500837,-0.002385846721159242,0.08015971104300332,0.0004945752140796332,0.006428396217298334,0.14903349520476353,0.0008575526805987895,0.010327640001225599,0.14609670909313413,0.0008176875036391611,0.00012995279621262943,0.07858012032227388,0.000470744493817647,0.00033278225099140377,0.07763745832898147,0.00046394483339235224,0.01192583672186109,0.14434410532461894,0.000798048768491509,3.4799999999999995,0.0,0.075,0.145,0.13
0.37,0.0,0.0,0.005178848275908165,0.1580978553624436,0.0009190371124243587,-0.0019286232124604802,0.061475068322085775,0.0003798750041846179,0.003658662025405842,0.06026366865242283,0.0003406957661898479,0.004955551143698278,0.15498245110201944,0.0009016180598643,-0.0025906183175833496,0.05954073427942841,0.00037205070144850097,0.006154771931283517,0.08399620205088128,0.00046884114393106206,0.004027628971817358,0.1531232522908952,0.000895761404997416,-0.0004095147857182216,0.08234101118741986,0.0004964000894732157,0.005314258284752246,0.08135323283562666,0.0004577842659083182,-0.0025058891610196888,0.08154177502650338,0.0005035657304859757,0.006759542776429092,0.15160303822553534,0.0008710478520494221,0.010856858329065775,0.14861561787060198,0.0008297278672162583,0.00013751766255016627,0.07993494998300274,0.0004788299831207407,0.00035316578805953176,0.07897603519672254,0.00047185951767438685,0.012535171096404528,0.14683279679573308,0.000809441760443232,3.54,0.0,0.075,0.145,0.13
0.372,0.0,0.0,0.0054411081013905245,0.16077748002960365,0.0009335917905221729,-0.002022534468494523,0.0625170186326296,0.00038667385107054046,0.0038420165644460686,0.06128508676517575,0.00034575854843861943,0.005206364831839253,0.1576092723071384,0.0009159223269806407,-0.0027172258605124224,0.060549899267215324,0.00037884310550879204,0.006463171955714984,0.08541986649242163,0.0004755905673668287,0.004232182921230365,0.15571856165175782,0.0009101455960796428,-0.0004270001645876513,0.08373662154652867,0.0005048768179934813,0.005581038967978721,0.08273210118877287,0.00046450705742412374,-0.002629657216349983,0.08292383901000343,0.0005125783690261387,0.007101649293119733,0.15417258124630712,0.0008844782308192682,0.011403351909325062,0.15113452664806978,0.0008416660099140241,0.0001454091803619009,0.0812897796437316,0.0004869135718870886,0.00037450200957995085,0.0803146120644636,0.0004797686776584244,0.013164242798778045,0.14932148826684719,0.0008207179030226559,3.5999999999999996,0.0,0.075,0.145,0.13
0.374,0.0,0.0,0.005711906658867726,0.16345710469676372,0.0009480959795722391,-0.0021191856132880297,0.06355896894317344,0.0003934890204700078,0.0040311785003476,0.06230650487792869,0.0003507869298808957,0.005465333133666365,0.1602360935122574,0.0009301783720825088,-0.0028475680652338274,0.06155906425500225,0.0003856577406930881,0.006781335413215002,0.086843530933962,0.00048228215386948204,0.004443447258008614,0.15831387101262048,0.0009244901285483407,-0.0004447799448069108,0.08513223190563748,0.0005133553924213508,0.005856307741208336,0.0841109695419191,0.00047117958344364226,-0.002757188282628099,0.0843059029935035,0.0005216133612591209,0.007454875783209998,0.15674212426707892,0.0008978428498437551,0.011967356589746089,0.15365343542553764,0.0008535005010972754,0.0001536374738227064,0.08264460930446046,0.0004949952007445913,0.0003968236456852745,0.08165318893220466,0.0004876721215357483,0.013813310825092797,0.15181017973796132,0.0008318756216350998,3.66,0.0,0.075,0.145,0.13
0.376,0.0,0.0,0.0059913669957076315,0.1661367293639238,0.0009625489362303364,-0.0022185948763497275,0.06460091925371725,0.00040032062920203164,0.004226220698162161,0.06332792299068161,0.0003557804669420041,0.005732572824069155,0.16286291471737635,0.0009443854895022599,-0.0029816728586983753,0.06256822924278917,0.000392494783848138,0.007109384437219292,0.08826719537550234,0.000488915159773724,0.004661522097247481,0.1609091803734831,0.0009387943986928469,-0.00046284001299634294,0.08652784226474629,0.0005218357332573191,0.006140173666747313,0.0854898378950653,0.0004778011809231418,-0.0028885185415131586,0.08568796697700355,0.0005306709315577899,0.007819381084127126,0.15931166728785068,0.0009111407490278442,0.012549105591391867,0.15617234420300546,0.0008652299256795562,0.00016221289978634722,0.08399943896518931,0.0005030748089481997,0.0004201641959292423,0.08299176579994572,0.0004955696529255626,0.014482630690386045,0.15429887120907543,0.0008429133623038958,3.7199999999999998,0.0,0.075,0.145,0.13
0.378,0.0,0.0,0.006279611304917808,0.16881635403108386,0.0009769499222122575,-0.0023207792325231126,0.06564286956426109,0.00040716878664366494,0.0044272149462146,0.06434934110343454,0.0003607387224316343,0.0060081998309155825,0.16548973592249536,0.0009585429785905572,-0.003119566602637931,0.0635773942305761,0.0003993544025356469,0.007447439328389926,0.08969085981704272,0.0004954888522789407,0.004886507044125966,0.16350448973434573,0.0009530578058225894,-0.00048116538292119083,0.0879234526238551,0.0005303177558211087,0.006432744344039339,0.08686870624821152,0.0004843711954887853,-0.003023682944917279,0.08707003096050361,0.0005397512970121007,0.0081953228382025,0.1618812103086225,0.0009243709753469721,0.013148829473843228,0.15869125298047332,0.0008768528843344888,0.00017114605163535377,0.08535426862591819,0.000511152334356791,0.0004445579364340003,0.08433034266768678,0.0005034610708305453,0.01517245438453425,0.15678756268018956,0.000853829591938821,3.7800000000000002,0.0,0.075,0.145,0.13
0.38,0.0,0.0,0.006576760914263915,0.1714959786982439,0.0009912982043599565,-0.0024257543879451756,0.0666848198748049,0.0004140335946439681,0.004634231943674057,0.06537075921618747,0.00036566126561983725,0.006292329224570147,0.1681165571276143,0.0009726501437801924,-0.00326127407623267,0.06458655921836301,0.00040623675492600564,0.007795618533007334,0.09111452425858307,0.0005020025095811589,0.005118501187424044,0.16609979909520836,0.0009672797523064944,-0.000499740186332763,0.08931906298296391,0.0005388013701953106,0.006734125892077839,0.08824757460135774,0.0004908889815439104,-0.0031627151992823276,0.08845209494400366,0.0005488546673335257,0.008582857476130343,0.16445075332939427,0.0009375325829471505,0.013766756100824305,0.16121016175794112,0.0008883679937045874,0.00018044776312655972,0.08670909828664704,0.0005192277134100701,0.00047003992677379297,0.08566891953542784,0.0005113461695939631,0.01588303032882558,0.15927625415130367,0.0008646227986006166,3.84,0.0,0.075,0.145,0.13
0.382,0.0,0.0,0.006882936275532851,0.174175603365404,0.0010055930547068406,-0.0025335347663059103,0.06772677018534874,0.00042091514743976353,0.004847341288365578,0.06639217732894041,0.00037054767231159815,0.006585075207569084,0.17074337833273331,0.000986706294648979,-0.0034068184591615294,0.06559572420614995,0.0004131419896942957,0.008154038621751914,0.09253818870012344,0.0005084554210026966,0.005357603093126404,0.168695108456071,0.0009814596436118817,-0.0005185476640463383,0.09071467334207273,0.0005472864811704329,0.007044422932114181,0.08962644295450396,0.0004973539023745568,-0.0033056477500642023,0.08983415892750374,0.0005579812447607164,0.008982140200570385,0.16702029635016608,0.0009506246332442143,0.014403110606261598,0.16372907053540897,0.000899773886607508,0.00019012911223199858,0.08806392794737591,0.0005273008811054962,0.0004966460165922441,0.0870074964031689,0.0005192247388583707,0.016614603333199994,0.1617649456224178,0.0008752914917615534,3.9000000000000004,0.0,0.075,0.145,0.13
0.384,0.0,0.0,0.007198256953942375,0.17685522803256404,0.0010198337505421871,-0.0026441334954120034,0.06876872049589257,0.0004278135315731909,0.005066611464824879,0.06741359544169333,0.0003753975249199665,0.006886551104454416,0.17337019953785227,0.001000710745981699,-0.003556221315040143,0.06660488919393687,0.00042007024591859043,0.008522814268879702,0.09396185314166379,0.0005148468871194712,0.0056039107981135095,0.1712904178169336,0.0009955968883428431,-0.0005375701572584319,0.09211028370118153,0.0005557729881913672,0.007363738570665255,0.09100531130765016,0.0005037653302532158,-0.0034525117664272464,0.09121622291100379,0.0005671312239664079,0.009393324969896439,0.16958983937093783,0.0009636461950222046,0.01505811536078206,0.1662479793128768,0.0009110692122396912,0.00020020142497484517,0.08941875760810476,0.0005353717709752365,0.0005244128519504766,0.08834607327090996,0.0005270965635259063,0.017367414554164858,0.1642536370935319,0.0008858342025619914,3.96,0.0,0.075,0.145,0.13
0.386,0.0,0.0,0.007522841617698846,0.1795348526997241,0.0010340195744746904,-0.002757562394058036,0.0698106708064364,0.00043472882581109047,0.005292109832598897,0.06843501355444627,0.00038021041253772834,0.007196869351768627,0.17599702074297124,0.001014662817831101,-0.0037095025752504557,0.0676140541817238,0.00042702165298058364,0.008902058231796467,0.09538551758320417,0.0005211762198859468,0.005857521803940962,0.17388572717779627,0.0010096908982780966,-0.0005567890991059881,0.09350589406029036,0.0005642607853052927,0.007692174382823813,0.09238417966079639,0.0005101226465407867,-0.003603337126151347,0.09259828689450385,0.0005763047919655866,0.009816564482092803,0.17215938239170964,0.0009765963445308792,0.01573198993865561,0.16876688809034462,0.0009222526363773754,0.0002106762792600785,0.09077358726883364,0.0005434403150631528,0.0005533778814033907,0.08968465013865103,0.0005349614237202034,0.018141701453393996,0.16674232856464605,0.0008962494840628872,4.0200000000000005,0.0,0.075,0.145,0.13
0.388,0.0,0.0,0.007856808027704732,0.18221447736688415,0.001048149814495112,-0.002873831959208461,0.07085262111698022,0.0004416611010662296,0.00552390261479472,0.0694564316671992,0.0003849859310076018,0.007516141488211648,0.17862384194809022,0.0010285618355779294,-0.0038666805231661276,0.06862321916951071,0.00043399633046856703,0.009291881331034552,0.09680918202474452,0.0005274427427576884,0.006118533070708066,0.17648103653865888,0.0010237410884083075,-0.0005761850064700097,0.09490150441939915,0.0005727497611110309,0.008029830395874871,0.0937630480139426,0.0005164252417867128,-0.0037581524007542413,0.0939803508780039,0.0005855021280249315,0.010252010158800357,0.17472892541248142,0.0009894741655823317,0.016424951085187364,0.17128579686781245,0.0009333228415749411,0.00022156550869953108,0.09212841692956249,0.0005515064439018145,0.0005835793618014939,0.09102322700639208,0.0005428190947499321,0.018937697757017893,0.16923102003576015,0.0009065359114941969,4.08,0.0,0.075,0.145,0.13
0.39,0.0,0.0,0.008200273027417491,0.18489410203404424,0.0010622237640380372,-0.0029929513534935506,0.07189457142752405,0.00044861042032039503,0.005762054886879421,0.07047784977995213,0.0003897236829909444,0.007844478144961855,0.1812506631532092,0.0010424071299899853,-0.004027771778777745,0.06963238415729764,0.00044099438808278265,0.009692392430636632,0.0982328464662849,0.0005336457908115021,0.006387041011016521,0.17907634589952154,0.0010377468769728808,-0.0005957374720260771,0.09629711477850798,0.000581239798709868,0.008376805073221453,0.09514191636708882,0.0005226725158272837,-0.003916984840831519,0.09536241486150397,0.0005947234035735493,0.010699812129514262,0.17729846843325323,0.0010022787496467172,0.017137212684564827,0.1738047056452803,0.0009442785273605578,0.00023288120643097997,0.09348324659029136,0.000559570086489551,0.000615056363815749,0.09236180387413315,0.0005506693470739899,0.019755633415612633,0.1717197115068743,0.0009166920824991384,4.140000000000001,0.0,0.075,0.145,0.13
0.392,0.0,0.0,0.00855335253286139,0.18757372670120429,0.0010762407220427208,-0.0031149283930224417,0.07293652173806787,0.0004555768385493685,0.006006630565733277,0.07149926789270505,0.0003944232780349538,0.008181989036162714,0.18387748435832815,0.0010561980372801978,-0.004192791283721772,0.07064154914508455,0.00044801592554317385,0.010103698418950523,0.09965651090782525,0.0005397847108631317,0.006663141484020113,0.18167165526038415,0.0010517076854962056,-0.0006154251565441521,0.09769272513761679,0.0005897307756578573,0.008733195298622836,0.09652078472023502,0.0005288638778820815,-0.004079860361616766,0.09674447884500402,0.0006039687821150132,0.011160119215935085,0.179868011454025,0.0010150091959470644,0.01786898572816519,0.1763236144227481,0.0009551184104290996,0.00024463572893092446,0.09483807625102021,0.0005676311702675354,0.0006478487771829796,0.0937003807418742,0.0005585119462683507,0.020595734564895055,0.1742084029779884,0.0009267166173742546,4.2,0.0,0.075,0.145,0.13
0.394,0.0,0.0,0.008916161522793814,0.19025335136836438,0.001090199993013018,-0.003239769535516328,0.07397847204861172,0.0004625604026498049,0.006257692398958785,0.072520686005458,0.0003990843326383483,0.008528782949576664,0.18650430556344716,0.0010699338991637067,-0.004361752286717078,0.07165071413287148,0.0004550610324995595,0.01052590418983908,0.10108017534936561,0.0005458588615824906,0.006946929789566283,0.1842669646212468,0.0010656229388233602,-0.0006352257814400044,0.0990883354967256,0.0005982225639196186,0.009099096360748451,0.09789965307338125,0.0005349987466485505,-0.004246803528764262,0.09812654282850408,0.0006132384191407252,0.011633078916475217,0.1824375544747968,0.00102766461155317,0.018620478283327788,0.17884252320021596,0.0009658412248323046,0.00025684169982068426,0.09619290591174907,0.0005756896210969089,0.0006819973156694479,0.09503895760961527,0.0005663466529945937,0.021458223487131445,0.17669709444910253,0.0009366081593052449,4.260000000000001,0.0,0.075,0.145,0.13
