t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_free_horizontal_cylinder_radius2p5_x,object_free_horizontal_cylinder_radius2p5_y,object_free_horizontal_cylinder_radius2p5_z
0.0,46.0,51.71708298037387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.215,0.115
0.002,45.0,41.67319195407076,-0.0009874229188781025,0.0,0.0,-0.0002822067749578735,0.0,0.0,0.0008432159905697104,0.0,0.0,-0.0009853499625036546,0.0,0.0,-0.00026879376734772825,0.0,0.0,0.0008289799711524164,0.0,0.0,-0.0009698589711249942,0.0,0.0,-0.00028005426469220865,0.0,0.0,0.0008301890896907922,0.0,0.0,-0.0009618901574993681,0.0,0.0,-0.00027229667097899323,0.0,0.0,0.0008205638102612308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07499999515854784,0.21500225423333055,0.11501401789807007
0.004,47.0,33.101440528729256,-0.003659748205133747,0.006699061667900153,2.3059453760334764e-05,-0.0010206978279261808,0.002604875776359567,8.661247653952322e-06,0.0031052677722751805,0.002553545281882323,5.1309878739378375e-06,-0.0036430142614571823,0.006567053012797434,2.2657208925903267e-05,-0.0010281367674975562,0.0025229124694673053,8.3751187104451e-06,0.003086145017670765,0.0035591611038509013,8.190543398095455e-06,-0.0036297243650060002,0.006488273402156576,2.2374397119844712e-05,-0.0010559685927155119,0.003489025897772028,1.130724048739271e-05,0.003109549628601796,0.0034471708828655366,7.850945379524235e-06,-0.003635935463193772,0.0034551599587501433,1.3251150348748534e-05,-0.0010094144996407562,0.006423857551929464,2.008846266872537e-05,0.00308487888630378,0.006297271943669575,1.6430124400225032e-05,2.0374870592335257e-09,0.0033870741518221502,1.0161222455466452e-05,4.664952574684446e-09,0.0033464421693526498,1.003932650805795e-05,2.2996360559998978e-07,0.006221728677785299,1.8665186033355897e-05,0.15,0.0,0.07499998246893678,0.21500864659179023,0.11505380053610915
0.006,45.0,25.549471392996427,-0.007660132053396736,0.013398123335800306,5.117361462280216e-05,-0.002117567947534018,0.005209751552719134,1.8691348141935945e-05,0.006477227693380152,0.005107090563764646,6.005468374468397e-06,-0.00761001162724097,0.013134106025594868,5.0331360861156145e-05,-0.0021933126727235967,0.005045824938934611,1.82218851192965e-05,0.006470027827688982,0.007118322207701803,1.2096531570093113e-05,-0.00765159493236158,0.012976546804313153,4.9818813507957466e-05,-0.002192020152955896,0.006978051795544056,2.4102061164778704e-05,0.006522621167432091,0.006894341765731073,1.1354376411387831e-05,-0.007668662473982504,0.0069103199175002865,3.1638766142082174e-05,-0.002134601731464481,0.012847715103858928,4.1571388810499055e-05,0.006501173376565697,0.01259454388733915,2.852899500310611e-05,1.0188040019632731e-08,0.0067741483036443005,2.0322438798471723e-05,2.332721520478085e-08,0.0066928843387052996,2.0078639021258177e-05,1.1498078758373267e-06,0.012443457355570599,3.7329682175895e-05,0.3,0.0,0.07499996931988394,0.21501819753216028,0.11511372879577783
0.008,49.0,19.17355495348531,-0.012739461031728485,0.020097185003700457,8.327195117129157e-05,-0.003506670823921744,0.0078146273290787,2.9796585829838152e-05,0.010741997683821825,0.007660635845646969,3.55022445680045e-06,-0.012621737787271907,0.0197011590383923,8.193351199689981e-05,-0.003656301965917327,0.0075687374084019154,2.9286150243376538e-05,0.010727092656239844,0.010677483311552704,1.2622366451591164e-05,-0.0127009919398333,0.019464820206469727,8.134924541649391e-05,-0.003618787690457988,0.010467077693316083,3.797729353881594e-05,0.010796583505681467,0.01034151264859661,1.1456674443493555e-05,-0.012698331414434504,0.010365479876250428,5.41024270506988e-05,-0.003533645875495348,0.01927157265578839,6.421852316175861e-05,0.010747083200928141,0.018891815831008723,3.717192736332907e-05,2.8529656618905144e-08,0.01016122245546645,3.0483636802279293e-05,6.53289544959949e-08,0.01003932650805795,3.0117909542528234e-05,3.219409261578858e-06,0.018665186033355898,5.5992108676440184e-05,0.44999999999999996,0.0,0.07499995499018026,0.21503034081280467,0.11518919369568349
0.01,50.0,13.546791351186288,-0.01859457136662091,0.02679624667160061,0.00011860712310998728,-0.0051114336522905205,0.010419503105438268,4.177852178808004e-05,0.0156454948077798,0.010214181127529292,-1.5834496688775997e-06,-0.01841746891091844,0.026268212051189736,0.00011666984951538492,-0.005317464447225249,0.010091649877869221,4.124385553135965e-05,0.015614509383757908,0.014236644415403605,1.0528655277491283e-05,-0.018525368642971708,0.025953093608626306,0.0001159622566453788,-0.005269475977455302,0.013956103591088112,5.2724673844638303e-05,0.015715870415192446,0.013788683531462146,8.976300077342037e-06,-0.018512326704408995,0.013820639835000573,7.955691374830523e-05,-0.005137656028181314,0.025695430207717855,8.768722824963961e-05,0.015631310420421696,0.0251890877746783,4.332601372125047e-05,6.114517239588059e-08,0.013548296607288601,4.064480423289595e-05,1.400319543017187e-07,0.013385768677410599,4.015711004536831e-05,6.898562999750272e-06,0.024886914711141198,7.465108590563886e-05,0.6,0.0,0.07499993112121088,0.21504429659821903,0.11527637899007022
0.012,35.0,3.8148590036336723,-0.024964118940979167,0.03349530833950076,0.00015626963911836503,-0.006850959321291698,0.013024378881797832,5.4407437602265055e-05,0.02095079248099717,0.012767726409411614,-8.63330519510456e-06,-0.024734054186901985,0.032835265063987165,0.00015375820192471684,-0.007129769991897789,0.012614562347336525,5.379608038368532e-05,0.020916215152990737,0.017795805519254505,6.543888406489792e-06,-0.024880796494344222,0.03244136701078288,0.00015290020696126378,-0.007065498576509844,0.017445129488860137,6.81438163989463e-05,0.021059763405656386,0.01723585441432768,4.5599519974057066e-06,-0.024869421595233122,0.017275799793750716,0.00010736437949447913,-0.00689636558224961,0.032119287759647314,0.00011177083136348589,0.020947305477856504,0.03148635971834787,4.756514789377853e-05,1.1212467961881786e-07,0.016935370759110748,5.080592884181505e-05,2.568274214403667e-07,0.016732210846763247,5.0196212444426836e-05,1.264694251332498e-05,0.031108643388926494,9.330523447778024e-05,0.7499999999999999,0.0,0.07499990739327324,0.21505901011256548,0.11537124902252413
0.014,34.0,2.277083448825067,-0.03162572167293514,0.04019437000740091,0.00019547546684514026,-0.008686202066863382,0.0156292546581574,6.744064193834729e-05,0.026472229728730794,0.015321271691293938,-1.6888562369109693e-05,-0.03134937119507059,0.0394023180767846,0.00019240911679105975,-0.009045761181877984,0.015137474816803831,6.680173442610485e-05,0.02643954471296954,0.021354966623105407,1.3162544103440116e-06,-0.031539076562726726,0.038929640412939455,0.00019143131072185104,-0.008944320525723234,0.020934155386632167,8.399896188942604e-05,0.026628345474002744,0.02068302529719322,-1.130214325389501e-06,-0.031531057320880206,0.020730959752500857,0.00013680114404320193,-0.008754635770495841,0.03854314531157678,0.00013631853268147919,0.026488885608527267,0.037783631662017446,5.050897855248283e-05,1.8556794625193873e-07,0.0203224449109329,6.096699835875985e-05,4.251457874040048e-07,0.0200786530161159,6.023518856608338e-05,2.0924058820911796e-05,0.037330372066711796,0.00011195317537259542,0.8999999999999999,0.0,0.07499988287837607,0.21507408326701002,0.115471223447677
0.016,33.0,0.9819786673250278,-0.03845982079666045,0.046893431675301064,0.0002355574600447086,-0.01058283643892417,0.018234130434516965,8.076099750414103e-05,0.032120112087259116,0.01787481697317626,-2.5792238266663604e-05,-0.038146585014366734,0.04596937108958203,0.0002319562268539579,-0.01101327754206004,0.017660387286271135,8.011844540444735e-05,0.03209660173831056,0.024914127726956305,-4.576250958039704e-06,-0.03837720438687207,0.04541791381509603,0.00023087097113346826,-0.010872473073586214,0.02442318128440419,0.00010010250543038228,0.032328667828455365,0.024130196180058752,-7.494447881831977e-06,-0.03837367659297361,0.024186119711250998,0.00016715153109639363,-0.010674567835339875,0.04496700286350624,0.00016116491590200622,0.03216317495952484,0.04408090360568702,5.277605399147926e-05,2.8558683497538836e-07,0.023709519062755046,7.112800048442638e-05,6.544665044553626e-07,0.023425095185468547,7.027401011904343e-05,3.218921995977989e-05,0.04355210074449709,0.00013059353005702854,1.0499999999999998,0.0,0.07499985898731507,0.21508880657234072,0.1155735534830156
0.018000000000000002,34.0,0.10755107794709808,-0.04537118016744018,0.05359249334320122,0.00027615694241958503,-0.012504453646068931,0.020839006210876535,9.426552794940211e-05,0.03782387858721585,0.020428362255058584,-3.507524949660159e-05,-0.045024224006936134,0.05253642410237947,0.0002720490273502386,-0.013006604887073465,0.020183299755738442,9.358973189339545e-05,0.03781241464423986,0.02847328883080721,-1.086993872251005e-05,-0.04529434865714288,0.05190618721725261,0.00027085017481237405,-0.012818405342935931,0.027912207182176223,0.00011635404076728732,0.03808614663678546,0.027577367062924293,-1.4253902296593218e-05,-0.04529519228592905,0.027641279670001146,0.00019804486878892427,-0.01262118939429077,0.05139086041543571,0.00018619628475232677,0.037895083563112324,0.0503781755493566,5.4645001769495286e-05,4.1630772227372007e-07,0.027096593214577202,8.128892288322668e-05,9.543278345109556e-07,0.026771537354821198,8.031264866495023e-05,4.6901490426158374e-05,0.049773829422282395,0.00014922492060696785,1.2,0.0,0.07499983541362515,0.21510337094103252,0.11567713215193114
